numerator,1
denominator,187200
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-3254625426087881192657366132109382172499786611587409*x-7277563694031721681576578220119760888694565522913683)/2
"(1, 1)",(3254625426087881192657366132109382172499786611587409*x-7277563694031721681576578220119760888694565522913683)/2
"(2, -4)",-12431733062986342021669453544964376166289685926881855057095355592236*x-27798200206969135476414335708216200304158607171511159983000218587249
"(2, -2)",1582254028885544597284093737717694437017669140907675949641005060*x+3538027566260994459186186594849480777349490612135701467373934220
"(2, 0)",3796203645759026495961636303435294154406154244964065233090
"(2, 2)",-1582254028885544597284093737717694437017669140907675949641005060*x+3538027566260994459186186594849480777349490612135701467373934220
"(2, 4)",12431733062986342021669453544964376166289685926881855057095355592236*x-27798200206969135476414335708216200304158607171511159983000218587249
"(3, -5)",6484778747524360594691913160314196279764696296155770893244235268639667315*x+14500406098510416354697124843894542108473514229074536193455400867793341815
"(3, -3)",8595020271270391412669889293415260087323202323422716932688506149166095*x+19219049594549282949679497850960391362055356780860762153107515776090765
"(3, -1)",1237734751983440413366348160396129886169720831602181321897237131498*x+2767632206541425850193205984203566603866924549566210681951528100562
"(3, 1)",-1237734751983440413366348160396129886169720831602181321897237131498*x+2767632206541425850193205984203566603866924549566210681951528100562
"(3, 3)",-8595020271270391412669889293415260087323202323422716932688506149166095*x+19219049594549282949679497850960391362055356780860762153107515776090765
"(3, 5)",-6484778747524360594691913160314196279764696296155770893244235268639667315*x+14500406098510416354697124843894542108473514229074536193455400867793341815
"(4, -8)",12087510634723738556670816168088682400838270560670414136210444330945232973808480*x+27028495457993909298763047173377167542074100859609669885361747711869137848621320
"(4, -6)",-45843708980536126302007279413186976463878998895806980065111990752524060062776*x-102509649621196361709198566665462379415525993008468790334213795019863314093948
"(4, -4)",-1016270581050680305942591032430441167802802793137854375390295659915772300832*x-2272450102762531406282702981255450748632562404733533966999105278403630489184
"(4, -2)",1419529498562901690892194191144130000842858167344971936857237526835840680*x+3174165557633628649120525312770589943813287205002838942315048418114736380
"(4, 0)",-6804178484895063275707338077112327575226418058934941232988157026285200
"(4, 2)",-1419529498562901690892194191144130000842858167344971936857237526835840680*x+3174165557633628649120525312770589943813287205002838942315048418114736380
"(4, 4)",1016270581050680305942591032430441167802802793137854375390295659915772300832*x-2272450102762531406282702981255450748632562404733533966999105278403630489184
"(4, 6)",45843708980536126302007279413186976463878998895806980065111990752524060062776*x-102509649621196361709198566665462379415525993008468790334213795019863314093948
"(4, 8)",-12087510634723738556670816168088682400838270560670414136210444330945232973808480*x+27028495457993909298763047173377167542074100859609669885361747711869137848621320
"(5, -11)",(-189942579211171764449600586275619442608246219123941432328455924490419170805545145495*x-424724518937818447131465859353504007504304558686000476732747796371708575543138182203)/2
