numerator,1
denominator,9360
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-1081530697537269895751294588178251011748798283443665893580888064501936977381115867726181559*x-2418376159446100510005385240226984802369296209624153419935400528860243944643058292725689733)/2
"(1, 1)",(-1081530697537269895751294588178251011748798283443665893580888064501936977381115867726181559*x+2418376159446100510005385240226984802369296209624153419935400528860243944643058292725689733)/2
"(2, -4)",4131136204933498279078326783359809820447119558604182771958404954754649221578254674388303870376180080278836*x+9237501378541804226120314557130608230514359209808641344484457637585017439267215762024354928366942864885399
"(2, -2)",-238188655028994649012584986016696624738158480368856274851611906498065867921380713559589451228251142740*x-532606024114079316182605602185180546558190801951835635545991967748895298749459954902512449637438144380
"(2, 0)",-96698176222854631577717593427227958407700693150092281182291763864869210185226088720560717525360*x
"(2, 2)",-238188655028994649012584986016696624738158480368856274851611906498065867921380713559589451228251142740*x+532606024114079316182605602185180546558190801951835635545991967748895298749459954902512449637438144380
"(2, 4)",4131136204933498279078326783359809820447119558604182771958404954754649221578254674388303870376180080278836*x-9237501378541804226120314557130608230514359209808641344484457637585017439267215762024354928366942864885399
"(3, -5)",369359221753858992849594776011085494473154187184231428902647253272328248961631180168081114723707429187991642760*x+825912327958047803390740696772768412833085934973018965389512608006543037253572784709393802616765051797966473800
"(3, -3)",356006675564919368249417013073737666240935532786439123499010228592718483936354039316944107329366922247227680*x+796055127006873260636907793648389911888747714004356822694871195294487536738590978531443550579891388282040160
"(3, -1)",91001117162749858373591157422358190277280183163079016491192001853873639952098276365973699965366651350138*x+203448773204752821985043284877560577727383410192694057872860866277907251715592732371124550080963556155442
"(3, 1)",91001117162749858373591157422358190277280183163079016491192001853873639952098276365973699965366651350138*x-203448773204752821985043284877560577727383410192694057872860866277907251715592732371124550080963556155442
"(3, 3)",356006675564919368249417013073737666240935532786439123499010228592718483936354039316944107329366922247227680*x-796055127006873260636907793648389911888747714004356822694871195294487536738590978531443550579891388282040160
"(3, 5)",369359221753858992849594776011085494473154187184231428902647253272328248961631180168081114723707429187991642760*x-825912327958047803390740696772768412833085934973018965389512608006543037253572784709393802616765051797966473800
"(4, -8)",1819624313272507107164411791131986143348749638417748247752274416533313166296454394507958883925446568690115723685213920*x+4068803657988698699944465928413328420979212317936230289842284094372782773119890150733842728063339233240792903239930280
"(4, -6)",-61343808616384863268811727103827097208949157279690995905734304905946891674394383616954548226382627036450403433083936*x-137168926064973873747878888423299622348096310906802551769028281396601511763327990194957489428750415556048290071716068
"(4, -4)",-17151861928073934593710760513876573116718378774616723334678837037322039950969893707984552947900791012366126180448*x-38352729211863936340010716565798893343117432410200167903740186466119690268242092603099965948811518932724105254176
"(4, -2)",-234622694054736406215347320329598788383029884192980817725192483099880270258077636101117320995980954319724882720*x-524631866493272574249242839260664890088242613642812046183115453432875479902076054368706606117564034895203781220
"(4, 0)",2859585564270238524045426050856435293713269013152035937039385695946596697015345480571162961897029462294364800*x
"(4, 2)",-234622694054736406215347320329598788383029884192980817725192483099880270258077636101117320995980954319724882720*x+524631866493272574249242839260664890088242613642812046183115453432875479902076054368706606117564034895203781220
"(4, 4)",-17151861928073934593710760513876573116718378774616723334678837037322039950969893707984552947900791012366126180448*x+38352729211863936340010716565798893343117432410200167903740186466119690268242092603099965948811518932724105254176
"(4, 6)",-61343808616384863268811727103827097208949157279690995905734304905946891674394383616954548226382627036450403433083936*x+137168926064973873747878888423299622348096310906802551769028281396601511763327990194957489428750415556048290071716068
"(4, 8)",1819624313272507107164411791131986143348749638417748247752274416533313166296454394507958883925446568690115723685213920*x-4068803657988698699944465928413328420979212317936230289842284094372782773119890150733842728063339233240792903239930280
"(5, -11)",(-63119008577652451661962770962512324726626029983063718400492544792259754557357207646983618635115577230542278271979373123745*x-141138393852023195131528328631645292304833194154990070719374100465135486199814164640985738817906711757645997188586471220253)/2
"(5, -9)",-695134845548692342707774974180701008660396575625693845353163780394714170982971064843844382600030025698113044867389433430*x-1554368768175693175174183862863021514804269258630342040837196085862495359704387778753861955740976507106140005627756161762
"(5, -7)",728520092644358651451533487716295549524046069695075807409706332236355587536560020758406200645055522682539689784673176250*x+1629020450127230466144385547652622857846603742063725102980898032646368344123457146360279028539002467875280224223679465330
"(5, -5)",(-23803712603526636167189274959784087281872814949734364923604838691682209458461745931729139886703034889599831922802230375*x-53226719498354072630255115103953866125569017799785846559169025565115868540993238246920831518530181881702119590552255125)/2
"(5, -3)",-136936574883413027345896903040690468100291286828815297611339360454854547529682783336505921398745111819084732159384625*x-306199489912223917176922340499643542796790348956027943609237324332491039149152946285476435676384815628032422660738045
