numerator,(-39088169*x+87403803)/2
"(6, -4)",79768667662580848160853921144452118356956125*x+178368163368120033940030351145446942453030887
"(6, -2)",753978892506394841033767227406898962636800*x+1685948057244305653531973360715316425830400
"(6, 0)",2257814008095537723474358838376709053750*x+5048625602652884159440196225635094801250
"(6, 2)",-10821923075357612146218864630982502400*x-24198555643331819100891009976487577600
"(6, 4)",3458150390521929791891797248558117*x+7732706046376795584745744235183967
"(6, 6)",4891822937434166399913358080000
"(6, 8)",1137844395617857130529456355275*x-2544279151794306205091897930175
"(6, 10)",-374576616294717253492588183680000*x+837578776816843397422049612160000
"(6, 12)",9275872622601811824964414027849725*x-20741481734766903405963180464967225
"(7, -15)",-24266121408477714852502828917965080906559150109349875*x-54260697019619111951590080896863741918214062037377575
"(7, -13)",9181118232169129530231243686320491299048610128217000*x+20529604476592870084467675910475831548605466427272300
"(7, -11)",184071382776276733914052982038442942943335387497488*x+411596124600138740510735891271304080125775034260752
"(7, -9)",26418359551054985749397794927461034143578066210544*x+59073247810189774100069921178051632787518245984482
"(7, -7)",-1792684126293990005938411769655795540293036927625*x-4008563568578179795074940404894393541240294215125
"(7, -5)",-22337618759500522472357797118091097224072586800*x-49948434001717694513522766359615280235908803400
"(7, -3)",1778766239652622245447275434449789849607289250*x+3977442227944945246021205916338212172648128650
"(7, -1)",-16739729453590795062259565251227489408756312*x-37431172983184428768363981594268644796538978
"(7, 1)",57919496205839512667747497701103880081169*x+129511930738788502628332289715066038465837
"(7, 3)",-260078091243452254253223132382916034600*x-581552290437458404258763459372966939100
"(7, 5)",203721654415716194674903324297371900*x+455522391271439968749361225331597100
"(7, 7)",-1049441203916111702477533344475750
"(7, 9)",-3458150390521929791891797248558117*x+7732706046376795584745744235183967
"(7, 11)",-24094927053341886847994026500732576*x+53877894804220875041935396184195392
"(7, 13)",-1201807531055475179624042139569901450*x+2687323335311232080764091134337125550
"(7, 15)",3176433057580276651477379487214351800*x-7102720242727002240681467742123897450
"(8, -16)",6646736636399978277265344125648017568960263456905756672*x+14862554947528654474906740423454008483639238932618018816
"(8, -14)",648771244086765649698365207700983363235135647638105968*x+1450696603625116461915240661987447332975076981557054352
"(8, -12)",-82673267296080155531111833894964448027261688185600000*x-184863045596045460571360965988338840732136406592153600
"(8, -10)",1556293917115588379174316595373663554570756684336500*x+3479978991639879046543666644353733878077859007863100
"(8, -8)",-318706880566603886850190781541576808959179331993600*x-712650249843832982111340730878360265582343461273600
"(8, -6)",14144889424990953668974453235814913273189704368004*x+31628934288497685005341993166656365405087239156652
"(8, -4)",-1082671077547409031108600584488902886821884160000*x-2420926126668952882940926834864956804345117440000
"(8, -2)",13196322744701077964053912654034783270695725000*x+29507874710178213011648841136334198667355658200
"(8, 0)",-211778173825256350280577358532904328337817600*x-473550392824039991855913695304334642328371200
"(8, 2)",949611747156630883326529566605515389736200*x+2123396418882294444397740303297859673346200
"(8, 4)",41379191297078214410903700844903883520000*x+92526683960436568313237484231071125760000
"(8, 6)",31050305958965212558693982769899018868*x+69438875295584003515315928956925214012
"(8, 8)",-186571704146006919669623543142809600
"(8, 10)",-203721654415716194674903324297371900*x+455522391271439968749361225331597100
"(8, 12)",10821923075357612146218864630982502400*x-24198555643331819100891009976487577600
"(8, 14)",-84924096102343027100684674149687796656*x+189896051812563945792002887945015324592
"(8, 16)",-870057213573271317705202047325237149696*x+1945507073863887367283592272024157290496
"(9, -19)",701074460587311743375844581564613798963034904879355631272*x+1567650151162226193695925670936951721995404221768517072372
"(9, -17)",238351047829054124779541243897120621464948636845799130925*x+532969145454068696452585753906369059647246299286788200825
"(9, -15)",17248400279508603464640623869673793043936815402747930000*x+38568595528107610242513662025368779955703548977587307500
"(9, -13)",-1986847012905804939420895747577008195348862104257832950*x-4442724981749781807839155714599336818364780678272182350
"(9, -11)",237220621623615308348129463897236531403110163780810480*x+530441435615160360427495215499494708966358275222895032
"(9, -9)",(44629001769233076374340509391345074397905549496684177*x+99793481723963541175147551323866042899200183662121277)/2
"(9, -7)",817682876869245755581969212307955055072845948636400*x+1828394496717223926989470422987012311834288372627850
"(9, -5)",85411122420378035556260207341931956483267937812500*x+190985075766521656485968165176745230093362175702500
"(9, -3)",4544715369978920138615948797273706476424248479600*x+10162292505660972401989207904923628696220407053800
"(9, -1)",-7399569837304617079768405088016395144855208855*x-16545941160470184485224409864780620780037277723
"(9, 1)",-2521962012137059528823315650769823574150916088*x-5639278495810619107470322571621941847823948018
"(9, 3)",-65230685662583244880089662474457402304200300*x-145860247357796559250793872539964540847684700
"(9, 5)",-292528594641026266639037095108772751510000*x-654113772979957764635612080743524722635000
"(9, 7)",-3029915753422599465610228970610673192425*x-6774618917407955052288195217083052149525
"(9, 9)",13062957567181994699847538183702067211
"(9, 11)",-31050305958965212558693982769899018868*x+69438875295584003515315928956925214012
"(9, 13)",260078091243452254253223132382916034600*x-581552290437458404258763459372966939100
"(9, 15)",-2257814008095537723474358838376709053750*x+5048625602652884159440196225635094801250
"(9, 17)",-31200130209873562555490989631569025286600*x+69765612056122066054759082532009635572950
"(9, 19)",-91770582325397620735812844547969621850750*x+205205260414329804999045834557357669680842
"(10, -22)",-89810805844690209206910832614206085411919205415013540454400*x-200823066982762727680384839695916028224352751255727356748800
"(10, -20)",(-35662068812279896995856015621675649823819106255740713068125*x-79742810082533036578304568551378651284561033188795028954375)/2
"(10, -18)",5759965034152889538340675582269088611341111543255186995200*x+12879673364387758794448626690734813266138748015049137510400
"(10, -16)",442471634494123968398853296996569975127768217777266425071*x+989396652844301964278324894882761916035997536404575963437
"(10, -14)",316113218241532448532703537439086267717099956766356480000*x+706850644574293088946241379570795364533212670428725760000
"(10, -12)",-23145995801686507938460052896249067449862517165838000575*x-51756020019495773208959719083507965337925057194797844525
"(10, -10)",2102700863456741715953111049991052376490614160728000000*x+4701782067036777901989133930321740544519246955128000000
"(10, -8)",-82101317457727893952714742441593516063965790152475425*x-183584126877769787374308402061874026205301025198461475
"(10, -6)",-28107228254990878001287709053335370052027758433280000*x-62849673037262395802258449479791302493997467631360000
"(10, -4)",(-260417648722279259193104818368737507750000009124447*x-582311565083677675527979394871092876819859346327469)/2
"(10, -2)",-76505480504115171222459497356022386024176501964800*x-171071455058486401977910258773567044104963232153600
"(10, 0)",1324458344457028898393340528819951374473663968750*x+2961578891572749181484519064909253037768930906250
"(10, 2)",-21706371413197370705025829258442086165175500800*x-48536922024812283068277495942484464491280793600
"(10, 4)",(-847395544553960041138366079151821860927845927*x-1894834041605555418961104507785220283738357669)/2
"(10, 6)",1025048675475475114745798689976417742720000*x+2292062064576459050452005655018464608640000
"(10, 8)",-53331610957080077034690379461070672297425*x-119301169740205895923730610184806036991475
"(10, 10)",1230925679128600029203187980555408000000
"(10, 12)",3029915753422599465610228970610673192425*x-6774618917407955052288195217083052149525
"(10, 14)",-41379191297078214410903700844903883520000*x+92526683960436568313237484231071125760000
"(10, 16)",-57919496205839512667747497701103880081169*x+129511930738788502628332289715066038465837
"(10, 18)",-753978892506394841033767227406898962636800*x+1685948057244305653531973360715316425830400
"(10, 20)",(4668161523227734117821882954167116017616875*x-10438326495886176969614832413859906367679375)/2
"(10, 22)",11756226213940064131873025126444756402649600*x-26287720973234969132990250340441476411788800
"(11, -23)",-2680659797435020276706455006869653265676737527056953908461050*x-5994137531615521725425308837838428753033935297522968882624450
"(11, -21)",609386736318392439708231572146657909873530360758872741900992*x+1362630166994665422490826365003557774863978314678446071335842
"(11, -19)",-127881903979221076564090592357178553551953878809895663206615*x-285952630389639180674430161685126152342899073502030328457083
"(11, -17)",7254487511540765002558389336390142528239292863706417238400*x+16221527217728440663300238169898736579659128664657059125200
"(11, -15)",-2234750109015447375489499160214921500044289322924150757500*x-4997053156483605953195961975828343158448704878754712147500
"(11, -13)",-407504931559646450177960555181637276105798699939726847400*x-911208728133768858714100341685070760672175331100855108850
"(11, -11)",-44963012427521358065414629417378962825093624638657987976*x-100540352261105592584417126400726317961982944034627372776
"(11, -9)",4439345110569179691143738065682287967652384943360241640*x+9926677442814005895592183023196591512861489608748957372
"(11, -7)",220685586445226605391029725476295332614636892059173450*x+493467972945932859074637382002650157885724117185328850
"(11, -5)",2115803649513287483839356593670121401510139395360000*x+4731080787353850642255312191747379816841323335422500
"(11, -3)",7383099900407839413916339314177628661636781732100125*x+16509113261983856211094444425346963097181387527639625
"(11, -1)",-165093652462535347365391410231017353316152148733168*x-369160629559954585535676039460092726386714760494968
"(11, 1)",5777189200573051772617685641830089402471257766100*x+12918187771358914108381431529760160918622008466852
"(11, 3)",160975686052279191481594903544647142397464457000*x+359952576741883120007945052166698061606560867750
"(11, 5)",-7594335747256877199818944865239433043223406250*x-16981450973584443378376346569696655786258321250
"(11, 7)",-11942922807544922860518110235881720350638600*x-26705058057878660423154402106528923538781900
"(11, 9)",-23543801938454670569579075289430826394738*x-50046739257042797129344995046274202067098
"(11, 11)",-26321445703421632351309755177658235983536
"(11, 13)",53331610957080077034690379461070672297425*x-119301169740205895923730610184806036991475
"(11, 15)",292528594641026266639037095108772751510000*x-654113772979957764635612080743524722635000
"(11, 17)",-949611747156630883326529566605515389736200*x+2123396418882294444397740303297859673346200
"(11, 19)",16739729453590795062259565251227489408756312*x-37431172983184428768363981594268644796538978
"(11, 21)",-79768667662580848160853921144452118356956125*x+178368163368120033940030351145446942453030887
"(11, 23)",350898120608769075827709496541104714392990600*x-784632050858127541015832277176888286093759700
"(12, -26)",-48844862570370168022912362584087439213860883143735807400840762*x-109220433058982800787336852751924540313377232703157414448335678
"(12, -24)",63837673213538358537025569673068834574708842539470876632960000*x+142745376830889217700649819425742405288525347985135417482880000
"(12, -22)",13588750887006860457479613610162823297499885673500769999890150*x+30385370712657903728674782315888589171411610477647076603059650
"(12, -20)",-1617863428742978307137111705994943443768429445608988527820800*x-3617652604980186628077923938950709789197878313070366241587200
"(12, -18)",-498324916388404565259096147995666243881547526728489299762500*x-1114288387926371601171359174351867825282708435402885300006700
"(12, -16)",7830754143739589704574414653225210934346428151744581760000*x+17510098580489881801672227263137002013252499272974483840000
"(12, -14)",-175421758806699618807038281680849901922573444103968467926*x-392254977424352738250088933752769754507319474825899581458
"(12, -12)",-4724511681419693107717224671869207075631832594548234649600*x-10564329280146263914272440704450982074962727332662712729600
"(12, -10)",-44804296418337513452646228335826099275733073104082538400*x-100185452475453035114016470117980378843127229575633186400
"(12, -8)",-71861115146216420477034099964929303660547300640822400000*x-160686338405879655462815193156250853790260488921374489600
"(12, -6)",-6525954420825668843245573820617855805480055486632707500*x-14592477703031464778752480169362261143860728174698742500
"(12, -4)",-426284679853480520569364109093305472902385421491634176*x-953201521919117534762715928502755836809137751932796928
"(12, -2)",38733135723952489855862724935182738576044535207389450*x+86609924460483296633739826492204513353902269055899950
"(12, 0)",-2033994513996429694152788942687544276641532768000000*x-4548149999157665422779987894732045660909674016000000
"(12, 2)",90840637227078843163793066962244017450731303389250*x+203125839959168967416371723051709981611076568976950
"(12, 4)",6118500211912346349476869228227970256106808147968*x+13681382393933326983521056638333253763260200517632
"(12, 6)",249418980496903412687485826956081086066872002500*x+557717791449462330449775021778845083886837907500
"(12, 8)",-3115340279436597250793527815516905189032473600*x-6966154705517219516128015246457886444432153600
"(12, 10)",-20665269968652234877115758391945281215948000*x-46235176956296252075772375142968353566490400
"(12, 12)",-2765739459697606628170345278693991356825600
"(12, 14)",23543801938454670569579075289430826394738*x-50046739257042797129344995046274202067098
"(12, 16)",-1025048675475475114745798689976417742720000*x+2292062064576459050452005655018464608640000
"(12, 18)",65230685662583244880089662474457402304200300*x-145860247357796559250793872539964540847684700
"(12, 20)",211778173825256350280577358532904328337817600*x-473550392824039991855913695304334642328371200
"(12, 22)",-1778766239652622245447275434449789849607289250*x+3977442227944945246021205916338212172648128650
"(12, 24)",-8356345544519012358916606662961643462321280000*x+18685356681022006806225962789274275492465280000
"(12, 26)",6393788012091813409248214124099469243618873294*x-14296944628760542117747108693232476537100687238
"(13, -29)",(1523202464878591573944776782440387231570435521120801226748728603*x+3405984254963766708851319230052963562193238256550869685753047007)/2
"(13, -27)",-66405283314288311469309129744756614836057231238213640343347000*x-148486727555881196209537284378434924187851296996769715632779050
"(13, -25)",-170646558252118968108304342474528079637139768318182802501775700*x-381577304378115708523360516700401259127495947886155637466740900
"(13, -23)",100812314965740262841240168379169160090629121679718731789811200*x+225423189232514610129893496626956560618090755637866153311221200
"(13, -21)",-19266339086870563173929619992108723262155875859003602776347871*x-43080843875803805220322739523376003583384921869767847084288803
"(13, -19)",-3236807260411940876313290505957356094118869858500875587930768*x-7237721064345963739957759786930750019978274863058252150494707
"(13, -17)",-91236839742418001220944710482519811966893153816912179376750*x-204011775716301053514696892373495036924323677453761180122150
"(13, -15)",-157915579756829643484609484879643659191445985282736528574400*x-353109971042560792505206500049726688006847401265198449366400
"(13, -13)",41935625574036013363661929857376161748675283620900190939175*x+93770909462523165701604735186848206941224038066124599291675
"(13, -11)",4518652718173739643667217480276092157623952214718494625944*x+10104014644550681209734196574555401109570274538188858194942
"(13, -9)",1139581141565050111520517543844986697684343283186516677088*x+2548180898416263129547723986474601735455617761208264589792
"(13, -7)",-131571274317492911472773957637073718518754935703619234000*x-294202313260186397516074391936298855073805374838491853000
"(13, -5)",-6430418429845337508557258664471674117742173751434665350*x-14378852732901637140489572356218904512812202111096663150
"(13, -3)",-2467619590747765904986618708143194314826720544781358400*x-5517765147522215670890857914349355878061222020359224400
"(13, -1)",-64783375961350826468441607873548976265114876901618946*x-144860032461506228005716876724538776136397611710899338
"(13, 1)",14565942041691386191873555178064627287786552241940728*x+32570436561543977406989174900241684410314040109616172
"(13, 3)",-588825804359657785399102513538320254794711690511000*x-1316654525455631384507775845351371089682142436473400
"(13, 5)",-19416266541763619113208535877399208129284924054800*x-43416091860402592760009952891620689867207632474900
"(13, 7)",-1276362171019973925836302387907194133173064116500*x-2854032655331985207268102889887967751555099590500
"(13, 9)",-47414764596255717723003428398893463300515865536*x-106021969661088299579518989627298025287620739968
"(13, 11)",180673133456110276003940762944361268063205593*x+406642637288638167611539614621436572805145077
"(13, 13)",24549206825616982848393635724758025259749050
"(13, 15)",20665269968652234877115758391945281215948000*x-46235176956296252075772375142968353566490400
"(13, 17)",11942922807544922860518110235881720350638600*x-26705058057878660423154402106528923538781900
"(13, 19)",(847395544553960041138366079151821860927845927*x-1894834041605555418961104507785220283738357669)/2
"(13, 21)",2521962012137059528823315650769823574150916088*x-5639278495810619107470322571621941847823948018
"(13, 23)",-13196322744701077964053912654034783270695725000*x+29507874710178213011648841136334198667355658200
"(13, 25)",22337618759500522472357797118091097224072586800*x-49948434001717694513522766359615280235908803400
"(13, 27)",8692445470243022618118010105588503084450470325*x-19436898962173523966686439527805066063226074175
"(13, 29)",-99693531186606771299746903888603998602766798168*x+222921512650248012280439405394046001751504441761
"(14, -30)",21860595090579523119578651716330812527678245331558226067862400000*x+48881776651133986203265577053343953223786062295277825999922560000
"(14, -28)",-13695075535084328976805608650129016225557931668501032004663343375*x-30623119853442865663548695670471757156956069375470424364774880125
"(14, -26)",-8270984257173772206357422078762228445909537453919000982553600000*x-18494483039871157265826401729308037991191430257426757134179840000
"(14, -24)",-56528457168030723627562053216736987051937594364822671527472073*x-126401472890901949702217834265956613853117668652173396150400443
"(14, -22)",-165824191633255784648836348164053518890597384954019577220710400*x-370794164805911810696952693398123672097625285893567365251481600
"(14, -20)",-58016356684481975604770281479630823461745352800024380580983750*x-129728517353376015777625614873878008803786533571749439218171250
"(14, -18)",-23799479586432468534619085754157434662197807629205043071795200*x-53217254184381581240521263097610862637002113720714152576665600
"(14, -16)",1384757465317569401906457246469785916636912342100912076705495*x+3096411824800392588269476645575427903406133817652617856256197
"(14, -14)",1614973450043440206055522720964070108965151898604820009600000*x+3611190416154492993981122619180335445355504967860026089600000
"(14, -12)",171922593906866247387525483183994803744387478310489312633400*x+384430606843844077219995974805272262222262337762535595650600
"(14, -10)",20123266951865445616719565968396019274160091532832061440000*x+44996992833746124837015225807072489401618337844353438720000
"(14, -8)",-5026357948255390616561048816867035777866202023897901899225*x-11239278051545423888320852380854023736314223190553049381675
"(14, -6)",-1602435258246656762198604642878642012598309962606726400000*x-3583154166981954984497119188190298614539186388027633920000
"(14, -4)",94894969252564269308209463677723883206542284669959423017*x+212191601971486115610807463168888511782101033118110920267
"(14, -2)",15080302342134902304367644602541794283509517036754329600*x+33720581158262932555609108647699489388509500616774502400
"(14, 0)",436352189935718892432421704056389438765737578058918750*x+975713158827167287819022104470254500720181864296556250
"(14, 2)",-52177875198624260551781870575843887439492935055795200*x-116673275865615359838003725906050275874770635175449600
"(14, 4)",4816128489934601225155397804776954715200813567751025*x+10769190691922731741999484569344828898000719405717187
"(14, 6)",234296274583774587224473418255855748105438151680000*x+523902395906207121288650446763068558580435105280000
"(14, 8)",-11150055681250768641057537014290934289278272884825*x-24932285398625369739818861943873617978497275925675
"(14, 10)",-183526511031509891170186758102172327776683520000*x-410365974135385289938022147741066008249351680000
"(14, 12)",8428962123877133667863666225624043324141310200*x+18948376150823687156615753877903223209923082600
"(14, 14)",945408985803784361465420199834550433785600000
"(14, 16)",-180673133456110276003940762944361268063205593*x+406642637288638167611539614621436572805145077
"(14, 18)",3115340279436597250793527815516905189032473600*x-6966154705517219516128015246457886444432153600
"(14, 20)",7594335747256877199818944865239433043223406250*x-16981450973584443378376346569696655786258321250
"(14, 22)",21706371413197370705025829258442086165175500800*x-48536922024812283068277495942484464491280793600
"(14, 24)",7399569837304617079768405088016395144855208855*x-16545941160470184485224409864780620780037277723
"(14, 26)",1082671077547409031108600584488902886821884160000*x-2420926126668952882940926834864956804345117440000
"(14, 28)",1792684126293990005938411769655795540293036927625*x-4008563568578179795074940404894393541240294215125
"(14, 30)",-2861549884104449237987397613806440248624573440000*x+6398620061864193412121940515036523038149320960000
