numerator,1
denominator,187200
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-235714046694230423029216790236531*x-527072631659858949419000096375097)/2
"(1, 1)",(235714046694230423029216790236531*x-527072631659858949419000096375097)/2
"(2, -4)",-900359864520964424265488064049787941257759419524*x-2013265861281377577604237150472356900553238971091
"(2, -2)",173269361746278920385723717978688321110746540*x+387442071282681435921096223735545970873294980
"(2, 0)",138529135775524127428843018085372834310
"(2, 2)",-173269361746278920385723717978688321110746540*x+387442071282681435921096223735545970873294980
"(2, 4)",900359864520964424265488064049787941257759419524*x-2013265861281377577604237150472356900553238971091
"(3, -5)",236639253163780148369202930129412788385386913649358585*x+529141456218994586533902715024098553850544406116254085
"(3, -3)",614232085174002233802720832406432945652347983150605*x+1373464696410510094879423809788784967505321868792135
"(3, -1)",162522116240191726694859450527337921850391005182*x+363408404206627005250366476067483828047905522358
"(3, 1)",-162522116240191726694859450527337921850391005182*x+363408404206627005250366476067483828047905522358
"(3, 3)",-614232085174002233802720832406432945652347983150605*x+1373464696410510094879423809788784967505321868792135
"(3, 5)",-236639253163780148369202930129412788385386913649358585*x+529141456218994586533902715024098553850544406116254085
"(4, -8)",1323678255542266725163370511328841145894413712714689120684320*x+2959834559730846147611366983528898957663887445660318588513880
"(4, -6)",-3579681831038429776734158135269916902692878260900233705384*x-8004411912022845575694642283318567426149305547117572319732
"(4, -4)",-36051092900677604600304879744031578079022300745089640288*x-80612694389075219128246745174633953209677936230028276256
"(4, -2)",-49508967736719851592832654771843355206683037183855880*x-110705317615573799441901806917153508810306398621949580
"(4, 0)",-905571558834600198078175531357643057960366875786800
"(4, 2)",49508967736719851592832654771843355206683037183855880*x-110705317615573799441901806917153508810306398621949580
"(4, 4)",36051092900677604600304879744031578079022300745089640288*x-80612694389075219128246745174633953209677936230028276256
"(4, 6)",3579681831038429776734158135269916902692878260900233705384*x-8004411912022845575694642283318567426149305547117572319732
"(4, 8)",-1323678255542266725163370511328841145894413712714689120684320*x+2959834559730846147611366983528898957663887445660318588513880
"(5, -11)",(-13756462917830031033636027437544632254290788126591623177516251205*x-30760386214223053148596057417412706433834937229457480099359849777)/2
"(5, -9)",1241571902236711057500387700562286814577142811435406611370360490*x+2776239172355009113567468672011816222787244487036814524125458638
"(5, -7)",170377867242962067036690984045481699515954727982749607491211050*x+380976493016697859270674471120287252266422640249512098587832370
"(5, -5)",(-415687139376026649189385949752083777208886061626254503671725*x-929504701017225344285100671845207927305609203128112966017575)/2
"(5, -3)",-5936006842304714457607690654516875828322852048305248539575*x-13273314763328143431201744892961655250680723883304274781995
"(5, -1)",27439978817768181279225199037405088713616352466229435280*x+61810694774191866137740496056297802612995520690694736368
