numerator,1
denominator,1785600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-15577211294312062700580*x-34831703353979380835421
"(1, 1)",-15577211294312062700580*x+34831703353979380835421
"(2, -4)",53919781775552535497077640416741740*x+120568297382089777470223385693003421
"(2, -2)",37356376836520826022164280425800*x+83531397999607379179588240233210
"(2, 0)",1035192574471520987651781400*x
"(2, 2)",37356376836520826022164280425800*x-83531397999607379179588240233210
"(2, 4)",53919781775552535497077640416741740*x-120568297382089777470223385693003421
"(3, -5)",-1791635121863632911943567547603737381400*x-4006217923363202888912509517964489720000
"(3, -3)",19623423482694859763590587136763750400*x+43879308858596727561704677884205908480
"(3, -1)",-51736220296318191701036529120449080*x-115662784734263539875759134486626332
"(3, 1)",-51736220296318191701036529120449080*x+115662784734263539875759134486626332
"(3, 3)",19623423482694859763590587136763750400*x-43879308858596727561704677884205908480
"(3, 5)",-1791635121863632911943567547603737381400*x+4006217923363202888912509517964489720000
"(4, -8)",-129307335497593239315409581195251338487677400*x-289139992161990076956706057818202917593913210
"(4, -6)",17740758685299502569308737867957584012326360*x+39669542392749486746587905486143597714629668
"(4, -4)",-344838310195690758143836769114136849541520*x-771081902844168867055780997624288952812724
"(4, -2)",2950566500504082517619554011810703407400*x+6597624193253249962457443872791803631940
"(4, 0)",-49076045881768582126470411858658654000*x
"(4, 2)",2950566500504082517619554011810703407400*x-6597624193253249962457443872791803631940
"(4, 4)",-344838310195690758143836769114136849541520*x+771081902844168867055780997624288952812724
"(4, 6)",17740758685299502569308737867957584012326360*x-39669542392749486746587905486143597714629668
"(4, 8)",-129307335497593239315409581195251338487677400*x+289139992161990076956706057818202917593913210
"(5, -11)",-186640780033841389311430163708327847102576702900*x-417341471529254845727164019517550810366061339421
"(5, -9)",179064744261415369663058517880086353661245211800*x+400400940542140138971181542185620017214828138332
"(5, -7)",-33339470416923599194239730698452285571204965000*x-74549322186084422808127269580736118999757128060
"(5, -5)",883285456919854244116263493965743819373637500*x+1975086325210897290358420265848130431778536875
"(5, -3)",-43241441951815571182442224131263472168400000*x-96690798920527757625120374304358352641682010
"(5, -1)",-129626688897893739545631099897077589916400*x-271234797954532729021520727072989155701912
"(5, 1)",-129626688897893739545631099897077589916400*x+271234797954532729021520727072989155701912
"(5, 3)",-43241441951815571182442224131263472168400000*x+96690798920527757625120374304358352641682010
"(5, 5)",883285456919854244116263493965743819373637500*x-1975086325210897290358420265848130431778536875
"(5, 7)",-33339470416923599194239730698452285571204965000*x+74549322186084422808127269580736118999757128060
"(5, 9)",179064744261415369663058517880086353661245211800*x-400400940542140138971181542185620017214828138332
"(5, 11)",-186640780033841389311430163708327847102576702900*x+417341471529254845727164019517550810366061339421
"(6, -12)",-67925554316806132006294938586210335616101414451200*x-151886156861732796866932247256581745436171217748480
"(6, -10)",84937208411541423349806577710661718912758874654000*x+189925371827273555567349525905030494646204329200000
"(6, -8)",3660145219710201131896078840933344870987595900400*x+8184333518792912783567246172253654507810886277990
"(6, -6)",34722322389371336638703938080975130705539456000*x+77641473199342090612993845718689087937352467200
"(6, -4)",-18619790719863879658481772630059981993678402960*x-41635114617811058146166853019327981146378283248
"(6, -2)",859790702566549403832524293216806361990610800*x+1923187544274682846159803065497440353096011320
"(6, 0)",-45355532358076768414291303088721784541952000*x
"(6, 2)",859790702566549403832524293216806361990610800*x-1923187544274682846159803065497440353096011320
"(6, 4)",-18619790719863879658481772630059981993678402960*x+41635114617811058146166853019327981146378283248
"(6, 6)",34722322389371336638703938080975130705539456000*x-77641473199342090612993845718689087937352467200
"(6, 8)",3660145219710201131896078840933344870987595900400*x-8184333518792912783567246172253654507810886277990
"(6, 10)",84937208411541423349806577710661718912758874654000*x-189925371827273555567349525905030494646204329200000
"(6, 12)",-67925554316806132006294938586210335616101414451200*x+151886156861732796866932247256581745436171217748480
"(7, -15)",6201660423489877606372004855821943093715816794181400*x+13867334280293499879546644543062734404617062739440000
"(7, -13)",-10213213358896074055479728635194365129737948181049800*x-22837439339200578070483528301172079105027894851911940
"(7, -11)",14411412066903596418057211363603595428010725472856880*x+32224897033357188758294723249819312319456511172570088
"(7, -9)",2444789052404299504493632114808428702237196505828880*x+5466714511823309333344354421643458852906054255332752
"(7, -7)",264273983257382438287204450274959189885235938968000*x+590934591248489870280836624834937049736913722871600
"(7, -5)",10533609556134113859016044126754452159263223328800*x+23553867142491898878158124187331851406310770760000
"(7, -3)",-88616589286073135171497050035975144256971281400*x-198212483700472450682643419379360291371574157620
"(7, -1)",13320032750329504121661705416324227989676309480*x+31185223304299677132075747916671452671009399968
"(7, 1)",13320032750329504121661705416324227989676309480*x-31185223304299677132075747916671452671009399968
"(7, 3)",-88616589286073135171497050035975144256971281400*x+198212483700472450682643419379360291371574157620
"(7, 5)",10533609556134113859016044126754452159263223328800*x-23553867142491898878158124187331851406310770760000
"(7, 7)",264273983257382438287204450274959189885235938968000*x-590934591248489870280836624834937049736913722871600
"(7, 9)",2444789052404299504493632114808428702237196505828880*x-5466714511823309333344354421643458852906054255332752
"(7, 11)",14411412066903596418057211363603595428010725472856880*x-32224897033357188758294723249819312319456511172570088
"(7, 13)",-10213213358896074055479728635194365129737948181049800*x+22837439339200578070483528301172079105027894851911940
"(7, 15)",6201660423489877606372004855821943093715816794181400*x-13867334280293499879546644543062734404617062739440000
"(8, -16)",1193641537133883319207219724618208180649110327136784560*x+2669063617798702593199255995726692105714607276881804724
