numerator,1
denominator,107136000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-2740473148695612275826017607492575102157111020*x-6127884250999818816342668749945580732192082999
"(1, 1)",2740473148695612275826017607492575102157111020*x-6127884250999818816342668749945580732192082999
"(2, -4)",-9486018475809250068883326003740093979335096522653215493060*x-21211382147728427533571566853529322941386927272989803274999
"(2, -2)",-4441805843262812585405681459888079004391609080548000400*x-9932179808397163945870510485984869972011657986564820980
"(2, 0)",-233735490428342450915723510432871447387934703916090
"(2, 2)",4441805843262812585405681459888079004391609080548000400*x-9932179808397163945870510485984869972011657986564820980
"(2, 4)",9486018475809250068883326003740093979335096522653215493060*x-21211382147728427533571566853529322941386927272989803274999
"(3, -5)",-180912292876164732674886408075942234972143267313670016485376400*x-404532184836455285244345000720655807042428294542887098144276090
"(3, -3)",-4140871985764091883919540118152806710323175286872940489211800*x-9259271246298400824297553664178477692109570423148565014058910
"(3, -1)",-2517765313106400761333580768819839651186181872806422057720*x-5629513033490536329906792205029089245546627396689699693948
"(3, 1)",2517765313106400761333580768819839651186181872806422057720*x-5629513033490536329906792205029089245546627396689699693948
"(3, 3)",4140871985764091883919540118152806710323175286872940489211800*x-9259271246298400824297553664178477692109570423148565014058910
"(3, 5)",180912292876164732674886408075942234972143267313670016485376400*x-404532184836455285244345000720655807042428294542887098144276090
"(4, -8)",-15375101308766195923260024346239347479856843820514348990606767201200*x-34379771687347197299478235690051643320620619816302437513224876660980
"(4, -6)",295172766537604782548843791932978918251688512725243183398344351640*x+660026371084759527912350633959625071503845198620638850746776570052
"(4, -4)",-53083702959889808407403532113536138597541069232655783619416355520*x-118698768315788987022688160052605354055631897775608889130759207024
"(4, -2)",-353402483916086596837150669103266653524329498019114824782552200*x-790236539436685547004899214796490280944117061404986506600029220
"(4, 0)",-13622614343453195283214528902491833532097414365211713885623800
"(4, 2)",353402483916086596837150669103266653524329498019114824782552200*x-790236539436685547004899214796490280944117061404986506600029220
"(4, 4)",53083702959889808407403532113536138597541069232655783619416355520*x-118698768315788987022688160052605354055631897775608889130759207024
"(4, 6)",-295172766537604782548843791932978918251688512725243183398344351640*x+660026371084759527912350633959625071503845198620638850746776570052
