numerator,(-987*x+2207)/2
"(13, -7)",-630025693202488693824000*x-1408780277354896465363000
"(13, -5)",-84061807154433148198410*x-187967915266505743955070
"(13, -3)",-36210205257981553612800*x-80968481235132050288400
"(13, -1)",75407643530697617576178*x+168616612052561913438902
"(13, 1)",-5342481904688446353024*x-11946083472417799062508
"(13, 3)",-870297792430714137000*x-1946078270703689249400
"(13, 5)",-171758812003121911680*x-384141560165834700420
"(13, 7)",236797641139068880500*x+528917168575672809500
"(13, 9)",-32084759379485740032*x-71278697443030644288
"(13, 11)",-14698362409162020729*x-32812260389164657243
"(13, 13)",-11921223539576420950
"(13, 15)",572109512690671200*x-855142579855837920
"(13, 17)",3764307574893667200*x-8304821378156782900
"(13, 19)",(12892500669989760729*x-28835785321313909509)/2
"(13, 21)",-42616672591691104704*x+95293843634386931622
"(13, 23)",-33660488025851883000*x+75267139933404450200
"(13, 25)",7168017306343380480*x-16028173960530331320
"(13, 27)",19115640418156123275*x-42743871408439628175
"(13, 29)",-25840354427429161536*x+57780789062419261441
"(14, -30)",696328123691870438720490000*x+1557037019219904124796958000
"(14, -28)",296758980539449457380393875*x+663573253419746197648832375
"(14, -26)",-327877033085022437318400000*x-733155334239057753239240000
"(14, -24)",354086647449205994116057089*x+791761813621427115558579597
"(14, -22)",693956459889385428960403200*x+1551733817737772008182918400
"(14, -20)",-108713193360400911056465250*x-243090090404935231482848250
"(14, -18)",-126281346866410358307686400*x-282373675883523663807165600
"(14, -16)",-71534358280820238268064775*x-159955687842739032149465563
"(14, -14)",12258218516109668569950000*x+27410209885070130465850000
"(14, -12)",9336980992214394336421800*x+20878124203217919282846600
"(14, -10)",-1442205082036288152576000*x-3224868600858702661584000
"(14, -8)",567195950690131978255425*x+1268288703057513864901325
"(14, -6)",400520921787401076900000*x+895592011912198193580000
"(14, -4)",989946998315468990779059*x+2213588787903090004303127
"(14, -2)",-446534930687285423692800*x-998482424077041719429600
"(14, 0)",8159936644692013151250*x+18246180521616284726250
"(14, 2)",38412267736664415627600*x+85892031846017844252400
"(14, 4)",6042242448427166539635*x+13511773764507583541207
"(14, 6)",4775525680821960960000*x+10678767786249875880000
"(14, 8)",818666346824919132225*x+1831114369602520645325
"(14, 10)",76644151528985208000*x+170057381839964136000
"(14, 12)",1458262360589567400*x+11833461106169694600
"(14, 14)",11254802249001100000
"(14, 16)",14698362409162020729*x-32812260389164657243
"(14, 18)",25872973898143705200*x-58090654925434887600
"(14, 20)",22318630239452478750*x-49908325024069328250
"(14, 22)",-142471561284124262400*x+318575437604434470400
"(14, 24)",-72695078460180211455*x+162551176194873448077
"(14, 26)",67314172100519820000*x-150519064529754140000
"(14, 28)",-60925539344481454125*x+136233647540109992375
"(14, 30)",-142958324022885504000*x+319664530464613188000
