numerator,(-987*x+2207)/2
"(13, -17)",-1686677959423126105167046350*x-3771526573420740206629409290
"(13, -15)",1514783241273638559531409920*x+3387158298665300349799028160
"(13, -13)",2304880301218132797952377585*x+5153869033524370731841967555
"(13, -11)",-395556817256462075474968512*x-884491932349167305561181298
"(13, -9)",33117609520296903330975456*x+74053226138117319690486432
"(13, -7)",-136106075806497935775100800*x-304342437558640696172938600
"(13, -5)",39751845524302349286513630*x+88887828823667559691175610
"(13, -3)",-5833116911745227149678080*x-13043245930688795379588240
"(13, -1)",3154316067255799285102158*x+7053266080264951128771722
"(13, 1)",1014395578623960804995136*x+2268260365993033186167212
"(13, 3)",5095362625906273723800*x+11388221563829651897160
"(13, 5)",271466584078998349440*x+643515629651276091660
"(13, 7)",103963997368282348775100*x+232345600434875390870900
"(13, 9)",-1706705080653998863872*x-3785901863761153535808
"(13, 11)",-197876634323660147709*x-805643480873659894183
"(13, 13)",2116210603011907675130
"(13, 15)",-333408553759091210400*x+645264023008429462560
"(13, 17)",348170605945145833920*x-770079069310256928940
"(13, 19)",(-867686580978946277871*x+1939561234096212600611)/2
"(13, 21)",-1145810630116943550144*x+2562094646319859761822
"(13, 23)",3527530889476756827000*x-7887798903255097037080
"(13, 25)",1929132054248636280960*x-4313670410934652366440
"(13, 27)",-2499675154699969795185*x+5589443567576435888445
"(13, 29)",-25840354427429161536*x+57780789062419261441
"(14, -30)",29943540778671025024871583000*x+66955792668145396831068678600
"(14, -28)",36060558331406956367923639275*x+80633859735622343990149460975
"(14, -26)",-78149320394555202079221312000*x-174747192797636117642686858400
"(14, -24)",-83884125466057123373379612651*x-187570606775224955627966107503
"(14, -22)",-44237752074927404318378551680*x-98918620811320046059712197760
"(14, -20)",20141073041947309992835363950*x+45036808461582658898351635350
"(14, -18)",17234075333420709971084559360*x+38536563974881060846516572240
"(14, -16)",-1359383627921959134962908035*x-3039674199533856369040401703
"(14, -14)",-969690788671698528449511000*x-2168294520625483695014213000
"(14, -12)",2016844190808214373721055080*x+4509800710675909103274866760
"(14, -10)",851699884948994919400012800*x+1904458839230030889672619200
"(14, -8)",22821756278424551896171605*x+51030998283484734220590545
"(14, -6)",-93866798584229781301758000*x-209892542451478505283277200
"(14, -4)",90459273476824990905820779*x+202273084087827467274097007
"(14, -2)",-65749462634597552750983680*x-147020281630455140751329360
"(14, 0)",-5922912715401751076715750*x-13244040894520430219160750
"(14, 2)",-14916406760585208451037640*x-33354159864142988907091160
"(14, 4)",-655250607034136723354325*x-1465101845042852096079313
"(14, 6)",14331093099606887385600*x+31959115182360468160800
"(14, 8)",-131798022707245702105515*x-294688384428913784619055
"(14, 10)",60086150538539655045600*x+135138699726297900343200
"(14, 12)",3055162624745881928040*x+8683303464693041023560
"(14, 14)",-890315183632531958000
"(14, 16)",197876634323660147709*x-805643480873659894183
"(14, 18)",-3538064506322372717880*x+7911999528264635438040
"(14, 20)",-4134457231350771071250*x+9247465571661968419350
"(14, 22)",9082164837797762242560*x-20308261498328332578560
"(14, 24)",17221671428371236766485*x-38508826947988780864623
"(14, 26)",16044297922661028409200*x-35876140797935785012400
"(14, 28)",-7403344496636202362325*x+16554381555328907132975
"(14, 30)",-6147501816146614156800*x+13746231952707243519600
