numerator,(-987*x+2207)/2
"(8, 4)",-307592881155000000*x-688861193575000000
"(8, 6)",80446886635837176*x+178859829078599832
"(8, 8)",15135806230528000
"(8, 10)",1283914350996480*x-2893347425203200
"(8, 12)",11417513414664000*x-25527641994648000
"(8, 14)",-57115401793572948*x+127713921951383228
"(8, 16)",-58099287732659712*x+129913956814557696
"(9, -19)",2184418801633486010706624*x+4884508931781103369117452
"(9, -17)",-1381862919041895472420875*x-3089939422563966836048625
"(9, -15)",-33558524706217512960000*x-75039142467708518400000
"(9, -13)",58562687473601360421750*x+130950150136048082693250
"(9, -11)",-390728225924941661326080*x-873694873896064985487312
"(9, -9)",(297572398719599594266389*x+665392111764752165525487)/2
"(9, -7)",-104077874163275932752000*x-232725201582183345425250
"(9, -5)",658622327505744000000*x+1472724295335216000000
"(9, -3)",2748235540113004032000*x+6145241476055950368000
"(9, -1)",-708631493625459410685*x-1584548120547497781927
"(9, 1)",-76454694374152589376*x-170957243194271688078
"(9, 3)",10693422080043696000*x+23908695408793872000
"(9, 5)",508505807712000000*x+1136448843264000000
"(9, 7)",-642933113675020875*x-1342083735419576625
"(9, 9)",-136607064800999121
"(9, 11)",-80446886635837176*x+178859829078599832
"(9, 13)",12001321374504000*x-26933173729789500
"(9, 15)",-6889670645760000*x+15405765580800000
"(9, 17)",-283700744278728000*x+634374149358966750
"(9, 19)",448467956729820930*x-1002804836978313882
"(10, -22)",3204203949001216030464000*x+7164817843739988418684000
"(10, -20)",(40321413699694868925247875*x+90161421981409018186718375)/2
"(10, -18)",14292666514429320154872000*x+31959373905998938686312000
"(10, -16)",-7547550620549413259757552*x-16876836251169209166904112
"(10, -14)",1499395200055176480000000*x+3352749592460271250000000
"(10, -12)",3027550953781358471179125*x+6769809737999421890576625
"(10, -10)",513242901980103639750000*x+1147646017796869899250000
"(10, -8)",-471263333672953536246000*x-1053776849398743391486000
"(10, -6)",-35178892290562272000000*x-78662394520511877000000
"(10, -4)",(-23244221811054599652339*x-51975659388581515162199)/2
"(10, -2)",-7082309822403045552000*x-15836526321971520272000
"(10, 0)",451750146947977920000*x+1010143622649873600000
"(10, 2)",132182526567178752000*x+295575617417826272000
"(10, 4)",(-724314125920670959821*x-1619594281093591530601)/2
"(10, 6)",-15613332304195500000*x-34880173120210500000
"(10, 8)",3011302600628406000*x+7166164628484286000
"(10, 10)",-471230575625500000
"(10, 12)",642933113675020875*x-1342083735419576625
"(10, 14)",307592881155000000*x-688861193575000000
"(10, 16)",-1549538450281789968*x+3464860370663262512
"(10, 18)",2934328778105088000*x-6561358605694512000
"(10, 20)",(8278111322259736125*x-18510419641884998375)/2
"(10, 22)",657833011178826000*x-1470959330839234000
"(11, -23)",58897779129055230638688750*x+131699437856335854645606250
"(11, -21)",-171644739127895410527058944*x-383809304670192106943787792
"(11, -19)",-68637004582809009491516400*x-153477008019125538513653968
"(11, -17)",31327255299378495682512000*x+70049872397900841673993000
"(11, -15)",-2476195365649066320000000*x-5536941163161259824000000
"(11, -13)",-15138857572036023016128000*x-33851514632760055618756000
"(11, -11)",9743814674882789209315992*x+21787831973199766044132936
"(11, -9)",-991156979720610979483200*x-2216294383033257274602108
"(11, -7)",1588663906068612090579750*x+3552360487413428417935250
"(11, -5)",33390235633008481920000*x+74662836674330419200000
"(11, -3)",128413917800179869144000*x+287142253009467760008000
"(11, -1)",47293439342163200651136*x+105751353635649841217528
"(11, 1)",-9123630585285364183980*x-20401101612454497780548
"(11, 3)",-3867773995877410752000*x-8648723478777849648000
"(11, 5)",-15445777991273280000*x-34568466577848000000
"(11, 7)",-47238424040006472000*x-107086948560617721500
"(11, 9)",4796396499218502486*x+11635092844252200738
"(11, 11)",-8946218993616414576
"(11, 13)",-3011302600628406000*x+7166164628484286000
"(11, 15)",-508505807712000000*x+1136448843264000000
"(11, 17)",6431516821254913500*x-14381603429310515500
"(11, 19)",-14091390292560505344*x+31509305168950116448
"(11, 21)",-35239197439017400920*x+78797240945864535672
"(11, 23)",12091896774638520000*x-27038303165002187500
"(12, -26)",561430579143593358545320254*x+1255396939612150412458072998
"(12, -24)",-76398094586264136336000000*x-170831332846345279824000000
"(12, -22)",-516734814861927756914090250*x-1155454172372039069966933250
"(12, -20)",15414069556042873330728960*x+34466907337221869037158400
"(12, -18)",-52083274622774483526480000*x-116461742547313460999952000
"(12, -16)",76014973921603176316500000*x+169974648996578465170500000
"(12, -14)",-24353670478749556157908842*x-54456462692114041933482978
"(12, -12)",6747418880120168312832000*x+15087687288615472582656000
"(12, -10)",-282815786129069049722880*x-632395322891784193996800
"(12, -8)",-4369660482438157714080000*x-9770857877287202423328000
"(12, -6)",-1083940052261201730000000*x-2423763640655429850000000
"(12, -4)",-1262316926698581192671232*x-2822626452737246758023168
"(12, -2)",101798466916195081572750*x+227628306111228272205750
"(12, 0)",-854319160074240000000*x-1910314932019200000000
"(12, 2)",-15336747740953425228750*x-34294103968130141685750
"(12, 4)",-4911692429178201655296*x-10981719168277759875072
"(12, 6)",288085539079170000000*x+645174061105050000000
"(12, 8)",-43422281798116704000*x-93083198969767392000
"(12, 10)",-3169028897282734080*x-6826498593626880000
"(12, 12)",-6195098014212096000
"(12, 14)",-4796396499218502486*x+11635092844252200738
"(12, 16)",15613332304195500000*x-34880173120210500000
"(12, 18)",-10693422080043696000*x+23908695408793872000
"(12, 20)",3164556948842741760*x-7076161550765260800
"(12, 22)",-106087260562675533750*x+237218326175914013250
"(12, 24)",-15684765829488000000*x+35072202605904000000
"(12, 26)",115263439632494517378*x-257736886338701118438
"(13, -29)",(251728825683549488150424261*x+562882766124611619513723647)/2
"(13, -27)",2985946029686318171124120000*x+6676778299524212477154953250
"(13, -25)",-118981084768164999129093120*x-266049793578281743839513600
"(13, -23)",-1562982327917508387513456000*x-3494934732854416066111753000
"(13, -21)",372398410096764392044910787*x+832708159689209216557443993
"(13, -19)",1764000021538255664015793024*x+3944423960470632803784225623
"(13, -17)",231679799926062016212363750*x+518051781648225718497175250
"(13, -15)",15153039111113844395642880*x+33883225518163491761356800
"(13, -13)",-224131691129144682262504125*x-501173697276796353577142375
"(13, -11)",9306959388862389576635712*x+20810993857437945939548978
"(13, -9)",-37431482116980289837414944*x-83699338511952299178919008
"(13, -7)",12659253457631307549120000*x+28306951272468979593316000
"(13, -5)",90985240741157511598080*x+203449185008706251059200
"(13, -3)",1022190613209623202240000*x+2285687510913132477450000
"(13, -1)",809597039654664684866982*x+1810314119364715409643538
"(13, 1)",-113614214671487460471744*x-254049850541888222334748
"(13, 3)",202785289425969732615000*x+453440753475925580325000
"(13, 5)",-1919392531571770859520*x-4291975713597220454400
"(13, 7)",3481225506385960998000*x+7772633867457865874000
"(13, 9)",-207396470785591170048*x-429385139253716444352
"(13, 11)",-119795449722833415069*x-276415892177757494663
"(13, 13)",205785029698857859250
"(13, 15)",3169028897282734080*x-6826498593626880000
"(13, 17)",47238424040006472000*x-107086948560617721500
"(13, 19)",(724314125920670959821*x-1619594281093591530601)/2
"(13, 21)",76454694374152589376*x-170957243194271688078
"(13, 23)",-320885119464025777500*x+717520945994817635500
"(13, 25)",-24427185819402885120*x+54620847992387174400
"(13, 27)",613023983238735292875*x-1370763298359503751375
"(13, 29)",25840354427429161536*x-57780789062419261441
"(14, -30)",-174526817561502221706240000*x-390253827964223051136000000
"(14, -28)",-13723927641294751796523321000*x-30687635124223414939753189000
"(14, -26)",-5637214669448112532320000000*x-12605195204644986504850000000
"(14, -24)",3451635508376393720004210819*x+7718091630281661122877470247
"(14, -22)",-643847945291985325688496000*x-1439687772846444871972112000
"(14, -20)",75267411627092490550080000*x+168303048888636866836800000
"(14, -18)",207133630547073195614208000*x+463164878329581794444352000
"(14, -16)",592812266284976360865229155*x+1325568525308915613667240583
"(14, -14)",-349378050166747020132000000*x-781233070019243928556000000
"(14, -12)",262719330270790243386585000*x+587458281487980802846725000
"(14, -10)",-3028971041605957754880000*x-6772985151056009625600000
"(14, -8)",46471104405193315902355875*x+103912548450145010784370375
"(14, -6)",-13154820309771766185000000*x-29415072445813337643000000
"(14, -4)",-15869732476778310159345456*x-35485800501184707979658608
"(14, -2)",-1747332396277502662656000*x-3907153840949814439552000
"(14, 0)",-153467365893423536640000*x-343163321560509811200000
"(14, 2)",-192142767834941956032000*x-429642685962244551488000
"(14, 4)",-110691520825127586793680*x-247499194407936006384272
"(14, 6)",1488163850438496000000*x+3339713542493898000000
"(14, 8)",-11582140556824320259875*x-25941120747146734690375
"(14, 10)",159205379523563520000*x+358775080725196800000
"(14, 12)",842934980285349735000*x+1643645901190498875000
"(14, 14)",320779145811496000000
"(14, 16)",119795449722833415069*x-276415892177757494663
"(14, 18)",43422281798116704000*x-93083198969767392000
"(14, 20)",15445777991273280000*x-34568466577848000000
"(14, 22)",-132182526567178752000*x+295575617417826272000
"(14, 24)",708631493625459410685*x-1584548120547497781927
"(14, 26)",-1157337659988195000000*x+2587885680936775000000
"(14, 28)",-2817564920699572743000*x+6300266693703580069000
"(14, 30)",-35830897082480640000*x+80120321571225600000
