numerator,1
denominator,180
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(2206843669140785830016562654949354122768552363823488715*x+4934652459913828844492513514604992434077927427173659989)/2
"(1, 1)",(2206843669140785830016562654949354122768552363823488715*x-4934652459913828844492513514604992434077927427173659989)/2
"(2, -4)",469760386313478019070707296414662231848661857996430311170119904894115*x+1050416156933498682798073204799611537851194232736826254675586462948818
"(2, -2)",624482716274579649154446641932954317140447671988463783000642953000*x+1396385804363667759838682181482137120177714397522134028955558563800
"(2, 0)",-96094464235032610745201416547785893936980369850187187636550*x
"(2, 2)",624482716274579649154446641932954317140447671988463783000642953000*x-1396385804363667759838682181482137120177714397522134028955558563800
"(2, 4)",469760386313478019070707296414662231848661857996430311170119904894115*x-1050416156933498682798073204799611537851194232736826254675586462948818
"(3, -5)",-20455174633738826713464803032106580035853244435846420403304253830896172825*x-45739160972669379715723759172146417142879363984746600484831152035362210625
"(3, -3)",382518516421409571380875326702018749904982374552055391084815855911397125*x+855337405370637374749095298117720809482423246787723044789817661298029275
"(3, -1)",449291149527266483210698395471907288596857745358205570699072827007370*x+1004706483311457996780151649426537633195094931544868307816962267832914
"(3, 1)",449291149527266483210698395471907288596857745358205570699072827007370*x-1004706483311457996780151649426537633195094931544868307816962267832914
"(3, 3)",382518516421409571380875326702018749904982374552055391084815855911397125*x-855337405370637374749095298117720809482423246787723044789817661298029275
"(3, 5)",-20455174633738826713464803032106580035853244435846420403304253830896172825*x+45739160972669379715723759172146417142879363984746600484831152035362210625
"(4, -8)",265861371283678242188554510303869020044041526324629567621111397389888884783266000*x+594484098781615074170273287496700685936543876212770976264859218769890596819711200
"(4, -6)",-5800429029968998117969988080906769067867908964733659867796822625343627655546440*x-12970153609673844658297126599774026515864655277437715725878225141785680634778836
"(4, -4)",-51123931971820662913510126489075335776291520665538168427779570576409392361920*x-114316587166065328129978360120501382782538159675001540812414906913266293012032
"(4, -2)",-193386543212754169524401096464261183942194052708157149150613598440689091000*x-432425325305819065761996389830682917720317087337266112305865172494963475300
"(4, 0)",-506415940372630228182556145312502762575024469916278692410561098729780000*x
"(4, 2)",-193386543212754169524401096464261183942194052708157149150613598440689091000*x+432425325305819065761996389830682917720317087337266112305865172494963475300
"(4, 4)",-51123931971820662913510126489075335776291520665538168427779570576409392361920*x+114316587166065328129978360120501382782538159675001540812414906913266293012032
"(4, 6)",-5800429029968998117969988080906769067867908964733659867796822625343627655546440*x+12970153609673844658297126599774026515864655277437715725878225141785680634778836
"(4, 8)",265861371283678242188554510303869020044041526324629567621111397389888884783266000*x-594484098781615074170273287496700685936543876212770976264859218769890596819711200
"(5, -11)",(399982696799372880153363826182386111288722080507037537768726024123748968323883593575*x+894388499867085321595476832797550987196269189784168560769130502463845126961556065239)/2
"(5, -9)",191282769360254496582337851670537505209740676410045934468560301049911594587897922950*x+427721275213943013604889195749198576016892501723614526675018996239938944836491403586
"(5, -7)",-12494659500825295746622737474921809456348114749893182328675007353000582870561163750*x-27938907999558950969228849694502481314799258103294633689487355523541470259504831550
"(5, -5)",(-3670728262165410500053764099145817371902637157361090565721188308410655659297359375*x-8207997921131488700387249098999058320440012202496784430303500011264498794087540625)/2
"(5, -3)",-10123736500480899554045263905734389089156096084534058370724028441776337473226875*x-22637363467249632833001683707535590412924497000231973729566573097066008933980675
"(5, -1)",-17677009054988990338001606226562705653882837649469405345668185834214464494800*x-40006410247997071925176828888622233531764717348210018794897739929571446682736
"(5, 1)",-17677009054988990338001606226562705653882837649469405345668185834214464494800*x+40006410247997071925176828888622233531764717348210018794897739929571446682736
"(5, 3)",-10123736500480899554045263905734389089156096084534058370724028441776337473226875*x+22637363467249632833001683707535590412924497000231973729566573097066008933980675
"(5, 5)",(-3670728262165410500053764099145817371902637157361090565721188308410655659297359375*x+8207997921131488700387249098999058320440012202496784430303500011264498794087540625)/2
"(5, 7)",-12494659500825295746622737474921809456348114749893182328675007353000582870561163750*x+27938907999558950969228849694502481314799258103294633689487355523541470259504831550
"(5, 9)",191282769360254496582337851670537505209740676410045934468560301049911594587897922950*x-427721275213943013604889195749198576016892501723614526675018996239938944836491403586
"(5, 11)",(399982696799372880153363826182386111288722080507037537768726024123748968323883593575*x-894388499867085321595476832797550987196269189784168560769130502463845126961556065239)/2
"(6, -12)",162849819005205096141566735208196253148210821440867206021101444602926857820578651324250*x+364143265419175773400263970520314564014366501833931201099421671053870260128937953155100
"(6, -10)",-107798368824816879949605431916793625199075013720288710058239625985812595911207471470000*x-241044480555884662172725439832715453011798417942325923140177801067154740249856350750000
"(6, -8)",44349884852748330931762179589863228158573909579326187872435014187496348946827822967750*x+99169357325033518723155226099812281181360381162207777154500464330619462723157580266200
