numerator,(-9227465*x+20633239)/2
"(8, -8)",20709064404427211032965039358796711323919974400*x+46306875758720440629840916585906128760728453120
"(8, -6)",859743733995282351277047186489981959717871420*x+1922445432442948194567061709962368794243676228
"(8, -4)",59079396803199171302619769137430060036608000*x+132105547321637111895001150854963072866201600
"(8, -2)",2260838193068444879577110987613126203269000*x+5055387885828836589947195128020212697621240
"(8, 0)",48123962301298310467109793394993712332800*x+107608451052340743592023838261538979840000
"(8, 2)",-819520380663097064123634964094751529800*x-1832503280085439975975669453480880861240
"(8, 4)",-3075820295250664044338824267139584000*x-6877742646147582717876804141359001600
"(8, 6)",-8422348560220675254919028761130940*x-18823912633085773490724674723532228
"(8, 8)",217540768832786676405628703866880
"(8, 10)",-85312421223035470291817674740900*x+190671017858072759816097388222500
"(8, 12)",4183721972162167964458626993254400*x-9355086728534524042296992249671680
"(8, 14)",121375030487395850725701888963250320*x-271402818940926553177279440342946832
"(8, 16)",391889002044760604420219992780308480*x-876290448206638793533263518738939904
"(9, -19)",30810263663826190072405643023675199312363393014196340*x+68893843957007089237651856070365095078362444318368112
"(9, -17)",3061965083155380523077776902903217717142404365179825*x+6846762070666227102229444251927240931842974295718965
"(9, -15)",311971517260750452678061453457978143729272967479000*x+697589519638786996121726858248535493914094013912500
"(9, -13)",-276338867176226165450135016935807178532927692961950*x-617912491831327062804611743449621088835519612264430
"(9, -11)",-3584791354838347365889619756584894676199464374200*x-8015837154572114339392968843841739347031702008272
"(9, -9)",(-3541113688645571354428886809327130718356996554035*x-7918170923866522743905490156535448785733886895143)/2
"(9, -7)",-52108566802511645825745275272732363744846619400*x-116518297580504899183059146776754977605567727230
"(9, -5)",-6533667395065489977723107224011853855644529500*x-14609724437740409600816284685179024671318937500
"(9, -3)",43538121964427440783757979647568059612130600*x+97354200325136438123516235014021609395136640
"(9, -1)",-33575392208457177788329827007595108285131875*x-75076859349327041571977524492746881760929727
"(9, 1)",-253699304349186057771857374829218361305260*x-567288890369540764699882064669307059101398
"(9, 3)",-10655842323654589387284815175146739728700*x-23827187792753625886274058403717851754140
"(9, 5)",294779543115464933390745015783573783000*x+659147028148842816047902641653921550000
"(9, 7)",2510854178751413111898051674713170075*x+5613893244794141872793223121399257855
"(9, 9)",-18599019716882506802119192559571741
"(9, 11)",8422348560220675254919028761130940*x-18823912633085773490724674723532228
"(9, 13)",649093344551641025425576762919100900*x-1451416837329776670068854665865894320
"(9, 15)",-732791001410346199711559151204114750*x+1638570492453686063472977306947706250
"(9, 17)",-7192260624528633889240058865721724100*x+16082383668341116713314940978264670410
"(9, 19)",-72370337401864320562535403848562793350*x+161824993985164136267855277543771060138
"(10, -22)",-424645465296757939623741394412358043183381130818969600*x-949536126740578658895346504350510911239821908621199360
"(10, -20)",(-659144029099134032084021326774281163548292076717015625*x-1473890856028763161767346394552357854114895077196696875)/2
"(10, -18)",7277455181683171751856089995665945759892396038451200*x+16272884489451654430001193365631372586226875413688320
"(10, -16)",29011279996245476368064709317684321645203852055538905*x+64871194185884728759504821615111724018918582099704963
"(10, -14)",-1309470611935872015712569626976988940750659636224000*x-2928065302826857311501482119875562755047871632998400
"(10, -12)",1068895226018346906367284547447271997722716515624825*x+2390122386202025552309827048868900048624697487948395
"(10, -10)",19052525221915300312542106260650107861601840000000*x+42602741539231877431702667398641410288472432000000
"(10, -8)",19841234605494027766729492930822842413228215865325*x+44366349335405868373795695498610620801917339425295
"(10, -6)",-177011895427995800945324043483815943445607424000*x-395810631003082841261062567511664466004879462400
"(10, -4)",(98540567516597174674739470743648410971799644085*x+220343407508518918616730009288356125791403310991)/2
"(10, -2)",2987214358018733248317912962554906392141004800*x+6679614367893281530122416342692857198444052480
"(10, 0)",265176805894189077549020984875873028617031250*x+592953364035676467583658804661654846339843750
"(10, 2)",-918621421215671374172232831674176908492800*x-2054099943394329151891416239093697490452480
"(10, 4)",(-498646926989665407282702889379201539627335*x-1115008424485135603406111917724846703754741)/2
"(10, 6)",1263436963080970873061363932572344064000*x+2825129075292957989332685599789871462400
"(10, 8)",-46548776594309720595865424398869970075*x-103877804184266982477726635318440381545
"(10, 10)",200139460867940243034257329568000000
"(10, 12)",-2510854178751413111898051674713170075*x+5613893244794141872793223121399257855
"(10, 14)",3075820295250664044338824267139584000*x-6877742646147582717876804141359001600
"(10, 16)",-68144698295888103612483230116193201655*x+152376177695826038925781457398275688787
"(10, 18)",-17094040241652119057360301191984947200*x+38223435990451070137187913251037511680
"(10, 20)",(1548265743611122498885307533192019421875*x-3462027449948730626741780801226710334375)/2
"(10, 22)",997451236867526386797168189604771353600*x-2230368769877033395576639170157263600640
"(11, -23)",22651321152576096859139257566365128736244194429739112450*x+50649893877339038164484274871409703078547035905244744690
"(11, -21)",-17559370551713217065390223602369542875048885120155282640*x-39263946195738739644745927111677939223115231906255513442
"(11, -19)",249716589569141927443977272785382957437235048596673475*x+558383269386016269814630709186336032615305042971468287
"(11, -17)",-348894863730387381488004808908247543446605663338696400*x-780152632301672043572740489571923904638293927725993760
"(11, -15)",125496650966449897237791771303304505970267014003779500*x+280619042509546649675256959434564716879846651719587500
"(11, -13)",-19797395102643890316697639749873307537858045232778900*x-44268321226933165259910832159284561978685047556250330
"(11, -11)",-528017678918679168156113293722668078950746406160280*x-1180683423383824270496326273902687445665330358175544
"(11, -9)",-160176628612103389508526949907159630076294192485100*x-358165829983400972479062998923340314997999579195568
"(11, -7)",70325139465549780585649949864965266168788080061550*x+157251792372122539170368062849492424773495629528670
"(11, -5)",2683796111232726385558741780587283192512269838000*x+6001150542465963108798705178085598954206611987500
"(11, -3)",520916756313862105058312288808426637962129867375*x+1164805277736488442077612891223997650193613409675
"(11, -1)",19096454476911861927294096206387710768011024360*x+42700970339605096850671327016620040880030560848
"(11, 1)",-1393854275037316354626988167656244470400104900*x-3116752909711926984638491338563568587947785348
"(11, 3)",25736725906872122660152451116886212053784500*x+57549068651518018623542543622107735312230950
"(11, 5)",-883209479777275718175798772531174106130750*x-1974916406961966811647612798602883981843750
"(11, 7)",-1752360438716493976227623001966311110100*x-3917658323467747891096775766488771749920
"(11, 9)",-385853949533881606680340059071647673190*x-864478254516758153300763997192002760182
"(11, 11)",-5546622946651172391509494169608533456
"(11, 13)",46548776594309720595865424398869970075*x-103877804184266982477726635318440381545
"(11, 15)",-294779543115464933390745015783573783000*x+659147028148842816047902641653921550000
"(11, 17)",819520380663097064123634964094751529800*x-1832503280085439975975669453480880861240
"(11, 19)",-586560181345665836342241544388142430340*x+1311588438383513595182155847397071612838
"(11, 21)",41245267656824515762816724641171490456025*x-92227222230833085006285799999407588736683
"(11, 23)",-53205768450939083902102271530293845519100*x+118971715051413475952518727480536578416560
"(12, -26)",-125885967192562977246940911789307907267151754710253927110*x-281489580055879175303010440960322769570614634750530304362
"(12, -24)",62524996898759734560470555076935826934542158729947392000*x+139810143358590302685704031140446435825072271101663180800
"(12, -22)",195765618823898591814156545868929277858453561733087045350*x+437745231347549682650380078685692963688142192036888261930
"(12, -20)",20487841017207145313976314614791035039600451075126067200*x+45812205226683615454237422645505140846560095874580480000
"(12, -18)",-4536517630500197726394944735535979438689609271884199500*x-10143961802924715397462501289567440272769982093163235860
"(12, -16)",537883538231717085858116158820614591129211321096448000*x+1202744155464226431687415148872487507367376834243737600
"(12, -14)",-164429991412719015161966942418768531116598416329177470*x-367676638338546395791377618232228523770614078717148818
"(12, -12)",24565470202290180392018964090944774949329633909145600*x+54930061271566353330698123309772902021726983296122880
"(12, -10)",-1951338674830275632838493866266783459883624406917600*x-4363325924044854216558468305350422732070887029460000
"(12, -8)",1015105456616848460593308137705417437418785817856000*x+2269844805326236849380276993560331905358406244997120
"(12, -6)",150473846278595718349585678102757617908276793096500*x+336469749114793784279837553528997670702809653984300
"(12, -4)",2859242179629543428797909185296590409455191982080*x+6393459877786323557832090566579453549015835082752
"(12, -2)",1060436237529093178737371107677372113868822059550*x+2371207512919165746691518095032346233043148406290
"(12, 0)",-18035042232736891776050623171708854693373440000*x-40327580409479462500360453234010531956032000000
"(12, 2)",-21071518183216939555844053164636135544772457750*x-47117347046784805584993437883421797518040991290
"(12, 4)",-699792100728834442111415919006218055749468160*x-1564782707317018697027607242402805142888906752
"(12, 6)",-7834042582219980845549720332546887892894500*x-17517450171801892608429972695911593299634300
"(12, 8)",375252903314702836699890004125898050201600*x+839101663858830663250329336701823932282880
"(12, 10)",14909435035753790965015764758564269682400*x+33318012182640315148684205972981838900000
"(12, 12)",258050830794783370333458125688007557120
"(12, 14)",385853949533881606680340059071647673190*x-864478254516758153300763997192002760182
"(12, 16)",-1263436963080970873061363932572344064000*x+2825129075292957989332685599789871462400
"(12, 18)",10655842323654589387284815175146739728700*x-23827187792753625886274058403717851754140
"(12, 20)",-48123962301298310467109793394993712332800*x+107608451052340743592023838261538979840000
"(12, 22)",-459834555151966126724204299392459924348750*x+1028221323723172397267747244588868471343070
"(12, 24)",-146865186581523338712846569891734082304000*x+328400540724476144588576809327486663219200
"(12, 26)",295693994030378375764032072348689042848830*x-661191871190343062745683844927144118054638
"(13, -29)",(14691098406862188148944207245954912110548093601382197697835*x+32850294701882715584685996144014778849530357174411090230127)/2
"(13, -27)",-9304349907600092155267920248551210677130870289842919323500*x-20805158879837693206247681457880822257249540439340586317910
"(13, -25)",-3783499815801629658324931550523390562090725897481697190900*x-8460162780990376887697491884356773303976084062169800232500
"(13, -23)",962507891083740401399907864814938347061973455909989557200*x+2152233073343207263627636557999244297652657046344930713760
"(13, -21)",-108007544789044718227710481996392935659153793948604738855*x-241512212231157172869988490024793417835222067589788680227
"(13, -19)",-106144615598967001067002970015220672157807533267003951560*x-237346575924874770571326329772935617359327103398748857567
"(13, -17)",-745963051091864140671051019856232858944110043759580750*x-1668024090944556937026824161726232036905142394674288830
"(13, -15)",6345450663605023220312184575697326219060220952758417600*x+14188859031691982660024036019763421936908521899114160000
"(13, -13)",302783703048206279251007260965006313850302308095653175*x+677044942494899523347605289506231618179815046278009115
"(13, -11)",-319588348919981279086139985339575100522838521532921380*x-714621273001999637486643953110080057779119505646408982
"(13, -9)",-42962110853664920963784784633470097378141706382351840*x-96066200325676283196005517035520947783453469251421408
"(13, -7)",-6372561638100325477655449615272690954953352200419000*x-14249481013599741560317453153132294666351606846460400
"(13, -5)",797118528826774508095053501306810865730043472121850*x+1782411216581293485328942207055225815654618438421250
"(13, -3)",95008985402873365197124298578020491129428889169600*x+212446549834110087858140123914705242045122824295280
"(13, -1)",11237593480912067014340837247595185289110604199870*x+25128022926827879740092645629082552306037268943438
"(13, 1)",1190167482058993693961493482722654823805010176060*x+2661295394493789315050603143548906215216926679312
"(13, 3)",17514062000948808275999864483254369592423961000*x+39162633197265554438740913002570567605284259720
"(13, 5)",5064918113888590864787262311320368423522390600*x+11325501211498334899180288631116586386172032500
"(13, 7)",3320819097520178940961961288919096672391500*x+7425510301721818843674468602835165805397900
"(13, 9)",6897260339106206819082743979925090120077120*x+15422291676278606240750480595855126359505408
"(13, 11)",158634254815155016781363311847295453329585*x+351359824450253072359874260279067178042357
"(13, 13)",3180626524927106986981632041877245209010
"(13, 15)",-14909435035753790965015764758564269682400*x+33318012182640315148684205972981838900000
"(13, 17)",1752360438716493976227623001966311110100*x-3917658323467747891096775766488771749920
"(13, 19)",(498646926989665407282702889379201539627335*x-1115008424485135603406111917724846703754741)/2
"(13, 21)",253699304349186057771857374829218361305260*x-567288890369540764699882064669307059101398
"(13, 23)",-2260838193068444879577110987613126203269000*x+5055387885828836589947195128020212697621240
"(13, 25)",8887076112592144041167108799157574619246600*x-19872106308970608824502787775122773645870000
"(13, 27)",21855020439458398395410475200065923127091325*x-48869311352276305906138745597319389888725215
"(13, 29)",-17253986530418641093565069517700449541152140*x+38581086764881824443063017068086222816082249
"(14, -30)",52146455391020134294852490686155222701840657686228791552000*x+116603019039981396767651600874781497620960393155031328000000
"(14, -28)",63713264869798622128687026828383896613933535403499507020875*x+142467191317319006687194557014827509017955517024397790358225
"(14, -26)",25151904191059987910030096828098940076626136967225011200000*x+56241367534771991211387950812272509009735892685758711398400
"(14, -24)",-14294070246137783670208042388168289817505680606868770650885*x-31962512745521235023474337750403531966166288536285769992023
"(14, -22)",-391085204391326756825151283762321776186262970159360409600*x-874493102013405893052847806498996280645876048181764587520
"(14, -20)",-376009256347620654050650723818343285008885678414537494250*x-840782257362424076743471903450039338157660584886035018750
"(14, -18)",159757640634805520016652984810593234773539403004802252800*x+357228944384407797643985563851076067031137057474803077120
"(14, -16)",67215860461128093967362988954698703568276816521529752575*x+150299233157222778709215852859415686301872581061979885893
"(14, -14)",-3683257474277568607791760919383721211780053626328320000*x-8236014091118826508169635084104333964429980077588736000
"(14, -12)",-388192004778822943090627525676322402556357854285293400*x-868023711007371315014722076760419088280147174364870280
"(14, -10)",218723746208223509599514014530888329747958297421824000*x+489081164814999638588910538841951812297485886156800000
"(14, -8)",-8415838507528059448126433717154521580124482369807725*x-18818386990493116533596787562724302865823564197848815
"(14, -6)",-11317190858343420507163471765730315491688151283200000*x-25306008073595081247841659496722497587227508380364800
"(14, -4)",1930579815211092326835303298525975713959894576799015*x+4316907702800984944146089565974384437201177273350517
"(14, -2)",-14436091084976490052413032494250692544178245017600*x-32280080995386142402458618625441926509191498936320
"(14, 0)",-18377792558277811818636705008091328676252054711250*x-41093993436699145692311455117998548886001893843750
"(14, 2)",-1677139197039959218140800581000149285303582259200*x-3750197252310914532788199704370350952936364103680
"(14, 4)",-268337303763469349304573900362397298522820435525*x-600020452093847614410457927537070428872466084767
"(14, 6)",15975122319251780511850313238346804922520576000*x+35721459335838334619856481321745492257193164800
"(14, 8)",1628387014401348444358425020925243072883200075*x+3641183969474192478918296515313807304126335065
"(14, 10)",-2099661590785413677701554179588487730176000*x-4692688437782337673014858186697093862400000
"(14, 12)",-4285609381791653583367351039590334429759800*x-9586991710632929777214947792724383314839720
"(14, 14)",-38691205315492482577341996032952907264000
"(14, 16)",-158634254815155016781363311847295453329585*x+351359824450253072359874260279067178042357
"(14, 18)",-375252903314702836699890004125898050201600*x+839101663858830663250329336701823932282880
"(14, 20)",883209479777275718175798772531174106130750*x-1974916406961966811647612798602883981843750
"(14, 22)",918621421215671374172232831674176908492800*x-2054099943394329151891416239093697490452480
"(14, 24)",33575392208457177788329827007595108285131875*x-75076859349327041571977524492746881760929727
"(14, 26)",-59079396803199171302619769137430060036608000*x+132105547321637111895001150854963072866201600
"(14, 28)",-149656313425688542212527747395762412865403625*x+334641690081854001869987042095571288119035525
"(14, 30)",-122486993689385884304615487241508990696448000*x+273889244249054598079468146442035967603200000
"(15, -33)",-1081562099911402692629163060120674428659643092413714456635800*x-2418446377289315691702033766111328467707352273205692079452530
"(15, -31)",-2763499685760063871047394672476325112283740799934177984351395*x-6179373153158810396496605832416248808042257034853062808222567
"(15, -29)",366019174135213031440057427320055066949190833627745823073720*x+818443754434669139597181200456941776700919480066168023576272
"(15, -27)",18535508680898806902288653912119033830500487933400560935100*x+41446657408027189948130244820546475170726717057493313400860
"(15, -25)",112893867853112610126290620780816411137967971359613980625000*x+252438362762438039219048905078941598419754942873101117187500
"(15, -23)",10956910518032599887483005532694240157011520268242264860875*x+24500396741703328631844546693849889803029741966020970447175
"(15, -21)",-3335191119556373426608030956671287858657576089219962427000*x-7457714061281679222601629669293101249500701838354052303200
"(15, -19)",2936331486800298248684816690660766714289972970240169853920*x+6565836808958493330277919569586412347252519802179191034592
"(15, -17)",-1824903038190455520055691205516444903617837445817379548800*x-4080607245739753350872798786941254576461231295922943735280
"(15, -15)",48526337548969467615458150279848298786282830349708671875*x+108508189458596259397113054923435522139739175053344984375
"(15, -13)",-55726035751833200433001470927751248383989520472193417200*x-124607204057682637024152596062378137491341822600181538720
"(15, -11)",13197293287786377811154704939077294400493338687983177630*x+29510044910492035846071958327401329892744377439450517998
"(15, -9)",-450845170793496819706025028062405850554681350076277000*x-1008120449221761689434375142812094195024434748072687700
"(15, -7)",-367492134713845849828942061016787710256535567683262025*x-821737394416669545757477324390726499495743367458283565
"(15, -5)",5648112981367611645188032500865115889137306727562500*x+12629564570936982722498505680626157315586128699400000
"(15, -3)",7608365325852216518374830091813552808398856888090400*x+17012822066257894163008425499517478705905164434155040
"(15, -1)",24635080738619906972589202809453061570095249188280*x+55085715162750707147473984396799716579375659507918
"(15, 1)",82484498218527785597320241080669454134972616296245*x+184440945106588690564053383329025918305303389521457
"(15, 3)",-2339707343063917966241649218620852596464271614400*x-5231744666466418695175516456350058205177828855040
"(15, 5)",-1382360989406341861963893061276898782253954343750*x-3091053141697115799605506468175830193411870493750
"(15, 7)",72645712663609466422594144923440257316194068900*x+162440747929384329663982781939058657121358549190
"(15, 9)",3217944489153062397877450142604836459388465750*x+7195537889611697443896373226140825275936343950
"(15, 11)",-949215388112941872998849580117486501522433380*x-2122371500611446230747106861050356230337399248
"(15, 13)",24178193687277712843395890416794527491654200*x+53478704052358311582034390513820363274513720
"(15, 15)",509750540772154329724111701836499149156250
"(15, 17)",4285609381791653583367351039590334429759800*x-9586991710632929777214947792724383314839720
"(15, 19)",-6897260339106206819082743979925090120077120*x+15422291676278606240750480595855126359505408
"(15, 21)",7834042582219980845549720332546887892894500*x-17517450171801892608429972695911593299634300
"(15, 23)",-25736725906872122660152451116886212053784500*x+57549068651518018623542543622107735312230950
"(15, 25)",-265176805894189077549020984875873028617031250*x+592953364035676467583658804661654846339843750
"(15, 27)",-43538121964427440783757979647568059612130600*x+97354200325136438123516235014021609395136640
"(15, 29)",-859743733995282351277047186489981959717871420*x+1922445432442948194567061709962368794243676228
"(15, 31)",6491194195887816180136173646216641577855208520*x-14514751477157242821360723231969084237692843058
"(15, 33)",2540485045688074542574625776840986539443070925*x-5680697257980193665156532305312722881104463095
