numerator,1
denominator,180
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-14246081915151208452539588350654412518237791215602495*x-31855207575308343639349429491270711933710093181998177)/2
"(1, 1)",(-14246081915151208452539588350654412518237791215602495*x+31855207575308343639349429491270711933710093181998177)/2
"(2, -4)",-3032496156159737466634798639410487165506193270288340630449111424695*x-6780867546679990579118240484947549609974705121542138012300472230474
"(2, -2)",1354708439226611668790939806114785722594359745554312642574011000*x+3029220159803332087670048280235149658988370552692567269011710600
"(2, 0)",-1133695720380775308965752598268112275306740717341122056850*x
"(2, 2)",1354708439226611668790939806114785722594359745554312642574011000*x-3029220159803332087670048280235149658988370552692567269011710600
"(2, 4)",-3032496156159737466634798639410487165506193270288340630449111424695*x+6780867546679990579118240484947549609974705121542138012300472230474
"(3, -5)",-241324452209775423113530574555378880886484121568093634985742400117671275*x-539617879773957184691825151579161381170184193271519965973224115710811875
"(3, -3)",867823840005912164612406264891093612536981465723823608815722630387375*x+1940513098748111979341576568276904163694897235681734963452834769949425
"(3, -1)",1984856661591668724491821620743727875410815276102735340402529818590*x+4438639339058113630321848784908462490941413448645516978141331839798
"(3, 1)",1984856661591668724491821620743727875410815276102735340402529818590*x-4438639339058113630321848784908462490941413448645516978141331839798
"(3, 3)",867823840005912164612406264891093612536981465723823608815722630387375*x-1940513098748111979341576568276904163694897235681734963452834769949425
"(3, 5)",-241324452209775423113530574555378880886484121568093634985742400117671275*x+539617879773957184691825151579161381170184193271519965973224115710811875
"(4, -8)",576740771131281699198973917095756407241805718782254833083028664916655970342000*x+1289631569645194165455468121039784224703709691369357573738464604278287440714400
"(4, -6)",-34738837346331280901273400044299433325596176755856067157102743279550723589080*x-77678401765705148627659744333377984606113748827493143363185720903091698867452
"(4, -4)",111940172380916115901704677781480740212148300815016787635066280590275834560*x+250305834856771741572747566540028262008489503255784353371870535218526688576
"(4, -2)",11375153749588308590197839214278576149448580793992232117877899261783000*x+25435168190698607204712608255702376469347950359303159931390845793858900
"(4, 0)",-3266888293611166163813708225293662110749939074151546498903160940060000*x
"(4, 2)",11375153749588308590197839214278576149448580793992232117877899261783000*x-25435168190698607204712608255702376469347950359303159931390845793858900
"(4, 4)",111940172380916115901704677781480740212148300815016787635066280590275834560*x-250305834856771741572747566540028262008489503255784353371870535218526688576
"(4, 6)",-34738837346331280901273400044299433325596176755856067157102743279550723589080*x+77678401765705148627659744333377984606113748827493143363185720903091698867452
"(4, 8)",576740771131281699198973917095756407241805718782254833083028664916655970342000*x-1289631569645194165455468121039784224703709691369357573738464604278287440714400
"(5, -11)",(-2582052522762290294499557859356215993784938284003685213251297563495226022049962475*x-5773644962371304157172266620112282374696528976266094982744256466020301800192886427)/2
"(5, -9)",845048860285476685201990427400436534374675102944090474643685320446396120511565650*x+1889586695907048207293277179503043013524497915132256333590105586105634951727965702
"(5, -7)",42728634098569508075664882024279854635389933792531730317951263576568269070628750*x+95544130430116869580739736637401679619574358409273197753107551044915080463990150
"(5, -5)",(-9965092509992634979948158583382147626077426651095294202117457560502617595578125*x-22282624254417429465300660979025689103360259464221085319489568144469523208721875)/2
"(5, -3)",-17483893264403850441537883613696598248249486507581919279811609434161238300625*x-39095175209261797286070474981150744084782977583995276874447334090058146981225
"(5, -1)",24423833930156561020856589761753971804272240063266766952142235909640896400*x+52102349536940581130039167228942451081182913954211271811824074298072835248
"(5, 1)",24423833930156561020856589761753971804272240063266766952142235909640896400*x-52102349536940581130039167228942451081182913954211271811824074298072835248
"(5, 3)",-17483893264403850441537883613696598248249486507581919279811609434161238300625*x+39095175209261797286070474981150744084782977583995276874447334090058146981225
"(5, 5)",(-9965092509992634979948158583382147626077426651095294202117457560502617595578125*x+22282624254417429465300660979025689103360259464221085319489568144469523208721875)/2
"(5, 7)",42728634098569508075664882024279854635389933792531730317951263576568269070628750*x-95544130430116869580739736637401679619574358409273197753107551044915080463990150
"(5, 9)",845048860285476685201990427400436534374675102944090474643685320446396120511565650*x-1889586695907048207293277179503043013524497915132256333590105586105634951727965702
"(5, 11)",(-2582052522762290294499557859356215993784938284003685213251297563495226022049962475*x+5773644962371304157172266620112282374696528976266094982744256466020301800192886427)/2
"(6, -12)",369459122124355546650253717742448305368546410210955855418477056540983000128965884750*x+826135711977455512109093434471188700261215659442940209599139506196733838732735903700
"(6, -10)",-695407077678169945600863143456050941744703248788900773387955041840340707516743690000*x-1554977497722864619555485306807938232069894371456664051563530016871142956573620250000
"(6, -8)",129343527307741098442576970934216504132911872437817796337697230261505633482700319250*x+289220919509709456680062187283870236720206909820408827795820044490554606829694059400
"(6, -6)",153091167739303022894934548708573305011118384569786593881645850778807749407890000*x+342322257819902753878086390234060421937585597574449642513511192128875745243694000
