numerator,1
denominator,424800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(391605472201142947683152325385981630908613517349093467977174043481750843786728406479131485779440275087316765611198267776043946771920395681179958724241538226637214888109455467147240317594732821*x+875656456202659828177264591477523987533864574294309152278574849604382528796522926068137999128670156822537715000734012528871101661292381188269654680012670841088983231165104748044745351118881697)/2
"(1, 1)",(-391605472201142947683152325385981630908613517349093467977174043481750843786728406479131485779440275087316765611198267776043946771920395681179958724241538226637214888109455467147240317594732821*x+875656456202659828177264591477523987533864574294309152278574849604382528796522926068137999128670156822537715000734012528871101661292381188269654680012670841088983231165104748044745351118881697)/2
"(2, -4)",342282759972817487596060241797538043067312311534761549002191504786707425255440282690317805905627474814525132028663969790329992123707193246896705372136479325060012576236134202008949430031897689144373999521491825529884*x+765367518825463971172053531077015014451113161752975077368917706355225125359111589277330759924562190468098374568464689493278896284817183802062527884242897143540603161072012183270415020656010944759509393881164286705291
"(2, -2)",7513236015291017396839410883200005801646097853495760827904280260549855215893818461459686701304257816839650304205917657503491713704146299004584244607800842344512444757669024591821671501551596395523834627648110*x+16800106461190364283955294189176823682934444974094259109619238135032314232664131468562645800165087358708385789154350071138595403487650792859937538608427667318980918272942357278181976985776420291428774161761270
"(2, 0)",281167957465814735318537229915871559931831192933799982865504829102493093845065159158769134868290339629099750550635922625217185414668086093839150925709477651450400841055683741941097991952487366621014090
"(2, 2)",-7513236015291017396839410883200005801646097853495760827904280260549855215893818461459686701304257816839650304205917657503491713704146299004584244607800842344512444757669024591821671501551596395523834627648110*x+16800106461190364283955294189176823682934444974094259109619238135032314232664131468562645800165087358708385789154350071138595403487650792859937538608427667318980918272942357278181976985776420291428774161761270
"(2, 4)",-342282759972817487596060241797538043067312311534761549002191504786707425255440282690317805905627474814525132028663969790329992123707193246896705372136479325060012576236134202008949430031897689144373999521491825529884*x+765367518825463971172053531077015014451113161752975077368917706355225125359111589277330759924562190468098374568464689493278896284817183802062527884242897143540603161072012183270415020656010944759509393881164286705291
"(3, -5)",109904910556664143949213746387892108465156254366243433391440894513889395502651487012436862416595013499150021944279225990639572143015389589037159066638805733114769518158102645462825081252239501459357303097298302421674971713665*x+245754851065735278109947731368695780888267240735347120317366731835165894939389485253293964148474934164485741797471695126473210284230238539443868069124379410235997089685611144480765739751245322535376918993843938307699240743315
"(3, -3)",-788960937186906012154558753843900618643862709882603559952027196494342238859010489479760229766636123635706783411868397762453253507248372587651930271857237862557875647799859295767795704296480113777570947190658626953823555*x-1764170287141863544762924514571125486401040662071472680319843206319022027662056248372015543132120535727667526470898799872650660260377154486157911449303025469942831804235499354577129713667738263945802234115576390894402135
"(3, -1)",-4276028417847272200603820212305588951266391358921876881580974219528810726489410825927441990283610837039062206761492690477978927798611812662385968392068047843900631908155505524451898275354131634474459124942823173562*x-9561489149066619879217948346906701626276216652847171846272219316825446208502454345564537201124441573339756777457199079230243080395646604143322311272464607083829736998683708903583758696097020764088305937697715733758
"(3, 1)",4276028417847272200603820212305588951266391358921876881580974219528810726489410825927441990283610837039062206761492690477978927798611812662385968392068047843900631908155505524451898275354131634474459124942823173562*x-9561489149066619879217948346906701626276216652847171846272219316825446208502454345564537201124441573339756777457199079230243080395646604143322311272464607083829736998683708903583758696097020764088305937697715733758
"(3, 3)",788960937186906012154558753843900618643862709882603559952027196494342238859010489479760229766636123635706783411868397762453253507248372587651930271857237862557875647799859295767795704296480113777570947190658626953823555*x-1764170287141863544762924514571125486401040662071472680319843206319022027662056248372015543132120535727667526470898799872650660260377154486157911449303025469942831804235499354577129713667738263945802234115576390894402135
"(3, 5)",-109904910556664143949213746387892108465156254366243433391440894513889395502651487012436862416595013499150021944279225990639572143015389589037159066638805733114769518158102645462825081252239501459357303097298302421674971713665*x+245754851065735278109947731368695780888267240735347120317366731835165894939389485253293964148474934164485741797471695126473210284230238539443868069124379410235997089685611144480765739751245322535376918993843938307699240743315
"(4, -8)",13133887763039677632594937942259757637117495300857715265161579462350587187730317210992277776914203032444592987292057357482698322663407075006137329272742249195027110052210985926080648923696363438849085325512490053624391683893699836880*x+29368265847009369112410473705629702519962174463501519607302218863604137320124907265565401306933468303857978834603068361624375775973031808812112945044114243926090577979890529016547871781733585709359548964096301438445354872674904531620
"(4, -6)",417061131292145491744667329605631283419847919936210509114098273687253550204280028688178673396465173274431876973133775001234193303444615182879415344939290456324646995503327068357479253484688625996786845451169579175466743402981913544*x+932577040342202021907736391932117590496007182211529637282471814098489041767292036977017806080774791426501260096709885952243570898612879764890931313142888742792283418198551029876473225454157536055676996666058501831584215845649920532
"(4, -4)",-28387297547218370844697399446682768800637008070535468781772650632669557820237714342113851052289645342974763266100318219223625179837023219763499240391750747966678233751639797147791204177495810657466383410501703146646549336824592*x-63475927013093323294939517673517931151892500987701631268392794337710512244752298122931873019923900294570917317488468003520028960963501468192639838693303951036640749041378451688128580537801425677522705211902999534221381281678544
"(4, -2)",-326154097828431899044664746969153026236719709603231029099383928189050079652262003197139668404171433375043285509186778439494715629871625323168776890273591389886039348840143529619241753584040154898255427174510179398851272920*x-729302733746449048698843019739370092306120932120422958515390337640622663695521172781487831423808154569146460939330512375928203822830855164106811785322797835044211697699633160342214805611594592836024389942427435686112134420
"(4, 0)",449569371209018566928393616509853851997652989595163401709892424319840173424763822541594804279866432930875616445269741585377455466896129662441822797688193690888271142632030751476208785904748536506150273799943424258335800
"(4, 2)",326154097828431899044664746969153026236719709603231029099383928189050079652262003197139668404171433375043285509186778439494715629871625323168776890273591389886039348840143529619241753584040154898255427174510179398851272920*x-729302733746449048698843019739370092306120932120422958515390337640622663695521172781487831423808154569146460939330512375928203822830855164106811785322797835044211697699633160342214805611594592836024389942427435686112134420
"(4, 4)",28387297547218370844697399446682768800637008070535468781772650632669557820237714342113851052289645342974763266100318219223625179837023219763499240391750747966678233751639797147791204177495810657466383410501703146646549336824592*x-63475927013093323294939517673517931151892500987701631268392794337710512244752298122931873019923900294570917317488468003520028960963501468192639838693303951036640749041378451688128580537801425677522705211902999534221381281678544
"(4, 6)",-417061131292145491744667329605631283419847919936210509114098273687253550204280028688178673396465173274431876973133775001234193303444615182879415344939290456324646995503327068357479253484688625996786845451169579175466743402981913544*x+932577040342202021907736391932117590496007182211529637282471814098489041767292036977017806080774791426501260096709885952243570898612879764890931313142888742792283418198551029876473225454157536055676996666058501831584215845649920532
"(4, 8)",-13133887763039677632594937942259757637117495300857715265161579462350587187730317210992277776914203032444592987292057357482698322663407075006137329272742249195027110052210985926080648923696363438849085325512490053624391683893699836880*x+29368265847009369112410473705629702519962174463501519607302218863604137320124907265565401306933468303857978834603068361624375775973031808812112945044114243926090577979890529016547871781733585709359548964096301438445354872674904531620
"(5, -11)",(1196688974912311769673956684247940819331242709005631709702975471456591333105328764027360060256570666133806355841501321319092041882084334913631398202811237020513172682991564331498216310469368729492632924990789843055275602701208467174383303155*x+2675877895828469550675763816749630418359412667673042356621706420557310811025945263290438797254101347320631486612527018484594192164485749797343016223439395751835518098195215609114847126434367057346935904767036012570233622450621944267548994777)/2
"(5, -9)",-7474924794562061482840634809065632841126035053426920922919931848359615828870771355596786040564407951095361296788183387964171088608176089535988562299683845341970682078039714655734636663761861708815273554125500613996772610815931509050439790*x-16714439967339419814640656054226740989495889786144956965499435451895644833515471953679446756698211346689475118225976307831077795518711850815718387616263457103391899412934762355063786837273360249345515059653301511447505710177227810449742438
"(5, -7)",53958523225548934142551350709498543739672792593345035966420550071934759127217504273940560016051033449108416084686960420658689723293977263988784239619080799981961485015441421471010435107853773286768512553172660609159159674263364405326450*x+120654925897828633824225476535355318049984190110851144284446289679088656903113015335583973010383540141335760086369038558789053650413253984494225420564590111431800947720402021168929387062932099495461294895468495756498692433852603703322630
"(5, -5)",(209324260806768066975171805908784643110683892837697118516933662057860914071850336751064477829882967781012378196757458360046470554162579341262158467128089989155348512543681631494897931965640035167292730145347897186251896874600735888475*x+468063276503828368189062767461564631210783587635728349958811468138356692429401691737828808905672229667336168113850989594444791770416875719790202474539777274018917944051039895981478063947506399880556730240757534133640083463604643970575)/2
"(5, -3)",-118330454601553089399263526858661686361136311399934349629714771226836818921060923859219849663055333393542898573964602730379862419166993518017824632372589556459397490655516876760454472855723654353234226218565751939433141586786209175*x-264594940297527602009742299053430433981429635040963290878840347730614995904632462281997212060475208376512629788536238569852286946739301428018431425490257894451167752792163903547066693177611892408428686155225115012571874789860582005
