numerator,1
denominator,21240
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(136710359284843787918661409620797280724989928095863059662301827104158309642183495843736971*x+305693656589330244575259741936155176551199662739035217037119487617589007357612297243653247)/2
"(1, 1)",(136710359284843787918661409620797280724989928095863059662301827104158309642183495843736971*x-305693656589330244575259741936155176551199662739035217037119487617589007357612297243653247)/2
"(2, -4)",-119491688484007997761932192153916702389422033266869174911677939053591248580083188888435274951632095867948525936484*x-267191538196470675118186155143684907934259649933974729238595856723803601384595093977227330009154435865755242249941
"(2, -2)",8553869710579113340504663118113874972556275649368315678988177377216232783697552616891665741228561528569505*x+19127034143531349411529957392541486737293200240607504307963915196979698662663375210832903898049072431676285
"(2, 0)",117775378209744688422547016835428882158532562657026281178071049646107835801541520306534305827851865*x
"(2, 2)",8553869710579113340504663118113874972556275649368315678988177377216232783697552616891665741228561528569505*x-19127034143531349411529957392541486737293200240607504307963915196979698662663375210832903898049072431676285
"(2, 4)",-119491688484007997761932192153916702389422033266869174911677939053591248580083188888435274951632095867948525936484*x+267191538196470675118186155143684907934259649933974729238595856723803601384595093977227330009154435865755242249941
"(3, -5)",(-205883136841192401204744695976317037628066095804970517714513640873792752240853899347723408758228872742982437829927796981055*x-460368689397797533287293744040086737143844417050790146954100578725223316313125426890785519896666989720632433606923249300025)/2
"(3, -3)",(-2992309126283468913686721422439622969517680257994940766455994357959460974281383549988700624616851585978008433699904045*x-6691006616062839132157477079389658867244620807423748852603763859071237042530576001313667406183466610071828795086111065)/2
"(3, -1)",-4313589438746424074526087201154870672227130909937432505699276049550445655917905830201929561277272648935033760672*x-9645479786072069861983416956884377437568558385660590053407155560014394164676947584212207467051200751593812276778
"(3, 1)",-4313589438746424074526087201154870672227130909937432505699276049550445655917905830201929561277272648935033760672*x+9645479786072069861983416956884377437568558385660590053407155560014394164676947584212207467051200751593812276778
"(3, 3)",(-2992309126283468913686721422439622969517680257994940766455994357959460974281383549988700624616851585978008433699904045*x+6691006616062839132157477079389658867244620807423748852603763859071237042530576001313667406183466610071828795086111065)/2
"(3, 5)",(-205883136841192401204744695976317037628066095804970517714513640873792752240853899347723408758228872742982437829927796981055*x+460368689397797533287293744040086737143844417050790146954100578725223316313125426890785519896666989720632433606923249300025)/2
"(4, -8)",-14953019509804281961353161013688665213087664037454588473881528188328161739985952563086898512963828106167986842055709248561949822040*x-33435968092802957512466087882834030850362619635973040370246110765675649485835145619886486662575063948939417294613631519616153619710
"(4, -6)",-224373030738512956008140995489266373038887468607904911365271684605297717952837923785686555054342080212436781377202083823235485441*x-501713349048964810444621413241452905964156881190311019008843411706977034130881905528527185536568345287438613649017613367504769363
"(4, -4)",-116120814512867792920317133025426635254086779475673091830005724097512439580854718442391825601677803478147110267625544937213288*x-259654034853416512815960912914740174266822010279218643582222014237285419363996614611685747833415573927209811362989229188732616
"(4, -2)",-5566086171813419450524821677707446163144415881377541061174480183510092640267322633299589443300182524747955140310466928935*x-12446147048800643780773034029852781946866659605541944554634106266206018899713350029897866243341682370717654063494451025535
"(4, 0)",-268019711737341461354014068863823932428703698470193760490750819749776224905864519202992706762244176188849364721975200*x
"(4, 2)",-5566086171813419450524821677707446163144415881377541061174480183510092640267322633299589443300182524747955140310466928935*x+12446147048800643780773034029852781946866659605541944554634106266206018899713350029897866243341682370717654063494451025535
"(4, 4)",-116120814512867792920317133025426635254086779475673091830005724097512439580854718442391825601677803478147110267625544937213288*x+259654034853416512815960912914740174266822010279218643582222014237285419363996614611685747833415573927209811362989229188732616
"(4, 6)",-224373030738512956008140995489266373038887468607904911365271684605297717952837923785686555054342080212436781377202083823235485441*x+501713349048964810444621413241452905964156881190311019008843411706977034130881905528527185536568345287438613649017613367504769363
"(4, 8)",-14953019509804281961353161013688665213087664037454588473881528188328161739985952563086898512963828106167986842055709248561949822040*x+33435968092802957512466087882834030850362619635973040370246110765675649485835145619886486662575063948939417294613631519616153619710
"(5, -11)",(417766837610590648144241869178995519860502155362842550361311001771174605850233135102838150670592928743866128707976893837325560437906231405*x+934155047642396505310231376649617462381460019883123153983785068219785899166713469193115703786777366992977844397209101620080005999848608327)/2
"(5, -9)",7540585856053657322445228338022130248172114349969923994189792724255433115220271084165779437278515473178372292918063025870450109855400545*x+16861262564309421848195704755081937822243057263664484947485509631204860061766057481966051632792009833577711758239095586207136776153917683
"(5, -7)",-1666746475908684919533052072043345365459164882363143337587896495066461570530339458437477872445824293400905052322126645767157875359625*x-3726958421390035039936141261455312428850986695606751839837453877924777286674065797456689827785523545571978907642442723256566601046385
"(5, -5)",(53321419884927908007448685893682176206113858075668026346537287236034245665025698742292754995430251483162979615590511644449871455875*x+119230319519507816305452215530157093373927246242275082107861744078948229552231240765556761373755133873987000296665295063017958772375)/2
"(5, -3)",-4733692728731527220615828946706244004663702664978944142898640348989502189694902434716744083014284136261588569823826209544711375*x-10584858726036989473116195468653849122693953039002758389524123031007341781830593189660452719538524666226685368345416671939055285
"(5, -1)",-26355711981544996687216686079602095835613471061968949487394049846797466586227672009718511889976521938114601120260519545840560*x-58933055563960193899528586991449208885551360123852216943524208717944069985275648484153335952766829613682125866453609645384628
"(5, 1)",-26355711981544996687216686079602095835613471061968949487394049846797466586227672009718511889976521938114601120260519545840560*x+58933055563960193899528586991449208885551360123852216943524208717944069985275648484153335952766829613682125866453609645384628
"(5, 3)",-4733692728731527220615828946706244004663702664978944142898640348989502189694902434716744083014284136261588569823826209544711375*x+10584858726036989473116195468653849122693953039002758389524123031007341781830593189660452719538524666226685368345416671939055285
"(5, 5)",(53321419884927908007448685893682176206113858075668026346537287236034245665025698742292754995430251483162979615590511644449871455875*x-119230319519507816305452215530157093373927246242275082107861744078948229552231240765556761373755133873987000296665295063017958772375)/2
"(5, 7)",-1666746475908684919533052072043345365459164882363143337587896495066461570530339458437477872445824293400905052322126645767157875359625*x+3726958421390035039936141261455312428850986695606751839837453877924777286674065797456689827785523545571978907642442723256566601046385
"(5, 9)",7540585856053657322445228338022130248172114349969923994189792724255433115220271084165779437278515473178372292918063025870450109855400545*x-16861262564309421848195704755081937822243057263664484947485509631204860061766057481966051632792009833577711758239095586207136776153917683
"(5, 11)",(417766837610590648144241869178995519860502155362842550361311001771174605850233135102838150670592928743866128707976893837325560437906231405*x-934155047642396505310231376649617462381460019883123153983785068219785899166713469193115703786777366992977844397209101620080005999848608327)/2
"(6, -12)",2615427768869585538698681395425232467179396421572503033758106801288941903948316580301828779226185449622075896803796538431040705477099713413180*x+5848274281433001562929868315958271529255886203248855276890389314354445242982816235474430761165127053461962713938508539287849916781779366062195
"(6, -10)",234262626987643078673811936954440649901348091687455801147652297320554932389295796616840558882125922120685684093550580572771022996597739233200*x+523827158532046710150372129322216597466833377520083412237813877078123157897553297520420557813811268509781388850280165252388899469101171906000
"(6, -8)",1241936854078091407077524952246043070403164358722196383455401527472766057894399689943160240017601475813392791932687918319124939655504057540*x+2777055229480849295903978225655031893674990341840414015161569296862365688354268126608629851878264886257176703885638922270479711364455115190
