numerator,1
denominator,500980800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(10051874407943*x+22476674477451)/2
"(1, 1)",(-10051874407943*x+22476674477451)/2
"(2, -4)",8785840749139610734924940562262395572*x+19645737154563846547322928092883988953
"(2, -2)",7527056071468875218069939347360*x+16831009046256920296149358943520
"(2, 0)",20244319876516225414550
"(2, 2)",-7527056071468875218069939347360*x+16831009046256920296149358943520
"(2, 4)",-8785840749139610734924940562262395572*x+19645737154563846547322928092883988953
"(3, -5)",7913242267584954601474166596820668773079904175*x+17694547632744539061883706404545481721953980925
"(3, -3)",289821016918053634575609236366352738752895*x+648059495136884523501452551852679632660515
"(3, -1)",597110672120989441268523252738079734*x+1335180127243685679771122205394723346
"(3, 1)",-597110672120989441268523252738079734*x+1335180127243685679771122205394723346
"(3, 3)",-289821016918053634575609236366352738752895*x+648059495136884523501452551852679632660515
"(3, 5)",-7913242267584954601474166596820668773079904175*x+17694547632744539061883706404545481721953980925
"(4, -8)",13158046603032122232273826741566250520835930315053530880*x+29422286655490015743004443122665285030746238468403325120
"(4, -6)",29039218937458567719539692687296466882113717696226632*x+64933667557656571458660568321359536025005436247980916
"(4, -4)",14199232913381837419908396913174699701194874343424*x+31750450022674171735099760016979584524947835424768
"(4, -2)",995409161230594189138406137199323455750053480*x+2225802549955631073153115367111385289848627180
"(4, 0)",57441683034807454946063888203616845264000
"(4, 2)",-995409161230594189138406137199323455750053480*x+2225802549955631073153115367111385289848627180
"(4, 4)",-14199232913381837419908396913174699701194874343424*x+31750450022674171735099760016979584524947835424768
"(4, 6)",-29039218937458567719539692687296466882113717696226632*x+64933667557656571458660568321359536025005436247980916
"(4, 8)",-13158046603032122232273826741566250520835930315053530880*x+29422286655490015743004443122665285030746238468403325120
"(5, -11)",(30717056157504587245561871872972769723733473839282272375670865*x+68685425636858743941946293405987058345590157219077681954287091)/2
"(5, -9)",1043809185811261828273418939040512664912642111494040217113570*x+2334028295012690416250382586436782141999208280220803982209706
"(5, -7)",7025902016261759386575036642707804707787384383810043253650*x+15710394511614126849707669028742291635812433556269703456230
"(5, -5)",(28531146105964330328195177391253179033171259704515278625*x+63797582168914660601632899528043613067051131729500144125)/2
"(5, -3)",9203229168418203558687621177418288870183439493842775*x+20579046033092466672761284690288857756091998363305845
"(5, -1)",1871445598779292809831895656636616580486979090800*x+4184818291372778992805431695198694180951036337136
"(5, 1)",-1871445598779292809831895656636616580486979090800*x+4184818291372778992805431695198694180951036337136
"(5, 3)",-9203229168418203558687621177418288870183439493842775*x+20579046033092466672761284690288857756091998363305845
"(5, 5)",(-28531146105964330328195177391253179033171259704515278625*x+63797582168914660601632899528043613067051131729500144125)/2
