numerator,1
denominator,42480
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(3809680436134154383892235555401280330941285151685632652247474436593*x+8518704427747015322387059646106885356033605473696639533041363695501)/2
"(1, 1)",(3809680436134154383892235555401280330941285151685632652247474436593*x-8518704427747015322387059646106885356033605473696639533041363695501)/2
"(2, -4)",-3329851155973298887447234386951782740739109088381263770627416180037796552088111555438600172*x-7445773539712551207602119138769175353678242382293445081177476723644483859933009431549773103
"(2, -2)",62857653547107791518556329297955566730649479737841292053753698068250326824031838820*x+140553986237463801165138191533545371814164984704989594978558698188325702029417990740
"(2, 0)",1956150674160777087137858780995530547591921276289950337587888970996069527920*x
"(2, 2)",62857653547107791518556329297955566730649479737841292053753698068250326824031838820*x-140553986237463801165138191533545371814164984704989594978558698188325702029417990740
"(2, 4)",-3329851155973298887447234386951782740739109088381263770627416180037796552088111555438600172*x+7445773539712551207602119138769175353678242382293445081177476723644483859933009431549773103
"(3, -5)",-1709773481741668556607784943037673169372286453495229496568585550526573663293324403982955447497219720*x-3823169731300866415346604026692759973471362133821233828450597608434694359486591252495439645378652600
"(3, -3)",-5640512860791909195144446705115176600619553821514952521254747865090215133275610763704771212240*x-12612570184692517222241583553401172874169077985547389961682541166231140392314970902153233793680
"(3, -1)",-12948722823239917285016157511415022860240015202098296879258166793203689234103393783519286*x-28954226277821081887256668990744980033009024027358891489536633026951429699128881970717794
"(3, 1)",-12948722823239917285016157511415022860240015202098296879258166793203689234103393783519286*x+28954226277821081887256668990744980033009024027358891489536633026951429699128881970717794
"(3, 3)",-5640512860791909195144446705115176600619553821514952521254747865090215133275610763704771212240*x+12612570184692517222241583553401172874169077985547389961682541166231140392314970902153233793680
"(3, 5)",-1709773481741668556607784943037673169372286453495229496568585550526573663293324403982955447497219720*x+3823169731300866415346604026692759973471362133821233828450597608434694359486591252495439645378652600
"(4, -8)",-109881463201148911674251500923834088600824261663979940690133135086197447373030185401898614394630133950334560*x-245702421184910614137493239499951155013955147266146531273520807422214778782282659751582029140396198388112440
"(4, -6)",-712686215335736716975192495518410619885366507738769122426661438586142257327113416277573322055174461643888*x-1593614824117760403728991067735635234507205208345353802025281194420363704967423117939810776513153146207724
"(4, -4)",-386257436237853924182386771701167429103907946599320443007898066640960361428638573864068190967681885184*x-863697884242632001861124724505252331061311507154555167291745846912367273960557620573112970045797209088
"(4, -2)",-19608913356464901342192862411580814786765004699621803281916677255728354799220838950609709951909840*x-43846863229797579943410747823357905121287514095867546652350224701949043742463116936233489245874540
"(4, 0)",-2110374289080965749143335325604067692462469516164549197460792737319943958249122744089745630400*x
"(4, 2)",-19608913356464901342192862411580814786765004699621803281916677255728354799220838950609709951909840*x+43846863229797579943410747823357905121287514095867546652350224701949043742463116936233489245874540
"(4, 4)",-386257436237853924182386771701167429103907946599320443007898066640960361428638573864068190967681885184*x+863697884242632001861124724505252331061311507154555167291745846912367273960557620573112970045797209088
