numerator,1
denominator,42480
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(1326071958885999357008768392108527956129080458309145030037362868894654515939474625612533366587925791309565486505914930567321320286788252464512925269124915107270403660619662634936986521*x+2965187043125400857598252747986794531888432230727138885695184630554275279596456123163298904924924803717226688831514694855437575144902038424389248863845718275909336426245878476984072597)/2
"(1, 1)",(1326071958885999357008768392108527956129080458309145030037362868894654515939474625612533366587925791309565486505914930567321320286788252464512925269124915107270403660619662634936986521*x-2965187043125400857598252747986794531888432230727138885695184630554275279596456123163298904924924803717226688831514694855437575144902038424389248863845718275909336426245878476984072597)/2
"(2, -4)",-1159053185490025643853209341371417046145945312666081994744540286049778354412144341541925957869414495059631898497851780007586169910634861323221390491674509407771006873706487987678508460021659762879755074964684*x-2591721712293370234827113868653112905617342346592739653696534278666174461237555089525252604208281714179120083759362796552520111321904070803932163461963568254768646419078818960530821586072374402181244884217991
"(2, -2)",106330591431232362022552352393334589286093059225736525690694464750201882050849529472504256596639320783290267211827732835808394285305006929519591101859110678011443602270225812857953435340857078607848000*x+237762430527992216375124044331486499148099398494338130208726690525960603292489409946744405412054344109346678221061098868688149017244716427389791771879799828107202414924700617803970495389627177246536000
"(2, 0)",-268391007762653494276093272314957878412725707199432864208333963955693280277445103554496732108497791575128496979481155380782286658812657767288116964882430621340534336816753504656014783301096440*x
"(2, 2)",106330591431232362022552352393334589286093059225736525690694464750201882050849529472504256596639320783290267211827732835808394285305006929519591101859110678011443602270225812857953435340857078607848000*x-237762430527992216375124044331486499148099398494338130208726690525960603292489409946744405412054344109346678221061098868688149017244716427389791771879799828107202414924700617803970495389627177246536000
"(2, 4)",-1159053185490025643853209341371417046145945312666081994744540286049778354412144341541925957869414495059631898497851780007586169910634861323221390491674509407771006873706487987678508460021659762879755074964684*x+2591721712293370234827113868653112905617342346592739653696534278666174461237555089525252604208281714179120083759362796552520111321904070803932163461963568254768646419078818960530821586072374402181244884217991
"(3, -5)",234587158275718293698048620108033687044879013570306767898301652957668295580126664076468066946898794604476540201106307586180371356894980581491323668158735223163909947715245892774198217049326272465470486918295757541540*x+524552832553008457827399445190519067229018980622939579862816640518820831578808591315050948926122223073724285937066487943965831217462283817279231197338995857735931691690790204326680158672692615229685625272215891160700
"(3, -3)",13101999735728091408927114883259171882200407960595658385531412588693056883939184509216509570090474324381789348543475711852811204883644860671747282403728605776076954328031802153749225207292205690928155516102690600*x+29296962050272292449103383479602194099707375869301028473998391800134228841874447679345090724342655636476424103922503050397063636832706503041185959894685503432328830528840461697855217488645367672968302595354104200
"(3, -1)",12614111134368439281702200067715385892386136853124607697026058370198699941061113361844905221097118652464415751596804622160027132620233941026012026717499003966970271995101510970957472638195221073652350020718*x+28206008832070905185170187761197893045966208061929661361107660697233010635560259200964860525235241185457414476671400849025386674603700890182394674784549642778677568016164617563706386804040488424755786421402
