numerator,1
denominator,42480
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(121661470509665194493026668086811924614079184291191689126897725586353340135058170518690854669452611036735780591425109732350734711102410838128286209646858233094827298892710838752567883167210756671190305821954342027714791*x+272043318302197359808053196409635251162503687315471281523533519830982180392078477597611493429355151631914818511582791224220099078092684942018696522278666776330900466531303731458639406307722990326796061754523253406666987)/2
"(1, 1)",(121661470509665194493026668086811924614079184291191689126897725586353340135058170518690854669452611036735780591425109732350734711102410838128286209646858233094827298892710838752567883167210756671190305821954342027714791*x-272043318302197359808053196409635251162503687315471281523533519830982180392078477597611493429355151631914818511582791224220099078092684942018696522278666776330900466531303731458639406307722990326796061754523253406666987)/2
"(2, -4)",-106338207365525690445294151153554249319405533392678583701856443308542730586574025301133505178521720794540651217173394598877279376609932066174243393161743383450062014801830070462285877675889866574589715870186622359463676201403283204263047059764*x-237779460274784270551448961881763302544508708847311241631799156396683783628965965103864931622860766398039318522214348699948113272196888036096796475710796851943668011778432586891813561794753502031912855468440351693349264676032865967154563175161
"(2, -2)",-6221858675055404573741433720192915813707744621742878092374485885228173326682937701950956544130845952759214299326266828028587527192164180651382331220682481295933029438004885369838993203948439376323067079252113220452760359376586138047100*x-13912498943820659726429295112539086830918180654024213749118051398744202932658934854284110774126176795177680394498187341530943301923994438412593048325317418450618458879838116380319758973458908655143871936710514203193378729469227048274700
"(2, 0)",41253371137737327518413969588995725433485974990836497371479366884387402704726612242977705207963257052134686735279708876173241583887873126538440394384113375052282571741771318763905313126477315898056557641561913765977341283119960*x
"(2, 2)",-6221858675055404573741433720192915813707744621742878092374485885228173326682937701950956544130845952759214299326266828028587527192164180651382331220682481295933029438004885369838993203948439376323067079252113220452760359376586138047100*x+13912498943820659726429295112539086830918180654024213749118051398744202932658934854284110774126176795177680394498187341530943301923994438412593048325317418450618458879838116380319758973458908655143871936710514203193378729469227048274700
"(2, 4)",-106338207365525690445294151153554249319405533392678583701856443308542730586574025301133505178521720794540651217173394598877279376609932066174243393161743383450062014801830070462285877675889866574589715870186622359463676201403283204263047059764*x+237779460274784270551448961881763302544508708847311241631799156396683783628965965103864931622860766398039318522214348699948113272196888036096796475710796851943668011778432586891813561794753502031912855468440351693349264676032865967154563175161
"(3, -5)",-36057508726422976934364940774502129610810975370169494057986725055280294174206760809855414501471670424368540149019811579387093703960842566887562994406517790055851635932866712192432161358546161065813587533359788076737789982139639234282495587957547455860*x-80627040611573643819593144837707553076323656938933572930840466481980097700268152831269425671038736704960408048741816404823825632004649444427856287289190413380992656008074855020102500318979302031577316158480002828748478802259146471756224241812188256300
"(3, -3)",409105618606291113233811197532448384078430340891232793633310997210902600353219954604707404866142406570810475258742661426004056154926312720466194188832220315757934366895717055359572994824947289366196839299254391447505931381413342686430237030638800*x+914787973180769701964332605108967830063828807526162626075479578119758602856102601988740008822423187135686430025140322071366227493468570924948470371408086657500032365757593287981345578286541793051411363609200693828248219322336160579467886802931600
