numerator,1
denominator,42480
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-245630184845214960008672402441179452819072234664142691281899897762458522926088140935377577000306159056775902764975346464203104627724494376733578887007586303880898666381805945569929055553164259671308419066095653764373889016354147762617742423586943578353917804818407*x-549245790639739309269447825575757082271939253879881226976692189070590823053568055042525678760963973772507400375569232179228541294336012200018183400464285080001314594130535406542468076296072333133954886169975302631818287958544117035602500650699208565773608543339499)/2
"(1, 1)",(-245630184845214960008672402441179452819072234664142691281899897762458522926088140935377577000306159056775902764975346464203104627724494376733578887007586303880898666381805945569929055553164259671308419066095653764373889016354147762617742423586943578353917804818407*x+549245790639739309269447825575757082271939253879881226976692189070590823053568055042525678760963973772507400375569232179228541294336012200018183400464285080001314594130535406542468076296072333133954886169975302631818287958544117035602500650699208565773608543339499)/2
"(2, -4)",214693061179363470656468289891192290170089943203204690486876970120083790419245697077012639408746972283392592383908866428109815042673744657543862125337152521825137209518559426371722912101696611407143073804255614537305845941594445306413545831900365401139363255782340037148176935455661419828*x+480068279094577889846498128908457592185173654043577499709668783437478328181823507694805787552332812427983918436621125690031070031138773376248141348004573227373438455928434498372196166586909004614048324548163081414351576172203976065899380697394648788987236727080105174024545042807902331897
"(2, -2)",-2764573699918180287955282919431305047070063773229284205494647569673895906119933329180424837173974490743013551504440022398532550371023518631781829569288288248314599497612434102527099221817895347516751922934567670238318941239188869445800572172994302992658474238551276918800348508620*x-6181774721825155912192347330943538177641772053352056558980859342819927755976033131579295602126821230337367418948287068394394498504991654112777961889130272596352682198418928682743679082688053552940880827846864739608248511989535317494705863878715482159513931267592968650668244589340
"(2, 0)",-82774274164138893765968324434690938553195396801315645480683920124339958181235138808201106762342232307206574759248875246419315190928723635948738464039577827917879894575493762145384481791802706132481183164429084659538638928685709558615292426461795835461481702110672991046560*x
"(2, 2)",-2764573699918180287955282919431305047070063773229284205494647569673895906119933329180424837173974490743013551504440022398532550371023518631781829569288288248314599497612434102527099221817895347516751922934567670238318941239188869445800572172994302992658474238551276918800348508620*x+6181774721825155912192347330943538177641772053352056558980859342819927755976033131579295602126821230337367418948287068394394498504991654112777961889130272596352682198418928682743679082688053552940880827846864739608248511989535317494705863878715482159513931267592968650668244589340
"(2, 4)",214693061179363470656468289891192290170089943203204690486876970120083790419245697077012639408746972283392592383908866428109815042673744657543862125337152521825137209518559426371722912101696611407143073804255614537305845941594445306413545831900365401139363255782340037148176935455661419828*x-480068279094577889846498128908457592185173654043577499709668783437478328181823507694805787552332812427983918436621125690031070031138773376248141348004573227373438455928434498372196166586909004614048324548163081414351576172203976065899380697394648788987236727080105174024545042807902331897
