numerator,1
denominator,424800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-191497346300590068344282834664957398375168359514335454977111*x-428201083838937268599627054146189159476782084525145346947227)/2
"(1, 1)",(191497346300590068344282834664957398375168359514335454977111*x-428201083838937268599627054146189159476782084525145346947227)/2
"(2, -4)",-167378254064768083296051075965867492565652750821887917476500924859144900261329021044*x-374269154044051921774496400466223496147477237210316417883963805120196375689444799881
"(2, -2)",-15888818262307479355570648871190664438643555454155620288635442226605499288050*x-35528477716659608370199354575927546133390368079137789861849879195650601263850
"(2, 0)",-122670168352368017448921358456486193370925936719536785488035751231750
"(2, 2)",15888818262307479355570648871190664438643555454155620288635442226605499288050*x-35528477716659608370199354575927546133390368079137789861849879195650601263850
"(2, 4)",167378254064768083296051075965867492565652750821887917476500924859144900261329021044*x-374269154044051921774496400466223496147477237210316417883963805120196375689444799881
"(3, -5)",-47950178968658365198481415685375665266762901985310032752119610393639801700960274837916762375*x-107219859707200862463006851159027265417173813360152593292237353493683799621890108102823861125
"(3, -3)",66301560973108415051292635425922670384662816467950588526547886906288528157607743241025*x+148254797350217522075624616029558503343907921435920706678678303901368801498769376960925
"(3, -1)",-1458133258270963403093920961419130935693381574478748922990520537600402630957544398*x-3260485207932253491204495558524768692961937097485415085216037817746767857018591002
"(3, 1)",1458133258270963403093920961419130935693381574478748922990520537600402630957544398*x-3260485207932253491204495558524768692961937097485415085216037817746767857018591002
"(3, 3)",-66301560973108415051292635425922670384662816467950588526547886906288528157607743241025*x+148254797350217522075624616029558503343907921435920706678678303901368801498769376960925
"(3, 5)",47950178968658365198481415685375665266762901985310032752119610393639801700960274837916762375*x-107219859707200862463006851159027265417173813360152593292237353493683799621890108102823861125
"(4, -8)",-27775242960525908494560931966773045766156994467480171042525341052681872119715515669174555399314564400*x-62107331351308439310452260514858201803983044885038790416365827297968429897686408635517118451416403100
"(4, -6)",-47760580580402020127597752094021276057425934961678937557151092725706956780042854860006467119164744*x-106795904822635277062035788568802471337558626501800481965433555295225861847942744771277323653201892
"(4, -4)",-28802067140362426855006452894422934086277788701592303536846579004642157448763769501033366055008*x-64403380018363363256523199255993775328661038092401488353530306574605729937875502429580201298656
"(4, -2)",-837199286546006540308363522774357189744068265150515956364197477855354043126028701840967400*x-1872034515439500425471176560327015515764242570714134777314050992481557133352551299544243900
"(4, 0)",-83930167017481778305704186612493707476079982909204009262769265209003849819855349425000
"(4, 2)",837199286546006540308363522774357189744068265150515956364197477855354043126028701840967400*x-1872034515439500425471176560327015515764242570714134777314050992481557133352551299544243900
"(4, 4)",28802067140362426855006452894422934086277788701592303536846579004642157448763769501033366055008*x-64403380018363363256523199255993775328661038092401488353530306574605729937875502429580201298656
"(4, 6)",47760580580402020127597752094021276057425934961678937557151092725706956780042854860006467119164744*x-106795904822635277062035788568802471337558626501800481965433555295225861847942744771277323653201892
"(4, 8)",27775242960525908494560931966773045766156994467480171042525341052681872119715515669174555399314564400*x-62107331351308439310452260514858201803983044885038790416365827297968429897686408635517118451416403100
"(5, -11)",(-585187846724406085250932797592647446801601325361638781804093509450072620430318749568332426797014538221759105*x-1308519804882499647830271809345236421671000742168251971384878039938843077999098930414187286572817747088229507)/2
"(5, -9)",-2548962774169007875964908277405708307413138007326647766168113534125671050277575292101810104976728438509130*x-5699654035158346628366132923565428704143909919527207694927708358261258516480572164227629069928061151681522
"(5, -7)",-3246194203811699831668888431033599489263430760708532382395491193274502507371177574305693908378032916250*x-7258710907888767747139360579720887231043022815552970259409071826767687594052001228689068580000084209150
"(5, -5)",(-6438706406899910039347176616463238862600638832295589835689095797583367724445080799794845426414390625*x-14397385212991619803537355552862743733587283575379977096969683202111601010661053287434185828134328125)/2
"(5, -3)",10863947668758413128306523302535726331753732243112616691446136339459485898234210967351309547150625*x+24292525491344276420487323566023565166627567344670286799122140740309230954730941939686433426316275
"(5, -1)",-424455037273497758772849451858775857849483036142626909944086740069342313901499526142625894640*x-948965246372866743299295475633976555480876926984752318728297659571836956874628105556549904752
"(5, 1)",424455037273497758772849451858775857849483036142626909944086740069342313901499526142625894640*x-948965246372866743299295475633976555480876926984752318728297659571836956874628105556549904752
"(5, 3)",-10863947668758413128306523302535726331753732243112616691446136339459485898234210967351309547150625*x+24292525491344276420487323566023565166627567344670286799122140740309230954730941939686433426316275
"(5, 5)",(6438706406899910039347176616463238862600638832295589835689095797583367724445080799794845426414390625*x-14397385212991619803537355552862743733587283575379977096969683202111601010661053287434185828134328125)/2
"(5, 7)",3246194203811699831668888431033599489263430760708532382395491193274502507371177574305693908378032916250*x-7258710907888767747139360579720887231043022815552970259409071826767687594052001228689068580000084209150
"(5, 9)",2548962774169007875964908277405708307413138007326647766168113534125671050277575292101810104976728438509130*x-5699654035158346628366132923565428704143909919527207694927708358261258516480572164227629069928061151681522
"(5, 11)",(585187846724406085250932797592647446801601325361638781804093509450072620430318749568332426797014538221759105*x-1308519804882499647830271809345236421671000742168251971384878039938843077999098930414187286572817747088229507)/2
"(6, -12)",115901757719693868244675637190049268440778846739077747737582178991203696744585133836301281630266872120806458200*x+259164208972946505329191792114380579515514329855668011615578337184306398554952904255802793267675666631748975550
"(6, -10)",-32807214528290412173800202765205689588053566079305295212402686119215365487162831504736063410082377735486862500*x-73359161837676059007090488628836208864736068961836151093659833832718074556265507660854820804028075231427987500
"(6, -8)",37668912650918109716899754545705262240345309829682160135729437760892987056712142445234902886388485780366400*x+84230249325954699205198120221609869112953112891326257406434679015807461929348430997925829864695861734776650
"(6, -6)",844241870053385210990590436679977621349143986082692814416412322543496093914789273676776882819623344477500*x+1887782210890913338671344325231063962592071762271775174908995753570233534086189025361593201331339694967500
"(6, -4)",1360556067207735997842310695370503554022468959839096499322702320053678937475647096164315831282495895016*x+3042295853476270280909219783615435288614629491585085214555729327990423277199057844059446459521591571838
"(6, -2)",-1584157332822159575127962240402154721064340932203416504210576644008525120545794154166735867696009800*x-3542283742071235796228898043424726556515051865011809638150910337945835704890776356506056401828530200
"(6, 0)",998520773641269487455929571147261423276810501020036125605344717663949523893202408750037039212500
"(6, 2)",1584157332822159575127962240402154721064340932203416504210576644008525120545794154166735867696009800*x-3542283742071235796228898043424726556515051865011809638150910337945835704890776356506056401828530200
"(6, 4)",-1360556067207735997842310695370503554022468959839096499322702320053678937475647096164315831282495895016*x+3042295853476270280909219783615435288614629491585085214555729327990423277199057844059446459521591571838
"(6, 6)",-844241870053385210990590436679977621349143986082692814416412322543496093914789273676776882819623344477500*x+1887782210890913338671344325231063962592071762271775174908995753570233534086189025361593201331339694967500
"(6, 8)",-37668912650918109716899754545705262240345309829682160135729437760892987056712142445234902886388485780366400*x+84230249325954699205198120221609869112953112891326257406434679015807461929348430997925829864695861734776650
"(6, 10)",32807214528290412173800202765205689588053566079305295212402686119215365487162831504736063410082377735486862500*x-73359161837676059007090488628836208864736068961836151093659833832718074556265507660854820804028075231427987500
"(6, 12)",-115901757719693868244675637190049268440778846739077747737582178991203696744585133836301281630266872120806458200*x+259164208972946505329191792114380579515514329855668011615578337184306398554952904255802793267675666631748975550
"(7, -15)",-83821707119316554278030450001334745066337784118412754963803182505809405372990181278903577529535847881282611585686625*x-187431035108869890700748135690597859382689651282363399131016667575235961747145672240852469513960424004341753937646125
"(7, -13)",-1463508059967503501793529103339481083857115174572870951136548061403530875240112198741910453660879325722401313368050*x-3272503507706176489979409800949956809997080306842041534313128433190029867089297644233728027140633774893614508978150
"(7, -11)",56706124697100366674046743242817565724411450155291406165626654729187782698081048203048151072315708342540011938928*x+126798749563296091521698456989761634255653592674046172612969602868535463078856073508822720678752050255284161904368
"(7, -9)",41311472991595481729785085622266838858802344705277750152089184318076199452992552311165170430424296054473185447*x+92375261859854095378546280385524474179688433547103894516035351660389237087629335117441692188679724623521147253
"(7, -7)",498759231988800230475197868720314166592979871871403234946914411524796171047347627258297398025998155079226125*x+1115259547132544943152765810312211768898039587745247273867652919146418305149627341889781911316899992267901625
"(7, -5)",-36543171447647847357887825823668056770101485246134639015246345019511658097260565227053500901783415746236500*x-81713015470369987353318741135384511055701685331527592053570473639366491110320314864597515966288902488073500
"(7, -3)",-58090679391719669177815120341325006031521960245636811678975786942599812357619558173517507607727777500650*x-129894708090562461363561443274523502613765691993981530008872658337602052314939591341044740694028000038450
"(7, -1)",78193757831383802797587011546201402319092559920556536410882545545545606554852261932745741432322834613*x+174819561716095243590938032468891521909504105113058300287367501749536092390999147259286946047568256623
