numerator,1
denominator,91800000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-11079802237188705139626090692718294783000952893850441477015940817698839362300561354508176230059321598489300730626097219432863948171775989520530641597662345927217934525*x-24775190979608193065273999336389660728574620255129915262056470869761572093539590624282925249467754699669198396118376737518947242603812899631298761078357242382926585783)/2
"(1, 1)",(11079802237188705139626090692718294783000952893850441477015940817698839362300561354508176230059321598489300730626097219432863948171775989520530641597662345927217934525*x-24775190979608193065273999336389660728574620255129915262056470869761572093539590624282925249467754699669198396118376737518947242603812899631298761078357242382926585783)/2
"(2, -4)",-4387994131681965734721843326544445667928388872236101680573653155581291840253748826090864758383124453439880553919924220867097171884352869089976662811146505801825994203551924944332315222100*x-9811853163311038982741356145367856504882688007089357675940188458953705533058249922450188851063389495197184841456785147990984023134296499666653644482871595160834653615844905395785114453829
"(2, -2)",-3047194362884501440029085069057406974202927783897383106090714585897876977333643828721030727319516427776646216958732882446048778187062266075366762187250687736677023013149932347399000*x-6813733736063907365202418285598107831363919956716914757315700150320362863839511702916042319997812209729784551065439674444252329185571967309356019956663436547909142444909823351670280
"(2, 0)",-117179177627957425177367190671407132221745351250388387658929726255031104151065094544426172406165421020023981066676430473676685298326406775039349892398402032350917565674221790
"(2, 2)",3047194362884501440029085069057406974202927783897383106090714585897876977333643828721030727319516427776646216958732882446048778187062266075366762187250687736677023013149932347399000*x-6813733736063907365202418285598107831363919956716914757315700150320362863839511702916042319997812209729784551065439674444252329185571967309356019956663436547909142444909823351670280
"(2, 4)",4387994131681965734721843326544445667928388872236101680573653155581291840253748826090864758383124453439880553919924220867097171884352869089976662811146505801825994203551924944332315222100*x-9811853163311038982741356145367856504882688007089357675940188458953705533058249922450188851063389495197184841456785147990984023134296499666653644482871595160834653615844905395785114453829
"(3, -5)",-20753888202516991636212755026813536751796383454229623891786313167325620378252792868458350558407755428077666879495747609079325021509939038615286640295324442773363795275239409168628000817847242125*x-46407104818258915280158073335363470842584829533872267156797868644452873650184288913761828993404100641822871850318413313959465838701607840215396002654306556161416880391671166897131672422309518665
"(3, -3)",-8693742000954025132707558650057906860585953031234217809952331677035423694297295807195147902635274485081220074088205760540244973168665154936287787995763832220687771981276493289378608337711125*x-19439798092978241723866127452592956182935160265472661310233526898309527670215019590700608725883992156243204436731021824847026867900646288623202879570782117763562542943973200631585717367411135
"(3, -1)",-62008367576912698829623674434000593888171168121231237771661529977616786009889495763083895439357497404501387118241547003472669231290003830008193221407263863964919296424828277856624521450*x-138654952647078373666754229979821619177095213607990309683565375762558220635831910703900180926758129484245566131706286945655411001139458367291322891923959140452375127115619489575524936658
"(3, 1)",62008367576912698829623674434000593888171168121231237771661529977616786009889495763083895439357497404501387118241547003472669231290003830008193221407263863964919296424828277856624521450*x-138654952647078373666754229979821619177095213607990309683565375762558220635831910703900180926758129484245566131706286945655411001139458367291322891923959140452375127115619489575524936658
"(3, 3)",8693742000954025132707558650057906860585953031234217809952331677035423694297295807195147902635274485081220074088205760540244973168665154936287787995763832220687771981276493289378608337711125*x-19439798092978241723866127452592956182935160265472661310233526898309527670215019590700608725883992156243204436731021824847026867900646288623202879570782117763562542943973200631585717367411135
"(3, 5)",20753888202516991636212755026813536751796383454229623891786313167325620378252792868458350558407755428077666879495747609079325021509939038615286640295324442773363795275239409168628000817847242125*x-46407104818258915280158073335363470842584829533872267156797868644452873650184288913761828993404100641822871850318413313959465838701607840215396002654306556161416880391671166897131672422309518665
"(4, -8)",-2413593798191152663059810538959108751109980195929809742664993095018851578953198636514540705903062954717909809472962817196547967250207669887106502287957465234676800080980219724491081075804659660414072000*x-5396959802827326306239333750446756616817659491862124780661973376355875960567307929392452881626701562552426644410731326058879261583822445233239333754037934337852038693522049681821897897712084499051295280
"(4, -6)",-4883221134998327473999605128072542219789816886506430758708179589228080377601831628580836682049975659461321009529559216536198135909497234358704442754290352544896212308786148773786014766451178254622600*x-10919214407019937621729491693300078686666575147948948856790040622284093853995088261324234136304696429361045675808517994260616822358813095965217304835901502612512165418259262202799123553728329669067908
"(4, -4)",-657580371515728164252705428124621794291141656629858310776640961009475732511110949727305413647649624435552019082996222569438926451284222598111400885078100846764437394412238878587749566701185603200*x-1470394411378734594170660940085966155190710423418108090929479683663455928668447592124096341069655941135251894021551039835321640971447267082885582334938352774088712072823934469228143222323057656704
"(4, -2)",-3820598667952118086017140806733142818869878714478874013214048346057957203280828810337350916838364610966857407404925145465416480511012973234164841058985723510616650693271743585198129517416857000*x-8543118343151926399871213280493510137541529214411235359350347774983823233637512929069905860104825773674103704992627314857616345250207715947720255358584266003149128972624808888170051233572483420
"(4, 0)",-5849207020716557995312779390582347126898082016296469287684556873793095578838775149585718557127365426240499596338602404297815148749195630273349879646167396716166033323113660666154202241760800
"(4, 2)",3820598667952118086017140806733142818869878714478874013214048346057957203280828810337350916838364610966857407404925145465416480511012973234164841058985723510616650693271743585198129517416857000*x-8543118343151926399871213280493510137541529214411235359350347774983823233637512929069905860104825773674103704992627314857616345250207715947720255358584266003149128972624808888170051233572483420
"(4, 4)",657580371515728164252705428124621794291141656629858310776640961009475732511110949727305413647649624435552019082996222569438926451284222598111400885078100846764437394412238878587749566701185603200*x-1470394411378734594170660940085966155190710423418108090929479683663455928668447592124096341069655941135251894021551039835321640971447267082885582334938352774088712072823934469228143222323057656704
"(4, 6)",4883221134998327473999605128072542219789816886506430758708179589228080377601831628580836682049975659461321009529559216536198135909497234358704442754290352544896212308786148773786014766451178254622600*x-10919214407019937621729491693300078686666575147948948856790040622284093853995088261324234136304696429361045675808517994260616822358813095965217304835901502612512165418259262202799123553728329669067908
"(4, 8)",2413593798191152663059810538959108751109980195929809742664993095018851578953198636514540705903062954717909809472962817196547967250207669887106502287957465234676800080980219724491081075804659660414072000*x-5396959802827326306239333750446756616817659491862124780661973376355875960567307929392452881626701562552426644410731326058879261583822445233239333754037934337852038693522049681821897897712084499051295280
"(5, -11)",(-6951204394262127097746930159681980501098298008913671959789379521300532749880326678052044922372706760016931062084599674649489267069941551325867553958139947749403354692061441071983506757643239648672825631078875*x-15543365551065365281062241830717876891166604132089529959294164540524960819819166169405985047314267334824977925933459747421657662360028314953363903678052246236403385003562482076480533836362401704464582558160783)/2
"(5, -9)",-49115024667492951904014455635473041173118019392574446093687657855293727080955819433170598493694253203915195199027280170757184361353677984559344978475117381831076852538842350453621642068177510526552895696750*x-109824533873093245893463280338843680412800807565607571745600684858187976559562554385459740188588237905297338761238328783017378825022406420948817374612164126496331721904902697483266726650582141679991748361658
"(5, -7)",-1216026120182059423609086549041223178675479094860055817086711333250972622455694101303814552849748979359405547736791452928821428035573474520778703891345599605065181039778974887182144635346581254856061858750*x-2719117067142413812474773011380014449047388314804229356100801934637901550504044294908843107157225411680324837880918025003647748133796380068274257373523264869497459687030362610816015415214033059978577139670
"(5, -5)",(-1408499415793249388983995829532329205448049828480272038460841024572628578560949582447323891845868888285105305327517809127292940325608319014091118988250609707594161658010481411447623278361371903883286875*x-3149500439982446506901688796884703940713094758798171368843903342398359016340330899358590324119477237959520776348191705561002704995390146217505247630931096935198181494392405472213597118095158373788193425)/2
"(5, -3)",3322451003065228450829221098203380092941449076733084105499194724792026342517815073570569008829643610793874171315113403643228658363484742437667707344699192429331926043034007284099134184725814104756875*x+7429226294689427146526089013703685820521286675994958201471772114728216573168605006560272511956579401282687051585133628535399914765926974161249111015874815523299641877367101762532504048465075344870895
"(5, -1)",-11450425806194905384627220217266930319616719296022764430979101372425622075365056757411353240986597452788655096714554628223542077030599028309346521201544361460015171564704823308814357214118933502000*x-25610541269790703526360428838513576575217519727758220945388548484718331073127899918007326947894749600313773192245983857759837393795158793898154915052356131569755095922377959610306243046577874147408
"(5, 1)",11450425806194905384627220217266930319616719296022764430979101372425622075365056757411353240986597452788655096714554628223542077030599028309346521201544361460015171564704823308814357214118933502000*x-25610541269790703526360428838513576575217519727758220945388548484718331073127899918007326947894749600313773192245983857759837393795158793898154915052356131569755095922377959610306243046577874147408
"(5, 3)",-3322451003065228450829221098203380092941449076733084105499194724792026342517815073570569008829643610793874171315113403643228658363484742437667707344699192429331926043034007284099134184725814104756875*x+7429226294689427146526089013703685820521286675994958201471772114728216573168605006560272511956579401282687051585133628535399914765926974161249111015874815523299641877367101762532504048465075344870895
"(5, 5)",(1408499415793249388983995829532329205448049828480272038460841024572628578560949582447323891845868888285105305327517809127292940325608319014091118988250609707594161658010481411447623278361371903883286875*x-3149500439982446506901688796884703940713094758798171368843903342398359016340330899358590324119477237959520776348191705561002704995390146217505247630931096935198181494392405472213597118095158373788193425)/2
"(5, 7)",1216026120182059423609086549041223178675479094860055817086711333250972622455694101303814552849748979359405547736791452928821428035573474520778703891345599605065181039778974887182144635346581254856061858750*x-2719117067142413812474773011380014449047388314804229356100801934637901550504044294908843107157225411680324837880918025003647748133796380068274257373523264869497459687030362610816015415214033059978577139670
"(5, 9)",49115024667492951904014455635473041173118019392574446093687657855293727080955819433170598493694253203915195199027280170757184361353677984559344978475117381831076852538842350453621642068177510526552895696750*x-109824533873093245893463280338843680412800807565607571745600684858187976559562554385459740188588237905297338761238328783017378825022406420948817374612164126496331721904902697483266726650582141679991748361658
"(5, 11)",(6951204394262127097746930159681980501098298008913671959789379521300532749880326678052044922372706760016931062084599674649489267069941551325867553958139947749403354692061441071983506757643239648672825631078875*x-15543365551065365281062241830717876891166604132089529959294164540524960819819166169405985047314267334824977925933459747421657662360028314953363903678052246236403385003562482076480533836362401704464582558160783)/2
"(6, -12)",-6886059528120722976753655748968924424714004380051154057653040623555690405386247820437357364597067272541466350945771993089179140443633560188626822844740469023092750370687013180249831336156148184892908846641649000*x-15397697201988061239421918866026404403856258861946088121944458915391399759385306147740825402370560425542912567937821249749632317479359388675146517079681679287257448063709805719772106458002230242583878765530958010
"(6, -10)",-1035967234441197829588319688544318124842746389585162291476226437018984621281271268321666448425637918085556748977159204179625221470603483229484179558552142522616171608005030340679836053278740580737649574032030000*x-2316493158672979705855562255920068672038219543408658464047157055988209297700221576750112267944357137976671801210105752991750886038521004756726895597896760674416393379921216945779078689732656999586522133893010800
"(6, -8)",-13599721426314911797402660282464878439078613296031531292844487801109264794626802452328105901114596866033491977536832488460270052844508029687419587229216466043867363749849796591679263315039315732694367982128000*x-30409901584300540030658864509430036753325056261776398384527032794898766729453711703325268999782877923903095896399521921274630583355394457373716809858859321730919311332813283925928402702936272278488822393457230
"(6, -6)",-142391411168572387290007390995870522779745352074638445379643272880474940273690583385071731589248717523200294470083413859689161897400957398507357922803396886150664531781909418036707610228551282188338673710000*x-318396874785050624185645914002947597537634938134125913159495673639933801276023323431171014358159752351019933204306326106367993668340551013085580385357835939758266875664724315613752927389668352639849188541200
"(6, -4)",165387604411875540881233959132217071753172430117952727437863867842897183983402288837271819473582289291321267356147520103706020651856827434366109462168495311629134713451095852551435041056849001060877935400*x+369817926100151667879314453044442347382661462029120329742631655135933340301163408314665325810818450035728868397851078025235083203552602966881906568845389242344816827798217807049761259915286535944285307142
"(6, -2)",-95692604078822988168419780867210927468787067535750958729281377295084960773532808261524821990513804254705484978069182654436286878051991002212158075893962016771398778761140890799535955053285419582364000*x-213973024365336746864471596853627783501324972373767063661688132108380292963283538757365698693175317417246775777447660443644282047550566774952964401790865647404047243815993411285467881746416720045390560
"(6, 0)",-8633276733139054463821539058226039281629450724901921767731668996177541105524783127547989786118205915646673213064055402764957526285155869852115288192815076991793112811765192882408145779583133470811100
"(6, 2)",95692604078822988168419780867210927468787067535750958729281377295084960773532808261524821990513804254705484978069182654436286878051991002212158075893962016771398778761140890799535955053285419582364000*x-213973024365336746864471596853627783501324972373767063661688132108380292963283538757365698693175317417246775777447660443644282047550566774952964401790865647404047243815993411285467881746416720045390560
"(6, 4)",-165387604411875540881233959132217071753172430117952727437863867842897183983402288837271819473582289291321267356147520103706020651856827434366109462168495311629134713451095852551435041056849001060877935400*x+369817926100151667879314453044442347382661462029120329742631655135933340301163408314665325810818450035728868397851078025235083203552602966881906568845389242344816827798217807049761259915286535944285307142
"(6, 6)",142391411168572387290007390995870522779745352074638445379643272880474940273690583385071731589248717523200294470083413859689161897400957398507357922803396886150664531781909418036707610228551282188338673710000*x-318396874785050624185645914002947597537634938134125913159495673639933801276023323431171014358159752351019933204306326106367993668340551013085580385357835939758266875664724315613752927389668352639849188541200
"(6, 8)",13599721426314911797402660282464878439078613296031531292844487801109264794626802452328105901114596866033491977536832488460270052844508029687419587229216466043867363749849796591679263315039315732694367982128000*x-30409901584300540030658864509430036753325056261776398384527032794898766729453711703325268999782877923903095896399521921274630583355394457373716809858859321730919311332813283925928402702936272278488822393457230
"(6, 10)",1035967234441197829588319688544318124842746389585162291476226437018984621281271268321666448425637918085556748977159204179625221470603483229484179558552142522616171608005030340679836053278740580737649574032030000*x-2316493158672979705855562255920068672038219543408658464047157055988209297700221576750112267944357137976671801210105752991750886038521004756726895597896760674416393379921216945779078689732656999586522133893010800
"(6, 12)",6886059528120722976753655748968924424714004380051154057653040623555690405386247820437357364597067272541466350945771993089179140443633560188626822844740469023092750370687013180249831336156148184892908846641649000*x-15397697201988061239421918866026404403856258861946088121944458915391399759385306147740825402370560425542912567937821249749632317479359388675146517079681679287257448063709805719772106458002230242583878765530958010
"(7, -15)",-16438549658686858372566223923505294858786591673182495090416479378264896449782651318584410240748597540218687848513723354562855584071020631725598209218675824336992134374997530364562287757418150180923556390289357374875*x-36757714488329781620951899004847585832479693324603218580572283456265198937336110167967174153136902792265536847871373585738515888219241902356036428199679852237883736735724506492158605224520318731148775228239236893665
"(7, -13)",-3026184796864432604625283658365672370440923869351521339117464841367770804154009211949267809391270583928798915515883053080427049826880229113609524082466944784759314491082966890113000999931525697476508416836823697750*x-6766754918265263738380230533282878670716954227041452575466021121527964194291113659795451308979032242372557924523874289429525073147957964377649927274221671229448171427951814145130370864107328635527869824515673514670
"(7, -11)",-1170854073029988287836660855527638336041494647461392024250922734600543115859973357336014338160333259504098325826226167235185257804849598023398981824270553183428594291225189892613865661726186182012984764333183310800*x-2618109299027556972815718247526858688870719347006337219234019917287684420355187332509636994934725553193997771957537834206094168682201121707240698025913065631320910575510482762355316019325390521407205344443686847408
"(7, -9)",-114444415141470496294570198712384496660790211409790515625068492978102834954095121206635012507778994729632483736675999269752809486826830966502461754890506294089036921730557743357923529955059301079177935779229515075*x-255905491901534240953866557863628875185352290386589934915800134772910372923158711800602966413387304829248892695539207954482049471161653073538254536615017079412681762706574528641927831351509156132846052650457920983
"(7, -7)",-2135147420445438700640791791489878158530752163667748967529400042420983365630630933641146522936319992945495748286191380061657955761758142506005515808795533921136630292690027418368362399911770336131236116226650625*x-4774334774099325235284675323626019764585426482075629806370325700089815383331846444711078564935540691860202307618537539593546549433284226746779852959564018111510330958430420426092888703124845317053934192694899075
"(7, -5)",-11308452296413483186561471902387440626480031944273072842914730488988686261762452765639866446964842021015345657443282495558839713326427390359090432320109277883196696844036867012579343162025915110089454132649500*x-25286468055094426778819060858042959736747016213786105942514569422884038582517787973794942532805118263884473384323941138245959953797315783535119693349298085708641473588529716635770631015783348145281200428173580
"(7, -3)",-85843037774883165010972441371694874280687473532217011960896804558461654712624147421498835848363588624582633272455492716008850470947233300836682992239727749796818249062055091946782714013250942376523114570750*x-191950871260338208746187187498891294062723162671401895584088498372417017466447979273036401738628033969684252246965944476338389262906641665726454980758900949468809701943943047754495526635320032663099805416010
"(7, -1)",-450009690578525752693125107423034453122109557639127898127920502402189866326680668661726566579767860072411633466440161219686155921092484931237036609263381837238928095428488619048280517396916617890741804425*x-1006837027696738774675761710610765549283020562152178173421839715469205669593370905538989747032977119925294854346621303346697861800518394365304010541456585709318973566565959880546947040987062838860574723733
"(7, 1)",450009690578525752693125107423034453122109557639127898127920502402189866326680668661726566579767860072411633466440161219686155921092484931237036609263381837238928095428488619048280517396916617890741804425*x-1006837027696738774675761710610765549283020562152178173421839715469205669593370905538989747032977119925294854346621303346697861800518394365304010541456585709318973566565959880546947040987062838860574723733
"(7, 3)",85843037774883165010972441371694874280687473532217011960896804558461654712624147421498835848363588624582633272455492716008850470947233300836682992239727749796818249062055091946782714013250942376523114570750*x-191950871260338208746187187498891294062723162671401895584088498372417017466447979273036401738628033969684252246965944476338389262906641665726454980758900949468809701943943047754495526635320032663099805416010
"(7, 5)",11308452296413483186561471902387440626480031944273072842914730488988686261762452765639866446964842021015345657443282495558839713326427390359090432320109277883196696844036867012579343162025915110089454132649500*x-25286468055094426778819060858042959736747016213786105942514569422884038582517787973794942532805118263884473384323941138245959953797315783535119693349298085708641473588529716635770631015783348145281200428173580
"(7, 7)",2135147420445438700640791791489878158530752163667748967529400042420983365630630933641146522936319992945495748286191380061657955761758142506005515808795533921136630292690027418368362399911770336131236116226650625*x-4774334774099325235284675323626019764585426482075629806370325700089815383331846444711078564935540691860202307618537539593546549433284226746779852959564018111510330958430420426092888703124845317053934192694899075
"(7, 9)",114444415141470496294570198712384496660790211409790515625068492978102834954095121206635012507778994729632483736675999269752809486826830966502461754890506294089036921730557743357923529955059301079177935779229515075*x-255905491901534240953866557863628875185352290386589934915800134772910372923158711800602966413387304829248892695539207954482049471161653073538254536615017079412681762706574528641927831351509156132846052650457920983
"(7, 11)",1170854073029988287836660855527638336041494647461392024250922734600543115859973357336014338160333259504098325826226167235185257804849598023398981824270553183428594291225189892613865661726186182012984764333183310800*x-2618109299027556972815718247526858688870719347006337219234019917287684420355187332509636994934725553193997771957537834206094168682201121707240698025913065631320910575510482762355316019325390521407205344443686847408
"(7, 13)",3026184796864432604625283658365672370440923869351521339117464841367770804154009211949267809391270583928798915515883053080427049826880229113609524082466944784759314491082966890113000999931525697476508416836823697750*x-6766754918265263738380230533282878670716954227041452575466021121527964194291113659795451308979032242372557924523874289429525073147957964377649927274221671229448171427951814145130370864107328635527869824515673514670
"(7, 15)",16438549658686858372566223923505294858786591673182495090416479378264896449782651318584410240748597540218687848513723354562855584071020631725598209218675824336992134374997530364562287757418150180923556390289357374875*x-36757714488329781620951899004847585832479693324603218580572283456265198937336110167967174153136902792265536847871373585738515888219241902356036428199679852237883736735724506492158605224520318731148775228239236893665
"(8, -16)",-520850237134267450151115811671158351589631233430291759514468161821516666043319351321083057911681919365151142167105100300297384007875854289014330369186817124641480171975826381392226629105343677582635637295699766809600*x-1164656536329107276528335519777744791772842609294548505515035098322821293864349277233516401742841603806290159864514691840307858865411012432452619149240934974202657965215756006947674163676842586842549618735578298856704
"(8, -14)",-9070719239007303634280253996248686788246946651115848174195955288450708795421644659784809046381090170470970515893819987799408042883566267938730940940959966775290375692151491795404050898677876039604667554006357744064800*x-20282744823235492940406106498650578503758127331614034717704860307502106385796403115500237283657003396942263845537705660038661621862807351522578838903593041644675643451034664956138823555102037768152204927269925400097408
"(8, -12)",379604861088375993254114171899781191626179532671583124838159427870535652399738924405593982612857253056179624373089726751754551012069727213179507750152162025478839501186343987170584647363733835157433665990660562768000*x+848822273982973523729898703768903039179589313263085143355107772561332014731787235864423570954555130099209922120080581202007418780803992520633848659736669631379504059153958080804898514680731085364721227185790395109440
"(8, -10)",-49083916853219634625740474212489085665843920512981758515816305237689992353120977857967935853221589739549534360844646246135689650389296260727543794526079823024107177060908987246665403426575467773697648634043074366000*x-109754974685746670236902418508552847131659527347592605926977599573113992239264864472629780462455218623697907032664889645328438211010093129731258411507065280047009574286227640920916891541749598447701348952462673861080
