numerator,1
denominator,91800000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-18867172795921957392726272948784472691628550634861773306446952536863078543579262662267845370063944338349820392473257673059284350175413758208940955624393004499397632534957392579915475*x-42188280914916263680913413638598386972658026264129902877762018637065724040826559811217603256038635657728675185151489428786140767747837533244689953413467183962347823109121372375316217)/2
"(1, 1)",(18867172795921957392726272948784472691628550634861773306446952536863078543579262662267845370063944338349820392473257673059284350175413758208940955624393004499397632534957392579915475*x-42188280914916263680913413638598386972658026264129902877762018637065724040826559811217603256038635657728675185151489428786140767747837533244689953413467183962347823109121372375316217)/2
"(2, -4)",-7472068701015133232805284917600962927576507011983623838807979624847142291021765030577318863716954781276546766763109396989956958281214610757122056052122090128676207550546405001248413099418222662772177900*x-16708053548018389761893225573838351101886822179868271838082723321276399825356707722508691190502866622815759893257850848182121787908101390864624182194031705776351657094832354505067364066872168261508372171
"(2, -2)",10548469839639070811062611730678278896741921424141029967408685126397469018099406876481047020925386381672932361073872820519363634690609616241016977126632816692431166835242480417081706443116094039000*x+23587095620039268017446617532777013449261263157029151435740487061722599594396555162176913848818569117561767682106300109551063626323248364370389983039766774829596190208709573065915744499559335731080
"(2, 0)",516565100469471574072671691643155315645316135378964003176180267294587339666180662182751986698305192518104731065677966919393838792545507504668405105294418270716796973792936068967068491659390
"(2, 2)",-10548469839639070811062611730678278896741921424141029967408685126397469018099406876481047020925386381672932361073872820519363634690609616241016977126632816692431166835242480417081706443116094039000*x+23587095620039268017446617532777013449261263157029151435740487061722599594396555162176913848818569117561767682106300109551063626323248364370389983039766774829596190208709573065915744499559335731080
"(2, 4)",7472068701015133232805284917600962927576507011983623838807979624847142291021765030577318863716954781276546766763109396989956958281214610757122056052122090128676207550546405001248413099418222662772177900*x-16708053548018389761893225573838351101886822179868271838082723321276399825356707722508691190502866622815759893257850848182121787908101390864624182194031705776351657094832354505067364066872168261508372171
"(3, -5)",91490097144251873068640063433870703295273012682403213152192510240937514477315165746316863711858464723317750338716335774611294375814486814515779199099991054607032350002712790497831829846857832723136958003152125*x+204578076482606570867226219273227539073174814885738662351107809252435845995197933512477242925830789254274223396964462397803065938524494642208574690979827765945898907724797989200718073772687849680708050673206265
"(3, -3)",-4949255223847200970667388541020742098445412073628042153354057285355858080368432824519857803233172421284268966800275721374854809326280387325091840154185697210430980162062572292569649406267577785300132058875*x-11066871118518279597398717420598510052974228356936865751908865991322224499782918496428409134950896683913572744021117342254222783359588420743628836632242613087479217147275267706302689662448100903252861713265
"(3, -1)",-97648702839677167051308488057730338288177274810875733481450075636760780835934063283610328287422003516963771719997283087504992547269041120414293946699054542476209539409023907189527910807629576391178550*x-218348911794701284446018880249614402343069636616565643618670459104836734154118815839220237547783966033049728485488965270648380586430664506121056406549841562723752113913956889757998285966050364714011342
"(3, 1)",97648702839677167051308488057730338288177274810875733481450075636760780835934063283610328287422003516963771719997283087504992547269041120414293946699054542476209539409023907189527910807629576391178550*x-218348911794701284446018880249614402343069636616565643618670459104836734154118815839220237547783966033049728485488965270648380586430664506121056406549841562723752113913956889757998285966050364714011342
"(3, 3)",4949255223847200970667388541020742098445412073628042153354057285355858080368432824519857803233172421284268966800275721374854809326280387325091840154185697210430980162062572292569649406267577785300132058875*x-11066871118518279597398717420598510052974228356936865751908865991322224499782918496428409134950896683913572744021117342254222783359588420743628836632242613087479217147275267706302689662448100903252861713265
"(3, 5)",-91490097144251873068640063433870703295273012682403213152192510240937514477315165746316863711858464723317750338716335774611294375814486814515779199099991054607032350002712790497831829846857832723136958003152125*x+204578076482606570867226219273227539073174814885738662351107809252435845995197933512477242925830789254274223396964462397803065938524494642208574690979827765945898907724797989200718073772687849680708050673206265
"(4, -8)",8355135364998143399406124705331112706654143056209578397540000009433538940920225650618279905543464000861835967019866379063055096272413542072710326600190859137528281338242323824463709421609694853491104186145159903992000*x+18682650637348365687395928791455777036380262694678851429926655321250279058768992394707388445933217936670040977742260838901795217223614298185870838699705810014350201629555001241760286739972062058368108944424218025356080
"(4, -6)",39968871056233671330949708689824504599652635174896939123540427647850557539222576885629445473255312207577074475136638268170999025399534645273325797510011860321654087270799398425522955452221345134189765134069131022600*x+89373112665662308623292047703380921355616483469237882144380798526889369136654770994013202476106394252730654678650198569972880772459591477260340954064081083064679351053314524360591295148770170110271739266923767619908
"(4, -4)",87204149193165196557534339055032688684727208342190211082041272984012503104873993194407601192239713777356106158678676936411235536501636070440762043021184671030482163266887305827323457631917739156020108806139203200*x+194994405515950818544577860233669771017617203060188633287236468057196752421144489439879080622864325592793535524037676255107043728767469329702862023067024537914948946567448370258142536362911014120114941803699448704
"(4, -2)",18934726530843588555838454556779951651935814365035521805576013445581688968923534220038418888259145995735936365505870685131880023212741387261012188950768566020259434675528796496687754264657311530596322139977000*x+42339335672954881486659922157398453266605653249789549043524493326637675346824619924034009028869143046487436273270764202366497021452643309869999853253230030163666227045681161396674578252046435267541637008510620
"(4, 0)",-9448218786659410505052608622773118301899730635312352355094736780952000545431530655483793413382419546828744670547197855395306854813877182621984279840682392346281076815400167740962210407566873629289379167200
"(4, 2)",-18934726530843588555838454556779951651935814365035521805576013445581688968923534220038418888259145995735936365505870685131880023212741387261012188950768566020259434675528796496687754264657311530596322139977000*x+42339335672954881486659922157398453266605653249789549043524493326637675346824619924034009028869143046487436273270764202366497021452643309869999853253230030163666227045681161396674578252046435267541637008510620
"(4, 4)",-87204149193165196557534339055032688684727208342190211082041272984012503104873993194407601192239713777356106158678676936411235536501636070440762043021184671030482163266887305827323457631917739156020108806139203200*x+194994405515950818544577860233669771017617203060188633287236468057196752421144489439879080622864325592793535524037676255107043728767469329702862023067024537914948946567448370258142536362911014120114941803699448704
"(4, 6)",-39968871056233671330949708689824504599652635174896939123540427647850557539222576885629445473255312207577074475136638268170999025399534645273325797510011860321654087270799398425522955452221345134189765134069131022600*x+89373112665662308623292047703380921355616483469237882144380798526889369136654770994013202476106394252730654678650198569972880772459591477260340954064081083064679351053314524360591295148770170110271739266923767619908
"(4, 8)",-8355135364998143399406124705331112706654143056209578397540000009433538940920225650618279905543464000861835967019866379063055096272413542072710326600190859137528281338242323824463709421609694853491104186145159903992000*x+18682650637348365687395928791455777036380262694678851429926655321250279058768992394707388445933217936670040977742260838901795217223614298185870838699705810014350201629555001241760286739972062058368108944424218025356080
"(5, -11)",(-11836815462835584981609618082314711139343460340915466805430804327934123170407848158312447435710839725297559669632562076984188448771521438394136995717330130169806512367755875528776130982951894617750444659183593380431170671125*x-26467924012021003600061410434028448065845896125803679999646515590230813938519325296801771176259149109912459778327694874048746322001793154976989096114213380656404085690637775523661068325583184558754531729200766309198293741217)/2
"(5, -9)",-77344650099456170004827540498614208486242257330873604503754737623461475595579188496840665839763004437718586199751319136328500907870172787625384026607430973211986252166627872282273590982549601863352050092527027921321803250*x-172947895318319866054943761926590269913827059215531235527354387037952114863727834080034750934239472976129101490180556999832761648922040908566291453664959472626903733768022736755585343092924742299875280726781104122540586342
"(5, -7)",2589356913349079180436864354345459557802588731456747301732124559328766359177896655868194121238046458676149284387713960358400319096756743735190091081317752340291293630479858595557350892997868115712583135418533022358758750*x+5789978076257573683430008546404975471842347629035842017264453301001990208523082907010781624084953735339831286527537668313865795707058976564332379569824040660181442304413294436897795621112006707238746001353403290820666870
"(5, -5)",(20940403890684762087252773347980650061489871611292163136833472721311480387111095779111688409424987217162260056762084621267540756410902183255528872483718135283168688539492977090427186131081392934465885846905685859136875*x+46824166575872203208498655017636696821807026025583690266598486617947154899663456921963154910281872560502133051318285827581746162601916145777386878315221061829116215591075035266479819509556704375827880346838001604255425)/2
"(5, -3)",7131775194441212274990192148819889779273220132977324319704420058095619275555986011886963724377670666841444352882171083793637053978254083642587952304066081052692034559847073361503970097849615704306888865503051393125*x+15947134134926600050393995596000175717996358173946231446872376361099859056680736952402136536692224177200588421179304019409547284832384111452222830349133984771931487149389145444823864494366555044539075227357717603905
"(5, -1)",15275323609161923552090361907718157405283834692843415584211947239812260198684367346749342732787114113337284532849016520821158715990866533485266363607295643910220990832185985802349212183300980059965077909721502000*x+34144108739784896321327397046774596274168625571204248544997820744714470651709236360917776837868804613863137493909038429900474983278385949451585664486327756084143150922564257127887501142918809604864539799877187408
"(5, 1)",-15275323609161923552090361907718157405283834692843415584211947239812260198684367346749342732787114113337284532849016520821158715990866533485266363607295643910220990832185985802349212183300980059965077909721502000*x+34144108739784896321327397046774596274168625571204248544997820744714470651709236360917776837868804613863137493909038429900474983278385949451585664486327756084143150922564257127887501142918809604864539799877187408
"(5, 3)",-7131775194441212274990192148819889779273220132977324319704420058095619275555986011886963724377670666841444352882171083793637053978254083642587952304066081052692034559847073361503970097849615704306888865503051393125*x+15947134134926600050393995596000175717996358173946231446872376361099859056680736952402136536692224177200588421179304019409547284832384111452222830349133984771931487149389145444823864494366555044539075227357717603905
"(5, 5)",(-20940403890684762087252773347980650061489871611292163136833472721311480387111095779111688409424987217162260056762084621267540756410902183255528872483718135283168688539492977090427186131081392934465885846905685859136875*x+46824166575872203208498655017636696821807026025583690266598486617947154899663456921963154910281872560502133051318285827581746162601916145777386878315221061829116215591075035266479819509556704375827880346838001604255425)/2
"(5, 7)",-2589356913349079180436864354345459557802588731456747301732124559328766359177896655868194121238046458676149284387713960358400319096756743735190091081317752340291293630479858595557350892997868115712583135418533022358758750*x+5789978076257573683430008546404975471842347629035842017264453301001990208523082907010781624084953735339831286527537668313865795707058976564332379569824040660181442304413294436897795621112006707238746001353403290820666870
"(5, 9)",77344650099456170004827540498614208486242257330873604503754737623461475595579188496840665839763004437718586199751319136328500907870172787625384026607430973211986252166627872282273590982549601863352050092527027921321803250*x-172947895318319866054943761926590269913827059215531235527354387037952114863727834080034750934239472976129101490180556999832761648922040908566291453664959472626903733768022736755585343092924742299875280726781104122540586342
"(5, 11)",(11836815462835584981609618082314711139343460340915466805430804327934123170407848158312447435710839725297559669632562076984188448771521438394136995717330130169806512367755875528776130982951894617750444659183593380431170671125*x-26467924012021003600061410434028448065845896125803679999646515590230813938519325296801771176259149109912459778327694874048746322001793154976989096114213380656404085690637775523661068325583184558754531729200766309198293741217)/2
"(6, -12)",-3920160741776596086198906715506606164735853763900030149352751569110219404780086575348555802071820601665391348231404022807430024840673055609833779481444451992400168871082172590296290714724910074564689877253991918628729298911000*x-8765745901338468543420592969519763806504976477136882454930591086964669855363042734093901389658810601803794181950138195294450156280792305719828104898186813542913875444200106647013310024622732936281195762709212013524928611916390
"(6, -10)",-1673396932634439953833011155155800377159608819781269584909306932905100318453948720136293907954691793878122312128512824926909593146449670633075614713808798222961609673519158430689329338542758111017886360716358153235040312770000*x-3741829294710243973028763835353816457501456857448126320238920801739528455571828931054574394270821947325444482775502999091540468866428849281174080012943870925130118417504278060224737411674938839293985540780367812384239427917200
"(6, -8)",-16069567169734397933825485988400759574329804025798202088378118190278447106786365166024564300056288603226726390497348858987498800484191887422591889409600264357881823194668316672106795874157075533424436455620917678540944592000*x-35932644560525014912390513222938427520130028722079881869708784020441494994671784690621686830599693259575772160812982835344592329981652016905821336247465133518005535010768663052582474975025467913383505289646314603297180317970
"(6, -6)",225491973778843413226045405551375437104366950162742517572063410420938342815801850728490483619509938939194434145703574301419994153669225479446496196712598411692409051516404559845537138066265241091863604897056152674722510000*x+504215381750094001531045049899235249736886776149349794083528417555679430601767861877490249612900133266418295321028449594724239878304206714361367279580917259355424985364817332504481106708660596099524756520255786471685277200
"(6, -4)",2547256813836477722185137843541376377065464894006598116443766470388774439883889710286808102176810863532211678469148547182832540781339211711237331452803336184776121285852335671499471694968124064436924810154048843108064600*x+5695839391886831174719154058299008843473910931341365867173481326636558830914029262582451420343551995703342767094791601566206258193433686353704913207714854115780087501827147557003898361678071016810022238311972113940432858
"(6, -2)",5873141998203299201345889183392502310208982373454400419132052926454888805891513338216779012307783594274754932363641371546684960328657854883555035919283770714775890319004455180799285758789316563164222935649918301404000*x+13132760417701742356321284209822091991444185495061918174984908270258411196902266611539110222476974151746636785642934750598493593018954972620051033981326701797780262241057109112926920643687835804606977915179428248872160
"(6, 0)",48301556196609314215453919398724390315754369764564245150862875921777744275843073922387396082056622072343586938606580097610199823865104443522558291123051267911777974986024783588195638562860163736483566216666150435100
"(6, 2)",-5873141998203299201345889183392502310208982373454400419132052926454888805891513338216779012307783594274754932363641371546684960328657854883555035919283770714775890319004455180799285758789316563164222935649918301404000*x+13132760417701742356321284209822091991444185495061918174984908270258411196902266611539110222476974151746636785642934750598493593018954972620051033981326701797780262241057109112926920643687835804606977915179428248872160
"(6, 4)",-2547256813836477722185137843541376377065464894006598116443766470388774439883889710286808102176810863532211678469148547182832540781339211711237331452803336184776121285852335671499471694968124064436924810154048843108064600*x+5695839391886831174719154058299008843473910931341365867173481326636558830914029262582451420343551995703342767094791601566206258193433686353704913207714854115780087501827147557003898361678071016810022238311972113940432858
"(6, 6)",-225491973778843413226045405551375437104366950162742517572063410420938342815801850728490483619509938939194434145703574301419994153669225479446496196712598411692409051516404559845537138066265241091863604897056152674722510000*x+504215381750094001531045049899235249736886776149349794083528417555679430601767861877490249612900133266418295321028449594724239878304206714361367279580917259355424985364817332504481106708660596099524756520255786471685277200
"(6, 8)",16069567169734397933825485988400759574329804025798202088378118190278447106786365166024564300056288603226726390497348858987498800484191887422591889409600264357881823194668316672106795874157075533424436455620917678540944592000*x-35932644560525014912390513222938427520130028722079881869708784020441494994671784690621686830599693259575772160812982835344592329981652016905821336247465133518005535010768663052582474975025467913383505289646314603297180317970
"(6, 10)",1673396932634439953833011155155800377159608819781269584909306932905100318453948720136293907954691793878122312128512824926909593146449670633075614713808798222961609673519158430689329338542758111017886360716358153235040312770000*x-3741829294710243973028763835353816457501456857448126320238920801739528455571828931054574394270821947325444482775502999091540468866428849281174080012943870925130118417504278060224737411674938839293985540780367812384239427917200
"(6, 12)",3920160741776596086198906715506606164735853763900030149352751569110219404780086575348555802071820601665391348231404022807430024840673055609833779481444451992400168871082172590296290714724910074564689877253991918628729298911000*x-8765745901338468543420592969519763806504976477136882454930591086964669855363042734093901389658810601803794181950138195294450156280792305719828104898186813542913875444200106647013310024622732936281195762709212013524928611916390
"(7, -15)",72466638082856744981876309525111371117780053010815622915720616283085469111779850590048308293990678571555743600227708769611728037155820531759549883567862488149585870329303300596427999784613030574252811946040239337921818054387944875*x+162040328854142719179653496655067213117232141207970988981370850420841599475749508032125138284981091584697862302764728622350524139485176613207206853237020458747168627713888837636076171039623672056280187282286184696853456138770581265
"(7, -13)",14997644748173894087858201712827755540638703752959439256852933633435955542875659109388717926954943164239146133220331206312937912283088099625045052191640444846585316194337428365029226091055949962618697611184799777913334792316837750*x+33535753159309542112791817772106211944060211510356588330219900389647493452697682681713794858887323548753741991782987403664605725057930453017522247456105022849508496692223416139084822217726723985099994772078564561652899473087041870
"(7, -11)",-2223332749019404482995024436668488870238014105556359774923541832911999104282719263871777557793269402771639207162255818429580263411103915153282805816652227979604583814976324559187887464394421289651096152290245967924150127940689200*x-4971523163408867315684396875550656498666485436236915254693794204973428278320589390456656574299896601177390020443954904380532736876706813234880140906739492876163401159024918983148304184520243217474238209825361568590785457310112592
"(7, -9)",-187718623868138066648918225227102253592536185693495249133976433663711739724504887137935447020541686569156061041636901966535303695804702120742196984175041735689513999350555234842573003556302300780408819565286876591103823366234925*x-419751603611871235481742331541417903516013606634629375658501586276014918934101502451851129343705586781651725555568610149147537752847625149904142834414349748496809976004721494810720749821903805178550383761193073718662428472589017
"(7, -7)",-2317605936335610298116593583012128415744784287922258284302093400510021555538487630682976065834403062884784606095727757415252934796191576726795760908249471986301051673054666030374676142922534556595179034210872199375326920199375*x-5182324418703474479700297179212673697596759828846371553705103090789973714746942587517978011419570368026868243982172700278294837377769466198983643116964710968233990711295528822694881540360978917995993669046523364116892111282925
"(7, -5)",-23252460288222038302511218843829548055400695203951407275383610873702751732230941319045028485805932470700310214097198068863654322188291672828598607006175896216446486500900962651101716870299743626968599585809025370350029070500*x-51994081848579442120042254649326374191325821803813783004263883103623692745527662384960174760915831667082834060468806071197008884916701924003582614959924355674115883933571007551842059318912601504084519897329966470895464151220
"(7, -3)",362008557598896130603989993389477024863950500725985940686094018707905058824758083280683534437753912950107527714831712596263543623825951179595815951927362354789407856427448076217243007217158388668762169947050924740587790750*x+809475747267171091493336139696751357589695445976154790751002594935193194623170031532464456976336071053406542054155716661985822135092640469489593018791827105141839274087448273713225282717305354185760462537971972815878189610
"(7, -1)",623715691619182969932570092724510068011164016055425403586970261319549546042908240511762412821303378514887850653043593416916568512803712790698470956943352268146454425391585934254175463277059194211499252347475079527354425*x+1389373127447278275089618683708410843991391358715598742857854356484041571125062245561968416416551360619565854425643848734900911348399218199226660202251753244090120303782150683544094138869749704052321825079284151547641733
"(7, 1)",-623715691619182969932570092724510068011164016055425403586970261319549546042908240511762412821303378514887850653043593416916568512803712790698470956943352268146454425391585934254175463277059194211499252347475079527354425*x+1389373127447278275089618683708410843991391358715598742857854356484041571125062245561968416416551360619565854425643848734900911348399218199226660202251753244090120303782150683544094138869749704052321825079284151547641733
"(7, 3)",-362008557598896130603989993389477024863950500725985940686094018707905058824758083280683534437753912950107527714831712596263543623825951179595815951927362354789407856427448076217243007217158388668762169947050924740587790750*x+809475747267171091493336139696751357589695445976154790751002594935193194623170031532464456976336071053406542054155716661985822135092640469489593018791827105141839274087448273713225282717305354185760462537971972815878189610
"(7, 5)",23252460288222038302511218843829548055400695203951407275383610873702751732230941319045028485805932470700310214097198068863654322188291672828598607006175896216446486500900962651101716870299743626968599585809025370350029070500*x-51994081848579442120042254649326374191325821803813783004263883103623692745527662384960174760915831667082834060468806071197008884916701924003582614959924355674115883933571007551842059318912601504084519897329966470895464151220
"(7, 7)",2317605936335610298116593583012128415744784287922258284302093400510021555538487630682976065834403062884784606095727757415252934796191576726795760908249471986301051673054666030374676142922534556595179034210872199375326920199375*x-5182324418703474479700297179212673697596759828846371553705103090789973714746942587517978011419570368026868243982172700278294837377769466198983643116964710968233990711295528822694881540360978917995993669046523364116892111282925
"(7, 9)",187718623868138066648918225227102253592536185693495249133976433663711739724504887137935447020541686569156061041636901966535303695804702120742196984175041735689513999350555234842573003556302300780408819565286876591103823366234925*x-419751603611871235481742331541417903516013606634629375658501586276014918934101502451851129343705586781651725555568610149147537752847625149904142834414349748496809976004721494810720749821903805178550383761193073718662428472589017
"(7, 11)",2223332749019404482995024436668488870238014105556359774923541832911999104282719263871777557793269402771639207162255818429580263411103915153282805816652227979604583814976324559187887464394421289651096152290245967924150127940689200*x-4971523163408867315684396875550656498666485436236915254693794204973428278320589390456656574299896601177390020443954904380532736876706813234880140906739492876163401159024918983148304184520243217474238209825361568590785457310112592
"(7, 13)",-14997644748173894087858201712827755540638703752959439256852933633435955542875659109388717926954943164239146133220331206312937912283088099625045052191640444846585316194337428365029226091055949962618697611184799777913334792316837750*x+33535753159309542112791817772106211944060211510356588330219900389647493452697682681713794858887323548753741991782987403664605725057930453017522247456105022849508496692223416139084822217726723985099994772078564561652899473087041870
"(7, 15)",-72466638082856744981876309525111371117780053010815622915720616283085469111779850590048308293990678571555743600227708769611728037155820531759549883567862488149585870329303300596427999784613030574252811946040239337921818054387944875*x+162040328854142719179653496655067213117232141207970988981370850420841599475749508032125138284981091584697862302764728622350524139485176613207206853237020458747168627713888837636076171039623672056280187282286184696853456138770581265
