numerator,1
denominator,612000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-118505348478027445938079051715783773611127409504289609269697583266722342353974796261929853215095253221395303741483575880045200869332276923366725089909595605671478441564976838294009127309685387981640488255318079661456581854953420479330997888101030479224504615377322656950*x-264986014894170612128603057278681367368984234689616494414674336609324895993040586049286121343594006293864347944994920631551461323339430493915022678726322323686685054137517921055217979413280714151568133829783050091008320736990639736838449531230306837430152450372674149154
"(1, 1)",-118505348478027445938079051715783773611127409504289609269697583266722342353974796261929853215095253221395303741483575880045200869332276923366725089909595605671478441564976838294009127309685387981640488255318079661456581854953420479330997888101030479224504615377322656950*x+264986014894170612128603057278681367368984234689616494414674336609324895993040586049286121343594006293864347944994920631551461323339430493915022678726322323686685054137517921055217979413280714151568133829783050091008320736990639736838449531230306837430152450372674149154
"(2, -4)",93864630895515221665224366452356579783048861280893674206663639451517219819523676026460223826485526305564705781749569103147915321255848468470188737018112181484093089391623658160460624858462553124573287747562630888152971722629243871615680675475827760864806289019582833161389939402914908439600*x+209887695365298995460493516131287806040025511069437131112872630353347247099577704388491204685872661488658700155094774370869544572868369120996774666443144397037380301629249119372337637616580655654461787920508754836840136531602522768358787813974528971629031369751531701966355386505593966755404
"(2, -2)",(-118473416687308508975130379317430672928696751775730985254343339794252054892824955075882135238811250500915872671484076441379601979990029678882189888024087597078720372538748707138997906235621801395509131723350712564725933362683578833006177093050486054926021317098545776652158416155042125*x-264914613239479772198282496368864490370529066623711764484534551624104622008038618077225831870950532307781050775557399893718535835351841391607575209140020396911053803053532964273770138860450922776278880954085596368204184854940828141263593564482122493404447310155661558363412139869956455)/2
"(2, 0)",-1895674261027483155995653627892345485371165025507641696163697723840259836295716289593356850391984608586170425678487941876863951358598515669150029594075800056699610497698294165322964991419509956734535315179830822358409712385733800463438853749724266871067872992998609988675709575*x
"(2, 2)",(-118473416687308508975130379317430672928696751775730985254343339794252054892824955075882135238811250500915872671484076441379601979990029678882189888024087597078720372538748707138997906235621801395509131723350712564725933362683578833006177093050486054926021317098545776652158416155042125*x+264914613239479772198282496368864490370529066623711764484534551624104622008038618077225831870950532307781050775557399893718535835351841391607575209140020396911053803053532964273770138860450922776278880954085596368204184854940828141263593564482122493404447310155661558363412139869956455)/2
"(2, 4)",93864630895515221665224366452356579783048861280893674206663639451517219819523676026460223826485526305564705781749569103147915321255848468470188737018112181484093089391623658160460624858462553124573287747562630888152971722629243871615680675475827760864806289019582833161389939402914908439600*x-209887695365298995460493516131287806040025511069437131112872630353347247099577704388491204685872661488658700155094774370869544572868369120996774666443144397037380301629249119372337637616580655654461787920508754836840136531602522768358787813974528971629031369751531701966355386505593966755404
"(3, -5)",(1501508304010981029450591860520157377589901699782335849758621550195153100710873313955498131377049301576322848391501682339062377586036403777156665840689073072231123763212498337751769255220760693806288971430706048095949699546002198597019624545150653221474443827905943959177853634062523112078237591025*x+3357474636548973715726463813759502388157202211922629711592045419232438757306892236861534541156189651969565696515694433743093362889104372308521527545306156890448818515415741811973921183156952894489098229662354298524889365610204629556852728535121399588269348705681213552408689194397756807745071715625)/2
"(3, -3)",(-127593349201147222230666404128208962420252848343714175529143536976159825024747555769580332739373977255009020143430551559101877337864065823511571030038951227532141377702073668904121965460520126215093253926486211487234890317737573983938315263945975775905130559347002305971239059665359170445181375*x-285307402290633676554287114290762673294406301554725523989640257692494702741138379169258473555719624182718522342632311037470929905113380386363650287802032772893346563564356863315691804307544700314427367400863126470499498878651158507626727933303342453099389898933527125157430109327933699409643965)/2
"(3, -1)",-2841692310815555674442709282447038874875503026453666255100157128359470191217786977218810838434678124637510359539655954156950494519760921580927303833918114909179763867370340961149704380618048358865144236011758718203564463394016703682003197501945901392598241819974536867663931843223174061825*x-6354215214400137864074825096894069316795379082500931677952005121750255989794503029330134935714118350380340808721753019160033328129407305012306306761383149175163083751513102087430182395578098955059670892103320729703106615244459767458498005564831966434578940924748877899568837307742242167923
"(3, 1)",-2841692310815555674442709282447038874875503026453666255100157128359470191217786977218810838434678124637510359539655954156950494519760921580927303833918114909179763867370340961149704380618048358865144236011758718203564463394016703682003197501945901392598241819974536867663931843223174061825*x+6354215214400137864074825096894069316795379082500931677952005121750255989794503029330134935714118350380340808721753019160033328129407305012306306761383149175163083751513102087430182395578098955059670892103320729703106615244459767458498005564831966434578940924748877899568837307742242167923
"(3, 3)",(-127593349201147222230666404128208962420252848343714175529143536976159825024747555769580332739373977255009020143430551559101877337864065823511571030038951227532141377702073668904121965460520126215093253926486211487234890317737573983938315263945975775905130559347002305971239059665359170445181375*x+285307402290633676554287114290762673294406301554725523989640257692494702741138379169258473555719624182718522342632311037470929905113380386363650287802032772893346563564356863315691804307544700314427367400863126470499498878651158507626727933303342453099389898933527125157430109327933699409643965)/2
"(3, 5)",(1501508304010981029450591860520157377589901699782335849758621550195153100710873313955498131377049301576322848391501682339062377586036403777156665840689073072231123763212498337751769255220760693806288971430706048095949699546002198597019624545150653221474443827905943959177853634062523112078237591025*x-3357474636548973715726463813759502388157202211922629711592045419232438757306892236861534541156189651969565696515694433743093362889104372308521527545306156890448818515415741811973921183156952894489098229662354298524889365610204629556852728535121399588269348705681213552408689194397756807745071715625)/2
"(4, -8)",46919669327611305403277431640811565225028687036016839560668094227162957912892018500030557611174099915806756237548390663974491071962080581945554088206714435500684606596636340853762569686300482153610618650131065766614148715959856600247248476679569436428037976319631433568116579997737831133466918582001508500*x+104915570098350729204301407706929542918496929982174874714833900041165502060211406875069560172346100352204353138669308487211796292667443026176376949505121155823035583551890071219009479637897950664695030991670622127163183783660431026506910459193248424413422187181272055019232029291727033214065879681928814165
"(4, -6)",347799546915757145872898212626453938601148937829876263206195954695992105013339172997517328946432626709199735376867381746926450439404883737124761850139053703912053049280390709466135131911905475787394269335626093839426519239860932238395759144158870583726431382212668245722341598291285537659852841466218775*x+777703429447260300559579823574790133185039126473513800493424591804315448826039198360199126448670646745736882268542783389453254135418619250182476793595708097535095509767517283842370493510738258560660423400691333159279823525396592763037922883057656417147452458592315762494744227975473444092980687575857077
"(4, -4)",-659079396007494100759826482994435896930580495408539750988835526137313798555741940177806099008515773176201773081960656918811568715150452220369098618366413477523324016477565591596436158932693940540292338863378228365482959378656492701247494656253955458783623003036560983162033744508846890905218737440300*x-1473746332042260301969307640292772278944937849193715115092391899422344767887571441645806516062401025543190173503666037610532851650653847127018254995017853153377701665174870205662836823371660724206078124825333239283058167701635140124852121038138470143199921604485555770411989712896848221233900579114116
