numerator,1
denominator,612000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-8287623449695330514167383481074830800582318300*x-18531689405440067777084201852283097908801072276
"(1, 1)",-8287623449695330514167383481074830800582318300*x+18531689405440067777084201852283097908801072276
"(2, -4)",6564384866147244513833336333734515702768140697907447130608666642400*x+14678410791176096743536362356386302062184005201847784116114892934776
"(2, -2)",(17856628036616837516523295365215917257619498202215411247029125*x+39928634138803852495123038102790504820664148172718155116846095)/2
"(2, 0)",-246538986442954771436662864860832094080935899550101425*x
"(2, 2)",(17856628036616837516523295365215917257619498202215411247029125*x-39928634138803852495123038102790504820664148172718155116846095)/2
"(2, 4)",6564384866147244513833336333734515702768140697907447130608666642400*x-14678410791176096743536362356386302062184005201847784116114892934776
"(3, -5)",(195276342047237646863147237429539872432688670809345787633025666548623405975*x+436651175215123827167200897509589419507149516294245435284387061779932409375)/2
"(3, -3)",(9686225340548054256955510778356816452642710711039621205878108519547375*x+21659058306846499375994793734391817820484023157689249367500234455249485)/2
"(3, -1)",-14688938034684759113219417199533290813408549961193070104769892675*x-32845473375879305540393820883039018520185605411644235197714300817
"(3, 1)",-14688938034684759113219417199533290813408549961193070104769892675*x+32845473375879305540393820883039018520185605411644235197714300817
"(3, 3)",(9686225340548054256955510778356816452642710711039621205878108519547375*x-21659058306846499375994793734391817820484023157689249367500234455249485)/2
"(3, 5)",(195276342047237646863147237429539872432688670809345787633025666548623405975*x-436651175215123827167200897509589419507149516294245435284387061779932409375)/2
"(4, -8)",-7071857182911544486966262126643065508242461222921812480341314548516542986244176500*x-15813153388160377605412547583081366078195862671525496991475423280384196207062321485
"(4, -6)",-1667166690311223806274645604345635327988426283130656003684792391759803166985775*x-3727898049359236450904920105488278186199242910790593675666977661950967087013317
"(4, -4)",5935190552366703842916466110449915465971061646426804161545187186968577004800*x+13271489534506475108519809707793725736806191176995749255597749182773921677056
"(4, -2)",-5872873986561005020421088428896954233601179331127394362792829521456276625*x-13132145467523888184627257496184185644619537868796754841861846649976936585
"(4, 0)",3290937592905245796702234311710900867255073218453805107514759004433000*x
"(4, 2)",-5872873986561005020421088428896954233601179331127394362792829521456276625*x+13132145467523888184627257496184185644619537868796754841861846649976936585
"(4, 4)",5935190552366703842916466110449915465971061646426804161545187186968577004800*x-13271489534506475108519809707793725736806191176995749255597749182773921677056
"(4, 6)",-1667166690311223806274645604345635327988426283130656003684792391759803166985775*x+3727898049359236450904920105488278186199242910790593675666977661950967087013317
"(4, 8)",-7071857182911544486966262126643065508242461222921812480341314548516542986244176500*x+15813153388160377605412547583081366078195862671525496991475423280384196207062321485
"(5, -11)",-5199457834017192638896235951973659121164172242443716852515122177040705465095333408466500*x-11626341163006261179631750243170186488642450679013184230626912617322020222642379771972276
"(5, -9)",11634681152780146019072802411020171868936705066178237682870223775661695883366890130500*x+26015937954152022795798248608440290914194041595905622345282405599867513216580659891442
"(5, -7)",-1821299233301274722473675636349079370162514042889824901302875104380400985620748631250*x-4072548893029898991084853175030252620572523743571835993384465777737252837409679420960
"(5, -5)",-769313146040203739053267789647163420806415227002261948128752954006528813612062500*x-1720236490530118719160039757551397372297300924995893580998095260038089060350747500
"(5, -3)",-7941631966963784425830121230925964734119138961350950226200232998631133461612500*x-17758028930414026003961578458738315138782973295995191737089517463098565497713660
"(5, -1)",22190361214821532661086864122483668494082278264101499348378809497994821417250*x+49614466491218976453504615395605535014031075894793349986390327291237098540178
"(5, 1)",22190361214821532661086864122483668494082278264101499348378809497994821417250*x-49614466491218976453504615395605535014031075894793349986390327291237098540178
"(5, 3)",-7941631966963784425830121230925964734119138961350950226200232998631133461612500*x+17758028930414026003961578458738315138782973295995191737089517463098565497713660
"(5, 5)",-769313146040203739053267789647163420806415227002261948128752954006528813612062500*x+1720236490530118719160039757551397372297300924995893580998095260038089060350747500
"(5, 7)",-1821299233301274722473675636349079370162514042889824901302875104380400985620748631250*x+4072548893029898991084853175030252620572523743571835993384465777737252837409679420960
"(5, 9)",11634681152780146019072802411020171868936705066178237682870223775661695883366890130500*x-26015937954152022795798248608440290914194041595905622345282405599867513216580659891442
"(5, 11)",-5199457834017192638896235951973659121164172242443716852515122177040705465095333408466500*x+11626341163006261179631750243170186488642450679013184230626912617322020222642379771972276
"(6, -12)",-3836088320224241435795277448108182596852188515796538063336123766260698249478461979743969500*x-8577754251714385150661972040135063246948772844134651184985059857660005920700588903950570055
"(6, -10)",-1303327851550519313144265715408730742356909241073630248206355241876443802642117795555995500*x-2914329673035715865089982362141537804737917693133231732201030250239556810364399986318687500
"(6, -8)",418002878131137952898778408791418133288565882050681931625964886543656928194180999931500*x+934682850291784714605614979071158915524847407864338133569537166744039047595918253286340
"(6, -6)",-141574408230473349007205327831907160997564030267299442935407623547549450220825627890000*x-316570000677644121776572616575822475030185243655061252108389490943234719126726619810800
"(6, -4)",-1587121044163041952622564936113274640491024046362909014593802023932942813805389063350*x-3548910543269681614219756743588776093908965864019128249025631614265001616350393019563
"(6, -2)",-2203344490062593081789887869507457323889815551933373170555625772677561249406443250*x-4926823229988766071681877869592321325851825926540329618740305960867474391728119130
"(6, 0)",527295302241875132040547778725005509760344209283040515210899122257353708179000*x
"(6, 2)",-2203344490062593081789887869507457323889815551933373170555625772677561249406443250*x+4926823229988766071681877869592321325851825926540329618740305960867474391728119130
"(6, 4)",-1587121044163041952622564936113274640491024046362909014593802023932942813805389063350*x+3548910543269681614219756743588776093908965864019128249025631614265001616350393019563
"(6, 6)",-141574408230473349007205327831907160997564030267299442935407623547549450220825627890000*x+316570000677644121776572616575822475030185243655061252108389490943234719126726619810800
"(6, 8)",418002878131137952898778408791418133288565882050681931625964886543656928194180999931500*x-934682850291784714605614979071158915524847407864338133569537166744039047595918253286340
"(6, 10)",-1303327851550519313144265715408730742356909241073630248206355241876443802642117795555995500*x+2914329673035715865089982362141537804737917693133231732201030250239556810364399986318687500
"(6, 12)",-3836088320224241435795277448108182596852188515796538063336123766260698249478461979743969500*x+8577754251714385150661972040135063246948772844134651184985059857660005920700588903950570055
"(7, -15)",(-154672696247873530868292480867053635782156562918384683443115070989049090767544333780420484030975*x-345858663073421876621022868352115061228617862785587593821441863061326214464356320800238487865625)/2
"(7, -13)",4651732232680332540819124915055475457431185072826082111983942124181947869997701951188181887625*x+10401589485400092312584761581074634253731878755269120030935591818368287135891382590791967530335
"(7, -11)",-830591807658902027265401106460750344286773634323798131141698978605863546688756968791386428700*x-1857259743479735389538333707275945668083617925480988232362068011053401984072378700685402291072
