numerator,1
denominator,612000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-4298441100262251512659984506265080820819813282958596219633149060002931516778390674407703384045037314381883989985280911827417161742601487339884398806173973794733863477988190825201889594388549330746842284014150*x-9611606497465383481935856125189528230093987165711554066833275301914342980960313570111050307060728609309753758244647911955398504825550296980587264331117874438319606092520002153211215614992302176907107899126738
"(1, 1)",-4298441100262251512659984506265080820819813282958596219633149060002931516778390674407703384045037314381883989985280911827417161742601487339884398806173973794733863477988190825201889594388549330746842284014150*x+9611606497465383481935856125189528230093987165711554066833275301914342980960313570111050307060728609309753758244647911955398504825550296980587264331117874438319606092520002153211215614992302176907107899126738
"(2, -4)",3404669852323482836829098717085960594295235422844284356914903528954741126586764755722251279772778686190964211377302048691150689227497263512295740524158512357808392532113160278950954918365652641072051485708839153832196131733761200*x+7613073230739477928408883498021704040359537451546201512230132296195586106738315650994189482547383652558724346967565814412368872092691874324176610193722560737507468599380995663787805138319024211268752521693360509379725044890682988
"(2, -2)",(3904488709666720642419808850756823286410679246119396109712078391738755729322535023546115905427660973089577422073694127823673905878224594129430240503946649037775397323457050334694185318726028568804042431794961447728454219875*x+8730702172195227597979224158570723565197246965212078795017124375213203736303835897326442062754153323206518186690103602491865827720450419875365710085287931280515139266587399319745405911807642846301387520584477633964469046185)/2
"(2, 0)",-59662878033146583734304022834310179931505147819244285990292293638434837370730911849480433074111267004450999391351093989800309164029745904971527814090388913523356526468782214794747960265327413401400640847534737849175*x
"(2, 2)",(3904488709666720642419808850756823286410679246119396109712078391738755729322535023546115905427660973089577422073694127823673905878224594129430240503946649037775397323457050334694185318726028568804042431794961447728454219875*x-8730702172195227597979224158570723565197246965212078795017124375213203736303835897326442062754153323206518186690103602491865827720450419875365710085287931280515139266587399319745405911807642846301387520584477633964469046185)/2
"(2, 4)",3404669852323482836829098717085960594295235422844284356914903528954741126586764755722251279772778686190964211377302048691150689227497263512295740524158512357808392532113160278950954918365652641072051485708839153832196131733761200*x-7613073230739477928408883498021704040359537451546201512230132296195586106738315650994189482547383652558724346967565814412368872092691874324176610193722560737507468599380995663787805138319024211268752521693360509379725044890682988
"(3, -5)",(47257225911485414653435901879581495577752028915291642738098228313434077886407039057829812627665598126952026383958736651376421566855665702196713663068407050994155870617765572680795410274182147838930535814949747423285854140330880648120225*x+105670369566145846800555604013386183883225168342893919025392539177583683210959727357285031476450544331723128548509892415309922821446848741191032197323876552280838979139789067287833872252510800457284511197759411275026047499155985044065625)/2
"(3, -3)",(6270543898811520476842760408939995284601629269779150897575285710881763597870955134475249890325444367573987836720295461846715366364192731202218382064421563187019872855907254382009119929874816756617629344213854887418274551600500339625*x+14021362413639122528490676961280489506350145536654392908459439222358899907697500508247772740345674631428210721346855167973912184782999132989399385156839324442553171927890101611110652709165011280466423748087262934350545380852290028155)/2
"(3, -1)",2318323249945498529874598901299493906596215647038017505684948080556677089019993858342286919318459726577683619727672837369015547330635784050768190904844439966778790727376426258067171232529360916910547985423225203786806279111475*x+5183925878169419383047384249501024272715425636778002489130763696514946911918853195958156796852234473208457062492390515989727718847563578067274159543149378539680458064770466207867201839412769600719216410596257186336515123257329
"(3, 1)",2318323249945498529874598901299493906596215647038017505684948080556677089019993858342286919318459726577683619727672837369015547330635784050768190904844439966778790727376426258067171232529360916910547985423225203786806279111475*x-5183925878169419383047384249501024272715425636778002489130763696514946911918853195958156796852234473208457062492390515989727718847563578067274159543149378539680458064770466207867201839412769600719216410596257186336515123257329
"(3, 3)",(6270543898811520476842760408939995284601629269779150897575285710881763597870955134475249890325444367573987836720295461846715366364192731202218382064421563187019872855907254382009119929874816756617629344213854887418274551600500339625*x-14021362413639122528490676961280489506350145536654392908459439222358899907697500508247772740345674631428210721346855167973912184782999132989399385156839324442553171927890101611110652709165011280466423748087262934350545380852290028155)/2
"(3, 5)",(47257225911485414653435901879581495577752028915291642738098228313434077886407039057829812627665598126952026383958736651376421566855665702196713663068407050994155870617765572680795410274182147838930535814949747423285854140330880648120225*x-105670369566145846800555604013386183883225168342893919025392539177583683210959727357285031476450544331723128548509892415309922821446848741191032197323876552280838979139789067287833872252510800457284511197759411275026047499155985044065625)/2
"(4, -8)",-1546315825722103356776435106003611827108843234272821593372101254138720373947864018675817357676921481931660257506142900296364181985722726365590943850970429952910723236015973625586566286203110183659283391499509020025669543418383614578476634259500*x-3457667300998340934262343225345096689533455429526113515296279875500698997622557369253319822530983262881332585111781665237216877205180150939733332298160756427114297297996904543783600028427064694984989234658640408204641944174736403877626302312155
"(4, -6)",-443228614632064148583899377215326012538897075867457618334803275985763472808561485409343226325519356373048998634342957910544019357491828814086208027361408669186255079797107385322026825129077458885633737682619650806601298649517498906390498825*x-991089311890353374805045266190362528231878603558884730312697040123660999801151927695037231570843914117587160973114756470410791433770937484646082116004882282765845603239469366522468042402320924698410707516647100964243796702415814283197005171
"(4, -4)",-626094815329571603687477570762364191401653659512660197330034192698879876483151414475581011171768279885728937441633086131033885626659228483319387650173102577957129433605427872751048185430423380388989831528170954299731686455966698381817600*x-1399990567437099501814562969595808453063290527215932370923157355002260832604008865767033808528095673409167564353284018416284638872488701923657679769482512484988005606144906142548352129334130541599070064838869528100760100251962441234031872
"(4, -2)",-4390941123380208488682389430471906419640316455360029588731398379227744119792694127043398621375875637286492992724508257605403555030926460279115204672108806870562496520721992642648793774089559550626566091463870866314567559884855117912375*x-9818442839354345856313211556881604871419775513056482097701361923468115433592652283635633084395644505618614171324418779372546288250228110287036853314454408511680283804755320717130450169834258604201468999110890973357743660860485542837455
"(4, 0)",1576681311805610955726114143882300961093027142270017254886105781936484063908434664943237953429028565653510556414591644494960201711254613727263770952070910375367957475939313921010125728313634630863011905274571453994721023652509623000*x
"(4, 2)",-4390941123380208488682389430471906419640316455360029588731398379227744119792694127043398621375875637286492992724508257605403555030926460279115204672108806870562496520721992642648793774089559550626566091463870866314567559884855117912375*x+9818442839354345856313211556881604871419775513056482097701361923468115433592652283635633084395644505618614171324418779372546288250228110287036853314454408511680283804755320717130450169834258604201468999110890973357743660860485542837455
"(4, 4)",-626094815329571603687477570762364191401653659512660197330034192698879876483151414475581011171768279885728937441633086131033885626659228483319387650173102577957129433605427872751048185430423380388989831528170954299731686455966698381817600*x+1399990567437099501814562969595808453063290527215932370923157355002260832604008865767033808528095673409167564353284018416284638872488701923657679769482512484988005606144906142548352129334130541599070064838869528100760100251962441234031872
