numerator,1
denominator,367200000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-50106411766684131076810617138034811290930475044681441132512599180342113228973564637430352664933234401734634817345287690185978815836025276617373855767828802168790188803797900220997370000474983153816324325*x-112041342818901049300233764783851387790579998238566720403729183757741948424334142488196405805707469237915019479565428643775957883515601894955296677310962166881478846292072387083394407432480120423819605039)/2
"(1, 1)",(50106411766684131076810617138034811290930475044681441132512599180342113228973564637430352664933234401734634817345287690185978815836025276617373855767828802168790188803797900220997370000474983153816324325*x-112041342818901049300233764783851387790579998238566720403729183757741948424334142488196405805707469237915019479565428643775957883515601894955296677310962166881478846292072387083394407432480120423819605039)/2
"(2, -4)",-19843913824912930698328253143873859941980369150147186495407067648720049857390247528559694320793042773045331280110733512503739379985954344310208261415265030455136241906651257325931108003556259113909698974199928567233721869300*x-44372340252153172813875092171279373523388284870638192265831076582786020915616746193904458366155749400622556578849015821832678851340527444257122570144433141298576649899748620256794726482390448964258315313024503043453926550957
"(2, -2)",-12631324586841750450234943669492443819413695588143634438282507287485962171083887419366031937550164501063919347133112356801597052843366343264369574877824831646570639903048743311362070962735503001065447756139974472695000*x-28244500422042599628970377262534879399459383734075931488758533447004030383904972733074341069278485658777774055127321735318210183207814243671761277770237788882803709100881584468624660280629503643492283259395669002955400
"(2, 0)",-983299688388168937157606335943723139644709411144864734401645196082352784775900336974977161928231527001983192827441406229028050328136512614177156964508466479746636960871720814500711824766597079273760786486202390
"(2, 2)",12631324586841750450234943669492443819413695588143634438282507287485962171083887419366031937550164501063919347133112356801597052843366343264369574877824831646570639903048743311362070962735503001065447756139974472695000*x-28244500422042599628970377262534879399459383734075931488758533447004030383904972733074341069278485658777774055127321735318210183207814243671761277770237788882803709100881584468624660280629503643492283259395669002955400
"(2, 4)",19843913824912930698328253143873859941980369150147186495407067648720049857390247528559694320793042773045331280110733512503739379985954344310208261415265030455136241906651257325931108003556259113909698974199928567233721869300*x-44372340252153172813875092171279373523388284870638192265831076582786020915616746193904458366155749400622556578849015821832678851340527444257122570144433141298576649899748620256794726482390448964258315313024503043453926550957
"(3, -5)",-174154591417007345998044280020501052289477791302630740328843570536435881375008229269398632050485718981364277708111101409796932404093554330861109739037222343139004531593396547705796678318943458770674936151475722238970770247721014625*x-389421505002129849932555702964486001166383215525088771058586786380618423253727576175883177651896562831566843319959258775783922747517566250505254450619322882165741462258141293755489853277886016038943390934742030126612152451016186765
"(3, -3)",-22733711360152391010298871694605860097258180795842062626196088764909213927176638765109304710310063731346122448596817882286052407501289309351565858178204591765396956986956442529945008919905442750915897723597941932399561189250625*x-50834123982159950077184687812474275105232069319309554123468114474678400756212393276584031849513677977132025163957362673840537412393032781737290469686509864668201837639995308277395561692902211049456493535331703992108400456171075
"(3, -1)",-10444947649294158276322062639125850049064959314339331139059032116523759949001261846736836136388222361717636240112809199355504827501419431172353216519994678446914605891322723355595432104336452319281880207813676283795962850*x-23355765598201886676541015877034690295346592135074046658371638716035392555909198189010697416025308440852432472714245371618522567776219380442367209145298769220304394199314002306891596366910333669711348548896286489208208714
"(3, 1)",10444947649294158276322062639125850049064959314339331139059032116523759949001261846736836136388222361717636240112809199355504827501419431172353216519994678446914605891322723355595432104336452319281880207813676283795962850*x-23355765598201886676541015877034690295346592135074046658371638716035392555909198189010697416025308440852432472714245371618522567776219380442367209145298769220304394199314002306891596366910333669711348548896286489208208714
