numerator,1762289*x-3940598
"(11, -15)",-969879910743367557845922272724633318329210021655060000*x-2168717410433598447383746021130316047409257263300230000
"(11, -13)",162371237089801006791802424297187916569489554650865340*x+363073123723530175880202511742413490161670004363072760
"(11, -11)",-106083149358166829713986493808686299869180353627722816*x-237209133232124216358904494292566550611042306824972976
"(11, -9)",-14719290747398775846980488198065560346513497705412060*x-32913334691767348574434920031041845240685430852690128
"(11, -7)",-5506797363267818875289414265947730039432914936833020*x-12313573242583446444045622914598527597456426994459760
"(11, -5)",-485105448244074530631942324110188983108274988145000*x-1084728758529256642601184719819980126020977577720000
"(11, -3)",-11342433228949698398544411643870880908330700623500*x-25362451730183961799784130944727514925626731291600
"(11, -1)",-2477163479209262171196611415321596605952916418488*x-5539105930891789022315203256059275428100461995568
"(11, 1)",-113663305464976523758555217417932348996926822200*x-254158877566832493714766699288639880238546177648
"(11, 3)",8429932615608722151799404298300935983396178900*x+18849902375060359320407340917226434992196774400
"(11, 5)",-702075121174010006848756140581529004505625000*x-1569887661329037210359930680832397610008420000
"(11, 7)",4803056779426709937190234306427581711004260*x+10740357946397177652502963152300524586265440
"(11, 9)",70040406256521374303483073840326541797892*x+157674894212219771445834497531865835263552
"(11, 11)",7637955886743214552890029893378842844464
"(11, 13)",2627084874763060126661434112098016378620*x-5816341462627906187359571377115230112040
"(11, 15)",-15614693954250984665193488778743349420000*x+34915554237722788889472611966415204870000
"(11, 17)",-92678203872386652063725840468033709967080*x+207234763897900520776369800906509016450880
"(11, 19)",-260505471374953546445011445866291841640908*x+582507942505021713412698188583688819230672
"(11, 21)",-39317412898770273074884688859658091236200*x+87916407941077388158572709057715217477012
"(11, 23)",43440040698612923150341477881501254765940*x-97134883947455950527602436611146688292080
"(12, -26)",28039924600419669877696836033371460115763680740227973108*x+62699177490507009977809268668738165338912454290151085472
"(12, -24)",-75926036600591890016664987582449963924125541586188064000*x-169775779101060515294332204149802781439597659571470412000
"(12, -22)",68180761288163787216978685226934220204520960407505406060*x+152456816998020355712085708572062403057471395216411098960
"(12, -20)",41750742916874640666438181147045080366733083561814046400*x+93357499273249548044886590093374950266486701239515913600
"(12, -18)",-196020192103160789003124050194297033334484301908853170000*x-438314474505234993073246074121259578943817998535757606080
"(12, -16)",12558494713572881194930107645476654275049180269357644000*x+28081647874620713155861511181166350757639893168227346000
"(12, -14)",-4365156582005310358161362437227982855267036562354810916*x-9760786849794509218729963412129936604339131505072754608
"(12, -12)",4079045524634842901835893445385388093605254084310959360*x+9121023076399801755617442514291815999029062106868672960
"(12, -10)",-136964646414574059245545363099943604358778477300452800*x-306262259897210439024194535237952819564105972986016800
"(12, -8)",-172781927864886178627601905459600231372098324953400000*x-386352135989350594051665240104973229970023137574422240
"(12, -6)",-54490027248005069901647074873853248291539918876366000*x-121843405022355128115923027601957404551160887189584000
"(12, -4)",-8146779575542636718136645273441862192696778001422016*x-18216752928620218850496325773462172362813932999555328
"(12, -2)",-252715820139080839466336698265471461281431247625020*x-565089752820595005886692380196476379694413065699520
"(12, 0)",-43976330717304332218123494254767780824943417200000*x-98334064884901407731690435117820861154561130400000
"(12, 2)",-1506719525568820268165362399085949055237530198300*x-3369127282179919140053716074131677246222841664720
"(12, 4)",-53421229358187017128964720038560345642476114112*x-119453499699947872813712372619651229992854227968
"(12, 6)",-5619342060392293109504984588916806233510398000*x-12565226912594789064843084029417691231505464000
"(12, 8)",-5511182448484561444031032156053328354597440*x-12310938342683348184186805527280283556951840
"(12, 10)",-238184073823836608309500603823502810216000*x-522734365538720562851003707456998592504800
"(12, 12)",-293690090892646989251237582626797945109440
"(12, 14)",-70040406256521374303483073840326541797892*x+157674894212219771445834497531865835263552
"(12, 16)",202187796636633553773731140642363034772000*x-452102307727975086788018307353110631634000
"(12, 18)",-3155851462790757830403440481734875660854480*x+7056698397683033151173852168663709867870720
"(12, 20)",672171278341538185333561960510387404139200*x-1503020670894563088147893787263786804534400
"(12, 22)",1097684646345311877140052593623515681516300*x-2454497487085933449230866948038843794269440
"(12, 24)",-1222380669556857413991633503747821836048000*x+2733326271510840907915987629870756650028000
"(12, 26)",451432253571860952416401117638070110371604*x-1009433206222603332957024799677588156315888
"(13, -29)",3328296652240658696799419976075873295011776691065496624*x+7442297563695090582682763281413839664090276032624768641
"(13, -27)",1842591003347373646709530526098756785388896205316510930700*x+4120158738214270016630151208211648614836483974588159664630
"(13, -25)",675894725817549625106706755309531456349261348152338245600*x+1511346552561623081130376986713099778741016447282354249200
"(13, -23)",5745259188707846857924513198301196025961090041478803693080*x+12846790094306037713341382840027468267166340052399915530880
"(13, -21)",7122873952712677110976598866521444868771673960749021097964*x+15927230353428168580182727657586145958699790482433876615922
"(13, -19)",-1089044906562653891017411368151226162302100873011832518088*x-2435178441624000933065387202734874697508751165904080969357
"(13, -17)",-298338975177289180535273850705915834887918381806798013700*x-667106228834040980094378935131617828225120592573586094160
"(13, -15)",14657422370015194885989183960318849065854503681609835200*x+32774992794280050964425505274604536103409351061525023200
"(13, -13)",60623654302391360249208987059966136937852055063069795720*x+135558612064594672953733828670455409644500281144947211670
"(13, -11)",39194295055508556909602488549490708367056968104247282404*x+87641108074301026381808405014296816280848899753248932542
"(13, -9)",12919067306573287821662754096705248532416344163268854208*x+28887912703392987228666066633790964797472473493864676192
"(13, -7)",-589519430575801042594872604787422114983860675415613600*x-1318205520824459119707986445300410248620846662267686800
"(13, -5)",-332467740630633594121536046637997627731568859366717200*x-743420468375865516185207643149923433842059768833212800
"(13, -3)",-73152801053680067164479757899862519141508664194612160*x-163574635900546871503020521927167644321320504060714160
"(13, -1)",-9596075767114876640834198171212517220210420588496036*x-21457477732507260359398017617482147373756632345663488
"(13, 1)",-621833657932380176727219486409052553502251176109252*x-1390462329833462485021307078290363608921354596466928
"(13, 3)",-12733125028580727361766090292560847099717604502400*x-28472133124643478514814077629030851111606734295760
"(13, 5)",-83372762429016220925057756135189715778291251600*x-186427140325640167676760910649931991139153908800
"(13, 7)",49865374091959611703177879821806444170550656800*x+111502408638306009903223169148318716237440749200
"(13, 9)",683321911272411150499057193059685831974357824*x+1527024075033182639627182131436118029543465632
"(13, 11)",24452998864925514353232706460921261895031388*x+51856589876077454330807512083160652531089602
"(13, 13)",-4364885470089867950009403662409219614470630
"(13, 15)",238184073823836608309500603823502810216000*x-522734365538720562851003707456998592504800
"(13, 17)",-4803056779426709937190234306427581711004260*x+10740357946397177652502963152300524586265440
"(13, 19)",-17533213917593380317359850966673884035105484*x+39205458209013939916923664998144031526487253
"(13, 21)",114675595109597199391950087833021769711126708*x-256422426025306994726431752657806522405133618
"(13, 23)",92496514875578760096317628954054213895607000*x-206828494943614616554117122708966126064036320
"(13, 25)",10881651202749125602538058444721944212445600*x-24332111796789391275635200985428300605250800
"(13, 27)",29665023030764203854807655145883665298284580*x-66333008050885594932152141564941581916403670
"(13, 29)",53584325909856163438963447564333367572612*x-119818195262941649720721589720038574471689
"(14, -30)",-715960968095610885635328945076707262913686411834650300000*x-1600937393898344090507091793397266061772017170760312520000
"(14, -28)",-69617407981719496627352997451598153616748484773878298658400*x-155669256664461231004960710884581218067894179099539924869700
"(14, -26)",48970134409773820059917510521871083700704077805782782300000*x+109500549407555803458719053050732227298722705194852460400000
"(14, -24)",-4495405864734488605741591387093481446589445597150156787068*x-10052033099997541111141819728787304808530304778233638822418
"(14, -22)",-33185452942973492860480674195982874801334437043253570196160*x-74204928644609181996728605258990926953933166739822071735040
"(14, -20)",43608167309258893472338610570911007222479419804052113105000*x+97510826477686979996405656556701057219058629690244897280000
"(14, -18)",342144673442133629107278416017227309491855691300269929920*x+765058747956077753069240195031291286223522644755597891360
"(14, -16)",-1479660946238217058337818378794733653094458619121117157780*x-3308622459440315072833245669838882469590965761062689166178
"(14, -14)",-1707108429796075080120946598649934359947496390283695568000*x-3817210493986951330811479503575587483878133723428194748000
"(14, -12)",47454517372532378320779706610468136730514849723924924160*x+106111526684427109389606382812590243472886875192808725840
"(14, -10)",97792354617993910123450729570791596174874475443844320000*x+218670352605599861633727938846005164674127666798959760000
"(14, -8)",53371822684939735462643205993164953447493161530817291060*x+119343023606590589699465592408165778752533420719683831630
"(14, -6)",4276601548278897608329734692075715614527602677130180000*x+9562771774632463796261666478510537802597433803812624000
"(14, -4)",-1916991874056381131672195439024018795524136025309189128*x-4286524142704783707322387122331037984982915057469490708
"(14, -2)",-308577905057599344011929413970562328127348968676128160*x-690001172063268064145210898307982955711122805902797440
"(14, 0)",-63982833781706658261175488440739188749309298227050000*x-143069965728961421271239624941539081108235211123100000
"(14, 2)",-3152559789777599974813002258865726243765708543954080*x-7049337993052942636462931528582858521790044840810240
"(14, 4)",-284311165266316660429237088662584916271539746435800*x-635739092159638294957214176924115671806824153254188
"(14, 6)",884087356107766144900133657623420366255369764000*x+1976879118390961876838902821619558234465961184000
"(14, 8)",-1216129752208843344792586088537708840846804748180*x-2719352638154652440055016735714889609449921347470
"(14, 10)",24769284154069465350490972866364683359857440000*x+55378762101429872992130492416604299810120560000
"(14, 12)",-445170810472865676808776037617065535438371520*x-998848905258970572318523324993071975753105360
"(14, 14)",122911310227481491392417722477993545553372000
"(14, 16)",-24452998864925514353232706460921261895031388*x+51856589876077454330807512083160652531089602
"(14, 18)",5511182448484561444031032156053328354597440*x-12310938342683348184186805527280283556951840
"(14, 20)",702075121174010006848756140581529004505625000*x-1569887661329037210359930680832397610008420000
"(14, 22)",-534273327098782916231714172198357977929151680*x+1194671477955345665779184871215806222620188160
"(14, 24)",-72374345835681220636039669339677989354014020*x+161833957115670290387028236382080172080256402
"(14, 26)",788400769593733517354577509668533838703100000*x-1762917714324737399301142880767579387717600000
"(14, 28)",-1120814118471235849388818643444262801906618800*x+2506216559043186026434586966496535508745219300
"(14, 30)",-11526702653546202928411047407081396309820000*x+25774490689756517077978239896674497250680000
"(15, -33)",-39677919077304061211373399939586076348346293552589570711120*x-88722524262587613896593444763403060826028972203974558793140
"(15, -31)",-386326715139673904408933616073114506072398661242593438853544*x-863852796576508011545786509206180879032390917845355687541268
"(15, -29)",-857008852302330305127459173632341481142996991498105665661264*x-1916330051067087711884306381057126562302218794654315722755248
"(15, -27)",-7979453621509271388720507670847450025181112721317211449040*x-17842600721001608863925446327298976886534373948207525930880
"(15, -25)",-1661464632821139819527386549288634632994978955252032821125000*x-3715147861199796823517005009418623989940695914091050738250000
"(15, -23)",-523610515338998326344930132491204850948608414734325074403700*x-1170828706031696597294422671581923958556049079358653536407600
"(15, -21)",349035545936526640513128873597179014166063093108243689998000*x+780467207277824064998425162131163192439907488180787433536000
"(15, -19)",-42430425904815692561066117998258736954325287915169564076224*x-94877316637435909904356836390023442554364467998618629790368
"(15, -17)",27698460534778953861558759733457387060177436879142057019520*x+61935640627860918685070685436766577151618859256403079714640
"(15, -15)",15552718553757213883370162956460325861020039816832551250000*x+34776935921123347481663474736203178856680356739336930937500
"(15, -13)",-7742531673735474651179410761119922459191370606046386073080*x-17312827140417744391052190697197309173245736470680933968160
"(15, -11)",-3239272817250304238594820171404684333093752912282609058724*x-7243234217038933679349253040496277873032640895526781900128
"(15, -9)",98092952714149890210612880194753427029210757875571578000*x+219342510382511651334640214164963727887005983397891981000
"(15, -7)",157690880216669199477366876360616490163343591053223748460*x+352607527596249095710814439226787897482673694743696059920
"(15, -5)",43929675714184443175474669709087052605495316089903902500*x+98229741126438037507245534011491970657884358990127720000
"(15, -3)",-1180690013863927329031818711855205921634029250768699040*x-2640103131354907415853333241837124762341593598625854080
"(15, -1)",-1916157614062580864815289059634196306411885900727186704*x-4284658680647714666317275603931477561327852085878354308
"(15, 1)",-320996764203646041547532967208059060937688604645890784*x-717770585316685732686249784543703192831652170644916508
"(15, 3)",-44772851136867178747027235632425990023487146801511840*x-100115138688428742838178072696341278593681944280206080
"(15, 5)",-2256186075163871066142418585535104131504100088557500*x-5044985437117789541097438435168474565258207314930000
"(15, 7)",-100899869017967929221203980636814280078055468100340*x-225618977398698731287692091300933746145861571782080
"(15, 9)",3631053028119798304471957330057581614251057038000*x+8119274338118271115063823988517454265753892131000
"(15, 11)",-140008633458686221138623807160013622253438594884*x-312835595150164015073708077550783218486118544528
"(15, 13)",11847462326804911684894235769208523256194341320*x+27049191151265874383359050898649778816623427840
"(15, 15)",-1119791210491482093525350766260434967603437500
"(15, 17)",445170810472865676808776037617065535438371520*x-998848905258970572318523324993071975753105360
"(15, 19)",-683321911272411150499057193059685831974357824*x+1527024075033182639627182131436118029543465632
"(15, 21)",5619342060392293109504984588916806233510398000*x-12565226912594789064843084029417691231505464000
"(15, 23)",-8429932615608722151799404298300935983396178900*x+18849902375060359320407340917226434992196774400
"(15, 25)",-26748956500873685877422043285179132628307125000*x+59812485063136548444209518941269178708396750000
"(15, 27)",-128466206024539938272158305051913710631202640*x+287259169482364091015386007948720301406845120
"(15, 29)",-13797520608171845851347722083307327416416088464*x+30852194000826487657136436156136718384292496752
"(15, 31)",-6219714999800931582498959716279056300923338104*x+13907705540229973957895948718450099178683733332
"(15, 33)",-638799593128764018325037080549579726300861920*x+1428399314235123913682585223833436429815059860
