numerator,1762289*x-3940598
"(8, -16)",68808534277699011884643599228723199537848475648*x+153860560077059382176805379433124137816031273984
"(8, -14)",54196875588830274609669811784734288199331692288*x+121187897984723435939666079036679183633413368352
"(8, -12)",-13004683362612636924874517926977882419305200000*x-29079356024662403232937265856437880024008352000
"(8, -10)",-40652311515397303048778610391792515575445000*x-90901331990925858210149892514703102139000000
"(8, -8)",-57923114764823842236807351541298787565568000*x-129520022082667855615210002544574081077248000
"(8, -6)",-862453266339277826096632396483462524092664*x-1928504130951356420391696573197691681997152
"(8, -4)",-386392885666735438656474083446830606000000*x-864000758373124591533754250760547444000000
"(8, -2)",17085456139134332469577304956897790450000*x+38204241353695471699671500275686520524000
"(8, 0)",-105753819264842709143358677758287360000*x-236472728756422747326091650135302400000
"(8, 2)",-7966863287545233093001871877828594000*x-17814447877168446971420237838529484000
"(8, 4)",-12811048832436695388573335282000000*x-28646403872573102799459934476000000
"(8, 6)",-473588286580438276439357192903112*x-1059037698525739561006410127226688
"(8, 8)",-4170447409161780693174095872000
"(8, 10)",655519209537304856951527005000*x-1461169087411368238761293100000
"(8, 12)",209370517256839170527905424112000*x-468166709061027414437541641568000
"(8, 14)",-872549339282219331773534208645504*x+1951079636357569749120099528978208
"(8, 16)",-1107791555669639703335668404596736*x+2477097223377556937049443641476096
"(9, -19)",-41717795623163689728694012988478792672771117705348*x-93283826884837210440857435009413266692629506075528
"(9, -17)",10965747728638120766996851878405787119998653198500*x+24520157345348755396735971045772641060422573645250
"(9, -15)",1895835127228371013690060885916315019505535625000*x+4239216218614600052266688436002748101546189062500
"(9, -13)",195877597926416117790957699676546844079204316500*x+437995624232838288570022189654374105471060477000
"(9, -11)",-29416970279606138722034550805386661435371273480*x-65778345237290321614283200067390509775907078432
"(9, -9)",3497251513101426440580649211760462851396558916*x+7820092117708785888802968162337648131266729451
"(9, -7)",-330271968252031279374824417935356905082807000*x-738510572074194335757529429587105025486956750
"(9, -5)",3923236396713214207974184133789809299375000*x+8772623274852079470984371377202519062500000
"(9, -3)",-157823626448660391307894469225457711177000*x-352904357194738339978589074982309943666000
"(9, -1)",140074179904920098177421871718222734624380*x+313215388159936333590045105311997924562098
"(9, 1)",-479691216296806992439464407733206938308*x-1072622167839130070310966487388970215118
"(9, 3)",248921196286519447612896722950108089000*x+556604715925862447534458241561938746000
"(9, 5)",1905041455095842894698315942055625000*x+4259802476021296871264082905700000000
"(9, 7)",-14039380770220786404557135943234000*x-31416789249831849222586771856670750
"(9, 9)",251801091347013612974487336830739
"(9, 11)",473588286580438276439357192903112*x-1059037698525739561006410127226688
"(9, 13)",-3153555753086816868121051863460500*x+7051565021402703778587502353063000
"(9, 15)",-30522233425427121620076706501875000*x+68249788764373499571287605364062500
"(9, 17)",-176544419422780189811259504079195500*x+394765322877570688532958362293937250
"(9, 19)",671640839288606159479901203486661700*x-1501834573114334865342017131231944792
"(10, -22)",1037529511151840916532082335417468432293283916272000*x+2319986515597642417449856141363271220368248677084000
"(10, -20)",-13819791008936781560599240783948334917809046875000*x-30901992130823047217894789175115715896280626953125
"(10, -18)",8245365680962654966409005570631182675796027376000*x+18437198161976340113758132879627893643422365472000
"(10, -16)",-38868355389486226116677070938133850240038092941436*x-86912284824511516242117854094226896858439975138362
"(10, -14)",-795736270285898299642011114394794360958482000000*x-1779320392521414611456208890096704937703524000000
"(10, -12)",-872361845075395253970292335038402508090614619000*x-1950660386565723939729931187380649652149693916750
"(10, -10)",-4308041772679708123802955198090284656250000000*x-9633074253620523703028169267148278679687500000
"(10, -8)",20051311184045056032064109496431299210069363500*x+44836094845526541847748955871267048499370215750
"(10, -6)",3418351207561069100911141578265651303698000000*x+7643665671075043600677964135584648463611000000
"(10, -4)",347090682915300368676857926741226237135120624*x+776118361355436504692538499444441620069106953
"(10, -2)",16894785444614971615747635432814255348224000*x+37777888719433080291243877855414175179648000
"(10, 0)",793009188612251574730047372084697265625000*x+1773222452519003734178721672832104492187500
"(10, 2)",-62802414932632832776036851258041749504000*x-140430468939298469926103887234576414848000
"(10, 4)",-1149561660158964807046097460409853811684*x-2570497991452528830815485279284817261103
"(10, 6)",-6944556397794707686206706630398000000*x-15528254058757731258236254197861000000
"(10, 8)",-441287670754206056668793846042778500*x-985305540868035230598264452551628250
"(10, 10)",-310177754120772443846242187500000
"(10, 12)",14039380770220786404557135943234000*x-31416789249831849222586771856670750
"(10, 14)",12811048832436695388573335282000000*x-28646403872573102799459934476000000
"(10, 16)",625765921847108841036528769073520996*x-1399255139253389079702016170641023738
"(10, 18)",-132747290298538936410581451653616000*x+296831964936431398438171406312928000
"(10, 20)",222493444185762877783437021335937500*x-497510465747421141249542119705078125
"(10, 22)",-16703835407587960771210745973070752000*x+37350911456334586718463765211374716000
"(11, -23)",-2552646778710689628617161349359356650441943796811500*x-5707891719742964984708527974801617955450492056001000
"(11, -21)",3081592551296326080518807815836052604882013872518128*x+6890650423655592792067191450656568489787001698271958
"(11, -19)",-373500668107180106355894074849160038778395064736140*x-835172883529242425115779985390105499299756859079258
"(11, -17)",-494847774188440324271598999649564426111686221842000*x-1106513261599818391509614289311659388781690604836000
"(11, -15)",118328320827730735207943171924397796786532300625000*x+264590169034210106120247008443279867675063537500000
"(11, -13)",-27389760276576294133866515480737336150244427049500*x-61245365865848034483421977123036901484113468324250
"(11, -11)",-331536092823780122103522728918701680698325729984*x-741337240548652558305917741625568345224705607824
"(11, -9)",-876854993634340546491249369866843771704618151460*x-1960707372176530834585137409205043196582831365528
"(11, -7)",-19680902822053690247352608972451339819531898500*x-44007836568679498583276215068814486262136293000
"(11, -5)",2126672658389193211316236089823543524408750000*x+4755384630048424423774602316958994953910937500
"(11, -3)",193063515825279937035379204374482030176147500*x+431703145360432338437639975233539666879213750
"(11, -1)",-17265396124863739836497524741379675294451912*x-38606599393656529390782404004525382644194432
"(11, 1)",3331037054608306498338576525759343256731400*x+7448425289673609333889015371686738196800352
"(11, 3)",-163747219186582272775533264181432479922500*x-366149913213855264230684362838659045526250
"(11, 5)",-16853573730752106816533950522315597500000*x-37685736372646636070576725773152226562500
"(11, 7)",-16304777749117146205909506452879405500*x-36460008424328580426080396972034567000
"(11, 9)",-137860337934224272411827537345020892*x-371398391424938606221249489211554152
"(11, 11)",-23870502216158893350187160698526736
"(11, 13)",441287670754206056668793846042778500*x-985305540868035230598264452551628250
"(11, 15)",-1905041455095842894698315942055625000*x+4259802476021296871264082905700000000
"(11, 17)",7966863287545233093001871877828594000*x-17814447877168446971420237838529484000
"(11, 19)",6013220460360872678483271095172725108*x-13445969713059535943420145215730604122
"(11, 21)",-49612482552864644293998675369770821800*x+110936883520727648314528441831371397062
"(11, 23)",41096654299458103550069067038194459500*x-91894912661397318177218384292688679000
"(12, -26)",26450354132078058652090250471204894328699875105367492*x+59144789868268989877853218414032631978414204415636328
"(12, -24)",-384525585682664613217401078399401341253618503464000000*x-859825348674357951376420134698868808563957530487000000
"(12, -22)",-11503904422663269183936314591408877616149534989644500*x-25723512295735542175253941458408013403921144562837000
"(12, -20)",-6568713455740291767259349052310893975232792803840000*x-14688089811752848553248661930577295567674357100800000
"(12, -18)",15461304592269146064783446683604819570589092180025000*x+34572528089143480008857791754183798644095811279494000
"(12, -16)",-431345552035394385835391994902440297075422666000000*x-964517976143314619231319616397507234318959509000000
"(12, -14)",-9439808682650453750479168140343346166891984764316*x-21108053908999154231628568190252305814127717550008
"(12, -12)",-25501580108043532210414941476696467918757194752000*x-57023266655241769477830175757392885682704726272000
"(12, -10)",19232508098718394809134837780881027567746763920000*x+43005195486549566757394872268498835833909596600000
"(12, -8)",960624471728864635562629815773008244268520800000*x+2148021619635566251238362568552671232411210472000
"(12, -6)",459383587512354566129928219376750714690660125000*x+1027212929425348320932114700086122239924486750000
"(12, -4)",546829291111750220736405730895183102526787584*x+1222747467013894980306492868398462212607516672
"(12, -2)",4273482377298685331724018604977289523521171500*x+9555797096287263449037488323831096095574959000
"(12, 0)",590988453944904466287545953938118792500000000*x+1321490356938352690365032250967560543750000000
"(12, 2)",-14519368059665667035160606204994652290747500*x-32466293971443964450551425169485908078299000
"(12, 4)",-862465299847389402318322219788857613324288*x-1928531038654130150098375294684754878636032
"(12, 6)",15231091955240380961588656579196875875000*x+34057790058952309943349146537222753250000
"(12, 8)",5535695709643638195834707981760720768000*x+12378261074199564426167610588080052648000
"(12, 10)",-83606376101387584870896160115648880000*x-185564805328097235272281808070333000000
"(12, 12)",-1836106347576959359675415989809408000
"(12, 14)",137860337934224272411827537345020892*x-371398391424938606221249489211554152
"(12, 16)",6944556397794707686206706630398000000*x-15528254058757731258236254197861000000
"(12, 18)",-248921196286519447612896722950108089000*x+556604715925862447534458241561938746000
"(12, 20)",105753819264842709143358677758287360000*x-236472728756422747326091650135302400000
"(12, 22)",185208540051511092999625883974317172500*x-414138885568671205294408227042910143000
"(12, 24)",6190717492092219798348030559791348000000*x-13842865141815220237859160168242703000000
"(12, 26)",-425840766113867144730737283374735374596*x+952208900621195885179525517169731808312
"(13, -29)",3328296652240658696799419976075873295011776691065496624*x+7442297563695090582682763281413839664090276032624768641
"(13, -27)",-1383715780001748119956103272187386585239377751899602500*x-3094082545623052864657453807169237065498292677500714750
"(13, -25)",3982532811231719492223646160805936939482359679008605000*x+8905214088537462747873069734147244444875179165790700000
"(13, -23)",1061233215204555183227657063676230836328712174079506000*x+2372989609178048776191147361709580536990560808468516000
"(13, -21)",-29795180627787658027402434899688009127524344705708364*x-66624049285618062751320059297069913392917084870501422
"(13, -19)",-71403010889587702121898366443267703825649281314923288*x-159661986147275832582999846785396306955467320264418007
"(13, -17)",-1012762423793851354519273991712061875332966268397500*x-2264605624660502087661170653797613679254279442713000
"(13, -15)",-5173831264922228155924594189647983808123657667920000*x-11569038412479825332118519287926828991287178790600000
"(13, -13)",508867583062227688893224556505255519883514741799000*x+1137862507273161708267998745236008480132411221695250
"(13, -11)",163728019763412426664558805206788552929310332315796*x+366106982012419220799711930577411624702901411795858
"(13, -9)",29401935021698597222065048974823266984653407627008*x+65744725378549817572417600853118432096464218780992
"(13, -7)",-3210646773513184566404184397006466851987242605000*x-7179224437315851972405843413917209556468944360000
"(13, -5)",-1695247071732766985606019241446326326977461445000*x-3790687691051929177777304019519279508114389337500
"(13, -3)",31995584450288863344200392482170469949953408000*x+71544301810681138453303373303242939313222958000
"(13, -1)",-5556144342648063169838360251605778644926521364*x-12423916442961790804206177522110359239390812712
"(13, 1)",2254525223823055761921957947560371617469454548*x+5041271657455880939904377769897780964456035272
"(13, 3)",-9850542611736307663039377170546638951320000*x-22026482892797028864271083151965999245538000
"(13, 5)",-4736188370536527180163655346027826753845000*x-10590439272820932782427280446158492006137500
"(13, 7)",450430216238336273906878238647512391605000*x+1007192351463216032743382451692008041860000
"(13, 9)",-2860211165658017088915424154767848781824*x-6393509665648765494646638687397635978432
"(13, 11)",-249093533747263139373021783109998102812*x-545201704431542095202009603738491878798
"(13, 13)",36638317915131869814347874910650277250
"(13, 15)",83606376101387584870896160115648880000*x-185564805328097235272281808070333000000
"(13, 17)",16304777749117146205909506452879405500*x-36460008424328580426080396972034567000
"(13, 19)",1149561660158964807046097460409853811684*x-2570497991452528830815485279284817261103
"(13, 21)",479691216296806992439464407733206938308*x-1072622167839130070310966487388970215118
"(13, 23)",-17085456139134332469577304956897790450000*x+38204241353695471699671500275686520524000
"(13, 25)",-64117282322196606401311992825004662645000*x+143370601804977184938438830421572623200000
"(13, 27)",22277304299876234616720643436870643373500*x-49813566769971620442637822010560343082750
"(13, 29)",-53584325909856163438963447564333367572612*x+119818195262941649720721589720038574471689
"(14, -30)",-99046348424247367973898780091662241939589333906490000000*x-221474367999746294262362262829991627640974131752375000000
"(14, -28)",-27540097462707736569375538430552457484161048626668470000*x-61581530033583978402898234084580508441294399983383666250
"(14, -26)",-24000118056494092621377566401869586544662784868590000000*x-53665895442340929117573871589605267496664952057116000000
"(14, -24)",8700462609666758978546627666927598144428446908374252532*x+19454825830910091959610060464208755324472826699155392082
"(14, -22)",-3900862123816654748150201286542569456408657502504448000*x-8722592879708241398200035385673924823761804907306112000
"(14, -20)",-1046830242984904189145660230061535091614742420346250000*x-2340783584216868121095128597306273976394744068989062500
"(14, -18)",343841014322729686599715675319309883074277349321824000*x+768851881478102391594249644133000968044191583516392000
"(14, -16)",-15308281012514379023535766812286719624797387971339620*x-34230356962651460306359736674565477787827297248353422
"(14, -14)",-8585071237060854467073564313021734283963050740000000*x-19196802877746282421302371555535930969664560015000000
"(14, -12)",-20286175880852338930016517789094459179308230992000*x-45361268273102504231753552598359669118391550958000
"(14, -10)",1241474469531341834455361934545750980724920620000000*x+2776021306202571822092878406612203524776899200000000
"(14, -8)",67333535713954374789738592820083637408765245794500*x+150562363021811816878958344485497856052741434467250
"(14, -6)",-3586110728425626422826464157502218814292910000000*x-8018787363600988058100475782979062046805508000000
"(14, -4)",-5984598001292509271316098662103349089457831430728*x-13381967948899425068431234904547017331675078553658
"(14, -2)",-116431317904083177446002331643463219576256048000*x-260348341543419196038485393267715903226055832000
"(14, 0)",42327169444608921830994112201342219592821875000*x+94646428173300616105246948556020150779164062500
"(14, 2)",-12116427704656268372664886336797118402225776000*x-27093155992081544245518751416942378024354328000
"(14, 4)",-814847338822444754643593501241203808049759600*x-1822054041322679223552895283310226895012200362
"(14, 6)",61060899868265664470738481485158285038000000*x+136536322614551050464312115211314109028000000
"(14, 8)",-913072708636911019133671868959007808391500*x-2041687796917013035671641546668284323384750
"(14, 10)",-12692527403741799381795930919824780000000*x-28291968280471512559636908281163600000000
"(14, 12)",15536713045912751927029620242628614376000*x+34739685918807977539330071396317154018000
"(14, 14)",-618122631067708797501531634685335000000
"(14, 16)",249093533747263139373021783109998102812*x-545201704431542095202009603738491878798
"(14, 18)",-5535695709643638195834707981760720768000*x+12378261074199564426167610588080052648000
"(14, 20)",16853573730752106816533950522315597500000*x-37685736372646636070576725773152226562500
"(14, 22)",62802414932632832776036851258041749504000*x-140430468939298469926103887234576414848000
"(14, 24)",-140074179904920098177421871718222734624380*x+313215388159936333590045105311997924562098
"(14, 26)",386392885666735438656474083446830606000000*x-864000758373124591533754250760547444000000
"(14, 28)",443385224402235658715386765725647702915000*x-991439501982397490357284005042305931596250
"(14, 30)",1594609005352051443490101703788101910000000*x-3565654133500512994721077717143823575000000
"(15, -33)",-1233521751210402071812228224920934617003383879767345609000*x-2758238487431042523625336994672647765645350610972315004250
"(15, -31)",1103009489920804403924836599433423118932957265663804445744*x+2466404199290287771800856571700018265526993976960434069718
"(15, -29)",-53569775682165427769445296098158036033155573286402596664*x-119785659964737064976660159073958389841944986155836862848
"(15, -27)",-9802938427129439392316972507744256451932820982193897000*x-21920036702306295079535167005268200119313899648131134000
"(15, -25)",49256378294175789532907762488670187396017452998046875000*x+110140610191222198937088364831892693691456973901367187500
"(15, -23)",-10170872025877779659036689356860127714358247041206457500*x-22742761240313715453463932388941306505510474715646686250
"(15, -21)",946053087718914564098001807457539851530444326025875000*x+2115439014463064419476453387500938184952755453871750000
"(15, -19)",-177627610366964054224725620152341327736798900294535424*x-397187411461377989821192474939805714425848131646245568
"(15, -17)",965015461488971820251807324864712963317481059218176000*x+2157840171227671410448198285660062640885007528950482000
"(15, -15)",5121842968903978588360364442991181633168443359375000*x+11452789048548637651810256063078169786338289550781250
"(15, -13)",-39041551633318943838539871046009431347712332861166000*x-87299563399169101782980012071509634318558677840732000
"(15, -11)",344937127278523821349515954712382337540798977829324*x+771302864558276298874173256224434250934691990833128
"(15, -9)",-4064087356051916506913910758724033600642586777875000*x-9087575594629476636448849134271662395594577824812500
"(15, -7)",-270440973179026994822986732475192726997065184754500*x-604724399929501763034971068532208749911657721240250
"(15, -5)",-109827459632121541824206017785293601308507812500*x-245581665533537800480033035323020686188765625000
"(15, -3)",-20086257888538801631394645990430369588972184928000*x-44914238052364149006098162626844899465714325256000
"(15, -1)",-1615756357525695711785733870591630357876121695096*x-3612941050504919045165660830448973856310088186042
"(15, 1)",-132361596019424918927581674334012221650666529984*x-295969526309916027048173387544672965608417703658
"(15, 3)",74665967584806566712484148244467460772793088000*x+166958179123977072112937147483706982235449656000
"(15, 5)",173221102897608431997009812689585108382812500*x+387334161208630701965568848348112247828125000
"(15, 7)",-152754391566308204398933544726131656571780500*x-341569222875557097556304900386235650295972250
"(15, 9)",8256402615167126245906723349715243709125000*x+18461584884013623399106206715014502809187500
"(15, 11)",913714670886783094593792283067321635201716*x+2043152951514492645883227030394771541120472
"(15, 13)",74782369631839311669780691490683478286000*x+164407481657641282764260373662250611532000
"(15, 15)",368771203456949356093349783160644531250
"(15, 17)",-15536713045912751927029620242628614376000*x+34739685918807977539330071396317154018000
"(15, 19)",2860211165658017088915424154767848781824*x-6393509665648765494646638687397635978432
"(15, 21)",-15231091955240380961588656579196875875000*x+34057790058952309943349146537222753250000
"(15, 23)",163747219186582272775533264181432479922500*x-366149913213855264230684362838659045526250
"(15, 25)",-793009188612251574730047372084697265625000*x+1773222452519003734178721672832104492187500
"(15, 27)",157823626448660391307894469225457711177000*x-352904357194738339978589074982309943666000
"(15, 29)",862453266339277826096632396483462524092664*x-1928504130951356420391696573197691681997152
"(15, 31)",-17758038469855409926236787917840489813136104*x+39708181165653046611937475823594827462045382
"(15, 33)",19859236852958081217035657812914851802294000*x-44406603584483265090436414216122541288658250
