numerator,1
denominator,2040
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-18860135209230187141757690840342508613*x-42172544392674559615611328794580235566
"(1, 1)",18860135209230187141757690840342508613*x-42172544392674559615611328794580235566
"(2, -4)",1171464300648034329464802863912516707920423435161621*x+2619473809463255699287979258817320193421070489442154
"(2, -2)",2393458341342465061752586254198878717152721007785*x+5351935552555474804309689209955684382671955676870
"(2, 0)",13888311807612867967620183419613462446948940
"(2, 2)",-2393458341342465061752586254198878717152721007785*x+5351935552555474804309689209955684382671955676870
"(2, 4)",-1171464300648034329464802863912516707920423435161621*x+2619473809463255699287979258817320193421070489442154
"(3, -5)",-192893999083831078028059950825613817440899176882267097360*x-431324094403228445297192521985321333325800014533955628460
"(3, -3)",-1183580698961477806727145838453220128155513339360978780*x-2646566899734493900962542146445380031634629481350217960
"(3, -1)",-1345309068100307504861408057324454149097613489579008*x-3008701852842471296115763095671952601531399963775412
"(3, 1)",1345309068100307504861408057324454149097613489579008*x-3008701852842471296115763095671952601531399963775412
"(3, 3)",1183580698961477806727145838453220128155513339360978780*x-2646566899734493900962542146445380031634629481350217960
"(3, 5)",192893999083831078028059950825613817440899176882267097360*x-431324094403228445297192521985321333325800014533955628460
"(4, -8)",-148665477254836693248805010167877971083749880251415528946396345*x-332426113049263671881944720944064464643687191944747790907908530
"(4, -6)",6935108905562549423756092689330484844421039306019565964796656*x+15507374944202029911416562030580130205197818833571849674315348
"(4, -4)",68276078728636589727157910557315649192625067341466587747642*x+152669953274353915961376941027457433245716199281530187582844
"(4, -2)",173395188260077367600284531935267146615211655878941776880*x+387724805768367226237790954403090374006322003868794935980
"(4, 0)",356181219927027499213445196098013244074840711074138700
"(4, 2)",-173395188260077367600284531935267146615211655878941776880*x+387724805768367226237790954403090374006322003868794935980
"(4, 4)",-68276078728636589727157910557315649192625067341466587747642*x+152669953274353915961376941027457433245716199281530187582844
"(4, 6)",-6935108905562549423756092689330484844421039306019565964796656*x+15507374944202029911416562030580130205197818833571849674315348
"(4, 8)",148665477254836693248805010167877971083749880251415528946396345*x-332426113049263671881944720944064464643687191944747790907908530
"(5, -11)",-72763455429587267645033933309043397722005001865170741446837238965*x-162704032618333292806824441260176655380277262237799041492946644806
"(5, -9)",83568454108319863425342465542278693085780502103291401596421942000*x+186864744160774788186602964027139326082917421765825648616594486868
"(5, -7)",-19136847625036385677373443554392291150407120833224497583627463200*x-42791292164636764737754246364799139636989100108313770256601366220
"(5, -5)",1065607892203344274791591017121616071461900582760309775757177575*x+2382771684326869226645115516744078892832346177400024162739018650
"(5, -3)",8611406712323455702320722395089193918423910343473420748202050*x+19255689862110230860888038322183911879928702376580469845664920
"(5, -1)",22689590935890907207567391860038411873133160645750685432640*x+50514257197711546809928064114716134605094075156546516873128
"(5, 1)",-22689590935890907207567391860038411873133160645750685432640*x+50514257197711546809928064114716134605094075156546516873128
"(5, 3)",-8611406712323455702320722395089193918423910343473420748202050*x+19255689862110230860888038322183911879928702376580469845664920
"(5, 5)",-1065607892203344274791591017121616071461900582760309775757177575*x+2382771684326869226645115516744078892832346177400024162739018650
"(5, 7)",19136847625036385677373443554392291150407120833224497583627463200*x-42791292164636764737754246364799139636989100108313770256601366220
"(5, 9)",-83568454108319863425342465542278693085780502103291401596421942000*x+186864744160774788186602964027139326082917421765825648616594486868
"(5, 11)",72763455429587267645033933309043397722005001865170741446837238965*x-162704032618333292806824441260176655380277262237799041492946644806
"(6, -12)",73516044311859037125138172119296571936546281700154366620130252351260*x+164386872518203555721402995297593243522988476203236833183240745725240
"(6, -10)",-4946981379883850394455556785241547596180384198326092832863603222800*x-11061786648846000168494873507224883851362867261168453171959041488300
"(6, -8)",12896482563065786240623499654957949137753330881390249109650712129970*x+28837411681655816661306256546708199584095454122618890550895231482720
"(6, -6)",-392947729139257731472987051342557534128585544303491026041718386900*x-878657833959526921025433302112411490891695935633286101336354815800
"(6, -4)",-1609472873693280414287895924026420176208954625883260650541774804*x-3598890601464396976339303041577667941095065859914634068008282512
"(6, -2)",1016771422736329534783182563284901999004924205755883135644238560*x+2273710909103451876028265325440529772214243059527042937299323340
"(6, 0)",36039347672451750781176300595739686512809563972354472127020400
"(6, 2)",-1016771422736329534783182563284901999004924205755883135644238560*x+2273710909103451876028265325440529772214243059527042937299323340
"(6, 4)",1609472873693280414287895924026420176208954625883260650541774804*x-3598890601464396976339303041577667941095065859914634068008282512
"(6, 6)",392947729139257731472987051342557534128585544303491026041718386900*x-878657833959526921025433302112411490891695935633286101336354815800
"(6, 8)",-12896482563065786240623499654957949137753330881390249109650712129970*x+28837411681655816661306256546708199584095454122618890550895231482720
"(6, 10)",4946981379883850394455556785241547596180384198326092832863603222800*x-11061786648846000168494873507224883851362867261168453171959041488300
"(6, 12)",-73516044311859037125138172119296571936546281700154366620130252351260*x+164386872518203555721402995297593243522988476203236833183240745725240
"(7, -15)",11981273263903060041637556562178167327595426176123451625116975617096480*x+26790941475088019518575486558355758548051064099523226094147521105147340
"(7, -13)",-10770157881739478199606936280439672875891574638861217812233934273399040*x-24082805151974614196824126977637257210254280856503542849936659714073420
"(7, -11)",3072380702431949555106887947151593362882679934867212616255278950751328*x+6870052103396392640375775133257870209504222888295413780118407581057048
"(7, -9)",-2111893410212394700610907290810499898983232144067150276404317841072308*x-4722337226468763124743257771224446653602196861365182378215433452323872
"(7, -7)",26416947890708537968217711482407046637744240927586993878760773238700*x+59070091241692073945012865331480956396256051255365863887623962643400
"(7, -5)",5791519831574514503502372036068706691356920339345154026060614179120*x+12950232048390696361200591663947416171783957488162818092827454778880
"(7, -3)",-608603736192866257282333122003307328259323229514609139419001585520*x-1360876662561768423353369408690774137042452396353151000592376232660
"(7, -1)",16001308797153459551907787425239079350716302018886007050505869048*x+36053129574497365198223444085007855729534691403135214623801662788
"(7, 1)",-16001308797153459551907787425239079350716302018886007050505869048*x+36053129574497365198223444085007855729534691403135214623801662788
"(7, 3)",608603736192866257282333122003307328259323229514609139419001585520*x-1360876662561768423353369408690774137042452396353151000592376232660
"(7, 5)",-5791519831574514503502372036068706691356920339345154026060614179120*x+12950232048390696361200591663947416171783957488162818092827454778880
"(7, 7)",-26416947890708537968217711482407046637744240927586993878760773238700*x+59070091241692073945012865331480956396256051255365863887623962643400
"(7, 9)",2111893410212394700610907290810499898983232144067150276404317841072308*x-4722337226468763124743257771224446653602196861365182378215433452323872
"(7, 11)",-3072380702431949555106887947151593362882679934867212616255278950751328*x+6870052103396392640375775133257870209504222888295413780118407581057048
"(7, 13)",10770157881739478199606936280439672875891574638861217812233934273399040*x-24082805151974614196824126977637257210254280856503542849936659714073420
"(7, 15)",-11981273263903060041637556562178167327595426176123451625116975617096480*x+26790941475088019518575486558355758548051064099523226094147521105147340
"(8, -16)",-4240849173747628485868502539431996213269322774884450447669585245171146714*x-9482827034823513858007977797998544354548385345382777731175819388906371636
"(8, -14)",-1406251862354718656563984624667425288128482297229708862325362306289692192*x-3144474757710828394148286785945144753508607626857276987418514178153944552
"(8, -12)",-1956817433604797402791121125077638090118836015376542156454597749395951920*x-4375576801097008337023589623657145072253195979088351082267611260384114860
"(8, -10)",-165999963240056841536180544683307367723379420779597282239819990426722640*x-371187202067233338667486543584618598079350723999481336675732175048419520
"(8, -8)",6501001804262233276473805618475130187445886804391212848542727482439620*x+14536681956178667587896267565962144158187951380057643535505115694330840
"(8, -6)",-2030383782584986306691450099740860833122474777475419838157519468717168*x-4540076158658833737772507275198503489169507617006123649153953429227632
"(8, -4)",85689429772157684557126166939298123270081485622055192810068888892400*x+191606963470331372996650301933981062354967018357646187974627793597900
"(8, -2)",-3734845045618554747308488673486453023205050245131254776139387197760*x-8364069018070147724138686361147748865967130317752908924694554267880
"(8, 0)",-1177024337529214446878984867728737653939194094312856562626510477960
"(8, 2)",3734845045618554747308488673486453023205050245131254776139387197760*x-8364069018070147724138686361147748865967130317752908924694554267880
"(8, 4)",-85689429772157684557126166939298123270081485622055192810068888892400*x+191606963470331372996650301933981062354967018357646187974627793597900
"(8, 6)",2030383782584986306691450099740860833122474777475419838157519468717168*x-4540076158658833737772507275198503489169507617006123649153953429227632
