numerator,4*x-9
"(7, 5)",1337532912*x+2483941464
"(7, 7)",521616770
"(7, 9)",405779616*x-933791958
"(7, 11)",494288928*x-1115021408
"(7, 13)",-131971752*x+295289324
"(7, 15)",2069784*x-4628178
"(8, -16)",188504838144*x+421509632256
"(8, -14)",-226224006624*x-505852278368
"(8, -12)",1158808544640*x+2591173639872
"(8, -10)",394186584240*x+881426424024
"(8, -8)",913456594944*x+2042590441472
"(8, -6)",-385589523312*x-862370071848
"(8, -4)",405670573440*x+907790889280
"(8, -2)",259808535360*x+581767345456
"(8, 0)",-57357600768*x-129054601728
"(8, 2)",58074679872*x+133469888816
"(8, 4)",47981704320*x+112926735680
"(8, 6)",-10731919824*x-29353175208
"(8, 8)",12686897152
"(8, 10)",-1337532912*x+2483941464
"(8, 12)",-3673616256*x+7879948992
"(8, 14)",701023968*x-1574432608
"(8, 16)",-585418752*x+1309061376
"(9, -19)",118713088584*x+265450535892
"(9, -17)",278109397368*x+621871512966
"(9, -15)",-441058644720*x-986237170740
"(9, -13)",695173540248*x+1554456436452
"(9, -11)",-3841267706640*x-8589352345128
"(9, -9)",-918241389288*x-2053289773269
"(9, -7)",1442231722224*x+3224725258698
"(9, -5)",-651242552400*x-1456390001880
"(9, -3)",-901292100624*x-2013235417656
"(9, -1)",-585634503960*x-1306964500578
"(9, 1)",185711095944*x+407136832542
"(9, 3)",155078129232*x+334253982024
"(9, 5)",-10029198960*x-31471438680
"(9, 7)",-19088651808*x-22653350262
"(9, 9)",-12753352629
"(9, 11)",10731919824*x-29353175208
"(9, 13)",-2076555384*x+5011779492
"(9, 15)",1365506640*x-3072389940
"(9, 17)",-864042696*x+1930535046
"(9, 19)",-368677800*x+824388372
"(10, -22)",22813577856*x+51012710896
"(10, -20)",-795623527440*x-1779068292185
"(10, -18)",-7755202896768*x-17341160701248
"(10, -16)",-3456318412008*x-7728563546858
"(10, -14)",15855779364480*x+35454617999680
"(10, -12)",-4704314159952*x-10519104043062
"(10, -10)",-11240253820800*x-25134456460400
"(10, -8)",-6352398905688*x-14203633112218
"(10, -6)",4304352539520*x+9619701743520
"(10, -4)",2488957422048*x+5569204800893
"(10, -2)",-2914146390528*x-6541306300928
"(10, 0)",942714874800*x+2121108468300
"(10, 2)",-1796484791808*x-4057613859328
"(10, 4)",260600714568*x+617301006493
"(10, 6)",-382233329280*x-794933520480
"(10, 8)",74639736072*x+78674980582
"(10, 10)",-156114636400
"(10, 12)",19088651808*x-22653350262
"(10, 14)",-47981704320*x+112926735680
"(10, 16)",10688959512*x-24102721258
"(10, 18)",24095889792*x-53830064448
"(10, 20)",2470880520*x-5525163385
"(10, 22)",-70850304*x+158426096
"(11, -23)",1429696303992*x+3196898122924
"(11, -21)",-613011681216*x-1370735807958
"(11, -19)",-4671139583880*x-10444986104938
"(11, -17)",18959855454144*x+42395536853296
"(11, -15)",-3880644617520*x-8677413253080
"(11, -13)",17681596109496*x+39536976859622
"(11, -11)",-30694587783552*x-68636508793776
"(11, -9)",20739066571080*x+46373277090492
"(11, -7)",16558193687112*x+37028733546068
"(11, -5)",4363675493760*x+9753828660180
"(11, -3)",-2540577176280*x-5672662965090
"(11, -1)",-1829903722416*x-4054453545208
"(11, 1)",2693844054000*x+5998319291272
"(11, 3)",601191894600*x+1309046081310
"(11, 5)",-276090962400*x-556763464620
"(11, 7)",199631691864*x+676373556628
"(11, 9)",-113767428456*x+33645980412
"(11, 11)",-426313719216
"(11, 13)",-74639736072*x+78674980582
"(11, 15)",10029198960*x-31471438680
"(11, 17)",-58074679872*x+133469888816
"(11, 19)",14473449144*x-32512698218
"(11, 21)",1902502800*x-4259843478
"(11, 23)",-4440092184*x+9928353644
"(12, -26)",-602371284264*x-1346943139308
"(12, -24)",10810194716160*x+24172330239840
"(12, -22)",8542388080584*x+19101360531492
"(12, -20)",-18526505048064*x-41426527154688
"(12, -18)",49033865512080*x+109643017629384
"(12, -16)",-118774779488640*x-265588295338080
"(12, -14)",-15894045391752*x-35539271397828
"(12, -12)",77778416553984*x+173921181460992
"(12, -10)",24619463339328*x+55052860883904
"(12, -8)",-2600413136640*x-5833714585248
"(12, -6)",17351148980880*x+38825622901560
"(12, -4)",-48659958392832*x-108677371603968
"(12, -2)",3451377843432*x+7730673681996
"(12, 0)",-4628768889600*x-10414730001600
"(12, 2)",936672311160*x+2142439165836
"(12, 4)",9482545760256*x+20528193180672
"(12, 6)",1909862990640*x+4511654034360
"(12, 8)",-1360935138816*x-3079319034528
"(12, 10)",72386009280*x+503800150464
"(12, 12)",1080255785472
"(12, 14)",113767428456*x+33645980412
"(12, 16)",382233329280*x-794933520480
"(12, 18)",-155078129232*x+334253982024
"(12, 20)",57357600768*x-129054601728
"(12, 22)",-26522706600*x+59336559972
"(12, 24)",-33572033280*x+75070796640
"(12, 26)",1870736328*x-4183093548
"(13, -29)",2403763488*x+5374978561
"(13, -27)",-11370640442040*x-25425524975994
"(13, -25)",-11751344789616*x-26276805723816
"(13, -23)",83716423065792*x+187195615348016
"(13, -21)",59213338390008*x+132405024579102
"(13, -19)",86402387512944*x+193201719289853
"(13, -17)",80839598467320*x+180763551688148
"(13, -15)",47927758327488*x+107170787565504
"(13, -13)",30202059156048*x+67535160057274
"(13, -11)",-21025190846952*x-47004912442738
"(13, -9)",19073851384896*x+42605588567232
"(13, -7)",-52165002263760*x-116710317479720
"(13, -5)",15815183239152*x+35361211235724
"(13, -3)",71702131571136*x+160181916138288
"(13, -1)",33854683055688*x+75637624808812
"(13, 1)",-4694985731304*x-10028305828948
"(13, 3)",-10945220996160*x-23478867344592
"(13, 5)",-237292531344*x-310957143156
"(13, 7)",-4577494074480*x-10960299281320
"(13, 9)",-3287696127552*x-7086739238208
"(13, 11)",702030482136*x+1277801621902
"(13, 13)",419473043834
"(13, 15)",-72386009280*x+503800150464
"(13, 17)",-199631691864*x+676373556628
"(13, 19)",-260600714568*x+617301006493
"(13, 21)",-185711095944*x+407136832542
"(13, 23)",-259808535360*x+581767345456
"(13, 25)",36499013424*x-81597272616
"(13, 27)",35312896872*x-78962000634
"(13, 29)",-7465176*x+16692641
"(14, -30)",-4521172233600*x-10109648452320
"(14, -28)",12093163195680*x+27041134973570
"(14, -26)",130673906352000*x+292195739612480
"(14, -24)",-188388599179176*x-421249706018658
"(14, -22)",-581382249352704*x-1300010356402688
"(14, -20)",-84537614399040*x-189031664267820
"(14, -18)",-440821527835392*x-985707014532768
"(14, -16)",205028624400840*x+458457034695182
"(14, -14)",172361979590400*x+385420537695200
"(14, -12)",-425612679440256*x-951669710866512
"(14, -10)",-216003318140160*x-482969173933440
"(14, -8)",-271742437646856*x-607502932648034
"(14, -6)",64190345328000*x+143589128149440
"(14, -4)",-93229258777776*x-207964028571838
"(14, -2)",-16667958916224*x-37981456736608
"(14, 0)",-9741364534800*x-21918070203300
"(14, 2)",-51123499523712*x-114549324753248
"(14, 4)",36500606049600*x+80324559933442
"(14, 6)",3771628951680*x+9325313979840
"(14, 8)",10321310485368*x+19305396534686
"(14, 10)",2753697358080*x+3157527173760
"(14, 12)",3422207492352*x+1741148983728
"(14, 14)",2393916383200
"(14, 16)",-702030482136*x+1277801621902
"(14, 18)",1360935138816*x-3079319034528
"(14, 20)",276090962400*x-556763464620
"(14, 22)",1796484791808*x-4057613859328
"(14, 24)",585634503960*x-1306964500578
"(14, 26)",-405670573440*x+907790889280
"(14, 28)",-37556407440*x+83980299970
"(14, 30)",14041042560*x-31396727520
