numerator,1
denominator,30
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(191029388523*x+427154698437)/2
"(1, 1)",(191029388523*x-427154698437)/2
"(2, -4)",126285452395727575943823*x+282382856126160532097574
"(2, -2)",-96996928101660532940*x-216891724843644495860
"(2, 0)",1043322691228330*x
"(2, 2)",-96996928101660532940*x+216891724843644495860
"(2, 4)",126285452395727575943823*x-282382856126160532097574
"(3, -5)",689718367814038094825805495*x+1542257155762392208555680175
"(3, -3)",63957419475607062005802705*x+143013137612710010237528895
"(3, -1)",-140659340562895117679346*x-314518010866642837702778
"(3, 1)",-140659340562895117679346*x+314518010866642837702778
"(3, 3)",63957419475607062005802705*x-143013137612710010237528895
"(3, 5)",689718367814038094825805495*x-1542257155762392208555680175
"(4, -8)",-128245198720711413461578614333880*x-286764982127479787234401164075440
"(4, -6)",-1725464046098611867069393207688*x-3858254899808326931394851357868
"(4, -4)",13982459271783017751862274816*x+31265729424281739740459189504
"(4, -2)",7666777578329560649866999880*x+17143423601762028145340600260
"(4, 0)",-83885866591700537769174800*x
"(4, 2)",7666777578329560649866999880*x-17143423601762028145340600260
"(4, 4)",13982459271783017751862274816*x-31265729424281739740459189504
"(4, 6)",-1725464046098611867069393207688*x+3858254899808326931394851357868
"(4, 8)",-128245198720711413461578614333880*x+286764982127479787234401164075440
"(5, -11)",(333938471145459205775538485047815615*x+746709121783598846107667713950572607)/2
"(5, -9)",-185972051597431128880199601567111550*x-415846149286954357960445483345537802
"(5, -7)",3616236937693126215085525892583550*x+8086151615427501717872735090749910
"(5, -5)",(-446113793969050597261360960515375*x-997540769013623888017932014354625)/2
"(5, -3)",-9116223990193261840157837667175*x-20384494521257193389533231008015
"(5, -1)",189641490903156423430427805280*x+429832168927587068948707868192
"(5, 1)",189641490903156423430427805280*x-429832168927587068948707868192
"(5, 3)",-9116223990193261840157837667175*x+20384494521257193389533231008015
"(5, 5)",(-446113793969050597261360960515375*x+997540769013623888017932014354625)/2
"(5, 7)",3616236937693126215085525892583550*x-8086151615427501717872735090749910
"(5, 9)",-185972051597431128880199601567111550*x+415846149286954357960445483345537802
"(5, 11)",(333938471145459205775538485047815615*x-746709121783598846107667713950572607)/2
"(6, -12)",84561770468818676159952679428328156410*x+189085867066012820371236629799275084580
"(6, -10)",-55455156371780440680483608442514042200*x-124001499350181665647952743050834623000
"(6, -8)",-596883056637917255435982297081403170*x-1334671089260240029689769229909826040
"(6, -6)",-376537687604138935895668363968949800*x-841963865572160962486693990377946200
"(6, -4)",4714585027133311928956862816336058*x+10542135047480306269883535024596108
"(6, -2)",112621222110178398607377354119760*x+251153527018640731795327099553680
"(6, 0)",-13841779884629507858337934608900*x
"(6, 2)",112621222110178398607377354119760*x-251153527018640731795327099553680
"(6, 4)",4714585027133311928956862816336058*x-10542135047480306269883535024596108
"(6, 6)",-376537687604138935895668363968949800*x+841963865572160962486693990377946200
"(6, 8)",-596883056637917255435982297081403170*x+1334671089260240029689769229909826040
"(6, 10)",-55455156371780440680483608442514042200*x+124001499350181665647952743050834623000
"(6, 12)",84561770468818676159952679428328156410*x-189085867066012820371236629799275084580
"(7, -15)",911916190263232430127117739689031677155*x+2039106591211219553397409206403294425525
"(7, -13)",10136682496653275297539417943912229752090*x+22666311128849008032591564403873336322690
"(7, -11)",-1709085885444495772757371733002967738464*x-3821632219239310924198782057810274630688
"(7, -9)",-721697244447742246765265745541518907579*x-1613764097759434350590584381159613700507
"(7, -7)",-133857467562671458456704462871709001975*x-299314396765653705212852801645759900025
"(7, -5)",-6207830034840899563066041892948360140*x-13881130055082748407856371015304023900
"(7, -3)",-140477090604122468928681491944366930*x-314089161787066049347514780898604230
"(7, -1)",-8346968886549763057683259726892449*x-20012820830635799832165567353748553
"(7, 1)",-8346968886549763057683259726892449*x+20012820830635799832165567353748553
"(7, 3)",-140477090604122468928681491944366930*x+314089161787066049347514780898604230
"(7, 5)",-6207830034840899563066041892948360140*x+13881130055082748407856371015304023900
"(7, 7)",-133857467562671458456704462871709001975*x+299314396765653705212852801645759900025
"(7, 9)",-721697244447742246765265745541518907579*x+1613764097759434350590584381159613700507
"(7, 11)",-1709085885444495772757371733002967738464*x+3821632219239310924198782057810274630688
"(7, 13)",10136682496653275297539417943912229752090*x-22666311128849008032591564403873336322690
"(7, 15)",911916190263232430127117739689031677155*x-2039106591211219553397409206403294425525
"(8, -16)",18487010908579161688780855369426782264832*x+41338213092363155591299971951952822946816
"(8, -14)",252444971676546376575970606032722072370304*x+564484117246766750371154343307841124436288
"(8, -12)",199612879996808977267162727739912074313280*x+446347968857372876945809097894474713594080
"(8, -10)",30869190744691008350166227161779298959840*x+69025608915536471000030179143286879768200
"(8, -8)",-3036153264246558466049753141568983121920*x-6789045088952916888673673984909907476480
"(8, -6)",-1186983101780770795837054026457968400416*x-2654174903768253975760680060838578462408
"(8, -4)",-73054586933178612561463699180807092800*x-163355279815992475916619806599463965600
"(8, -2)",-4769077988083596713245588749144695360*x-10643410743716774284068832653687372560
"(8, 0)",207290516969763301914508805295006720*x
"(8, 2)",-4769077988083596713245588749144695360*x+10643410743716774284068832653687372560
"(8, 4)",-73054586933178612561463699180807092800*x+163355279815992475916619806599463965600
"(8, 6)",-1186983101780770795837054026457968400416*x+2654174903768253975760680060838578462408
"(8, 8)",-3036153264246558466049753141568983121920*x+6789045088952916888673673984909907476480
"(8, 10)",30869190744691008350166227161779298959840*x-69025608915536471000030179143286879768200
"(8, 12)",199612879996808977267162727739912074313280*x-446347968857372876945809097894474713594080
"(8, 14)",252444971676546376575970606032722072370304*x-564484117246766750371154343307841124436288
