numerator,1
denominator,600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-62634069586082270967818263585350520973249492884335519280094430112276467073884851*x-140054037301720216780105358122312980970757974837175813071094513454183268429772669)/2
"(1, 1)",(62634069586082270967818263585350520973249492884335519280094430112276467073884851*x-140054037301720216780105358122312980970757974837175813071094513454183268429772669)/2
"(2, -4)",41406046861274132955438781150098226242768594193203751741742397259471343956354308541726880951*x+92586735461350765710397243697994886211543086219449192960017391691989600314484381936753021238
"(2, -2)",8215231020038403350062476479491419230488751460345717149282933132247035901137358739182860*x+18369815011643019219983098274153515055737271440214346545644314002219607369399028611004340
"(2, 0)",-665096723612805165304959277604487527795894087245492823423306897702848337038658213100
"(2, 2)",-8215231020038403350062476479491419230488751460345717149282933132247035901137358739182860*x+18369815011643019219983098274153515055737271440214346545644314002219607369399028611004340
"(2, 4)",-41406046861274132955438781150098226242768594193203751741742397259471343956354308541726880951*x+92586735461350765710397243697994886211543086219449192960017391691989600314484381936753021238
"(3, -5)",196631433379126324381564699518009795523037665705209487121864954847470785135740724814932259607450*x+439681251548947638580385860176755269143365428565350823849206681702928604652431982962224467729650
"(3, -3)",11974831397800635190716138473947554626761624624043991390944489376111735696741653505726875541270*x+26776537024540541616050713865626150285449635931815606558301675038964071265203026327207437869130
"(3, -1)",8662881964011796651396266410967550525983887325196797689492126417724493632896874944340684462*x+19375414959030806250288729147304723209051234319927778279281306506644631218194795003577386326
"(3, 1)",-8662881964011796651396266410967550525983887325196797689492126417724493632896874944340684462*x+19375414959030806250288729147304723209051234319927778279281306506644631218194795003577386326
"(3, 3)",-11974831397800635190716138473947554626761624624043991390944489376111735696741653505726875541270*x+26776537024540541616050713865626150285449635931815606558301675038964071265203026327207437869130
"(3, 5)",-196631433379126324381564699518009795523037665705209487121864954847470785135740724814932259607450*x+439681251548947638580385860176755269143365428565350823849206681702928604652431982962224467729650
"(4, -8)",-10861827846724780376522189911524983020619575066493010375255231954591965322199528236781053111215857720*x-24287785425176775374262558020294185330907588614351286908572763661013218191868884321084279741422365360
"(4, -6)",-1366465537740855620503389061855879625089298696000109540180983568808839741630488613798414794150262384*x-3055509831299357573878498668957059237344581433774700188483968454316557595569278087166822053478097844
"(4, -4)",100495426694141701477464915683007167938680504518424893128930988898371299576911959689037822807627712*x+224714605515607889842005236505567509925460673748496062628117874557407569759410289502147544368702528
"(4, -2)",206071891593011778021115547172092562384090915234099885423730977234620975999853736745770910412080*x+460804935092019735645956977097248095634293489710586632784222403843915756631863803333289170446260
"(4, 0)",73926637488999553160262218064900113911820543430891407502442552256325343675378004642849920452000
"(4, 2)",-206071891593011778021115547172092562384090915234099885423730977234620975999853736745770910412080*x+460804935092019735645956977097248095634293489710586632784222403843915756631863803333289170446260
"(4, 4)",-100495426694141701477464915683007167938680504518424893128930988898371299576911959689037822807627712*x+224714605515607889842005236505567509925460673748496062628117874557407569759410289502147544368702528
"(4, 6)",1366465537740855620503389061855879625089298696000109540180983568808839741630488613798414794150262384*x-3055509831299357573878498668957059237344581433774700188483968454316557595569278087166822053478097844
"(4, 8)",10861827846724780376522189911524983020619575066493010375255231954591965322199528236781053111215857720*x-24287785425176775374262558020294185330907588614351286908572763661013218191868884321084279741422365360
"(5, -11)",(-109490616082228281298147003786554460756847004764682509898349677106540071473974680481232413338647986225255*x-244828460458194140385924765392228570267466208423572469250271096929604261458432763097812300753939706121959)/2
"(5, -9)",-11455059285636243331333553268018705993386049936502670392669828319079780338016685974670242452420239972170*x-25614291248972820386491983026323411313695940359233828429901195317726229480379318695475234088216310298334
"(5, -7)",-4191406370920551594984227725446371879641882547470420421708672365321788797904215198181619462311221195150*x-9372269566704051151067403640127868122064458264915425500822405705576773719696383308765561634545211809590
"(5, -5)",(-468494455561383376531096574781125756662953644280912258334716355332720474900165733563563359061182144375*x-1047585449715422966980971371915337782242257653360761919608641161614152392775262517096073718090304805625)/2
"(5, -3)",9805370867484351194945474788775385052501318530555932055970666722994787483654321947072068977584873725*x+21925491469942593235275226640425111499511646768986363724076912971922224209510953305227863646598202565
"(5, -1)",-47993409202380178998743458265577172641567875639599206204997545559595146928929412060423932821562580*x-94209136207859478221870024693190518505118277896364502551529928916791881644366372087167030737413884
"(5, 1)",47993409202380178998743458265577172641567875639599206204997545559595146928929412060423932821562580*x-94209136207859478221870024693190518505118277896364502551529928916791881644366372087167030737413884
"(5, 3)",-9805370867484351194945474788775385052501318530555932055970666722994787483654321947072068977584873725*x+21925491469942593235275226640425111499511646768986363724076912971922224209510953305227863646598202565
"(5, 5)",(468494455561383376531096574781125756662953644280912258334716355332720474900165733563563359061182144375*x-1047585449715422966980971371915337782242257653360761919608641161614152392775262517096073718090304805625)/2
"(5, 7)",4191406370920551594984227725446371879641882547470420421708672365321788797904215198181619462311221195150*x-9372269566704051151067403640127868122064458264915425500822405705576773719696383308765561634545211809590
"(5, 9)",11455059285636243331333553268018705993386049936502670392669828319079780338016685974670242452420239972170*x-25614291248972820386491983026323411313695940359233828429901195317726229480379318695475234088216310298334
"(5, 11)",(109490616082228281298147003786554460756847004764682509898349677106540071473974680481232413338647986225255*x-244828460458194140385924765392228570267466208423572469250271096929604261458432763097812300753939706121959)/2
"(6, -12)",-15832611014736520456011937215420325565505265179901108641699107385148130095550319335725571437229672538276540*x-35402794490262784336513434550438884343167360867716022695020163275524523826166655613177499162280624595162520
"(6, -10)",-21855919865910416811711833464874993872847481844372237786039431714350592727462537647237404391519180792654000*x-48871322530963780537917920173000793537161158485635822866355554536532006031300732361197876107613941697878000
"(6, -8)",-4631445923917513511726718918711142411924010764600956862548328908956725259205615795117445915321447093061730*x-10356227919993879338453394107478019607008976507291824343197018298681284082260795662698627137776730684202160
"(6, -6)",-547675157225060053801183777706856038292193019043689359019117415038644098952076725600070397969792415640400*x-1224638881141266882893312061318996249698707064635415842275506007633952880572943912163581881177381631367600
"(6, -4)",-4532359752786301983573465439527286331913258347140104582013102060653753344594765679796591640294299873164*x-10134654664585597296321214693940112792564134647613894474276957896414821549815435714073588189053609479344
"(6, -2)",-440743461627435550200342559193087631944087980153160391440218703064902866339177030002814483305902798640*x-985738438884150561194234698414851524614579518474420884643705825594149744969272692838171913946894132720
"(6, 0)",62235658640833079211669320076001210364602009233129283665891374569360082166509363241078038833597014000
"(6, 2)",440743461627435550200342559193087631944087980153160391440218703064902866339177030002814483305902798640*x-985738438884150561194234698414851524614579518474420884643705825594149744969272692838171913946894132720
"(6, 4)",4532359752786301983573465439527286331913258347140104582013102060653753344594765679796591640294299873164*x-10134654664585597296321214693940112792564134647613894474276957896414821549815435714073588189053609479344
"(6, 6)",547675157225060053801183777706856038292193019043689359019117415038644098952076725600070397969792415640400*x-1224638881141266882893312061318996249698707064635415842275506007633952880572943912163581881177381631367600
"(6, 8)",4631445923917513511726718918711142411924010764600956862548328908956725259205615795117445915321447093061730*x-10356227919993879338453394107478019607008976507291824343197018298681284082260795662698627137776730684202160
"(6, 10)",21855919865910416811711833464874993872847481844372237786039431714350592727462537647237404391519180792654000*x-48871322530963780537917920173000793537161158485635822866355554536532006031300732361197876107613941697878000
"(6, 12)",15832611014736520456011937215420325565505265179901108641699107385148130095550319335725571437229672538276540*x-35402794490262784336513434550438884343167360867716022695020163275524523826166655613177499162280624595162520
"(7, -15)",-259977689417483252719995533133924156020663057885107663080195982232521477582344932590205149111426111949212350*x-581327786170820255808102556153059910110697283776172124762199259452152194377327294818030319109303992288205850
"(7, -13)",-272463651776294280887832966467630477865682011936964433805290969522352145480418851310649951914791415284607390*x-609247246769625335025335355898602014176056670673280440436733161368165733988583988296835869563851822904501190
"(7, -11)",-3875112660670634931388861980584799712999696160833234203926646677827310113617526604500671153171704791627861852*x-8665015329729615494563995840010467511740082999264853166715525134167583528730428759360084251142422210508986324
"(7, -9)",-2909464408341338322782648715097887007037380118401762401651022010578696481407998994661294290271142183611470458*x-6505760195167438626924894223536437518475996872704598357641987187162840207621770354461735468839906785032130474
"(7, -7)",-493369447762547089239217317988338907649178628499401661197812063933789634647678473049297013310138187741431150*x-1103207623216918013392483256110039459655748110586267012420469089698037149186972613201914361211980859330516850
"(7, -5)",-27797345337855189595817082032881245974925820960302866760851605347175866902453702952343118062525578909635400*x-62156752936748349240394936232027565441328443688566869000118251490423132619654876010095884289399975523008200
"(7, -3)",-369935650752553578130512603666828140493743746283323698780507252917875851371803556528780910392393642752470*x-827262734655804020479686342008255471996425753302600352520024867678665360890314587362020197143817126043970
"(7, -1)",-46523802203283565156841009544675400086420184778965427855950681971829360203188186879897678443628335506122*x-100068385671981961304533079654106955210491664379586867568711579120442558561110596434012315416399168257074
"(7, 1)",46523802203283565156841009544675400086420184778965427855950681971829360203188186879897678443628335506122*x-100068385671981961304533079654106955210491664379586867568711579120442558561110596434012315416399168257074
"(7, 3)",369935650752553578130512603666828140493743746283323698780507252917875851371803556528780910392393642752470*x-827262734655804020479686342008255471996425753302600352520024867678665360890314587362020197143817126043970
"(7, 5)",27797345337855189595817082032881245974925820960302866760851605347175866902453702952343118062525578909635400*x-62156752936748349240394936232027565441328443688566869000118251490423132619654876010095884289399975523008200
"(7, 7)",493369447762547089239217317988338907649178628499401661197812063933789634647678473049297013310138187741431150*x-1103207623216918013392483256110039459655748110586267012420469089698037149186972613201914361211980859330516850
"(7, 9)",2909464408341338322782648715097887007037380118401762401651022010578696481407998994661294290271142183611470458*x-6505760195167438626924894223536437518475996872704598357641987187162840207621770354461735468839906785032130474
