numerator,1
denominator,30
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(22501989635708342405941163418696957793*x+50315978454363470795723019701635099567)/2
"(1, 1)",(22501989635708342405941163418696957793*x-50315978454363470795723019701635099567)/2
"(2, -4)",14875585180482649737455645340614424727858347910093*x+33262819668647682683294252412397299141920819942834
"(2, -2)",-11416606400734343181419413666709213625994243300*x-25528307984362580176338351637265218408652772700
"(2, 0)",245349613534873379063796909444416421937470*x
"(2, 2)",-11416606400734343181419413666709213625994243300*x+25528307984362580176338351637265218408652772700
"(2, 4)",14875585180482649737455645340614424727858347910093*x-33262819668647682683294252412397299141920819942834
"(3, -5)",162195394017404556009829942446428448449441960154323205*x+362679926660279295082408142756939192107331284296665325
"(3, -3)",10719334847999527022710073709334200542644566006454575*x+23969161393673060341968657864009302913994342728799425
"(3, -1)",-17038022600854841691008462597471484553710589749306*x-38095605883934847745692095563694494558488491612178
"(3, 1)",-17038022600854841691008462597471484553710589749306*x+38095605883934847745692095563694494558488491612178
"(3, 3)",10719334847999527022710073709334200542644566006454575*x-23969161393673060341968657864009302913994342728799425
"(3, 5)",162195394017404556009829942446428448449441960154323205*x-362679926660279295082408142756939192107331284296665325
"(4, -8)",-15094549747429132507122789455033176001145719461395279746600*x-33752439325003821711767769122593920308931556136271875030800
"(4, -6)",-760055854701822124599527504549526450324881983135862387328*x-1699536557809977421184917716546613775136454024262441990868
"(4, -4)",38477531020127224729837278240565079266360127947551902496*x+86038374967231154763399427535576556280379868658944755424
"(4, -2)",1740374164154884443668207558739736584432444281580544000*x+3891604422130485616160842593696817752444476480832453500
"(4, 0)",-12859526608027679460181119335884503620135299175170800*x
"(4, 2)",1740374164154884443668207558739736584432444281580544000*x-3891604422130485616160842593696817752444476480832453500
"(4, 4)",38477531020127224729837278240565079266360127947551902496*x-86038374967231154763399427535576556280379868658944755424
"(4, 6)",-760055854701822124599527504549526450324881983135862387328*x+1699536557809977421184917716546613775136454024262441990868
"(4, 8)",-15094549747429132507122789455033176001145719461395279746600*x+33752439325003821711767769122593920308931556136271875030800
"(5, -11)",(39335727736859141271952651566074447565458594634652785856431965*x+87957361164040999781571114668573517382992366191923340322787037)/2
"(5, -9)",-22526186281725729166766633722980230369734744988403186175253790*x-50370083799761959089781957117154435364799835287174153306579002
"(5, -7)",-2804116941986815366153624057037264367554489507641103654847250*x-6270196099141353357485801563214349949094551241549654572090250
"(5, -5)",(-101607180258592758495499856073606797510237502677063779685125*x-227200562059944386545311534367164920150252324724440792204875)/2
"(5, -3)",20357449921781288451412843263698510591127315036652473375*x+45529811166730106738698501966440224686830829190122143975
"(5, -1)",117249453196056485217905849394868881100422289680636809120*x+261358568775117358065290950807099976482216143287912806432
"(5, 1)",117249453196056485217905849394868881100422289680636809120*x-261358568775117358065290950807099976482216143287912806432
"(5, 3)",20357449921781288451412843263698510591127315036652473375*x-45529811166730106738698501966440224686830829190122143975
"(5, 5)",(-101607180258592758495499856073606797510237502677063779685125*x+227200562059944386545311534367164920150252324724440792204875)/2
"(5, 7)",-2804116941986815366153624057037264367554489507641103654847250*x+6270196099141353357485801563214349949094551241549654572090250
"(5, 9)",-22526186281725729166766633722980230369734744988403186175253790*x+50370083799761959089781957117154435364799835287174153306579002
"(5, 11)",(39335727736859141271952651566074447565458594634652785856431965*x-87957361164040999781571114668573517382992366191923340322787037)/2
"(6, -12)",14172647058417637344908888696543347881759394698560417929951974150*x+31691002243734270129590989199174386328111454299914465949814932700
"(6, -10)",-8501158632434052139188546653256120516440973335000049776578636200*x-19009168589631689044818275112932510908952345672055170808220833000
"(6, -8)",-2710840660101156075262623339160848258941203999864742477709241950*x-6061623992156586911168219723403626126658349799825506037453909400
"(6, -6)",-13063990727709059203840555575478849963660967226114255029959800*x-29211971324540213474143361554910226979741568106650348892136200
"(6, -4)",-6076255795566166611451185907621188730707851561009323892727642*x-13586918079328682741482335508907466036490582802530272504812652
"(6, -2)",-181643884545462491659000042967315645321699914944285608746800*x-406702266722508655669990617776013392939858223972925864076400
"(6, 0)",5097448766145459367483528646308022894857474013624797580100*x
"(6, 2)",-181643884545462491659000042967315645321699914944285608746800*x+406702266722508655669990617776013392939858223972925864076400
"(6, 4)",-6076255795566166611451185907621188730707851561009323892727642*x+13586918079328682741482335508907466036490582802530272504812652
"(6, 6)",-13063990727709059203840555575478849963660967226114255029959800*x+29211971324540213474143361554910226979741568106650348892136200
"(6, 8)",-2710840660101156075262623339160848258941203999864742477709241950*x+6061623992156586911168219723403626126658349799825506037453909400
"(6, 10)",-8501158632434052139188546653256120516440973335000049776578636200*x+19009168589631689044818275112932510908952345672055170808220833000
"(6, 12)",14172647058417637344908888696543347881759394698560417929951974150*x-31691002243734270129590989199174386328111454299914465949814932700
"(7, -15)",214447827827712094150088641900765909309775145670397948940162683145*x+479519920649935301670241216240237272133131323410287930344482710975
"(7, -13)",2301051248627248351398624858092190989147161502378039812607673279250*x+5145307011641296953161870659224806471664552886784408226203942970250
"(7, -11)",242184805284580630181319153934623487220870546535732551715425554816*x+541541687733872589330626884393176016705320747760991222562911836352
"(7, -9)",-865713050960741145705681871076585799752962150562825433940846403109*x-1935793230956956802463242794896717051325137237348995688370169082117
"(7, -7)",-32238911158505035618712071292680652925644302858684850386724865425*x-72088396870884710335690312852756537354379133200114411871026280575
"(7, -5)",-8348405378560715798995447667758420719398765665658161964192638860*x-18667601828309515395174096479591029090896185140392277430761055100
"(7, -3)",69970152052601050827013195374957999870937202533528707148002150*x+156437193340013048345987642538024941976194097440251545493141650
