numerator,(13*x-29)/2
"(10, 14)",-2828898800*x+6370383600
"(10, 16)",4691533119*x-10517856853
"(10, 18)",934171680*x-2087597760
"(10, 20)",(-10367075875*x+23181551625)/2
"(10, 22)",146193060*x-326897620
"(11, -23)",-2192894797730*x-4903461835230
"(11, -21)",-5126713436208*x-11463679744482
"(11, -19)",-4333333945395*x-9689629300673
"(11, -17)",5104573779760*x+11414173885920
"(11, -15)",1625948933700*x+3635735785500
"(11, -13)",-9279923221140*x-20750528774690
"(11, -11)",-1184634978696*x-2648931795864
"(11, -9)",-3260956078380*x-7291653417048
"(11, -7)",-2968273141470*x-6637195697090
"(11, -5)",3062183014800*x+6846665143500
"(11, -3)",1350739961025*x+3021377059275
"(11, -1)",-1100445512088*x-2458992640832
"(11, 1)",317670548260*x+704497032252
"(11, 3)",192682101300*x+438017218350
"(11, 5)",-113761188450*x-238133463750
"(11, 7)",15740228140*x+19449512040
"(11, 9)",16317923622*x+19188587418
"(11, 11)",-6284535696
"(11, 13)",12963681445*x-20242607385
"(11, 15)",-1279987800*x+5763576000
"(11, 17)",-6070672920*x+13505491480
"(11, 19)",5134807132*x-11506698882
"(11, 21)",6081526815*x-13598673123
"(11, 23)",2601302340*x-5816688920
"(12, -26)",721373822598*x+1613040904518
"(12, -24)",-6460271321400*x-14445605827800
"(12, -22)",2537537940210*x+5674107341490
"(12, -20)",6754647594240*x+15103851235200
"(12, -18)",-9721083680100*x-21737003641380
"(12, -16)",13398812099400*x+29960651639400
"(12, -14)",10495053534966*x+23467632610422
"(12, -12)",-1684088677440*x-3765747360960
"(12, -10)",28509413412480*x+63748807449600
"(12, -8)",5595004669800*x+12510779273160
"(12, -6)",-405225393300*x-906834921300
"(12, -4)",-205290319104*x-458763222528
"(12, -2)",-2296213862670*x-5133132466830
"(12, 0)",1609320258000*x+3607097130000
"(12, 2)",258673117950*x+566230797630
"(12, 4)",53002055808*x+117427459968
"(12, 6)",-135879389100*x-305986142700
"(12, 8)",-12575330040*x+1562350440
"(12, 10)",-67549110720*x+198744000
"(12, 12)",-8934157440
"(12, 14)",-16317923622*x+19188587418
"(12, 16)",-16465870200*x+34262322600
"(12, 18)",11584762020*x-25666347420
"(12, 20)",-8003136960*x+17938065600
"(12, 22)",-3007927650*x+6735790110
"(12, 24)",7663429800*x-17135998200
"(12, 26)",-855723414*x+1913455722
"(13, -29)",(225851433717*x+505019158607)/2
"(13, -27)",-12277371884700*x-27453038119230
"(13, -25)",38989871886420*x+87184003970700
"(13, -23)",-10955872914480*x-24498076551520
"(13, -21)",41879982696279*x+93646488423453
"(13, -19)",-35424530776232*x-79211660727927
"(13, -17)",10300739180550*x+23033134346810
"(13, -15)",-28434486924480*x-63581266257600
"(13, -13)",-14551463317495*x-32538152723205
"(13, -11)",19567853134284*x+43755275778578
"(13, -9)",-18664013679168*x-41735249237568
"(13, -7)",-5672761003000*x-12681229075200
"(13, -5)",-1145544038730*x-2554731147150
"(13, -3)",3601219964160*x+8052310565040
"(13, -1)",-3515760698086*x-7865338081722
"(13, 1)",-723094161348*x-1635543499768
"(13, 3)",-53673383400*x-100913056440
"(13, 5)",1279991086920*x+2856077979300
"(13, 7)",657082089300*x+1439190130700
"(13, 9)",-212715512256*x-574661019072
"(13, 11)",19388161247*x+147161607957
"(13, 13)",-77196091870
"(13, 15)",67549110720*x+198744000
"(13, 17)",-15740228140*x+19449512040
"(13, 19)",(83349935097*x-189480445141)/2
"(13, 21)",-49638660708*x+111179242482
"(13, 23)",13003491800*x-29044568280
"(13, 25)",-46251649080*x+103420699200
"(13, 27)",14563926195*x-32565925695
"(13, 29)",-133957148*x+299537289
"(14, -30)",25911221536200*x+57939252735000
"(14, -28)",-16807824053475*x-37583437137575
"(14, -26)",7114768388000*x+15909105777600
"(14, -24)",29210458144413*x+65316570377457
"(14, -22)",124750223619840*x+278949979293440
"(14, -20)",-92838498848550*x-207593175084750
"(14, -18)",-5005998553920*x-11193717852240
"(14, -16)",35912073065505*x+80301959729173
"(14, -14)",18343058279000*x+41016440661000
"(14, -12)",-14008311375240*x-31323469112040
"(14, -10)",-42551517153600*x-95147043264000
"(14, -8)",-43599444323435*x-97489774367895
"(14, -6)",-2767293438000*x-6196926901200
"(14, -4)",8613185413833*x+19245803164357
"(14, -2)",4724022561440*x+10586162971440
"(14, 0)",4187002433250*x+9384660626250
"(14, 2)",4316210469480*x+9676428304760
"(14, 4)",-2623755449315*x-5821218761127
"(14, 6)",-1706536759200*x-3830623540800
"(14, 8)",343313979645*x+536378769745
"(14, 10)",246824978400*x+326181492000
"(14, 12)",29317044120*x-8759561160
"(14, 14)",97310654000
"(14, 16)",-19388161247*x+147161607957
"(14, 18)",12575330040*x+1562350440
"(14, 20)",113761188450*x-238133463750
"(14, 22)",-148158949120*x+330510485760
"(14, 24)",-34591719435*x+77612988873
"(14, 26)",-8436464400*x+18879568400
"(14, 28)",19938106825*x-44583087675
"(14, 30)",-30736960800*x+68729934000
