numerator,(-13*x+29)/2
"(10, 16)",-2376574698576*x+5288864244752
"(10, 18)",-1123404255120*x+2512515944640
"(10, 20)",(417842794525*x-934327521975)/2
"(10, 22)",-130302510*x+291365270
"(11, -23)",249293482924430*x+557437174166730
"(11, -21)",479943148111968*x+1073185504550952
"(11, -19)",-4023222665030400*x-8996199352705568
"(11, -17)",-493072883655040*x-1102544459007480
"(11, -15)",1508885758489200*x+3373971443684400
"(11, -13)",-2399239572520560*x-5364870251056160
"(11, -11)",-3712735468549224*x-8301952254607416
"(11, -9)",2127427228477200*x+4757135851093092
"(11, -7)",995231744698230*x+2225232289615810
"(11, -5)",-257423892429600*x-575871075374400
"(11, -3)",329234951370000*x+737499043741200
"(11, -1)",-525335518407792*x-1174756717218968
"(11, 1)",12720186891140*x+31230208451052
"(11, 3)",-246037742761200*x-551905270690800
"(11, 5)",47527048998000*x+107639655411600
"(11, 7)",33893797723760*x+70509305017860
"(11, 9)",-9531127908042*x-32598395977278
"(11, 11)",19696209382224
"(11, 13)",-1437493329880*x+9513719543640
"(11, 15)",1730068688400*x-4136136903600
"(11, 17)",-589937689380*x+1296626777620
"(11, 19)",-4775325314032*x+10665374244912
"(11, 21)",569321340060*x-1273072696428
"(11, 23)",295722218640*x-661255001420
"(12, -26)",39213183815862*x+87683344626462
"(12, -24)",3421387265095800*x+7650454502136600
"(12, -22)",-1111255003308090*x-2484841731005010
"(12, -20)",-865224251199360*x-1934700235004160
"(12, -18)",16130779544102400*x+36069521116430880
"(12, -16)",14672842034709300*x+32809463814927300
"(12, -14)",10162168054956606*x+22723311957752262
"(12, -12)",-4142164844226240*x-9262188232580160
"(12, -10)",-6777581192753280*x-15155130059459520
"(12, -8)",5956395761653800*x+13316887912628040
"(12, -6)",11611318455716400*x+25962342348056400
"(12, -4)",2471824590638976*x+5526675950095872
"(12, -2)",4409853868507230*x+9860965250722470
"(12, 0)",616887721476000*x+1376134147908000
"(12, 2)",-38544185388150*x-109582111456830
"(12, 4)",95648361256512*x+200763711824832
"(12, 6)",269196475831200*x+540344806934400
"(12, 8)",387442006691160*x+834750185987640
"(12, 10)",-8456537388000*x+17045892221280
"(12, 12)",21974349306240
"(12, 14)",9531127908042*x-32598395977278
"(12, 16)",18988516173900*x-35380278341700
"(12, 18)",18847391940720*x-43430259103920
"(12, 20)",-1027582246080*x+2292298856640
"(12, 22)",-1317599915550*x+2949000736890
"(12, 24)",4058585130600*x-9075297785400
"(12, 26)",46516297746*x-104013603798
"(13, -29)",(225851433717*x+505019158607)/2
"(13, -27)",2637865589420100*x+5898446773451070
"(13, -25)",2130428676411360*x+4763783341399680
"(13, -23)",-3577598161319520*x-7999752681207880
"(13, -21)",36541961972808591*x+81710310668678997
"(13, -19)",10995594431749928*x+24586894674900363
"(13, -17)",-27577239736431450*x-61664576419671790
"(13, -15)",351279825330720*x+785442916920480
"(13, -13)",60731674538142595*x+135800534842584105
"(13, -11)",24801885200299116*x+55457341394026262
"(13, -9)",-9781377322037568*x-21872821379979648
"(13, -7)",-27933131929929200*x-62462146490564400
"(13, -5)",11440093467118680*x+25581675645400680
"(13, -3)",3132707488441440*x+7018501345005360
"(13, -1)",-3562743602434874*x-7984988378517198
"(13, 1)",3473880924192432*x+7786756250130212
"(13, 3)",-2551297155443400*x-5721509063702040
"(13, 5)",-146462767504560*x-388191777030720
"(13, 7)",299505006231600*x+817901814623600
"(13, 9)",176288887328736*x+446085641013792
"(13, 11)",285759152127007*x+507403699847397
"(13, 13)",-322183949804470
"(13, 15)",8456537388000*x+17045892221280
"(13, 17)",-33893797723760*x+70509305017860
"(13, 19)",(26813527752453*x-56707092391729)/2
"(13, 21)",43410492830172*x-96787476100218
"(13, 23)",-4244588492300*x+9488085473820
"(13, 25)",2527253548560*x-5650882258320
"(13, 27)",3129145045455*x-6996981181755
"(13, 29)",133957148*x-299537289
"(14, -30)",485322212661000*x+1085213458500600
"(14, -28)",-1410633457455300*x-3154272302218100
"(14, -26)",-49381334933402000*x-110420021724916800
"(14, -24)",44705965698429243*x+99965578028673207
"(14, -22)",182111413807041840*x+407213501478889040
"(14, -20)",-40322726197743600*x-90164358436604400
"(14, -18)",-320657215878994080*x-717011294700208560
"(14, -16)",-216093080042767785*x-483198660365381933
"(14, -14)",123506591629525000*x+276169911786975000
"(14, -12)",116766862234449960*x+261096686674692360
"(14, -10)",3631880007849600*x+8122730956891200
"(14, -8)",-55818325859505565*x-124821726324636705
"(14, -6)",-77442679249113000*x-173140184172485400
"(14, -4)",-1891220953405932*x-4277258467700348
"(14, -2)",11220941369488240*x+25084510485747840
"(14, 0)",-4391561896995000*x-9796561154835000
"(14, 2)",1196560675825320*x+2616070999951640
"(14, 4)",9113589300915260*x+20388695550605772
"(14, 6)",-5164586987631600*x-11137563586406400
"(14, 8)",1471062412423245*x+3585523250376145
"(14, 10)",-297362065384800*x-684190931392800
"(14, 12)",506993641148280*x+514222586257560
"(14, 14)",-655207382650000
"(14, 16)",-285759152127007*x+507403699847397
"(14, 18)",-387442006691160*x+834750185987640
"(14, 20)",-47527048998000*x+107639655411600
"(14, 22)",215890897551520*x-483360214796160
"(14, 24)",53083483026405*x-118468316195223
"(14, 26)",-58579282126200*x+130982321046200
"(14, 28)",-1673349297100*x+3741733308900
"(14, 30)",575709248400*x-1287325010400
