numerator,1
denominator,1278720
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",20295546030845801826801547384383192*x+45382220565447337912989915941968097
"(1, 1)",20295546030845801826801547384383192*x-45382220565447337912989915941968097
"(2, -4)",-22620949908836846079713649880752179832938319457416*x-50581981711776858523950373908303895853743016621537
"(2, -2)",-458691879336156498995412190606353653089230960*x-1025666222922778881241015127415004529036833610
"(2, 0)",-5250490378726772022865435733058844428240*x
"(2, 2)",-458691879336156498995412190606353653089230960*x+1025666222922778881241015127415004529036833610
"(2, 4)",-22620949908836846079713649880752179832938319457416*x+50581981711776858523950373908303895853743016621537
"(3, -5)",2926038049764613990546918222891261707232298625768050640*x+6542819984024589400601691575796651971683703644980038400
"(3, -3)",-4241134223120857433342799401938271097233544384751680*x-9483464424599014510437902649792886810276897634057880
"(3, -1)",2160744383989730686636076436469543721323994422992*x+4831490851512234317895570844038607336422500287524
"(3, 1)",2160744383989730686636076436469543721323994422992*x-4831490851512234317895570844038607336422500287524
"(3, 3)",-4241134223120857433342799401938271097233544384751680*x+9483464424599014510437902649792886810276897634057880
"(3, 5)",2926038049764613990546918222891261707232298625768050640*x-6542819984024589400601691575796651971683703644980038400
"(4, -8)",511247443664910203760771562050685998660811615509499088032080*x+1143184037357733429869257847472559265155800671740679690900810
"(4, -6)",-20056067207570117739671417468252408789080133077388859273744*x-44846729637431168000632323076682615610138426137641917172956
"(4, -4)",1129166229476386641224854478090705631637535157161579527008*x+2524892447006331823812632961367624091595913680183404388228
"(4, -2)",1585382562421978386978351242120575563823751198817845520*x+3545024108423663837372672395266280248072008063062502660
"(4, 0)",-5713710052394942435465514883992674985888321230248800*x
"(4, 2)",1585382562421978386978351242120575563823751198817845520*x-3545024108423663837372672395266280248072008063062502660
"(4, 4)",1129166229476386641224854478090705631637535157161579527008*x-2524892447006331823812632961367624091595913680183404388228
"(4, 6)",-20056067207570117739671417468252408789080133077388859273744*x+44846729637431168000632323076682615610138426137641917172956
"(4, 8)",511247443664910203760771562050685998660811615509499088032080*x-1143184037357733429869257847472559265155800671740679690900810
"(5, -11)",25212791713038736636066371172766820205366238484017087949010491960*x+56377516172897985868332075729765074137920946826798126990849077217
"(5, -9)",-2408296054361442153508689233053298720715372780150261740432776080*x-5385113687496713536871414165252992612733230567914930624331016484
"(5, -7)",231408600039222542194413423388784559748284775719580084217300400*x+517445360265762104537540453832072963563038006063585398066221060
"(5, -5)",-6982623521715547642177471645368961504658306979948334144809000*x-15613620855844971492871031100113833476944273796635436381853375
"(5, -3)",164334306439557864203700344961622464961228733311285352625600*x+367462679255045045724183706903303863702957901568066109623610
"(5, -1)",971463290610724861151190789668225862948826443621560159520*x+2174389858948135672663945717029106997216725598289832037384
"(5, 1)",971463290610724861151190789668225862948826443621560159520*x-2174389858948135672663945717029106997216725598289832037384
"(5, 3)",164334306439557864203700344961622464961228733311285352625600*x-367462679255045045724183706903303863702957901568066109623610
"(5, 5)",-6982623521715547642177471645368961504658306979948334144809000*x+15613620855844971492871031100113833476944273796635436381853375
"(5, 7)",231408600039222542194413423388784559748284775719580084217300400*x-517445360265762104537540453832072963563038006063585398066221060
"(5, 9)",-2408296054361442153508689233053298720715372780150261740432776080*x+5385113687496713536871414165252992612733230567914930624331016484
"(5, 11)",25212791713038736636066371172766820205366238484017087949010491960*x-56377516172897985868332075729765074137920946826798126990849077217
"(6, -12)",4727070888955650472071378715865031442519606536412769379924563048640*x+10570051842165194318299530049690788318739065794706596801411539875480
"(6, -10)",3184185059431412821171290625655984100857368324034269622070938536800*x+7120054245827846921452203029208747550735843735165194415325702208000
"(6, -8)",-244015114362755656180702377151103292765899814528677105774836570080*x-545634383252506924187242777610074881706044376665209618350621838790
"(6, -6)",16823889270633764370516568806171957504570340339290060357638006400*x+37619360055066521019145974272170819668692144770811454735746732400
"(6, -4)",-327907041254656872958983723926339269603984447433999914779118176*x-733222434357797074166693187388654195583432694485744567326542744
"(6, -2)",3501547951987578783780060110305612234525496143138099527635040*x+7828621620524520970760433457900929082777767670629127745849880
"(6, 0)",329627806818055795061506283270488251532835518734102315849600*x
"(6, 2)",3501547951987578783780060110305612234525496143138099527635040*x-7828621620524520970760433457900929082777767670629127745849880
"(6, 4)",-327907041254656872958983723926339269603984447433999914779118176*x+733222434357797074166693187388654195583432694485744567326542744
"(6, 6)",16823889270633764370516568806171957504570340339290060357638006400*x-37619360055066521019145974272170819668692144770811454735746732400
"(6, 8)",-244015114362755656180702377151103292765899814528677105774836570080*x+545634383252506924187242777610074881706044376665209618350621838790
