numerator,1
denominator,38361600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-83531200699086537882102633667731384*x-186781443005335789109170311452798069
"(1, 1)",83531200699086537882102633667731384*x-186781443005335789109170311452798069
"(2, -4)",-93101959610607633654758926814514077292704132609832*x-208182310527758519256038647884356307743338410904949
"(2, -2)",-19506212429245209540614797278899321928544534080*x-43617216975343673589377896819102892697589656280
"(2, 0)",-60555874482848185025143281260045260999470
"(2, 2)",19506212429245209540614797278899321928544534080*x-43617216975343673589377896819102892697589656280
"(2, 4)",93101959610607633654758926814514077292704132609832*x-208182310527758519256038647884356307743338410904949
"(3, -5)",-15092159289416414475569915475859138220280063370803995040*x-33747094098390025136397456813902079150109011973252826670
"(3, -3)",-31322903199583808300484495423413925045327835981730160*x-70040140806915183429407130946302089218334074554960810
"(3, -1)",10126310325364352206483080674022247925521515491856*x+22642591947876205182795081349228318536190805111292
"(3, 1)",-10126310325364352206483080674022247925521515491856*x+22642591947876205182795081349228318536190805111292
"(3, 3)",31322903199583808300484495423413925045327835981730160*x-70040140806915183429407130946302089218334074554960810
"(3, 5)",15092159289416414475569915475859138220280063370803995040*x-33747094098390025136397456813902079150109011973252826670
"(4, -8)",-21741176788368371364496330233907204740770581150408882074843840*x-48614749209632237434430840499365498353383878105302578056241880
"(4, -6)",-131168396657841442162460064174361205125160593242369220081872*x-293301451426589687907075184887920997096716983198372913663748
"(4, -4)",-5793848814445936954096682191637617252780064437131110440704*x-12955439800457703808104376255308642006037616207025352988064
"(4, -2)",-5865391409208534930414583201712787806224152260323553040*x-13115424389015097027350688144178397238916810256484283420
"(4, 0)",-58266732368681433291231643579766718102490818701312400
"(4, 2)",5865391409208534930414583201712787806224152260323553040*x-13115424389015097027350688144178397238916810256484283420
"(4, 4)",5793848814445936954096682191637617252780064437131110440704*x-12955439800457703808104376255308642006037616207025352988064
"(4, 6)",131168396657841442162460064174361205125160593242369220081872*x-293301451426589687907075184887920997096716983198372913663748
"(4, 8)",21741176788368371364496330233907204740770581150408882074843840*x-48614749209632237434430840499365498353383878105302578056241880
"(5, -11)",-103769307884855971846472266684199162641907140555458775960035808920*x-232035226408642872787472433533026520788751843750803494767469416309
"(5, -9)",11286421964160671212722782623503455897802968899041313226807130960*x+25237206734609955988608860645235674216383535601516855786322706172
"(5, -7)",-2612741790087745120166567473471448725271396337447945251713278000*x-5842268250290684309406017058413202201030503206057393363822056220
"(5, -5)",-18363377720990912535470046227226656589309842112424670807934600*x-41061760880640920886125290003142458272334588246732115805445475
"(5, -3)",-399245080446632754413361530995096841398512359992247254788000*x-892739131404969606222163522766791794090026776168131789872430
"(5, -1)",-1497991346874435013715716100264709179852328571601268141120*x-3352660576123148626891529003908344085169365224950597549248
"(5, 1)",1497991346874435013715716100264709179852328571601268141120*x-3352660576123148626891529003908344085169365224950597549248
"(5, 3)",399245080446632754413361530995096841398512359992247254788000*x-892739131404969606222163522766791794090026776168131789872430
"(5, 5)",18363377720990912535470046227226656589309842112424670807934600*x-41061760880640920886125290003142458272334588246732115805445475
"(5, 7)",2612741790087745120166567473471448725271396337447945251713278000*x-5842268250290684309406017058413202201030503206057393363822056220
"(5, 9)",-11286421964160671212722782623503455897802968899041313226807130960*x+25237206734609955988608860645235674216383535601516855786322706172
"(5, 11)",103769307884855971846472266684199162641907140555458775960035808920*x-232035226408642872787472433533026520788751843750803494767469416309
"(6, -12)",-34911789177795392760736992031252433088432410960437502093965989913680*x-78065133817691989724693044958328497587479136532582495075633291972010
"(6, -10)",-14521643254132315687329827816919309471506430649005731979313573036800*x-32471381461241111702638087465836077765920118130725935114309550336400
"(6, -8)",2032713736496784274050726550444842216641526417006098197255224522240*x+4545286093604404859930904633926956249474170563373731766255992290770
"(6, -6)",-46439121999300866133842354712632622207110099845062782030808835200*x-103841033605842864168411887115941342493722391031073968370141953200
"(6, -4)",-2045783531244469355855482810358673022413662602241804178978706992*x-4574511044228841746996693857075097797670383876261821136888758378
"(6, -2)",-6743324693701130338185330936731798207128578567822857511665280*x-15080714109636417111332455468227870585944680718182710809460960
"(6, 0)",-2333266379895323396770739990742574864297276327736420906022300
"(6, 2)",6743324693701130338185330936731798207128578567822857511665280*x-15080714109636417111332455468227870585944680718182710809460960
"(6, 4)",2045783531244469355855482810358673022413662602241804178978706992*x-4574511044228841746996693857075097797670383876261821136888758378
"(6, 6)",46439121999300866133842354712632622207110099845062782030808835200*x-103841033605842864168411887115941342493722391031073968370141953200
"(6, 8)",-2032713736496784274050726550444842216641526417006098197255224522240*x+4545286093604404859930904633926956249474170563373731766255992290770
"(6, 10)",14521643254132315687329827816919309471506430649005731979313573036800*x-32471381461241111702638087465836077765920118130725935114309550336400
"(6, 12)",34911789177795392760736992031252433088432410960437502093965989913680*x-78065133817691989724693044958328497587479136532582495075633291972010
"(7, -15)",-16821374442609541616954941500618145381630105827156346474399446759170880*x-37613736728652569950178600686662892263821890378163949592153591935252270
"(7, -13)",-6537433291461929875074977315164870392243558366153142634571942883724880*x-14618145238079070708309750140232104594577761614927526975295223722869020
"(7, -11)",-760165996193034938643540290896268052193970723993495165879195957524416*x-1699782841671472469200874267204799158524805574440285425541757414670528
"(7, -9)",-278297674339523742088063247423347718610174450601977134789493060087984*x-622292517803273975292063508424113817127470774391485035686379372792938
"(7, -7)",-21064839929810175883713811728258034345841013705896972303988462932400*x-47102414018207536456433499480976861456554257377001927571087711779650
"(7, -5)",2200009044557911123663164742717091602003647233923145229082283779680*x+4919369774831373153657291681094792407766609178110726494431850984360
"(7, -3)",-41531956215342886142747667661748106822876706999769634250129202640*x-92868383958882521679649535607879950425040934610465062882643692660
"(7, -1)",1040275654951278301259436776553254409822146042455375581656765664*x+2325365157228216751973072743223653524960088766583480306668753642
"(7, 1)",-1040275654951278301259436776553254409822146042455375581656765664*x+2325365157228216751973072743223653524960088766583480306668753642
"(7, 3)",41531956215342886142747667661748106822876706999769634250129202640*x-92868383958882521679649535607879950425040934610465062882643692660
"(7, 5)",-2200009044557911123663164742717091602003647233923145229082283779680*x+4919369774831373153657291681094792407766609178110726494431850984360
"(7, 7)",21064839929810175883713811728258034345841013705896972303988462932400*x-47102414018207536456433499480976861456554257377001927571087711779650
"(7, 9)",278297674339523742088063247423347718610174450601977134789493060087984*x-622292517803273975292063508424113817127470774391485035686379372792938
"(7, 11)",760165996193034938643540290896268052193970723993495165879195957524416*x-1699782841671472469200874267204799158524805574440285425541757414670528
