numerator,1
denominator,-10540800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-19401885162929203930509072602382525359722335305295190876253332490868092428250835368266075229409693848776318237560*x-43383934115954282722459915630251558662480186505191470195100748039459771247903012829288585038894345833298039292011
"(1, 1)",-19401885162929203930509072602382525359722335305295190876253332490868092428250835368266075229409693848776318237560*x+43383934115954282722459915630251558662480186505191470195100748039459771247903012829288585038894345833298039292011
"(2, -4)",232466704888141971325517818222272255753363961728265434371177578575811581252780033734392383645721805084727881100058525297194833313068632680*x+519811354635268092971928080620303283605442478768512710719211079100935972476851616923001195682259295380222378933773439198359334751210844011
"(2, -2)",4719559826417626805036981232618957565386239978790328501593506541553369158613053895072160289551817204891243947821503070410271882800*x+10553256595746921299910215875481186936673100348542384822869985843709959116356352352685659416838742867743643926539276815221736686430
"(2, 0)",-13302889138194023408390767822449632425261126771915755817095323951366251948820576275051650596811647668613567604100409346000*x
"(2, 2)",4719559826417626805036981232618957565386239978790328501593506541553369158613053895072160289551817204891243947821503070410271882800*x-10553256595746921299910215875481186936673100348542384822869985843709959116356352352685659416838742867743643926539276815221736686430
"(2, 4)",232466704888141971325517818222272255753363961728265434371177578575811581252780033734392383645721805084727881100058525297194833313068632680*x-519811354635268092971928080620303283605442478768512710719211079100935972476851616923001195682259295380222378933773439198359334751210844011
"(3, -5)",79695317683792837225587307375932591344184152395048296103314394666583076640441667635137680657296090232501166003031770000955768208029295859545346000*x+178204147829401873852524774802314603048002144591956237360890310412214105901578986514777982091529241045301248951850310536948683840472795810541600000
"(3, -3)",704647669838904617205099363024982303542025295290493538715433010586943521851048516109239025672582204702978815460882220773002223538275811798400*x+1575640089946619008273983969608867822864311495423180284334792042517544785303074030996312193772544277929850116032146360912107108631446964093040
"(3, -1)",966748438594821473462337339065131734547246883774567403603597851536267415910245800629168530169562588029873671138442038039057851501490640*x+2161715176400861278574808853889478612129003154382008217313167042162043905850140204428720626946684095978634993595796541525300113061183308
"(3, 1)",966748438594821473462337339065131734547246883774567403603597851536267415910245800629168530169562588029873671138442038039057851501490640*x-2161715176400861278574808853889478612129003154382008217313167042162043905850140204428720626946684095978634993595796541525300113061183308
"(3, 3)",704647669838904617205099363024982303542025295290493538715433010586943521851048516109239025672582204702978815460882220773002223538275811798400*x-1575640089946619008273983969608867822864311495423180284334792042517544785303074030996312193772544277929850116032146360912107108631446964093040
"(3, 5)",79695317683792837225587307375932591344184152395048296103314394666583076640441667635137680657296090232501166003031770000955768208029295859545346000*x-178204147829401873852524774802314603048002144591956237360890310412214105901578986514777982091529241045301248951850310536948683840472795810541600000
"(4, -8)",-56548140150114978028329526007314958101313386999227833557543925891631936145121013575244447625542087781701271208740913350546488438963727259416119197625248400*x-126445485376842253035335621107524065986199187766894950231363847103455063492699305384180591365334493255870926183904256887881299047445092625733221373238446430
"(4, -6)",-132455803009431517560861762172197305339698689434466117073818344432647216186776268195520634049826262178556840198619710081582727167460417742550661828107280*x-296180179543410090966073225073718429432043205087772355038651841992788716725494179857070327884931294958656004520186621790075138640876396114914476224032692
"(4, -4)",124748186824209108916310321886736140164381581466595681425881175904228210636789066764981541299770753525895246762685984862815020189774982157462901388960*x+278945425808775175219933079583726810223256788767942657513403912666212822213929690108117699524458519014373214339075714870367293697548257545697802717476
"(4, -2)",218113977923777298076587422402727145481412401526103791314829768833848531695917172774316392332185159145457564160879460507520036709816346587280400*x+487717681480846350189144775633918234884149354290840495424252603650722835645824869908639932702305381060290530394330469947434552447735976448107820
"(4, 0)",66321161548061277070889305724802501690816053259174568350385268023884112900441647229157527788023874471443054141431310552634552630913975980000*x
"(4, 2)",218113977923777298076587422402727145481412401526103791314829768833848531695917172774316392332185159145457564160879460507520036709816346587280400*x-487717681480846350189144775633918234884149354290840495424252603650722835645824869908639932702305381060290530394330469947434552447735976448107820
"(4, 4)",124748186824209108916310321886736140164381581466595681425881175904228210636789066764981541299770753525895246762685984862815020189774982157462901388960*x-278945425808775175219933079583726810223256788767942657513403912666212822213929690108117699524458519014373214339075714870367293697548257545697802717476
"(4, 6)",-132455803009431517560861762172197305339698689434466117073818344432647216186776268195520634049826262178556840198619710081582727167460417742550661828107280*x+296180179543410090966073225073718429432043205087772355038651841992788716725494179857070327884931294958656004520186621790075138640876396114914476224032692
"(4, 8)",-56548140150114978028329526007314958101313386999227833557543925891631936145121013575244447625542087781701271208740913350546488438963727259416119197625248400*x+126445485376842253035335621107524065986199187766894950231363847103455063492699305384180591365334493255870926183904256887881299047445092625733221373238446430
"(5, -11)",-2785335982959280292737015572031071478544406029417435642861145959912005485476295273553464327517376181518390650065497866549464660230066158488461985918489231600787800*x-6228200598073146582877192223851524026938939455223995988624564334078369565680541526757680463503769737766797296155759965575901362010129174318653170405631057617948011
"(5, -9)",-11583246654577788081932755068110293002427594936565058352456058779914769578825990227325701291089109175141189971909689826031058367226871398867828562274769003354000*x-25900926919782959714426095118480350383299722376598381482519228941480541630547317921432732255281870144361042909685611419461866183674995458875633343912069773855308
"(5, -7)",1049885489348749256546184743324705723139130835856076112910566215461047700040130990174559055832829233545170697473752337671272074952734454759247811215447214000*x+2347615322774434747551489452408341636175502016770899594605061059577869051226727116370246574028185518860154236704960077966052240158906952625235380369845387820
"(5, -5)",75718473941547512128872704246021286512517657606990831177832454825293827834869062825668376314571593603641874671998275622392049768810246909271044325878125000*x+169311654885846674799203337965575381714614052340344212182998541608728483201438005394604495523986706953038116958314442008424957682243730601603067778028828125
"(5, -3)",61026828016781080989443764280833080135065817566851230328030713533348076746967277875241688843057539931530991289891134477484277467435229162537994002176000*x+136460135896711544971565688613974702984366688608793815178248808624593564001848093037496979205915512725536839733710017265926951974202106536662517536546170
"(5, -1)",7733237661998396052958345952141083080941045074117316393836138892040828957347165327162911649615427606027032740303855627611270463071909329155572352800*x+17291845759713217139088710732479551948372546314547005718550657964471560805398395987443875133829699625638973726499680769698567460834279438565641517368
"(5, 1)",7733237661998396052958345952141083080941045074117316393836138892040828957347165327162911649615427606027032740303855627611270463071909329155572352800*x-17291845759713217139088710732479551948372546314547005718550657964471560805398395987443875133829699625638973726499680769698567460834279438565641517368
"(5, 3)",61026828016781080989443764280833080135065817566851230328030713533348076746967277875241688843057539931530991289891134477484277467435229162537994002176000*x-136460135896711544971565688613974702984366688608793815178248808624593564001848093037496979205915512725536839733710017265926951974202106536662517536546170
"(5, 5)",75718473941547512128872704246021286512517657606990831177832454825293827834869062825668376314571593603641874671998275622392049768810246909271044325878125000*x-169311654885846674799203337965575381714614052340344212182998541608728483201438005394604495523986706953038116958314442008424957682243730601603067778028828125
"(5, 7)",1049885489348749256546184743324705723139130835856076112910566215461047700040130990174559055832829233545170697473752337671272074952734454759247811215447214000*x-2347615322774434747551489452408341636175502016770899594605061059577869051226727116370246574028185518860154236704960077966052240158906952625235380369845387820
"(5, 9)",-11583246654577788081932755068110293002427594936565058352456058779914769578825990227325701291089109175141189971909689826031058367226871398867828562274769003354000*x+25900926919782959714426095118480350383299722376598381482519228941480541630547317921432732255281870144361042909685611419461866183674995458875633343912069773855308
"(5, 11)",-2785335982959280292737015572031071478544406029417435642861145959912005485476295273553464327517376181518390650065497866549464660230066158488461985918489231600787800*x+6228200598073146582877192223851524026938939455223995988624564334078369565680541526757680463503769737766797296155759965575901362010129174318653170405631057617948011
"(6, -12)",-8442845658500265096154608740362124230153951127431770958912286311815391271761424804492966596216935361959276173204824270351955039618446254634157285924657679084664195200*x-18878776815945567896013503886235057284007753258894470351828599286032671649810324292619692400979790498865232680569512306443193200277478986572897779978824577118549373040
"(6, -10)",-397318656407929565555791115753162413442115843175481222363355661186785114573823893389652808418529148339311843629825986192114014858006635081132956963796245377655980000*x-888431524457012921074646622693101557912148194650772562380421886065400292033475130754085340771461173025161495110549804345280980254535573077839025479193370046008000000
"(6, -8)",994790929937240406529282126404811744071359288211563934838315920674207282917127278895522279299631425217443428341930468485010951270188549907099316962872769188250400*x+2224420142739900149654522411933470664696132249441117405183982235213994027908287039187082138543208941135294481291002097256310412899579376961328620105041396457666170
"(6, -6)",10445885602585917879351524078037449112461271800351432049059685364449541818197192102229722578858597248032905701516974629233829404487067152776441950358090542688000*x+23357710292568465355211070461915351107093789624126716222895629297267450091491854062183508082708953986639470552414863178992522884885152345522240900854013819592800
"(6, -4)",8966569177343824492679005844636770138154493882897566015184718253873072906253225501139182767117261281054869991273838930243156808135724149504215304166274160480*x+20049858205495154978376187634266281747886717607019310975685615020974744578831100124988670257183718235838654822017081022816051450220423702350793610961405833152
"(6, -2)",-21573987856751489156432591044902693126147850132542599402537051329647356811012113719675273998387010781121235203972813938864041705288069921827677287379983200*x-48240903231177457445573780770916047783289997916419278669954060824158163579427793919128644112655400302217894648482151005679166219462683586948695163588770040
"(6, 0)",6701160007319797484852034053611569056470932055839482841841472606081420024149285421030178721592835114102777495223467343605451206677567035762171837440000*x
"(6, 2)",-21573987856751489156432591044902693126147850132542599402537051329647356811012113719675273998387010781121235203972813938864041705288069921827677287379983200*x+48240903231177457445573780770916047783289997916419278669954060824158163579427793919128644112655400302217894648482151005679166219462683586948695163588770040
