numerator,1
denominator,-21081600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",23845620217468698482938211813948747332125044703312741018783339185793450107386330221175945868351423307629532544501437465670342552313244221094199696899364624840704260781743837251838172256616986033800*x+53320427771903327966743759819015547112329050585200946006707904778062748013834180810167359294521182394584136763160450548331943510547211834145913454070227526406923791032333664911272908450305995496405
"(1, 1)",-23845620217468698482938211813948747332125044703312741018783339185793450107386330221175945868351423307629532544501437465670342552313244221094199696899364624840704260781743837251838172256616986033800*x+53320427771903327966743759819015547112329050585200946006707904778062748013834180810167359294521182394584136763160450548331943510547211834145913454070227526406923791032333664911272908450305995496405
"(2, -4)",285710007631655563802971014896033397433865587148310726963069890168728981325702490792472459074075599872012304584260081995424357400373825505331099575445049609556389252826738115786415698459570942982278315475940117425799701400*x+638866998916365535688991650093891190518537919918547347903720193118686792032160875289926921506331998186781427436190661458162189297442959288685739610396613462609708124888862348515251733342821753845287567784161777984536456405
"(2, -2)",-83377601149784598893405211264199774660714636972693982452141910566775435343188876224623568963065632365338409190232237955921795945170565625318573547631957173717065621970192587646490991741810594998162129682581639468320*x-186437983971782987999309074612255666248832755494478775801687411111057681177690796373628091411470463213671955925039237657279300486920408642411597653552758631087591341455843201554953088399122933718052247578160900720692
"(2, 0)",32976703434157710621468440862552882993926653180504006956717851658520943368763479573185521812967354249132241848796307145345452338071337865622940189817660138126912393231006622030013054494921758226844562869134
"(2, 2)",83377601149784598893405211264199774660714636972693982452141910566775435343188876224623568963065632365338409190232237955921795945170565625318573547631957173717065621970192587646490991741810594998162129682581639468320*x-186437983971782987999309074612255666248832755494478775801687411111057681177690796373628091411470463213671955925039237657279300486920408642411597653552758631087591341455843201554953088399122933718052247578160900720692
"(2, 4)",-285710007631655563802971014896033397433865587148310726963069890168728981325702490792472459074075599872012304584260081995424357400373825505331099575445049609556389252826738115786415698459570942982278315475940117425799701400*x+638866998916365535688991650093891190518537919918547347903720193118686792032160875289926921506331998186781427436190661458162189297442959288685739610396613462609708124888862348515251733342821753845287567784161777984536456405
"(3, -5)",88350512022755680716586824005748466895354942815707459739381930245380436582015771858978668319651761259731501193816759951210322916103018364378983486111613762674266151774421187804428696629511564160189643956605029913611321690792893280*x+197557750729794148526644319785642672846880891617463183815401417289735157542891173177781162694525139625577630782280818305611728379497264507149217446071782642688920569893473864039719779896242694673316761023619843832589919780107413134
"(3, -3)",-1690268702460120173194102049015966270027575761606827035329566868214811860249057900105589268957154613325697531334521423849789409412741753036858837551228300882383948755242884169387143684246518731628452219943395807897409845165040*x-3779555718941194720503497387576493835622974859217516708718448251576983621863566100620078711865004168925711542381776740011038350657093582292160187775295489759828524468316790312211712798768102665105238978434161416989128186461174
"(3, -1)",-153612371001783710544061171878876451325531617787759194917687767599858910965630531834852941077335789451468168445567882535181269764868038774301273537947057555253693333990239312037568201496370713136399616203010023529396400*x-343488003928660651415067003783961812177372668834897106781378403320052929054206508811597931855045883285992449571203617550138835584918026767095643714951026547330876093316794015639757760287170418008647166966025284097941500
"(3, 1)",153612371001783710544061171878876451325531617787759194917687767599858910965630531834852941077335789451468168445567882535181269764868038774301273537947057555253693333990239312037568201496370713136399616203010023529396400*x-343488003928660651415067003783961812177372668834897106781378403320052929054206508811597931855045883285992449571203617550138835584918026767095643714951026547330876093316794015639757760287170418008647166966025284097941500
"(3, 3)",1690268702460120173194102049015966270027575761606827035329566868214811860249057900105589268957154613325697531334521423849789409412741753036858837551228300882383948755242884169387143684246518731628452219943395807897409845165040*x-3779555718941194720503497387576493835622974859217516708718448251576983621863566100620078711865004168925711542381776740011038350657093582292160187775295489759828524468316790312211712798768102665105238978434161416989128186461174
"(3, 5)",-88350512022755680716586824005748466895354942815707459739381930245380436582015771858978668319651761259731501193816759951210322916103018364378983486111613762674266151774421187804428696629511564160189643956605029913611321690792893280*x+197557750729794148526644319785642672846880891617463183815401417289735157542891173177781162694525139625577630782280818305611728379497264507149217446071782642688920569893473864039719779896242694673316761023619843832589919780107413134
"(4, -8)",-999001696897060871333304376549950377521103492710464609720475867985419230986245294623261178592831693385791137333917675221827438151409236282486071878357436512124130412139950641730791634640315421391338374338358090526825166016739846817568644960*x-2233835703899468834612550595562601904393765937552828619867646225051820946927116466153345643692915220900727473105258188469612212363839632523648824721761782924338591771792601235631528621685390315413274853247683856250703601879019745155201264692
"(4, -6)",-804246200381654956527449715008539941413202277837139503853105211303718047456848952480008582797117038708343653775799763544288217346525799110788054404365141191599756933778907998367803013325051168407942862531340694079104674868393036146883600*x-1798349174699297790881336212281470645494157594343519790630515553346385129401349138564041295890779743472268564488092449982550826970475681211797308329051726102437552107582076617390824799220815480266364042170625374100178524746208489168501500
"(4, -4)",159296118832804852359367077236762790095431869254980049250969193754507767538875823894401475635248139484394322624095081175310263088324387920812018504476594799220579341037555410187219874576378674173110612850368319689167338860686860201600*x+356196950262036106321600866199746640229081810570751686399321443795169740303701204996261230039491428787152293606518088278200467532049193726987308698704207052266544366497756758198879136082934754939860525368400026851968730769083509106960
"(4, -2)",-7626814265552300129625003197707980452882522048087433927546690058006920636354616803970764506981531717351566657234129840551654753338497563655823741894402924116472109847715660129422718582585892012291422812499515568078881806836058960*x-17054075149621872216890094596844344515679978199014248660012192528487267980425327345614770323826475819147809463067183452372385435388513685194431040744346724981964058819594244322204872195911028252928899061241044179515266294746531428
"(4, 0)",329921306146568747097597557089884771891499613518891231425885156107045059615810203527624605729155417982197421921612231169086761200296424476056463367595589485088964732442775223798302153614962151158352283947556368940861863435400
"(4, 2)",7626814265552300129625003197707980452882522048087433927546690058006920636354616803970764506981531717351566657234129840551654753338497563655823741894402924116472109847715660129422718582585892012291422812499515568078881806836058960*x-17054075149621872216890094596844344515679978199014248660012192528487267980425327345614770323826475819147809463067183452372385435388513685194431040744346724981964058819594244322204872195911028252928899061241044179515266294746531428
"(4, 4)",-159296118832804852359367077236762790095431869254980049250969193754507767538875823894401475635248139484394322624095081175310263088324387920812018504476594799220579341037555410187219874576378674173110612850368319689167338860686860201600*x+356196950262036106321600866199746640229081810570751686399321443795169740303701204996261230039491428787152293606518088278200467532049193726987308698704207052266544366497756758198879136082934754939860525368400026851968730769083509106960
"(4, 6)",804246200381654956527449715008539941413202277837139503853105211303718047456848952480008582797117038708343653775799763544288217346525799110788054404365141191599756933778907998367803013325051168407942862531340694079104674868393036146883600*x-1798349174699297790881336212281470645494157594343519790630515553346385129401349138564041295890779743472268564488092449982550826970475681211797308329051726102437552107582076617390824799220815480266364042170625374100178524746208489168501500
