numerator,1
denominator,-10540800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-21622121404614906181290353754105096550900499719476994227820480646575163078092579169440583736265320*x-48348533278472165221377504337277281548991472500177494319510262503976247393611468414502636698622017
"(1, 1)",-21622121404614906181290353754105096550900499719476994227820480646575163078092579169440583736265320*x+48348533278472165221377504337277281548991472500177494319510262503976247393611468414502636698622017
"(2, -4)",259068810757940069109433018527409948308398587574408739262209713269629535467362320219820830434130243530390280155255763035960*x+579295471704782809298566613833686664078636573667426340372354588621349536993299924366058188140537058557077658670388481566017
"(2, -2)",10101252157111260229826757647030949745928577602531534319650155293709853212483009141950377382811447745609784827091600*x+22587086481167163574984424194890769281822256664138872007541520939750200046920515194341970260938004093064007568797210
"(2, 0)",18768662841413909974163537184477110130644014179614324967897964501119859249167266764971633933540691167738000*x
"(2, 2)",10101252157111260229826757647030949745928577602531534319650155293709853212483009141950377382811447745609784827091600*x-22587086481167163574984424194890769281822256664138872007541520939750200046920515194341970260938004093064007568797210
"(2, 4)",259068810757940069109433018527409948308398587574408739262209713269629535467362320219820830434130243530390280155255763035960*x-579295471704782809298566613833686664078636573667426340372354588621349536993299924366058188140537058557077658670388481566017
"(3, -5)",-112439826575112178497831928083646041226598849677890956068470323697089979493193080313345165963242097713130741445311776997723775738000*x-251423095600238194309985391524584146864511456502581049516711881109999994988697750480122362417874457837521624764602796120001744800000
"(3, -3)",-3450526374700224639790520950641151207971516931071938516688994888204729931125159594053773906655082761760307298522667702888675200*x-7715611531985612821005217073423091579050944911979892351085003477586328824976068831839289427070667560969903384587377138310547120
"(3, -1)",313635564833445521277601834152831511305925809886633864600996620265744268859117246177675306010102932370198830969945460080*x+701310336537587710708328716508708405944486416549145766680366616683716302486574712532437920209214309098992881844095445476
"(3, 1)",313635564833445521277601834152831511305925809886633864600996620265744268859117246177675306010102932370198830969945460080*x-701310336537587710708328716508708405944486416549145766680366616683716302486574712532437920209214309098992881844095445476
"(3, 3)",-3450526374700224639790520950641151207971516931071938516688994888204729931125159594053773906655082761760307298522667702888675200*x+7715611531985612821005217073423091579050944911979892351085003477586328824976068831839289427070667560969903384587377138310547120
"(3, 5)",-112439826575112178497831928083646041226598849677890956068470323697089979493193080313345165963242097713130741445311776997723775738000*x+251423095600238194309985391524584146864511456502581049516711881109999994988697750480122362417874457837521624764602796120001744800000
"(4, -8)",-121029723889643416880273475033275778777131024344990230786125143324933968175442354939831090776549927716847020736919265415316058784069732474800*x-270630689915272935394131757544868911776413921245929895899600805904090530139970098129880421296395330805116692065109763885127986203385271517210
"(4, -6)",-285577879703230462035104534899933335976280673540844572948048234233568121166024499903783505469439410840104501671092955510561029073402842160*x-638571551886680781405664571922354145231932814831460076030258151399467977787503166997310212780541841715873834886892697647286054348869706524
"(4, -4)",293986450256803924779426760218073506774923260362833921517247664378290525505680747965065433338144593897775431097236579719210908296881120*x+657373687238074081289451746576495608415680653458946504351019275813961449676262517225922198211430093991706806361289196274078477453931372
"(4, -2)",1607464862810793443244861124813982575479495500291689332592194431692179852817892284903518980577691093146759367915679147636155978800*x+3594400704704663190057667719110247964642629603710082590491873714790451487219803870408814465371020442778647857733133622258975857540
"(4, 0)",45094227179087321331644369275628462114275955531544872982886832679087088352318078093865976229813338906913368323057365421060000*x
"(4, 2)",1607464862810793443244861124813982575479495500291689332592194431692179852817892284903518980577691093146759367915679147636155978800*x-3594400704704663190057667719110247964642629603710082590491873714790451487219803870408814465371020442778647857733133622258975857540
"(4, 4)",293986450256803924779426760218073506774923260362833921517247664378290525505680747965065433338144593897775431097236579719210908296881120*x-657373687238074081289451746576495608415680653458946504351019275813961449676262517225922198211430093991706806361289196274078477453931372
"(4, 6)",-285577879703230462035104534899933335976280673540844572948048234233568121166024499903783505469439410840104501671092955510561029073402842160*x+638571551886680781405664571922354145231932814831460076030258151399467977787503166997310212780541841715873834886892697647286054348869706524
"(4, 8)",-121029723889643416880273475033275778777131024344990230786125143324933968175442354939831090776549927716847020736919265415316058784069732474800*x+270630689915272935394131757544868911776413921245929895899600805904090530139970098129880421296395330805116692065109763885127986203385271517210
"(5, -11)",-3104073252183680609932648320682638511987959977133304833817605098967250240035332698304362385318564696048904807476012355901418023457856739025132526600*x-6940918799021557362206941145487228248487512424502783363766710234721154238983313351004723708029458691794863357567263875918470333772312826735055454017
"(5, -9)",-3757873017984892280148463039275770156431659984653603572903228681349770379433563105762954217864193772841809627896890893368358767014640167226638000*x-8402859519026508912237385542575941672785086071948431148660563757887359461474763797247858694386754149826853321549566933661324966071790556711029476
"(5, -7)",46498196286787950224502722956312852547039930579945069265478129248660427139658007665662752393137483889707639668765643672242240805572413922058000*x+103973127728386163092228415575133318699009114832368218589652433439044975530572879537085008899320139416964504825898573135431232868117826808017540
"(5, -5)",126591714619827328551385601183201104634586705745301954492287245271188097746057709146528440499062071627719919642540310330802081265992834375000*x+283067679278187853260971441445994038411070778080082138012863458529786516021615594616520061082234596203824791753159138220846138914697706484375
"(5, -3)",-1836858970495518841770030942718225421197051871040853126621549098468131825569053162350881871165421942640174929963459189018922722985728000*x-4107341523108315960407993867370652512654938062172146663599299375709698993108000507451199395896117646300464743802560131166280751178565010
"(5, -1)",-5754456420020637664774084962267833405169175082621729391416010736302900605974242922491147142942585041252841855866282004032400537418400*x-12866817746975761709587075886773650475402977863328722833607060442047017426673075586388749457618379999273374510429944055862980469103704
"(5, 1)",-5754456420020637664774084962267833405169175082621729391416010736302900605974242922491147142942585041252841855866282004032400537418400*x+12866817746975761709587075886773650475402977863328722833607060442047017426673075586388749457618379999273374510429944055862980469103704
"(5, 3)",-1836858970495518841770030942718225421197051871040853126621549098468131825569053162350881871165421942640174929963459189018922722985728000*x+4107341523108315960407993867370652512654938062172146663599299375709698993108000507451199395896117646300464743802560131166280751178565010
"(5, 5)",126591714619827328551385601183201104634586705745301954492287245271188097746057709146528440499062071627719919642540310330802081265992834375000*x-283067679278187853260971441445994038411070778080082138012863458529786516021615594616520061082234596203824791753159138220846138914697706484375
"(5, 7)",46498196286787950224502722956312852547039930579945069265478129248660427139658007665662752393137483889707639668765643672242240805572413922058000*x-103973127728386163092228415575133318699009114832368218589652433439044975530572879537085008899320139416964504825898573135431232868117826808017540
"(5, 9)",-3757873017984892280148463039275770156431659984653603572903228681349770379433563105762954217864193772841809627896890893368358767014640167226638000*x+8402859519026508912237385542575941672785086071948431148660563757887359461474763797247858694386754149826853321549566933661324966071790556711029476
"(5, 11)",-3104073252183680609932648320682638511987959977133304833817605098967250240035332698304362385318564696048904807476012355901418023457856739025132526600*x+6940918799021557362206941145487228248487512424502783363766710234721154238983313351004723708029458691794863357567263875918470333772312826735055454017
"(6, -12)",41343018460330139096418161060747843587258366229828318430738522836006911169200937082152686071062180026003607532064417710076777801930826997665041312425600*x+92445799672326883526383628167641314529157278804864365966415914203575642673626509576562804345750756729527447784511309963357793881065445422786091242387120
"(6, -10)",-270151748496821429833935760401585349167013187741142682186099868819846312733136479695889780236340274320209538781034897736530932987937319953958381060000*x-604077673879319345904650003138731207903971424327903042899252573451090340715490931301441258839463248761578991825326425868956001166435867267742376000000
"(6, -8)",-148075888210376623332423610911382297688917568861948597654839649680091075450416028594721498024467881122349911750840453056150844997517052125825431200*x-331107751867061809757206333208150381513488945443286400973370449152727248692410116892535828611286438534404314171648888153114550538701728312845925010
"(6, -6)",5371874114775190694945683691862940717259447311995002152347352358470845964750788502027282185073571472973050430352954853343502000020660708674336000*x+12011875687208833800008212168064333117844535301514298411987742328931662994969235569416566035682468393567669287073595630249578993112481717451661600
"(6, -4)",8511053139924803650425606690501307670892418889562009135636372246268467701067324824681647550804369917269824477800922241713672823607182640342560*x+19031293380984906893286613974559504152775214609334342405515931338943948768812497431761437720996150253387957547840757363195184284248821323278144
"(6, -2)",-12815671490181041612000530545536838527809950449584004014501444995209206541759479928056025922587813261819781455680409721003452945114767610400*x-28656712526040993418983157250393647785506544543071913962672180074867810376542384356297300953005708401623906000443860299970822256140158171880
"(6, 0)",19138076058524627479177252356406837364953890239279892733012465654617114675092357248436286418515821590968399455622224232981591874759680000*x
"(6, 2)",-12815671490181041612000530545536838527809950449584004014501444995209206541759479928056025922587813261819781455680409721003452945114767610400*x+28656712526040993418983157250393647785506544543071913962672180074867810376542384356297300953005708401623906000443860299970822256140158171880
"(6, 4)",8511053139924803650425606690501307670892418889562009135636372246268467701067324824681647550804369917269824477800922241713672823607182640342560*x-19031293380984906893286613974559504152775214609334342405515931338943948768812497431761437720996150253387957547840757363195184284248821323278144
"(6, 6)",5371874114775190694945683691862940717259447311995002152347352358470845964750788502027282185073571472973050430352954853343502000020660708674336000*x-12011875687208833800008212168064333117844535301514298411987742328931662994969235569416566035682468393567669287073595630249578993112481717451661600
"(6, 8)",-148075888210376623332423610911382297688917568861948597654839649680091075450416028594721498024467881122349911750840453056150844997517052125825431200*x+331107751867061809757206333208150381513488945443286400973370449152727248692410116892535828611286438534404314171648888153114550538701728312845925010
"(6, 10)",-270151748496821429833935760401585349167013187741142682186099868819846312733136479695889780236340274320209538781034897736530932987937319953958381060000*x+604077673879319345904650003138731207903971424327903042899252573451090340715490931301441258839463248761578991825326425868956001166435867267742376000000
