numerator,31622993*x-70711162
"(8, 0)",-34628423960620905111261324015110138267956824720*x-77431509929630836711408926623958188742852216480
"(8, 2)",427221541222269837178167894023898054105105720*x+955296407625194349212493623995955996474770640
"(8, 4)",1728679013176168740329439688387419207485400*x+3865443789548798877038472485913607162268400
"(8, 6)",1587898730350921268083924235835584821584*x+3550962370014364272912038795270569642992
"(8, 8)",-2473937124356491152659014186524830520
"(8, 10)",-23257572042338973016737624020349660480*x+52004458673816683699507299057740064240
"(8, 12)",99825149550228389274157745398122513640*x-223215820274004156399062272521292799920
"(8, 14)",-1673978672578722573659579299569638897928*x+3743130104770886851073447228309847625712
"(8, 16)",-2098255838026866078098105745585217718128*x+4691842688013860751178978998250473757356
"(9, -19)",-19860112985680837592812165066210347016754214131015494497524*x-44408562676808660323590361145896693928521936152853870139768
"(9, -17)",-27288360188719918623439659384562246132085682224182947291220*x-61018628376476727910143853151639843215271878599475431163810
"(9, -15)",-3822732779090905127349263584323890341835737034752614190800*x-8547890353863950582326035421201553114258137865607580994400
"(9, -13)",-2701150660230771959815511482821137255338540697623496620*x-6039956493744443877765172587696183310910133094010484520
"(9, -11)",-31759808460921365516933450691835115206959835224389784720*x-71017090670993146376224334829891871625285092733348580528
"(9, -9)",3641435802226817173328595211267032157215044934870141588*x+8142497989480643266002166975061843638526930644305934401
"(9, -7)",-206965776781485556150647399403305963139206635353659960*x-462789545899449341341205508334204421831987776839615930
"(9, -5)",29124022590547015122508141946116409689359372450824000*x+65123294290702649837118577804733064233716559661837200
"(9, -3)",-454713325714532687563175116495619615589038068392240*x-1016769906572698221192388178860102775466880605438240
"(9, -1)",35242563990247011927904692265795582969588887267100*x+78804768783578554036378715877306407816199689437402
"(9, 1)",57746930411118195079875901104589519039546643636*x+129126061891202281229858464461973648241337636422
"(9, 3)",2478232360727133957162383439368955594774586320*x+5541496022727327274896049239692617721976900960
"(9, 5)",83433851663313992084402159924615853214105600*x+186563757431563682050231060129277153361449200
"(9, 7)",-63867857863804629754441630429510642309680*x-142766593439549684079541278376703858863830
"(9, 9)",-814238655051433130311864824017432190009
"(9, 11)",-1587898730350921268083924235835584821584*x+3550962370014364272912038795270569642992
"(9, 13)",-135055677878496259856326399224653378540*x+301993706551549920982696239596820401080
"(9, 15)",-191134023041161319731172930767729087400400*x+427388668333047752552858154746189769933600
"(9, 17)",-1364399335887315242871370495160449385147660*x+3050889663499605224952648593101310435537890
"(9, 19)",-992992058918623169672849748846807883339060*x+2220397744859517718299355856206946432548712
"(10, -22)",385026631731769632860668152673604883235862288779838766380360*x+860945721700014472963454816831593957541961124585418935091790
"(10, -20)",-3055845331925251653330737401954060146939199423716175621644600*x-6833077890910270990395479358386517544516595051950055193838475
"(10, -18)",-1396321434763095947823303764084809659403692075917829432221080*x-3122269646570320496276021921185181803785873103192243702033520
"(10, -16)",-146768338952612531164519580536361625933016886870910070887412*x-328183982842771904993501667686172428933277449889137061758208
"(10, -14)",-34574053468665625179766960070626679685889755267331270829400*x-77309933813648733071900698371496871676804245770776062811600
"(10, -12)",1277167673764533342623682889316486014986113031624246007080*x+2855833737202771289723973148154407952223406066981303241670
"(10, -10)",-337889710065414865301303395906565088381060643619396917000*x-755544360603962551133390387884859264005192360953543140250
"(10, -8)",9350331433479923822022630435122634958010051783651998620*x+20907976697414162639288336049367429389699451545905172280
"(10, -6)",-1657872038159808617132572493405880924884808479517994600*x-3707114575321457419855947722160282278343074501358875900
"(10, -4)",-72962168916275223608308553877993632319336686854233808*x-163148369482613561881030218735497878854237154183878597
"(10, -2)",-305530309437528616353282576101656834969349697661680*x-683186541088859522302767369462506192320107747186720
"(10, 0)",-276914523477429568866602010862515104362653448493000*x-619199698452493904916478056951315938754895678162000
"(10, 2)",2935954353559504771432044873618315524478548117520*x+6564993513395572636133690181993728154984796157280
"(10, 4)",-192177109140724443728409911536407470107526124108*x-429721079741741440574548673326144561314390243347
"(10, 6)",329639452819901494557712965174235043240299400*x+737096595277518423824902765015419798797079100
"(10, 8)",6789588751190735135021065908457266334216220*x+15179891217875495160272237011769881871804280
"(10, 10)",75553402015528730265461079319446199362250
"(10, 12)",63867857863804629754441630429510642309680*x-142766593439549684079541278376703858863830
"(10, 14)",-1728679013176168740329439688387419207485400*x+3865443789548798877038472485913607162268400
"(10, 16)",-7338316513390396325043306195518647698136212*x+16408974564350248545755146915464790621375792
"(10, 18)",-69815116229062070176804900550510629149571480*x+156111345745231567612596593233339690017838480
"(10, 20)",-152790175467437995090607939684291550172320700*x+341649218639312062466366837497285011443278275
"(10, 22)",19251068111117574575786444038941787931555760*x-43046696935937371677633204089691566972967710
"(11, -23)",153912622125263166322736145899279692458017099707504793333360620*x+344159085667326591597420286941261452043117992037736184472793560
"(11, -21)",10555882949482399285672241238454284585625078586069652777280696*x+23603671837573623302471954600600831706775073928530329793015012
"(11, -19)",6855221234507786853458267806360645400205462177894081983826540*x+15328740681159438479771991871303880006954497734163479510772112
"(11, -17)",-8544547765901297329979450137376764742949897222297982793205560*x-19106189641549260436196143035835939374236737871734606325978160
"(11, -15)",-1668699842120108347001893935616924238510314493800330080452800*x-3731326281023729049992583970430229278000053735337228711154800
"(11, -13)",-135784283176370952379039605394549844025788263636671794664540*x-303622887458446515353618133613542250550779303870769926558120
"(11, -11)",-16512048871853851965779806847236345843449898835896759651008*x-36922063725263926897536001169923372070607747746942595941616
"(11, -9)",1391794816212663259237467002856929829790608821519937880060*x+3112147819783341444524138036371074117766222374365127415832
"(11, -7)",-136582232078098711579755691410132900072512395142705617380*x-305407155445281084313651038410414182682017523733056896280
"(11, -5)",23358857313805254369004799318235944359948860724186211400*x+52231992830386685514202955729648065541082805735637020800
"(11, -3)",-567919348639887558944305475970849745743281771267748500*x-1269906269296191314285816046250307864033564380075391200
"(11, -1)",53859739468422713711148376544875912227357532453119096*x+120434038701821575748115579114074311968168883376219872
"(11, 1)",-364831511662274804696272973215326844782012348268360*x-815788060410865803448496498065439499894625485186048
"(11, 3)",36357106699302287141029216037709686927872751341900*x+81296962044979908727398913229803107115019405286800
"(11, 5)",-217286534881361205321179684910764427569965851000*x-485867467813230654550310844518856629337778447200
"(11, 7)",-4188747181605005640589819227585395045264621860*x-9366292898331887734071142331643942713954429880
"(11, 9)",299907063039840997441976244515454404400120316*x+670301369366734600326001911957688003370217752
"(11, 11)",3692155840654957615880982925217692844440944
"(11, 13)",-6789588751190735135021065908457266334216220*x+15179891217875495160272237011769881871804280
"(11, 15)",-83433851663313992084402159924615853214105600*x+186563757431563682050231060129277153361449200
"(11, 17)",-427221541222269837178167894023898054105105720*x+955296407625194349212493623995955996474770640
"(11, 19)",342756370666397370159805501814587875314952076*x-766426544531179413449900394833512726287286368
"(11, 21)",527786924035527040398075322497754165130411560*x-1180167439778956091884169211779326376595753508
"(11, 23)",7695525783157557542875678096950283868255857260*x-17207718773742604862032392406717878806918481640
"(12, -26)",-3886488256721157132993048468622939531934589751112761834284207796*x-8690451935783161269395371583047089657982978262180334122377322968
"(12, -24)",-161882313568783221491929176956715989763323765665074051696532800*x-361979857494735860785557818049876779484061992099060397033153800
"(12, -22)",2689429931926786469301324338962482646565757990041349650346419540*x+6013748148510926501713018133835912797368891810442010320089941080
"(12, -20)",692577957897192472570635293794718845143758330916990097660951440*x+1548651393576109673437771740035133386060839407585732481548733920
"(12, -18)",-49565325570540566336960611901370267816407843660874937953013200*x-110831437302637253984844138093754737032848149856187553341300640
"(12, -16)",-6592880945014211659463476946652583291951635861848601194807800*x-14742129960614830467596788646230473964756549555291733980483900
"(12, -14)",-5996831558209679130467276151316766100625250714983547856748988*x-13409323013772829578977648654685161660237043675983149341497288
"(12, -12)",354123961029409694052819690193560339449061592050750536715840*x+791845249323246479058980174167051984173081832933092440089680
"(12, -10)",-98879141722045203010062757792866832592317836226898088634880*x-221100482447328689619725971150642418158170365436855533843360
"(12, -8)",898915835887446371273081211592121927385703633351778663600*x+2010036915095375079824175053080587986469407511762977831480
"(12, -6)",-883310941697048914812552139405613101256808047634990548400*x-1975143310903954821200621383076732943910212295007796703200
"(12, -4)",11034381101464659774452952501158057539398405734131358832*x+24673626232513983499702851805587165903160282333291561632
"(12, -2)",2430957798380957287674038799853230366496346044711544220*x+5435786887613048693432988814633622311083726983036345640
"(12, 0)",-123538080560097173389824308008002167536853007224124000*x-276239545942222545579729148189475251917158947099416000
"(12, 2)",18676065362514593154952221358758291070464066083915100*x+41760951702811339415371819588014025090057565684127240
"(12, 4)",-377526622437682810940253210887848431791928528325776*x-844175191089023456496058344123998194798345124072928
"(12, 6)",14340695165159295619568555999407981102112820574800*x+32066769431410386613023362020668288241367986720800
"(12, 8)",-139324541789342586079082884021954714086652742960*x-311539347375920761834030871916111599592955217720
"(12, 10)",-1618935626765861613136026759002717505568316800*x-3597940367000088188931131837024092833701457760
"(12, 12)",-79183441205731437539975545407981838350279120
"(12, 14)",-299907063039840997441976244515454404400120316*x+670301369366734600326001911957688003370217752
"(12, 16)",-329639452819901494557712965174235043240299400*x+737096595277518423824902765015419798797079100
"(12, 18)",-2478232360727133957162383439368955594774586320*x+5541496022727327274896049239692617721976900960
"(12, 20)",34628423960620905111261324015110138267956824720*x-77431509929630836711408926623958188742852216480
"(12, 22)",134469656207235331250522759645508252233136884500*x-300683292190404748564341439321450697643946571720
"(12, 24)",-8094004901637548103618184280457614986068957600*x+18098745170278056427821493453640827287186160200
"(12, 26)",-194321753294511318218141041884744151045105719668*x+434516649873471018616404039138505254554974337992
"(13, -29)",35779046300883226215320553151452608672467118220061480264501057872*x+80004379698887287645053391492182486684494481943893751009752428161
"(13, -27)",-74061644485510157347671417760638091200402027206309302188525965900*x-165606871595023150166336585504864435513211940415661067023360634210
"(13, -25)",-94221937530231628242349229722493817202044640940869417939539656640*x-210686657289336566858604499976127757065386436389133258742421548560
"(13, -23)",-2647339169240599090807787763148980602143624555350696621424945080*x-5919630341919799874937482330096781771344332397155468826299781360
"(13, -21)",-1154954415033250199889644276950410953114616596253826472266368908*x-2582556582927852478657985384121457738956443948235474916244178118
"(13, -19)",3843594786528533380781827883116752086761154822194964565495623816*x+8594539220641593561020770926590156809608502450980621321691191963
"(13, -17)",83775953617040114559696188098531357195303529487925942836161700*x+187328727167571080115997594624635755214411612489631364222118920
"(13, -15)",32280276537657810815212387597199913316835056312127885133195520*x+72180892670694414958580853357744796987668332046626387905132640
"(13, -13)",-4740916023060972444592491065450522186885210632181573020374920*x-10601010503182294981699706495962584601792895459981704765260090
"(13, -11)",-1211002237340663458478389419202067748270016152797167296352548*x-2707883323598057639988915993450069944936688882654421226976938
"(13, -9)",351653109246822932610507675706603401312186538502788210004224*x+786320256775055949311396842314133735968136818859808558623712
"(13, -7)",9412007027135022213350618097418484055686471532307562766400*x+21045887517379617361149830118413395504373337773461655324400
"(13, -5)",7229468392263313629768650811651349273443178284714721012080*x+16165582766286883972403936131731111077566100727033311883840
"(13, -3)",31064832500370336440095993563791446018323677438234936960*x+69463077180472833178849938552957095161622841010871560720
"(13, -1)",-7877296548148145673713155524418311465396332856560992348*x-17614170560583698408692167727099728949789170343725032808
"(13, 1)",-1943406261467719321279357695564428017546524195157522716*x-4345588508540548857562635892701253480373863298502010568
"(13, 3)",-89771248676937112567802114375998564621940353513873600*x-200734614466676387190875631663386175848122258629518480
"(13, 5)",-7261762737138030883543278514846372557949117618463760*x-16237795118332109833583240240160579596002736624184960
"(13, 7)",-130450583440816989671969411453853206037082650691200*x-291696374382735150962656876964272040801923920607600
"(13, 9)",1487559415050398248238043605980339351828307988352*x+3326205341673001765102346964385565818074431504672
"(13, 11)",-40258891857623516036498764894292937831755207356*x-89750834266132848373398012334702300352883262998
"(13, 13)",1060086541679064181678912243258075527723176810
"(13, 15)",1618935626765861613136026759002717505568316800*x-3597940367000088188931131837024092833701457760
"(13, 17)",4188747181605005640589819227585395045264621860*x-9366292898331887734071142331643942713954429880
"(13, 19)",192177109140724443728409911536407470107526124108*x-429721079741741440574548673326144561314390243347
"(13, 21)",-57746930411118195079875901104589519039546643636*x+129126061891202281229858464461973648241337636422
"(13, 23)",-132365146875825828522299500815380360998203388600*x+295977466266090467064903484186612150748441892240
"(13, 25)",-4711032400012257467673990725646959578054056551040*x+10534188690631388783920830298881169880196926743440
"(13, 27)",-3703031543556178910167908695858116475102987133380*x+8280230254217589372456756746407119637215116234690
"(13, 29)",1788927831280452990819479756573619994430918950556*x-4000164237584367536518892726318493987818875939209
"(14, -30)",1423268549623220715156138736313782592409303134384169230989585871000*x+3182525227195054213088594793048461155166093824381948659237338090800
"(14, -28)",1579288627404680036505671901946331440963788311225504832991234221600*x+3531396726969201833194569544894068862942967336292429937541288946100
"(14, -26)",430198244350930772184858721082808848809400322085357699741333305000*x+961952518169746099766356112352583803938923397691007829808664292400
"(14, -24)",-704860926595538771925807668873976037665731669498691702709276580164*x-1576116946551114107479078317287553612525751336513920970485002535578
"(14, -22)",-58719890716942834835744999105134100614676657304109364477567796240*x-131301667274443040670410162020970331816480161485662892338971433120
"(14, -20)",4345790197864734786589450853368004805910068775900770002348489400*x+9717482298377808397539378666138417058074868040535302362116340800
"(14, -18)",2786529871391046899631305275736206541521963725524602360218878480*x+6230870213764127335228319911379725119384472919575915476148298680
"(14, -16)",803977854802887737904929923870200383354112791840318726515801620*x+1797749135743712765826816844073234463553262668861178295887068982
"(14, -14)",-248377707464858537331173742713503210239138579806975598537268000*x-555389437986980647169964846755116230670763842600457283466761000
"(14, -12)",68832037906471860980061828485061627563509772120558549580067840*x+153913115788713392717612395463494947306002351728291473604808720
"(14, -10)",-1980956612301940019857009410853956884584682701876029818822400*x-4429553645584834037239134628036912818066817685413099108466400
"(14, -8)",941101026609499041261991780495595075378528184093388468568140*x+2104365869193678286557664878926766243770022023264324468827590
"(14, -6)",56086978769414777072580051814321750803333933238492830695000*x+125414297180998944134252446067281418046651832136971224473200
"(14, -4)",-2548046153398763371299585698579825853905464120076309650104*x-5697604408806491699507347571398039677749204655708483384988
"(14, -2)",2338938732112790130594676517342439176851156430136792211560*x+5230026000211369037202833478510877937437959632904050998080
"(14, 0)",-63514271567590801155423927997526176196598431020116922000*x-142022228766515145805805558990238812761278336456302948000
"(14, 2)",21394452804095745512965185114477368211343689481636058280*x+47839450811368555059840135602334680937370813627624848480
"(14, 4)",447454115831293389139328696614792252080503482322050360*x+1000537819811406591297697398963800878081268965067118492
"(14, 6)",50057150206067000277338848267679643720340601281472600*x+111931190608142160266251351040003502595200479205305200
"(14, 8)",-872410019354944041808569469050127331036362905825420*x-1950768317963268972377631728032192339608083270999110
"(14, 10)",80728022488641732550864822921363926925943549251200*x+180513788923036889405600219882676059314105502085600
"(14, 12)",1070105898991011116544968063275677280889203990720*x+2377438432335439965491708862936249565897639230320
"(14, 14)",55538183687673784331228488190286934010125249000
"(14, 16)",40258891857623516036498764894292937831755207356*x-89750834266132848373398012334702300352883262998
"(14, 18)",139324541789342586079082884021954714086652742960*x-311539347375920761834030871916111599592955217720
"(14, 20)",217286534881361205321179684910764427569965851000*x-485867467813230654550310844518856629337778447200
"(14, 22)",-2935954353559504771432044873618315524478548117520*x+6564993513395572636133690181993728154984796157280
"(14, 24)",-35242563990247011927904692265795582969588887267100*x+78804768783578554036378715877306407816199689437402
"(14, 26)",21509617830936178839387063272346988674039526108200*x-48096967640014874799099766488887089665688939683600
"(14, 28)",78963350655861252917999659427506051696173214317200*x-176567419797658364056780865439992457058759541586900
"(14, 30)",71162453532035354396063127244794318408147322453400*x-159124083543301060643390811925043341894026737541200
"(15, -33)",-15348344530896502370096001144425221679406274389805731312445421185680*x-34319941713171700504556434542476690983176936292028077567092791461020
"(15, -31)",-25095428721536990284829448022640987751126072771115956070650295305592*x-56115084545857350898862267295598878471803767706131676705593297641628
"(15, -29)",27984491642263759546675052519580189933488331384889043830362699287088*x+62575225627876493092000184012321050519453173091138662576307147600752
"(15, -27)",9094390980950819133758570910385697059718680561443347019019316597040*x+20335676447367026584312157070361650199495513466194690712799556097760
"(15, -25)",5538366268131872915377576235139805225447631772875236990000257661000*x+12384163459834695034861865980268598717963741511066287516089640598000
"(15, -23)",-727152085856040465689733084971098253671882513306028543651044126700*x-1625961493954869837578267219787378941655461343981847920888903099200
"(15, -21)",-286817829601325751808974232541777028804932579007320930625400702800*x-641344164147515786346681804893914108757456113959018986426864239200
"(15, -19)",-29751243830934090917624902878917208627549565593015549421679724032*x-66525803621139887820565440508660041329615236595514234588386512928
"(15, -17)",-21333578857251257651441355142548767219184544329320465158726056320*x-47703332528166094377751014313158601344683463698404736675751261680
"(15, -15)",5075245048251399749645424774978309286668839905452935297200746000*x+11348592930359330007475680492444516277531290465356500723714504500
"(15, -13)",37926845082636970397550290010576060881666279089531461651414680*x+84807003776879894611868055400646595061263826465529348103356720
"(15, -11)",-165943048713119600865326058278043740549508608289795636068978652*x-371059937316094425203519851156921566123277900414943318360302968
"(15, -9)",13660656337186482041439022322186865520950314190377274264814800*x+30546156187212262053659868601026784399497519217370620019614200
"(15, -7)",3127996263602233101968034931074904401015114499341944442488340*x+6994412278779944407954919570202888054859128523535633889958560
"(15, -5)",2109140096066873092326733073892531547847066975071788006578300*x+4716180628875965060573697663662333673962322803497884473085800
"(15, -3)",27719015776290942748952421659376793174722420385136252559840*x+61981603545175651408928524680666611812481954046841656759360
"(15, -1)",8902634265350107559119537229571135895499656712116848370288*x+19906895396141741358949185666275906206513003820677063143412
"(15, 1)",-1233320695738389952142126142135458371819522568152973006752*x-2757788913728377108284106439136958354337695758104968434388
"(15, 3)",-59310809381329814202136708144628600757859369623078089760*x-132623001577191908702760827993346862504921315409923112640
"(15, 5)",-5579185116546746763909877968587342323101655498999016900*x-12475437180125224106196730714270971260388828700393878200
"(15, 7)",-140110803261770361782375981321413091096140006158867660*x-313297281174849445397005568019172513648352770057711440
"(15, 9)",10900388527143386555775055915214649589730133371842800*x+24374006673277610862723014884331605134625640384824200
"(15, 11)",32323511815811619753636647765719618274873643011748*x+72314675177568055688543050699872041731794129625032
"(15, 13)",-7674552419861004991478784288273534900802689340520*x-17169301492004767381417113370155363290911152307280
"(15, 15)",-1134843761248674491901415317543168294465822340500
"(15, 17)",-1070105898991011116544968063275677280889203990720*x+2377438432335439965491708862936249565897639230320
"(15, 19)",-1487559415050398248238043605980339351828307988352*x+3326205341673001765102346964385565818074431504672
"(15, 21)",-14340695165159295619568555999407981102112820574800*x+32066769431410386613023362020668288241367986720800
"(15, 23)",-36357106699302287141029216037709686927872751341900*x+81296962044979908727398913229803107115019405286800
"(15, 25)",276914523477429568866602010862515104362653448493000*x-619199698452493904916478056951315938754895678162000
"(15, 27)",454713325714532687563175116495619615589038068392240*x-1016769906572698221192388178860102775466880605438240
"(15, 29)",1399205432198595376060591834781029853972441947235568*x-3128718460883032282961964428406370523728869037785648
"(15, 31)",-1254754263161120848499279665298261890659563831462792*x+2805715827485926373009720760245283674135079449929372
"(15, 33)",-767406723603029292095482107118217487682426767830880*x+1715973600366765833659603425184726054064514002449980
