numerator,1
denominator,160
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-12818141573368876307435515309131966095113658841660309619157000687474778744261588635039917809964810735720840049210692864718562409043075624329*x-28662235903268912538830038243929362850951184119902075760202994670559502406987149013683382364443079319939624547740477167653243667130280345386
"(1, 1)",-12818141573368876307435515309131966095113658841660309619157000687474778744261588635039917809964810735720840049210692864718562409043075624329*x+28662235903268912538830038243929362850951184119902075760202994670559502406987149013683382364443079319939624547740477167653243667130280345386
"(2, -4)",-256366340120370379149781311093383567121263484763611200847408593008734590693701084659767115708517535305516065803248797179561710120528152786993026890034209433*x-573252563651979785494465347417925912607911309053678479716145901533789162786835131931800661639246383736102255622359284254344494367761341122850618320724292894
"(2, -2)",24684874252871676400710976660608876773380809987545015154805555838272459926466835554091968548278763246289456430209790211495456430883035848532193966865920*x+55197056845455396179047656426023093518079321040880398288166801206328879559215172848843148746744005194828321674944119604082683822752392568830136660577280
"(2, 0)",42983165434570924966257289595204280898127728445020302603428353651420549514966338413313732132155527510371319067897806990503484910112695736457697090*x
"(2, 2)",24684874252871676400710976660608876773380809987545015154805555838272459926466835554091968548278763246289456430209790211495456430883035848532193966865920*x-55197056845455396179047656426023093518079321040880398288166801206328879559215172848843148746744005194828321674944119604082683822752392568830136660577280
"(2, 4)",-256366340120370379149781311093383567121263484763611200847408593008734590693701084659767115708517535305516065803248797179561710120528152786993026890034209433*x+573252563651979785494465347417925912607911309053678479716145901533789162786835131931800661639246383736102255622359284254344494367761341122850618320724292894
"(3, -5)",429837537141244843715368454513200573528440958001272281049263897884190128181954674726531806767431167651613250629490540982679674869289799642349801755991263124077010*x+961145952328914093141394775425514993856724391523202441729640588791805256153933086603633728416873814262699730795988305161909388134150028040739911499523437099099400
"(3, -3)",-594738778894691370614968350864294927013250505112716522468218153700232340718397367632806964852418784877821453041981062115665060287106026529896868691602971525390*x-1329876338463747009891096224915775638308876475215585263555755576887931780593247218663235633844262963639740962315835053443323812382380148303224660782256308225260
"(3, -1)",54692656907908709151399265766605000384852723780223959937666807160489831681080404276706137669915193100524254276158317325604930439059689221943291192558887736*x+122296745443660637346174776933249818321389361470614430869978065591478374729954942499147636692290593062060326686050551012485588740887978866459071856032791348
"(3, 1)",54692656907908709151399265766605000384852723780223959937666807160489831681080404276706137669915193100524254276158317325604930439059689221943291192558887736*x-122296745443660637346174776933249818321389361470614430869978065591478374729954942499147636692290593062060326686050551012485588740887978866459071856032791348
"(3, 3)",-594738778894691370614968350864294927013250505112716522468218153700232340718397367632806964852418784877821453041981062115665060287106026529896868691602971525390*x+1329876338463747009891096224915775638308876475215585263555755576887931780593247218663235633844262963639740962315835053443323812382380148303224660782256308225260
"(3, 5)",429837537141244843715368454513200573528440958001272281049263897884190128181954674726531806767431167651613250629490540982679674869289799642349801755991263124077010*x-961145952328914093141394775425514993856724391523202441729640588791805256153933086603633728416873814262699730795988305161909388134150028040739911499523437099099400
"(4, -8)",493704241938486042017595512236505602186549379278814990499767405882718385955916652968571000798293992770566494955270883804584567694946347091858991613314024948902543203840*x+1103956245754457335611378961033343058787073666058438500188549497535535317530785971676299992975341987140188093171422463225680781259055934163462450671572777749681981957120
