numerator,1
denominator,4000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-25436080480254951998468824244009971861717506884307958069*x-56876805035005564212911560365829908950406693874055984546
"(1, 1)",25436080480254951998468824244009971861717506884307958069*x-56876805035005564212911560365829908950406693874055984546
"(2, -4)",508728572110497553875684247966360674481829968295801770435260862418673413*x+1137551669335476184368027772940054230022424224046490563617143906004630534
"(2, -2)",-60298851593427572248024771346675897369203047425254539680472077650230*x-134832331128075549221314496913930871134465055138229852138957540141820
"(2, 0)",-16507848925168790430246563233221194139004358490465497698807900
"(2, 2)",60298851593427572248024771346675897369203047425254539680472077650230*x-134832331128075549221314496913930871134465055138229852138957540141820
"(2, 4)",-508728572110497553875684247966360674481829968295801770435260862418673413*x+1137551669335476184368027772940054230022424224046490563617143906004630534
"(3, -5)",73826355112143374541391939611284419891504818076204696416442364649120497882800*x+165080748561791695253217560811461876400449413911524071830889980080254679063100
"(3, -3)",468880079573589323218950996292104579025576309552291478819103854099423499540*x+1048447731222056228378054075048253851506697312557170987262250012895638916360
"(3, -1)",70732463319431842750642908689423625923745706134789014729143323117504736*x+158158486215181495142397921831257751565971689724258887136861046249844388
"(3, 1)",-70732463319431842750642908689423625923745706134789014729143323117504736*x+158158486215181495142397921831257751565971689724258887136861046249844388
"(3, 3)",-468880079573589323218950996292104579025576309552291478819103854099423499540*x+1048447731222056228378054075048253851506697312557170987262250012895638916360
"(3, 5)",-73826355112143374541391939611284419891504818076204696416442364649120497882800*x+165080748561791695253217560811461876400449413911524071830889980080254679063100
"(4, -8)",1205993537205530124793035236711035008399812538487730689343792606130386993910743074710*x+2696683529616987123189897236115908973581282410369955826911816583212135581590718041780
"(4, -6)",18380654659226300947437147670631363509730089427107758423183522551623664988504543888*x+41100393288978240956665542557025473213513267399928236325054610359516900590988388028
"(4, -4)",151421942315615299108374728426284847558027483974335589952628113445930872213707316*x+338589756302767690108609927544082652575642850117370223100193547638884028020521544
"(4, -2)",286935696891232167207101727413560106542402314061921478665176923585541401200560*x+641607747626922460765344070153912041948930505258109462745312253869826011641220
"(4, 0)",329068867951682869330886818121578418851253093367014034815342201179126637000
"(4, 2)",-286935696891232167207101727413560106542402314061921478665176923585541401200560*x+641607747626922460765344070153912041948930505258109462745312253869826011641220
"(4, 4)",-151421942315615299108374728426284847558027483974335589952628113445930872213707316*x+338589756302767690108609927544082652575642850117370223100193547638884028020521544
"(4, 6)",-18380654659226300947437147670631363509730089427107758423183522551623664988504543888*x+41100393288978240956665542557025473213513267399928236325054610359516900590988388028
"(4, 8)",-1205993537205530124793035236711035008399812538487730689343792606130386993910743074710*x+2696683529616987123189897236115908973581282410369955826911816583212135581590718041780
"(5, -11)",-10174710694223737560382022277776036243687414728321576720175227915756403861950991690919845*x-22751344763678354000939598356157583223995928105285844982769190576296149544901710721717706
"(5, -9)",-1414650247017179096001075892653553057224185856723215950683581685488388798434684667247920*x-3163254116717281562923693039820857419213750014311323110295562818885394051558841493479492
"(5, -7)",-108257815952180437671913251481480216992880717161803620290837496140323937293911489399200*x-242071835564736580972670177322762586040711610460595612598344133008179258904699784106980
"(5, -5)",-753785603750833897662220061690835467936877886405092149538865127250313076576506768625*x-1685515850447584875115542164584821578673162847040065708232326943535910800995964408250
"(5, -3)",13893065383715650388285324370393393890131499428816431627376577119899087300565087050*x+31065838727790926243432402854024083065401674463182245553707651586933426187654694680
"(5, -1)",-13688425746089438897962945879562766185417077646784546773671523480954013548128800*x-30768336319284910679665279770968344179541678428457284930008493080365078496057352
"(5, 1)",13688425746089438897962945879562766185417077646784546773671523480954013548128800*x-30768336319284910679665279770968344179541678428457284930008493080365078496057352
"(5, 3)",-13893065383715650388285324370393393890131499428816431627376577119899087300565087050*x+31065838727790926243432402854024083065401674463182245553707651586933426187654694680
"(5, 5)",753785603750833897662220061690835467936877886405092149538865127250313076576506768625*x-1685515850447584875115542164584821578673162847040065708232326943535910800995964408250
"(5, 7)",108257815952180437671913251481480216992880717161803620290837496140323937293911489399200*x-242071835564736580972670177322762586040711610460595612598344133008179258904699784106980
"(5, 9)",1414650247017179096001075892653553057224185856723215950683581685488388798434684667247920*x-3163254116717281562923693039820857419213750014311323110295562818885394051558841493479492
"(5, 11)",10174710694223737560382022277776036243687414728321576720175227915756403861950991690919845*x-22751344763678354000939598356157583223995928105285844982769190576296149544901710721717706
"(6, -12)",-9377729935934598685515471450974949109884375917349192498770832658104437778258543883001450580*x-20969241611384510484715412164756062010385944319229675008574497840560947935946563264660716440
"(6, -10)",-1471660857321757528622022797527140268995120645722898733376150766789997098997459017813284000*x-3290733716797068928208471556048680465766984372421800420017182326174595766885888463785493000
"(6, -8)",-509622663320292879419156650569444690761874223455222726508866301529429511315063537128538310*x-1139550918058663558114385356881497378412318946283278445016095828994356998135411561138745520
"(6, -6)",-16390368743605448124372476490707068720457170165271580980034834701370193383188315764975800*x-36649978686989599827097274868181485251487095912081615319440571681871142503492856370817200
"(6, -4)",58784157016231899595817539795397809499940602952454209887042440018482266259426394612988*x+131445371054590039703161343004638268503610989297442685490761684598022886789423348218288
"(6, -2)",3762138408387283723438133734709848856230273889954836434736226750927763403349539771120*x+8412389466077782205101691410527206424835246971704739051258388469971084495236511209960
"(6, 0)",17720307547549635355972113707857410061630166824818100655771970505039243174081734000
"(6, 2)",-3762138408387283723438133734709848856230273889954836434736226750927763403349539771120*x+8412389466077782205101691410527206424835246971704739051258388469971084495236511209960
"(6, 4)",-58784157016231899595817539795397809499940602952454209887042440018482266259426394612988*x+131445371054590039703161343004638268503610989297442685490761684598022886789423348218288
"(6, 6)",16390368743605448124372476490707068720457170165271580980034834701370193383188315764975800*x-36649978686989599827097274868181485251487095912081615319440571681871142503492856370817200
"(6, 8)",509622663320292879419156650569444690761874223455222726508866301529429511315063537128538310*x-1139550918058663558114385356881497378412318946283278445016095828994356998135411561138745520
"(6, 10)",1471660857321757528622022797527140268995120645722898733376150766789997098997459017813284000*x-3290733716797068928208471556048680465766984372421800420017182326174595766885888463785493000
"(6, 12)",9377729935934598685515471450974949109884375917349192498770832658104437778258543883001450580*x-20969241611384510484715412164756062010385944319229675008574497840560947935946563264660716440
"(7, -15)",-1476547310403335523311135100697839464157190274982318427294127041854976543000417288091297378400*x-3301660158056340649662831184825813618391073082955245433298387241538301043860997190901260903900
"(7, -13)",-5738792587717055462218090622800295401909430714640507099901734975360366236894350761360177146880*x-12832330334907260660969129132408887581576507804921557707302006169841017520321564844603184206180
"(7, -11)",715935466456834525127844358554467200355676580334486497013970036400316917854870715017017038464*x+1600880370500502503855396067027749136493347029800126602987656940059558481052423722472199197128
"(7, -9)",150827962729034213464067018225744621226441477638878765260910013300734210097047213642120844316*x+337261577569925194566727526057161372730214739081474999576641968931648302860241662172945453248
"(7, -7)",1025999265443969575685235553202627932750569388628801112592623664487587614970362451079014300*x+2294204102397566687927039423835392259627373589576802971759101105471435130487583021536426200
"(7, -5)",-564971835080323146803748028954800081807968864328962460336018551521065539131141464608007600*x-1263315428601413170995415624788086196960459962821282078260877535471502029185924309779400800
"(7, -3)",-14371901686912782632839067724970732933371713667442201615735585509091137197608541041166640*x-32136542102551807592836953653568954938758326926811437740432295955537397723675639100226140
"(7, -1)",38817152297681958552389452699690761962489761157229956778902430570970049973903406174584*x+89104269634379105481998102613768974768266018788244875282516497667508527080382734268588
"(7, 1)",-38817152297681958552389452699690761962489761157229956778902430570970049973903406174584*x+89104269634379105481998102613768974768266018788244875282516497667508527080382734268588
"(7, 3)",14371901686912782632839067724970732933371713667442201615735585509091137197608541041166640*x-32136542102551807592836953653568954938758326926811437740432295955537397723675639100226140
"(7, 5)",564971835080323146803748028954800081807968864328962460336018551521065539131141464608007600*x-1263315428601413170995415624788086196960459962821282078260877535471502029185924309779400800
"(7, 7)",-1025999265443969575685235553202627932750569388628801112592623664487587614970362451079014300*x+2294204102397566687927039423835392259627373589576802971759101105471435130487583021536426200
"(7, 9)",-150827962729034213464067018225744621226441477638878765260910013300734210097047213642120844316*x+337261577569925194566727526057161372730214739081474999576641968931648302860241662172945453248
"(7, 11)",-715935466456834525127844358554467200355676580334486497013970036400316917854870715017017038464*x+1600880370500502503855396067027749136493347029800126602987656940059558481052423722472199197128
"(7, 13)",5738792587717055462218090622800295401909430714640507099901734975360366236894350761360177146880*x-12832330334907260660969129132408887581576507804921557707302006169841017520321564844603184206180
"(7, 15)",1476547310403335523311135100697839464157190274982318427294127041854976543000417288091297378400*x-3301660158056340649662831184825813618391073082955245433298387241538301043860997190901260903900
"(8, -16)",-3028480294368410550899629932046154166008839495488322257939392908293825892898700979936900989007732*x-6771887806726339520159143846163507944080685212545784389584181283641031490101914320414555555231576
"(8, -14)",274488197260261866514238868111272131680496694254767189454647964373246115917087952882999215004864*x+613774268095317067123345801354301712079709046366424333148938782027476738802442990580765262013128
"(8, -12)",34685641383754969189170382187645163348446321494828540731000152465736983183153014056389181786960*x+77559451977255980795469912492249967097609054839027939924940901506849537124193742851799653828760
"(8, -10)",-49148294408298152962064180206850106215264220575370635057751922707366838971043503818139406330800*x-109898927275127474047945101046618807068253395028147450471686485588883022007459957845712966824800
"(8, -8)",3595562917086745603034837558105038277170928567149812378649927930682958334316728734964346214440*x+8039923099983402468861315252950591192719627506547475167082394610619160476591205800416138642960
"(8, -6)",-52334989259807351858874678075222442798908847599837897431668808595424628852669046481268551824*x-117024593587926827735086041939942075973371282367552760772878877638229612100408551912490662192
"(8, -4)",1188292622452987946509694890173110161299009987565492055308425487309630036157956175010758800*x+2657103393897781880356291509177717445323194177997023141863885438989704103960644736172690600
"(8, -2)",-147093714156172574171102746269131737018755493480816726194105878355339636297485667100703520*x-328541099125510101806978805483000131696227914951171373608566830342101854000502540592113720
"(8, 0)",921019493586234801362662576991261093491262220860385542754605972474164368813574914435600
"(8, 2)",147093714156172574171102746269131737018755493480816726194105878355339636297485667100703520*x-328541099125510101806978805483000131696227914951171373608566830342101854000502540592113720
"(8, 4)",-1188292622452987946509694890173110161299009987565492055308425487309630036157956175010758800*x+2657103393897781880356291509177717445323194177997023141863885438989704103960644736172690600
"(8, 6)",52334989259807351858874678075222442798908847599837897431668808595424628852669046481268551824*x-117024593587926827735086041939942075973371282367552760772878877638229612100408551912490662192
"(8, 8)",-3595562917086745603034837558105038277170928567149812378649927930682958334316728734964346214440*x+8039923099983402468861315252950591192719627506547475167082394610619160476591205800416138642960
"(8, 10)",49148294408298152962064180206850106215264220575370635057751922707366838971043503818139406330800*x-109898927275127474047945101046618807068253395028147450471686485588883022007459957845712966824800
"(8, 12)",-34685641383754969189170382187645163348446321494828540731000152465736983183153014056389181786960*x+77559451977255980795469912492249967097609054839027939924940901506849537124193742851799653828760
"(8, 14)",-274488197260261866514238868111272131680496694254767189454647964373246115917087952882999215004864*x+613774268095317067123345801354301712079709046366424333148938782027476738802442990580765262013128
"(8, 16)",3028480294368410550899629932046154166008839495488322257939392908293825892898700979936900989007732*x-6771887806726339520159143846163507944080685212545784389584181283641031490101914320414555555231576
"(9, -19)",-367618124439533758557393242428032346671122087699202060952061267123158682936965581775053721703697728*x-822019116007774261128781150229692695015657247972451939408314976486686845517901987853105494489015772
"(9, -17)",-277865111071051532685227938350957338998471800900582197067080056741882649397969349689212699781673210*x-621325276930400623459109180722755744656917909994531299888045825095731139082754850801787877173451520
"(9, -15)",-79248709122070998265745441296124706026201800735232006684483611692608178201136770943563753759288000*x-177205500726058431415394693483347704452889445197664652087547109876542501909224205039974586487926000
"(9, -13)",-31463378717858657639890389547442892000477932484720645452756300134955714102085319303408850488852480*x-70354253614952134858170729016958673845184123337625143060059625648489053101980194815063307504119940
"(9, -11)",5707358361354059811943577492198446780121869858477592143895166842146187756769163880092975706002608*x+12762041267939486407160882521577185815710930376420376659240966688330543970948202047467775315496048
"(9, -9)",-801408425079607362045916979881148653854316308476818314775594363646882325317630668491760275681699*x-1792003716219049192276692057672296964704589628437329543748880654469411130707067596539301530341966
"(9, -7)",3397582526270667849275395273928534538964774828793346037407527794377467746022126852194247156670*x+7597225488027941246537606026089184481750671286704975008636826925971510306879986787840718760540
"(9, -5)",2584366659968371568694240715916265040625437232843778378143002413096822841648852228407679538000*x+5778819606958210932371086667490448721940036969248919212479810694357445318789872562531906588000
"(9, -3)",-124112071349813003958161883872638549962885749012841857569358966932703079989982511969972757760*x-277516310444534138398620755063696567125709525508483551380227193018154755950565130519857480080
"(9, -1)",1678458094022743699558814018329237826958139631164674903551481811606577606770508904267088498*x+2972850398680897452176178811684257561575714218320802555643746210304870693284860605017598808
"(9, 1)",-1678458094022743699558814018329237826958139631164674903551481811606577606770508904267088498*x+2972850398680897452176178811684257561575714218320802555643746210304870693284860605017598808
"(9, 3)",124112071349813003958161883872638549962885749012841857569358966932703079989982511969972757760*x-277516310444534138398620755063696567125709525508483551380227193018154755950565130519857480080
"(9, 5)",-2584366659968371568694240715916265040625437232843778378143002413096822841648852228407679538000*x+5778819606958210932371086667490448721940036969248919212479810694357445318789872562531906588000
"(9, 7)",-3397582526270667849275395273928534538964774828793346037407527794377467746022126852194247156670*x+7597225488027941246537606026089184481750671286704975008636826925971510306879986787840718760540
"(9, 9)",801408425079607362045916979881148653854316308476818314775594363646882325317630668491760275681699*x-1792003716219049192276692057672296964704589628437329543748880654469411130707067596539301530341966
"(9, 11)",-5707358361354059811943577492198446780121869858477592143895166842146187756769163880092975706002608*x+12762041267939486407160882521577185815710930376420376659240966688330543970948202047467775315496048
"(9, 13)",31463378717858657639890389547442892000477932484720645452756300134955714102085319303408850488852480*x-70354253614952134858170729016958673845184123337625143060059625648489053101980194815063307504119940
"(9, 15)",79248709122070998265745441296124706026201800735232006684483611692608178201136770943563753759288000*x-177205500726058431415394693483347704452889445197664652087547109876542501909224205039974586487926000
"(9, 17)",277865111071051532685227938350957338998471800900582197067080056741882649397969349689212699781673210*x-621325276930400623459109180722755744656917909994531299888045825095731139082754850801787877173451520
"(9, 19)",367618124439533758557393242428032346671122087699202060952061267123158682936965581775053721703697728*x-822019116007774261128781150229692695015657247972451939408314976486686845517901987853105494489015772
"(10, -22)",-24120200855368109922108597586136955918222014577811573354403216262988185803949156692878505351237016150*x-53934408743551667006675718079331822638200144052559354383902656250235153951788470919333445098601519020
"(10, -20)",15075918405403921036888370372411954906223158558298125170707804449635082065966520155573900915667946625*x+33710778377723400263749020009132874281696507876684112427402213785349297923561122490589563349025676750
"(10, -18)",-75243763275550603403090965275578200319050362576166108340025986425555659042327148980644011554541568400*x-168250169567033388916850097246791503950345406276918177108497481146203967836478246044942585686194769640
"(10, -16)",-10315026171448577930681697757506516668866168465357109161287280840291741264972597520264290913335974840*x-23065099709048420611667235880800288082138335988637495975064055207506567856301270892953902499429602092
"(10, -14)",-1399490954440210502294111729369204020775582309181297666418006053001669593643693477758323965371466000*x-3129356908024371824566006044711372426866646056520508770892897716359557316364916062464419065306495400
"(10, -12)",-542311575038919070809735914356497753725541740833649064580592307447428524608215746035977585153803650*x-1212645546772001200380887817393255894451196328900645378524680280055352741841046649098251730133441860
"(10, -10)",22010103107858494695840223050950972952664766305439215970562675294646043285107649542762604437901250*x+49216086740950974865462568273405635656103033065720688792722578913169733788078161806427128828392500
"(10, -8)",5754221284408234642981440969987984029081694093974123426520287009832395210244555922770923448585600*x+12866829949522081987113906855170610779894811076268480523779961667707299888263804911520879402467060
"(10, -6)",-631923104059540075705294537367378878719199732441221324408913002989916519735951882860926245028500*x-1413023014412336205923841595366068873527330218727461756330866166130123972624599069151559566303600
"(10, -4)",29119832493620015362184588914034562987570264797534132627077534952282746228355338720790109896735*x+65113821544034801521156698096326403158527720326447633753592206356550136735884911282805924076042
"(10, -2)",-1404797151308633833693458703629778065976105941019065929028064297362484299731665798937879548000*x-3139060980794100452185338792964534061890150421927802216202604135172398522927007033917688901840
"(10, 0)",404975204960388443469708397093588637917182265312652548350880334660243826357545096651977505000
"(10, 2)",1404797151308633833693458703629778065976105941019065929028064297362484299731665798937879548000*x-3139060980794100452185338792964534061890150421927802216202604135172398522927007033917688901840
"(10, 4)",-29119832493620015362184588914034562987570264797534132627077534952282746228355338720790109896735*x+65113821544034801521156698096326403158527720326447633753592206356550136735884911282805924076042
"(10, 6)",631923104059540075705294537367378878719199732441221324408913002989916519735951882860926245028500*x-1413023014412336205923841595366068873527330218727461756330866166130123972624599069151559566303600
"(10, 8)",-5754221284408234642981440969987984029081694093974123426520287009832395210244555922770923448585600*x+12866829949522081987113906855170610779894811076268480523779961667707299888263804911520879402467060
"(10, 10)",-22010103107858494695840223050950972952664766305439215970562675294646043285107649542762604437901250*x+49216086740950974865462568273405635656103033065720688792722578913169733788078161806427128828392500
"(10, 12)",542311575038919070809735914356497753725541740833649064580592307447428524608215746035977585153803650*x-1212645546772001200380887817393255894451196328900645378524680280055352741841046649098251730133441860
"(10, 14)",1399490954440210502294111729369204020775582309181297666418006053001669593643693477758323965371466000*x-3129356908024371824566006044711372426866646056520508770892897716359557316364916062464419065306495400
"(10, 16)",10315026171448577930681697757506516668866168465357109161287280840291741264972597520264290913335974840*x-23065099709048420611667235880800288082138335988637495975064055207506567856301270892953902499429602092
"(10, 18)",75243763275550603403090965275578200319050362576166108340025986425555659042327148980644011554541568400*x-168250169567033388916850097246791503950345406276918177108497481146203967836478246044942585686194769640
"(10, 20)",-15075918405403921036888370372411954906223158558298125170707804449635082065966520155573900915667946625*x+33710778377723400263749020009132874281696507876684112427402213785349297923561122490589563349025676750
"(10, 22)",24120200855368109922108597586136955918222014577811573354403216262988185803949156692878505351237016150*x-53934408743551667006675718079331822638200144052559354383902656250235153951788470919333445098601519020
"(11, -23)",2165185951975010517105789338584377551251755735780337173024814846005937254879250870778623261061585618160*x+4841502972543718551145464446712678337814804147645361742401863198545081478898839010077591488763253785220
"(11, -21)",-1175699230900165916098685186171432198877815481441843560193633223554642664862813688414258726495383937948*x-2628943401386992250655231613790706884615483276185732576949895453100452806837231385117349844092544218912
"(11, -19)",-786668697371876000434224534299064309169046698384022588743715744021415907216811464416059813907741757992*x-1759044683094724894419897598160297492803867375319805156691544638617223552351452090747242712255394356972
"(11, -17)",-1656702141226973890027646017593905300799886398443796439442786322765980049964762387677848052111102978240*x-3704498606252970464310196145218094518169505362665320251239946196371048761020818103038128778625541674120
"(11, -15)",-342055318393284932840096242591475734168389801871858416780012827982531189047851127006218015268948334000*x-764858943992719253895258562092427614809981406171001769372262118465458329922328919544770115967302452000
"(11, -13)",-40780168254750289674141048165170723583725893805616018649800492071900664505347589354406883096958229520*x-91187228351500608784663897057070190912916648030526348903829796298098758644545097213927151067449896340
"(11, -11)",-3555604550296068480581205984940335755304100771368681977455824927950099238175490491391895511319851056*x-7950573475569578322123763255315069067867821015821488909489344804393366407370222438030199386503700704
"(11, -9)",-847825080532641378476301135876555723665529575178459022191274517231860866959565573999793281233755152*x-1895794513099470699606356374963103779418587116295127526354782511395174428443432911071183994219456332
"(11, -7)",-3107845893549251397682541443900066591429578228701330369433342428984085051485138076289654428441920*x-6949354643504495944898009262502294356726000001526171588976026751891471729434153338151373999666860
"(11, -5)",1321377104110650646085507321422586941108158229736495799325581895717326169717231365382792207578000*x+2954687912650555040337583823293116241067921507145529654561555341001709179422791102360433088407000
"(11, -3)",72693918744270183419522441291883085625333131209387749842935847041257330421637027164590898256200*x+162767057895789308267167091710476329950783915388797608395776874013210632578200288206213064310100
"(11, -1)",3047068861724496609964866937310736897693273105472156000943780776192280012148840980877920983792*x+1845285344136428127480413470100903532259371914818628319966259892381636867381623537139549919208
"(11, 1)",-3047068861724496609964866937310736897693273105472156000943780776192280012148840980877920983792*x+1845285344136428127480413470100903532259371914818628319966259892381636867381623537139549919208
"(11, 3)",-72693918744270183419522441291883085625333131209387749842935847041257330421637027164590898256200*x+162767057895789308267167091710476329950783915388797608395776874013210632578200288206213064310100
"(11, 5)",-1321377104110650646085507321422586941108158229736495799325581895717326169717231365382792207578000*x+2954687912650555040337583823293116241067921507145529654561555341001709179422791102360433088407000
"(11, 7)",3107845893549251397682541443900066591429578228701330369433342428984085051485138076289654428441920*x-6949354643504495944898009262502294356726000001526171588976026751891471729434153338151373999666860
"(11, 9)",847825080532641378476301135876555723665529575178459022191274517231860866959565573999793281233755152*x-1895794513099470699606356374963103779418587116295127526354782511395174428443432911071183994219456332
"(11, 11)",3555604550296068480581205984940335755304100771368681977455824927950099238175490491391895511319851056*x-7950573475569578322123763255315069067867821015821488909489344804393366407370222438030199386503700704
"(11, 13)",40780168254750289674141048165170723583725893805616018649800492071900664505347589354406883096958229520*x-91187228351500608784663897057070190912916648030526348903829796298098758644545097213927151067449896340
"(11, 15)",342055318393284932840096242591475734168389801871858416780012827982531189047851127006218015268948334000*x-764858943992719253895258562092427614809981406171001769372262118465458329922328919544770115967302452000
"(11, 17)",1656702141226973890027646017593905300799886398443796439442786322765980049964762387677848052111102978240*x-3704498606252970464310196145218094518169505362665320251239946196371048761020818103038128778625541674120
"(11, 19)",786668697371876000434224534299064309169046698384022588743715744021415907216811464416059813907741757992*x-1759044683094724894419897598160297492803867375319805156691544638617223552351452090747242712255394356972
"(11, 21)",1175699230900165916098685186171432198877815481441843560193633223554642664862813688414258726495383937948*x-2628943401386992250655231613790706884615483276185732576949895453100452806837231385117349844092544218912
"(11, 23)",-2165185951975010517105789338584377551251755735780337173024814846005937254879250870778623261061585618160*x+4841502972543718551145464446712678337814804147645361742401863198545081478898839010077591488763253785220
"(12, -26)",28293392166276034363640773842486198557939991279830709266581921387121286818973315461372505828842286161024*x+63265948197853245664257499260900122664078484341769678230436128188656298702986559138845881596230588618788
"(12, -24)",327811861334987925775418927142734891945856289733931010512004009745969501686220675494769599813743829356600*x+733009605775767961164006908286598200165069962961854820506628379988190922709863287648921021012114662038800
"(12, -22)",287441936231728505664070847458642923372633091862732165400437916026658202255705062098750034065875090521440*x+642739708998304680918012588457061427482702800547024902617333305721336260957303255399262437134645663684860
"(12, -20)",-4118980765267003620362483779315442259534914764233486493288307812755270752991654869005829322588828859200*x-9210320989151124796423636680518966264941731989331828581129313657503248108069981781896877756480127008400
"(12, -18)",-30043871486762643714482356824359428195176265439442016569582910710169173794173970969590767301583624326080*x-67180138951668944419139660044033045328194768433870759450226984382640925191669826169861878750034339242480
"(12, -16)",-12600275591135406426427493137755590900873818043615187454057314304434998002958223166920372617099192701300*x-28175072757010115293379868680705488273268993629402269457071278135511575552433614227263761239353911349600
"(12, -14)",-3349808217347232773160360541278757028877772422822422631860436735866721128918371174625592030409837654304*x-7490398885575802725416139147396600409243937060621888894105570830222269284881112344868509951127771949972
"(12, -12)",-492636969900645071296862554809768714795006229235110403544526068194533310795305017998225664693379192560*x-1101569752927360087040907171717978585214925173795314941660403777129087447669585290901637637167715795040
"(12, -10)",-48651610137791067943948947793425505682557680021779231452424528485334436545029097089176624194842263200*x-108788307482908329734243584325613786830689360762872786703311579597390648822049691181254083972139428800
"(12, -8)",390220235177435807562058859484905699270148110180145311141173400192990676312027423580590342787463960*x+872558970461236767248774526276754918761708706270078065317800016520620117878029939277687054401996960
"(12, -6)",-356014143832426866919462272338918868612118247077226713258745152836535610050120736950160757582542400*x-796071785241610682839713978811180300782928784024346182000271638051063657051192583003581912202838800
"(12, -4)",17485569387930282157309948216365702738051791589609489064663553590170047046362925021638084161987296*x+39098939972481718170439648163872017769224210842132409002240683291763649444145454615262318284812368
"(12, -2)",-3577301550465016431354359779880816620944389793485766528728732906890690357475114833170760878302880*x-8029149101790875722611254712492617988250806468392774020549625694524411835379156156621337933558220
"(12, 0)",700210217756483286647319018151359154320271510049280680079143001054120506773267457500304664900000
"(12, 2)",3577301550465016431354359779880816620944389793485766528728732906890690357475114833170760878302880*x-8029149101790875722611254712492617988250806468392774020549625694524411835379156156621337933558220
"(12, 4)",-17485569387930282157309948216365702738051791589609489064663553590170047046362925021638084161987296*x+39098939972481718170439648163872017769224210842132409002240683291763649444145454615262318284812368
"(12, 6)",356014143832426866919462272338918868612118247077226713258745152836535610050120736950160757582542400*x-796071785241610682839713978811180300782928784024346182000271638051063657051192583003581912202838800
