numerator,1
denominator,160
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-419145520233547353827963104297087603*x-937237875706725317594081597462145902
"(1, 1)",-419145520233547353827963104297087603*x+937237875706725317594081597462145902
"(2, -4)",-8383025135513604000812743339050825038663398487268131*x-18745014060097804941545273451166793666349742095958058
"(2, -2)",-114863211749972295297285409044989312313631115440*x-256841949586890604196705438957549165294941076960
"(2, 0)",-34686159854584603289279233822316429993370*x
"(2, 2)",-114863211749972295297285409044989312313631115440*x+256841949586890604196705438957549165294941076960
"(2, 4)",-8383025135513604000812743339050825038663398487268131*x+18745014060097804941545273451166793666349742095958058
"(3, -5)",-346866345790128217269512597994309949731687680734035357930*x-775616728293674695017463135549656916650678516466956484200
"(3, -3)",1816659925220713985068755009573967488471617346077200830*x+4062175084793200705381123052466803697551641192232342220
"(3, -1)",736933271504449652364355469830113033735892516632912*x+1647805375622748109747795263348266443630438953550476
"(3, 1)",736933271504449652364355469830113033735892516632912*x-1647805375622748109747795263348266443630438953550476
"(3, 3)",1816659925220713985068755009573967488471617346077200830*x-4062175084793200705381123052466803697551641192232342220
"(3, 5)",-346866345790128217269512597994309949731687680734035357930*x+775616728293674695017463135549656916650678516466956484200
"(4, -8)",-2297295675996517787050102638647362362881966326930837656246184880*x-5136909295944545695602046826598925581485058870144281626411943840
"(4, -6)",123049564484769625591180847668972276098400299994445876137885536*x+275147190789688768483843236463793381289910142365512693348195156
"(4, -4)",223183988526522313490890141141589955884877825371650182536448*x+499054569834836968337219639344885296219382183718741178757632
"(4, -2)",155469578873978022658160022486508814948918292372697566880*x+347640694364570292161118267325269123186160850963428877860
"(4, 0)",-1827149836699665204413800009966873089494707030052656800*x
"(4, 2)",155469578873978022658160022486508814948918292372697566880*x-347640694364570292161118267325269123186160850963428877860
"(4, 4)",223183988526522313490890141141589955884877825371650182536448*x-499054569834836968337219639344885296219382183718741178757632
"(4, 6)",123049564484769625591180847668972276098400299994445876137885536*x-275147190789688768483843236463793381289910142365512693348195156
"(4, 8)",-2297295675996517787050102638647362362881966326930837656246184880*x+5136909295944545695602046826598925581485058870144281626411943840
"(5, -11)",-167662797358529991151980139794354494447685498065299035462644379504515*x-374905412191445239599968639923808541129804102354360327659334947314822
"(5, -9)",14738744097997654185924634806039622352886268438976454410156759822400*x+32956833706096576784456827814570351361464935536069362500021287120684
"(5, -7)",-659958066480924949447766840068252818553364804303716009149246689200*x-1475711098950673602489782033556801216681657264369931053493489292740
"(5, -5)",21380733503410692180958489198572125316162318003357312285961681375*x+47808773522433534591108724117147409858246336348710428925472891750
"(5, -3)",104023432040926242179998657722344171425330860495470830328622450*x+232603464974208563463437148769579933437212454631046019182730960
"(5, -1)",-21034642223056800076327000726551733926191351485770750100960*x-47665935493292188896108083862024894827546733483960464611264
"(5, 1)",-21034642223056800076327000726551733926191351485770750100960*x+47665935493292188896108083862024894827546733483960464611264
"(5, 3)",104023432040926242179998657722344171425330860495470830328622450*x-232603464974208563463437148769579933437212454631046019182730960
"(5, 5)",21380733503410692180958489198572125316162318003357312285961681375*x-47808773522433534591108724117147409858246336348710428925472891750
