numerator,1
denominator,4000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-24539457222296164337713576356281098695455938712171426657140017711703830918423292981244859447*x-54871894480002385873553695797496539539833359421052432390702115043163652602182160764171443798
"(1, 1)",24539457222296164337713576356281098695455938712171426657140017711703830918423292981244859447*x-54871894480002385873553695797496539539833359421052432390702115043163652602182160764171443798
"(2, -4)",490795861522617530866046903155987645876476689823133308397499870297267190215442484997892823815891927592999719*x+1097452909440146236617644412860273239251736540561872353525761018269816923809250650268503595151777739920358242
"(2, -2)",-2207779875827505717903989374822210576973908630119441967150750360818831837943226131463414384412306981770*x-4936745881706347051799786728894765062450462007741453830407368056066637042975698403517427702346482946180
"(2, 0)",15850883798680186758294541554037720480239047052169509965190627952598663422697900271878250085500860
"(2, 2)",2207779875827505717903989374822210576973908630119441967150750360818831837943226131463414384412306981770*x-4936745881706347051799786728894765062450462007741453830407368056066637042975698403517427702346482946180
"(2, 4)",-490795861522617530866046903155987645876476689823133308397499870297267190215442484997892823815891927592999719*x+1097452909440146236617644412860273239251736540561872353525761018269816923809250650268503595151777739920358242
"(3, -5)",-70888277537996570614154042985144707913917938269263383451220634653559116688621198541495073776355002060644316329520*x-158511007382831762995813629530717921955860183418054047270079864108931150805348138214927572141369785349683800720540
"(3, -3)",-42368232214654434386462280565972932512547316314020920570672388866485883344091926564455654083687273949823430740*x-94738247318463767294876387190483953195379081181404182262632374426578776647017123337798139402161344614165537160
"(3, -1)",-79581411376577130655537235679106180208898192501823220980484254882320117310885285178044298986510508814140432*x-177951139928042038185165282737777701878998449640994473517798077011958795407775276563898128619161639000806756
"(3, 1)",79581411376577130655537235679106180208898192501823220980484254882320117310885285178044298986510508814140432*x-177951139928042038185165282737777701878998449640994473517798077011958795407775276563898128619161639000806756
"(3, 3)",42368232214654434386462280565972932512547316314020920570672388866485883344091926564455654083687273949823430740*x-94738247318463767294876387190483953195379081181404182262632374426578776647017123337798139402161344614165537160
"(3, 5)",70888277537996570614154042985144707913917938269263383451220634653559116688621198541495073776355002060644316329520*x-158511007382831762995813629530717921955860183418054047270079864108931150805348138214927572141369785349683800720540
"(4, -8)",44156201842335138973484507441048460996587994008367711128865979751925478378770429466794999676898464705253047726962389290*x+98736268947662821873816233337289260527964615817510543364237882406481982624462762575125521169534286789679070777165110220
"(4, -6)",7577443292334091853277666905297372668749739618857274745620958055742176112904701053837223681533869469502716646317534144*x+16943678297308840461124158643316195014338379786662131263306315418966485504122402706533633338498040898598242234389002564
"(4, -4)",35284803499750198036223450672673518265585517608663594256310114548311667376665193935205923983348431718591480018908108*x+78899219198163918667391106487435459483160767245531250535337184309664273029484829222640740999633913769618851556422072
"(4, -2)",46388116241379750223436798959910619452073721299346326299213598351604952643537270208175538619195809381701087278240*x+103727002915446199780211661298626960638112868171112550376433343710303165636842164219572449958284225048958097704380
"(4, 0)",450441299543169346069594772988808797766620697672146962630624058752712258107999546613734154877411245174153356600
"(4, 2)",-46388116241379750223436798959910619452073721299346326299213598351604952643537270208175538619195809381701087278240*x+103727002915446199780211661298626960638112868171112550376433343710303165636842164219572449958284225048958097704380
"(4, 4)",-35284803499750198036223450672673518265585517608663594256310114548311667376665193935205923983348431718591480018908108*x+78899219198163918667391106487435459483160767245531250535337184309664273029484829222640740999633913769618851556422072
"(4, 6)",-7577443292334091853277666905297372668749739618857274745620958055742176112904701053837223681533869469502716646317534144*x+16943678297308840461124158643316195014338379786662131263306315418966485504122402706533633338498040898598242234389002564
"(4, 8)",-44156201842335138973484507441048460996587994008367711128865979751925478378770429466794999676898464705253047726962389290*x+98736268947662821873816233337289260527964615817510543364237882406481982624462762575125521169534286789679070777165110220
"(5, -11)",-9816051573824871576609809309038468010429318676488744432042083907576858150071399604358083878862473773565547772312367826505735*x-21949358589716208174613420777447613018870195351645099476380709736927698912970026998356591758353419164917476330884070004436878
"(5, -9)",1591657588441307421768896163779747132286603907195053128678881388516315847803303705105450982638240727498157985519934388796640*x+3559054564658146932744299931460965769566074542935407581719667690967454369737289023293096450861413006391392075510446283364804
"(5, -7)",-96830040869073898561581916208770810499966077624845350206666244369682468359226655218777946037285837346807920613646533446800*x-216518553647332050949342018298713148938292535362146062646707624900456154677812769978014444071188729581043964156641991483420
"(5, -5)",613132043862490274012050145132616558701217461709698240113722310253806684703728667327159526444097937551697841176844945525*x+1371004929259910834154454253099823946651864911464366109425389200300274727277341515378221292153841769692197997277049442850
"(5, -3)",8185577528632552266461192147359796807233260573860639284313181749848896885091559793287017623983913071099827516331887950*x+18303507772698091694594452378312864140867584489346011542384817434956504147553733197386103610130361306832025506695032520
"(5, -1)",-13119358073520528921952077863866963312893536538378398339026389913355633449080958306892296765378748922914164664324800*x-29482548337118365691540475560845176895934892073487297963938861048264034449016341595819195721939268509613298563133176
"(5, 1)",13119358073520528921952077863866963312893536538378398339026389913355633449080958306892296765378748922914164664324800*x-29482548337118365691540475560845176895934892073487297963938861048264034449016341595819195721939268509613298563133176
"(5, 3)",-8185577528632552266461192147359796807233260573860639284313181749848896885091559793287017623983913071099827516331887950*x+18303507772698091694594452378312864140867584489346011542384817434956504147553733197386103610130361306832025506695032520
"(5, 5)",-613132043862490274012050145132616558701217461709698240113722310253806684703728667327159526444097937551697841176844945525*x+1371004929259910834154454253099823946651864911464366109425389200300274727277341515378221292153841769692197997277049442850
"(5, 7)",96830040869073898561581916208770810499966077624845350206666244369682468359226655218777946037285837346807920613646533446800*x-216518553647332050949342018298713148938292535362146062646707624900456154677812769978014444071188729581043964156641991483420
"(5, 9)",-1591657588441307421768896163779747132286603907195053128678881388516315847803303705105450982638240727498157985519934388796640*x+3559054564658146932744299931460965769566074542935407581719667690967454369737289023293096450861413006391392075510446283364804
"(5, 11)",9816051573824871576609809309038468010429318676488744432042083907576858150071399604358083878862473773565547772312367826505735*x-21949358589716208174613420777447613018870195351645099476380709736927698912970026998356591758353419164917476330884070004436878
"(6, -12)",847376241561219247817378246346021021956956121056667722653821498588334230419411544232430593986008175756435166097129405206232980*x+1894790878649168759634695019562075239937400526346670586694500264339774694989427907062715445671849411341050324601969089870479640
"(6, -10)",-2014462301417587232557070416874600455342515906734305645818717550343231111155179260134823700938906195713976921427475347014031200*x-4504474644080396017378138206512420726791149301723466453389276450713664735776910280789744655795024040805486416311420768339377400
"(6, -8)",73429122981787709928752702428446283894587262113639970350544710283575910941476645768710073460406869187849678193333341205002910*x+164192510515469371466506595850736767251397127438294039596685110450619603747869938136781356732652524668024462371859871559644720
"(6, -6)",-6645520613569053653807593627078810836530543807739417357129289182325442632858574948256128748400640623512554197953945901513800*x-14859835837816513797447340604178022612510675417003026706725104177086018098722319429260877913137916453163596150601606153509200
"(6, -4)",84390559429026642366947010989536527319767213935384902792534947081720023125449840643709924469129914805937482342102760915844*x+188703027547468821943081149575552229270389323319652311291395902035658349007777860413942576717829686380566172166107195520144
"(6, -2)",2286255609299453882347736665677640445530352868495179231401023900829512443876052716840352816365489195750784437248723524880*x+5112210389056736093472983924557397425806391512295149239311804029622491515095611146544658235436418483821787214322975350040
"(6, 0)",14766019439360967071944563006797656901278523024526221844525097518917365947870965261071315003722240742239746304476485200
"(6, 2)",-2286255609299453882347736665677640445530352868495179231401023900829512443876052716840352816365489195750784437248723524880*x+5112210389056736093472983924557397425806391512295149239311804029622491515095611146544658235436418483821787214322975350040
"(6, 4)",-84390559429026642366947010989536527319767213935384902792534947081720023125449840643709924469129914805937482342102760915844*x+188703027547468821943081149575552229270389323319652311291395902035658349007777860413942576717829686380566172166107195520144
"(6, 6)",6645520613569053653807593627078810836530543807739417357129289182325442632858574948256128748400640623512554197953945901513800*x-14859835837816513797447340604178022612510675417003026706725104177086018098722319429260877913137916453163596150601606153509200
"(6, 8)",-73429122981787709928752702428446283894587262113639970350544710283575910941476645768710073460406869187849678193333341205002910*x+164192510515469371466506595850736767251397127438294039596685110450619603747869938136781356732652524668024462371859871559644720
"(6, 10)",2014462301417587232557070416874600455342515906734305645818717550343231111155179260134823700938906195713976921427475347014031200*x-4504474644080396017378138206512420726791149301723466453389276450713664735776910280789744655795024040805486416311420768339377400
"(6, 12)",-847376241561219247817378246346021021956956121056667722653821498588334230419411544232430593986008175756435166097129405206232980*x+1894790878649168759634695019562075239937400526346670586694500264339774694989427907062715445671849411341050324601969089870479640
"(7, -15)",1417784954693467264551082459208297173739253010529054280318462712761101728428323849829221588981580297482737452801863425147901470560*x+3170263536171052313440204816441951422263475434425983291677625370398420856247264767824201721128661144339469498154775270722021587260
"(7, -13)",-927775119270776757887621180538767027953527184311352226429853129375232461594962758753519974778012661596301325258163762429705965520*x-2074568234522431945424718293327813458045890247699403063726350393000516339302621000452704467219672574972632267098444390507516200220
"(7, -11)",656392711685025904176765515700923140449831815142187696737586432893758519181006050436608651971007559922971012793865835193943177632*x+1467738723263138448843389275468929488103185524551299906928098905613378802112884916537353296709035452946543122901085889986052635064
"(7, -9)",-22045296049012053469601570215778230538124085809097710777799485387567657652974510085653876284541689661231865071341539562859457692*x-49294780549698487069992774119461790931619550817989335768456012345177636147152407794655171172780556188050708755407682074675781376
"(7, -7)",2191354949664302191937777680530210964317714742493621036752559581043906116911984965581646903325534978443028587316700675873424100*x+4900018630280009166465277068744125307558527006797070761025630763345132275928287643197095809617079654583976355697336011085199400
"(7, -5)",46267118373056367350265819291339367050809649245175254917177242281059066738355854070524706032098064153406503150657604653449840*x+103456421806976045282511894470236859598248790960090112988286980793393527919929963435709053547146051581569007236901850376498720
"(7, -3)",-5597434143636925088806877627175033094758762968602203350507515805968039794918217624428286118485866247789103146546212445155360*x-12516237949176045548790281493723176433739796550946761644120402817810266111480592745980265623530475008557891172390050061925860
"(7, -1)",149283866833618724290344346602119616319899181284252300943378082675338393095751067542608483708924326918163600043885264310792*x+338467314550601284491185437705129445708325791497607141111822981500167164325943126197026118453594301469218731373558098672244
"(7, 1)",-149283866833618724290344346602119616319899181284252300943378082675338393095751067542608483708924326918163600043885264310792*x+338467314550601284491185437705129445708325791497607141111822981500167164325943126197026118453594301469218731373558098672244
"(7, 3)",5597434143636925088806877627175033094758762968602203350507515805968039794918217624428286118485866247789103146546212445155360*x-12516237949176045548790281493723176433739796550946761644120402817810266111480592745980265623530475008557891172390050061925860
"(7, 5)",-46267118373056367350265819291339367050809649245175254917177242281059066738355854070524706032098064153406503150657604653449840*x+103456421806976045282511894470236859598248790960090112988286980793393527919929963435709053547146051581569007236901850376498720
"(7, 7)",-2191354949664302191937777680530210964317714742493621036752559581043906116911984965581646903325534978443028587316700675873424100*x+4900018630280009166465277068744125307558527006797070761025630763345132275928287643197095809617079654583976355697336011085199400
"(7, 9)",22045296049012053469601570215778230538124085809097710777799485387567657652974510085653876284541689661231865071341539562859457692*x-49294780549698487069992774119461790931619550817989335768456012345177636147152407794655171172780556188050708755407682074675781376
"(7, 11)",-656392711685025904176765515700923140449831815142187696737586432893758519181006050436608651971007559922971012793865835193943177632*x+1467738723263138448843389275468929488103185524551299906928098905613378802112884916537353296709035452946543122901085889986052635064
"(7, 13)",927775119270776757887621180538767027953527184311352226429853129375232461594962758753519974778012661596301325258163762429705965520*x-2074568234522431945424718293327813458045890247699403063726350393000516339302621000452704467219672574972632267098444390507516200220
"(7, 15)",-1417784954693467264551082459208297173739253010529054280318462712761101728428323849829221588981580297482737452801863425147901470560*x+3170263536171052313440204816441951422263475434425983291677625370398420856247264767824201721128661144339469498154775270722021587260
"(8, -16)",-705705728347635893060305845561272265558501971825152683480095376567460163273424790614287904406700990039708625011230628308429313701516*x-1578005980696314195853026158309446858460577429717043337796927346758123541759682734407501157341996180430657253361150735358928297528488
"(8, -14)",263047145285743950003364883399132309118769745711339512444577171842015806932380438414593635882561916171103828792291150406137540832032*x+588191298146186814107675025407016493675812301368255238568085058661622240644176565515090166027164783343294269009897476739963870171064
"(8, -12)",56203340725058214456321808671285036561805844346176996422764871886208208151887602239393185295350482782302057253975661064509088037040*x+125674490423812485404737852770220617632950063851845430765402431717226606498921483956841209593243765679173683765169367530547881691240
"(8, -10)",-8016563630388528300724685921030074612969138957421211787323850659060993843087058642790729661737320145284539606608841295207379291280*x-17925581223501248104495747254557691273735126714910010559643102359361831276385240838881341992541628371496130043537712489578889059680
"(8, -8)",1258805889459924195006686471679930442144589212582906524332795738284538561377440523956559490647703740582894147148934526995073049560*x+2814775539309476249159508658214862003834288400038615626071613821080996612458761889959535427460242745788262435118021480944007533040
"(8, -6)",-95660398561915299625556964070845099180860788341710791825097226774753390922891779104573555622230419318433603167779056981115344112*x-213903153939574455302439891677021103305383137762965625662907732853095043608077433671053898074915261343990962279813104553060474896
"(8, -4)",4955063041660953632276059439921927443700336423360692157610127957644032916372473484870298624488941230644254233618719820578642800*x+11079858373307607474851857449177344100216127556024343658990912468560763451404903533967867657885767296002056632506004805928448600
"(8, -2)",-122908945706461799475240857627755666767509964495089546628640717610854147861735187691642817242720971556944072434121977012066880*x-274545199630318809139215010593227249296042130187719357198021548592512132098954912530809354203879337665623866622048243741444680
"(8, 0)",-209493949250252141382030548577933072455122160594210338989468623678678463490891119165136845897114419289460815962101378241040
"(8, 2)",122908945706461799475240857627755666767509964495089546628640717610854147861735187691642817242720971556944072434121977012066880*x-274545199630318809139215010593227249296042130187719357198021548592512132098954912530809354203879337665623866622048243741444680
"(8, 4)",-4955063041660953632276059439921927443700336423360692157610127957644032916372473484870298624488941230644254233618719820578642800*x+11079858373307607474851857449177344100216127556024343658990912468560763451404903533967867657885767296002056632506004805928448600
"(8, 6)",95660398561915299625556964070845099180860788341710791825097226774753390922891779104573555622230419318433603167779056981115344112*x-213903153939574455302439891677021103305383137762965625662907732853095043608077433671053898074915261343990962279813104553060474896
"(8, 8)",-1258805889459924195006686471679930442144589212582906524332795738284538561377440523956559490647703740582894147148934526995073049560*x+2814775539309476249159508658214862003834288400038615626071613821080996612458761889959535427460242745788262435118021480944007533040
"(8, 10)",8016563630388528300724685921030074612969138957421211787323850659060993843087058642790729661737320145284539606608841295207379291280*x-17925581223501248104495747254557691273735126714910010559643102359361831276385240838881341992541628371496130043537712489578889059680
"(8, 12)",-56203340725058214456321808671285036561805844346176996422764871886208208151887602239393185295350482782302057253975661064509088037040*x+125674490423812485404737852770220617632950063851845430765402431717226606498921483956841209593243765679173683765169367530547881691240
"(8, 14)",-263047145285743950003364883399132309118769745711339512444577171842015806932380438414593635882561916171103828792291150406137540832032*x+588191298146186814107675025407016493675812301368255238568085058661622240644176565515090166027164783343294269009897476739963870171064
"(8, 16)",705705728347635893060305845561272265558501971825152683480095376567460163273424790614287904406700990039708625011230628308429313701516*x-1578005980696314195853026158309446858460577429717043337796927346758123541759682734407501157341996180430657253361150735358928297528488
"(9, -19)",-151550939986597810198092870794570516300105586080129793730962402692734476595267881367989743494829232625779664762771690112361992883173264*x-338878203864023770848706112602897910351616089767837962236190804093346367253799177622687012902293427503398490914951375522728265779540836
"(9, -17)",-163713791101022876203662502013598636425041591600204203626314956976543144879221891088273017229585877530862315525874427793152602383412190*x-366075165756087291375820151981891339063106609917897320334664174442991526985819086624897862992202527433445457223290948874331174512649280
"(9, -15)",-66036550229207324717822635185673152206554746752055316688946246262590542436481494870111114233413240610917256348767871139499848241166400*x-147662215312086896286328432373773745390316549463702374309914506944281842384690306158048572585184736431650095415593532614151989857262800
"(9, -13)",-23682852985059045379072145287099514387943726299759279877785144165853707936083140428059304538877098100593892315937805986051434747341520*x-52956469175725836729838801471544504104103349498982233891707317461539081802839879718743627081917665447939967359771406292729450532072060
"(9, -11)",1827878515798281952967411049801856625851413479544883271882688495476845944579218515836574590585633910601723526348082526365345200913104*x+4087260615936381715152512288602155186913467709220498046584917411995978995607433404676378905250156445914379776117425987064456122454224
"(9, -9)",-271434833086942233359734581864147349677724492793170634250083444279944538832301676874552565196792316413366012382204891909048053825937*x-606946738243711856994118055024013230971914151240071463574001326882535490438434297042918743179873687675950947048310576705158370046458
"(9, -7)",9821320457654696401736536230584796912358993215617009645027071557771519411631740322921409809534852817619689549668137196506802349130*x+21961140172162451247828172058175824595707162936948132082963355221856708039042625910231216852811896756103546644018572108759583099060
"(9, -5)",61594356629996484868707575781858332826501882696142205617141792712852155649180921901241299051244595101893399973254731130335020400*x+137729223576222744137778370152675880771771084013499885377249626363919344870559395762065385108267771609202322558023198289431810400
"(9, -3)",-49726281927259836617190168277238749155700067706011420559352921000506547884290160831803782347713744426127065221767738276023893440*x-111187350605261803703980879012727751371627998818901304532946106663588486969793615094377177439529480032462134325579387041333065520
"(9, -1)",3544323719799770163932815561272873496747737775167801100611678872225717204358303398104682708368497411251982506654426546250698374*x+7281579013316814669950288668138715951323780347131030179181746631400716848147209855412147758946293362449967642602048117352183304
"(9, 1)",-3544323719799770163932815561272873496747737775167801100611678872225717204358303398104682708368497411251982506654426546250698374*x+7281579013316814669950288668138715951323780347131030179181746631400716848147209855412147758946293362449967642602048117352183304
"(9, 3)",49726281927259836617190168277238749155700067706011420559352921000506547884290160831803782347713744426127065221767738276023893440*x-111187350605261803703980879012727751371627998818901304532946106663588486969793615094377177439529480032462134325579387041333065520
"(9, 5)",-61594356629996484868707575781858332826501882696142205617141792712852155649180921901241299051244595101893399973254731130335020400*x+137729223576222744137778370152675880771771084013499885377249626363919344870559395762065385108267771609202322558023198289431810400
"(9, 7)",-9821320457654696401736536230584796912358993215617009645027071557771519411631740322921409809534852817619689549668137196506802349130*x+21961140172162451247828172058175824595707162936948132082963355221856708039042625910231216852811896756103546644018572108759583099060
"(9, 9)",271434833086942233359734581864147349677724492793170634250083444279944538832301676874552565196792316413366012382204891909048053825937*x-606946738243711856994118055024013230971914151240071463574001326882535490438434297042918743179873687675950947048310576705158370046458
"(9, 11)",-1827878515798281952967411049801856625851413479544883271882688495476845944579218515836574590585633910601723526348082526365345200913104*x+4087260615936381715152512288602155186913467709220498046584917411995978995607433404676378905250156445914379776117425987064456122454224
"(9, 13)",23682852985059045379072145287099514387943726299759279877785144165853707936083140428059304538877098100593892315937805986051434747341520*x-52956469175725836729838801471544504104103349498982233891707317461539081802839879718743627081917665447939967359771406292729450532072060
"(9, 15)",66036550229207324717822635185673152206554746752055316688946246262590542436481494870111114233413240610917256348767871139499848241166400*x-147662215312086896286328432373773745390316549463702374309914506944281842384690306158048572585184736431650095415593532614151989857262800
"(9, 17)",163713791101022876203662502013598636425041591600204203626314956976543144879221891088273017229585877530862315525874427793152602383412190*x-366075165756087291375820151981891339063106609917897320334664174442991526985819086624897862992202527433445457223290948874331174512649280
"(9, 19)",151550939986597810198092870794570516300105586080129793730962402692734476595267881367989743494829232625779664762771690112361992883173264*x-338878203864023770848706112602897910351616089767837962236190804093346367253799177622687012902293427503398490914951375522728265779540836
"(10, -22)",-883136123527822730452715147458833705157134827263240198742499623521889169057623349839704519230318759634221603637028829373399900162143850*x-1974752405593863011163964071583380206261334481910080249823586558974322355104564840767071763879780564543832949883247752258525152218048980
"(10, -20)",-12262808707162464714961105057522765453757939564194204157442742723359783517748593587237698252234522631407943890742413842232576777630777925*x-27420473864291583326393459509820040274796781648779029298289455106363692146441802114104038512655389406433538944557953057673226035650550150
"(10, -18)",-45725681789247547180947811665974618856939959741750893585421859151858500813446140653475434360686815650282092724441185980824697694452095600*x-102245732798281727796664538821769755786386201743617557519176684848410213145938257443693515236279787041449558747065891274511694312796430360
"(10, -16)",-20833463786384818371080498157473385491706923355712945769798427646447276699152328864210113378925151586731757042961952673651359467800725320*x-46585041233136611499483186941720152804134251256425806622957735683363410805628534359908773498747990997155673464684931787117269367197348596
"(10, -14)",-2590998027706654894633683773659130796750384003084756590585878356669763071788908073835675862181374378411362666126512079446623827781046000*x-5793647719519963877344967335432456596457830737916561373934218027994191387073845332337426661706870794934827691918992219915708383756717400
"(10, -12)",-166389572930722163948566963631645600716096296211700423538759045535808172425599116309458917617028325145385336016487861635648368417087350*x-372058395820253664432428237752855308085099774328689049744312997245328378473463650718530547954108942264358663657389119912022294517674540
"(10, -10)",-25906002674532409501582053558469199560837110730244305513784079208959565625952349828946420545648393310896250832000605941125499441317250*x-57927583005545821754338934504573682894490151278793989764431192770575881176912887816637173860281723948346734851259323581455039797336500
"(10, -8)",2681628119186397632127381772152932561619316993111135552475958021195777475998832387070866083421997391384306599953805429527827808470400*x+5996302764887487900098014414022472467417019866736242318068298500631043473966138963705882698262531777518509055751045204580560948060140
"(10, -6)",-405117758116455827060097483685449160034909982161555891940771524720950669911510887535267281125995359374021529515783214927026946923500*x-905870842913662598297097749359176922011389146324314486835929122036258089353925610115180661169157165419168572960160867692481215763600
"(10, -4)",26085120108049953581835169539943419539427137617778026474756649811855318283267473824008027091089430496662037178119506114672435274405*x+58327977574551611156074793862549686954179181181766967357636754898013983168183581012875493671170674330706525916553725314405946256846
"(10, -2)",-1738640115989162800743775159341625691642718415733294088564774109336455768117587691463286261224590594427083136451861867802126596000*x-3889052498262678600520098353529259748050248343617968110676829606420230441954932900161520495761992254475541330565596764587103866160
"(10, 0)",201863913054976544591318059390848535157444749337928810001562273447541065124569252876977090963665234402280254110849076790645751000
"(10, 2)",1738640115989162800743775159341625691642718415733294088564774109336455768117587691463286261224590594427083136451861867802126596000*x-3889052498262678600520098353529259748050248343617968110676829606420230441954932900161520495761992254475541330565596764587103866160
"(10, 4)",-26085120108049953581835169539943419539427137617778026474756649811855318283267473824008027091089430496662037178119506114672435274405*x+58327977574551611156074793862549686954179181181766967357636754898013983168183581012875493671170674330706525916553725314405946256846
"(10, 6)",405117758116455827060097483685449160034909982161555891940771524720950669911510887535267281125995359374021529515783214927026946923500*x-905870842913662598297097749359176922011389146324314486835929122036258089353925610115180661169157165419168572960160867692481215763600
"(10, 8)",-2681628119186397632127381772152932561619316993111135552475958021195777475998832387070866083421997391384306599953805429527827808470400*x+5996302764887487900098014414022472467417019866736242318068298500631043473966138963705882698262531777518509055751045204580560948060140
"(10, 10)",25906002674532409501582053558469199560837110730244305513784079208959565625952349828946420545648393310896250832000605941125499441317250*x-57927583005545821754338934504573682894490151278793989764431192770575881176912887816637173860281723948346734851259323581455039797336500
"(10, 12)",166389572930722163948566963631645600716096296211700423538759045535808172425599116309458917617028325145385336016487861635648368417087350*x-372058395820253664432428237752855308085099774328689049744312997245328378473463650718530547954108942264358663657389119912022294517674540
"(10, 14)",2590998027706654894633683773659130796750384003084756590585878356669763071788908073835675862181374378411362666126512079446623827781046000*x-5793647719519963877344967335432456596457830737916561373934218027994191387073845332337426661706870794934827691918992219915708383756717400
"(10, 16)",20833463786384818371080498157473385491706923355712945769798427646447276699152328864210113378925151586731757042961952673651359467800725320*x-46585041233136611499483186941720152804134251256425806622957735683363410805628534359908773498747990997155673464684931787117269367197348596
"(10, 18)",45725681789247547180947811665974618856939959741750893585421859151858500813446140653475434360686815650282092724441185980824697694452095600*x-102245732798281727796664538821769755786386201743617557519176684848410213145938257443693515236279787041449558747065891274511694312796430360
"(10, 20)",12262808707162464714961105057522765453757939564194204157442742723359783517748593587237698252234522631407943890742413842232576777630777925*x-27420473864291583326393459509820040274796781648779029298289455106363692146441802114104038512655389406433538944557953057673226035650550150
"(10, 22)",883136123527822730452715147458833705157134827263240198742499623521889169057623349839704519230318759634221603637028829373399900162143850*x-1974752405593863011163964071583380206261334481910080249823586558974322355104564840767071763879780564543832949883247752258525152218048980
"(11, -23)",1936627322238734381151173477040825797360139710880953795131260154053345974298526764640579282935268061151360909909676872219179312071006248640*x+4330430339609200280140459410168678865317519566020607427640575803872305549806052300166257455201038927719886945962393529137958461279788280380
"(11, -21)",-1687834288455799100953010673612640427827951334549244977031357891039340561253903619417671799671954590998065153088646372435761351574807793124*x-3774112203742155336202734839124705156448875851250596808656048856571620368724121275436226141573043323171462069415966619468964551670223559456
"(11, -19)",-3006551663268953301511863569421088167949831571568060399516913094597509795678869795259411130432532337235454383317986831408883498810540199896*x-6722853896934437158842790124266100822392856196367559883990947386872219241486289883872070799595167066365249039953321654336797665698660746036
"(11, -17)",-1286016125865404140136068410941409301902678871009962227702690599121759590243264731593860338846286079491328703497558110096619815936420998560*x-2875619477595969219045055004743570388612946424693572177535226914719720772266018559161114806858614389538020142095294836010997644191275932280
