numerator,1
denominator,16800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-1891528415429943717878822154742180151803092693459405669435901667788206840616223647361356483*x-4229586118273816185250228217270176775414389378752629401911553126935072357534474444644376013)/2
"(1, 1)",(1891528415429943717878822154742180151803092693459405669435901667788206840616223647361356483*x-4229586118273816185250228217270176775414389378752629401911553126935072357534474444644376013)/2
"(2, -4)",129649060702964053761081337524975732756339906366123257879847233089952426115178796736257261249454260652261583*x+289904112950824294285729320275500909420289231782431449150214873479021919193181103563278674348232711717298126
"(2, -2)",1476644817894390951210697890078532445149306557893505869056044877768846873832117590908946638633373478980*x+3301878191434655990987333852013961663251471786004895182311805424663818175469085825237273925232756550780
"(2, 0)",125773725417574433627072634049220421839857251539968325983124143370638729531250996521737595904100
"(2, 2)",-1476644817894390951210697890078532445149306557893505869056044877768846873832117590908946638633373478980*x+3301878191434655990987333852013961663251471786004895182311805424663818175469085825237273925232756550780
"(2, 4)",-129649060702964053761081337524975732756339906366123257879847233089952426115178796736257261249454260652261583*x+289904112950824294285729320275500909420289231782431449150214873479021919193181103563278674348232711717298126
"(3, -5)",-3855328844363629320941639814162070486922211603218506648008348039849561183354194166658545654994073701936342211550*x-8620777371612782100737884933499924116513421538258003351267445935340813926389135363600991682449045098841817626150
"(3, -3)",68897375850154984136382009865178937660110765877359668018212385441559435038055753154036775672665552262662722610*x+154059215872298906826181600466502927464481236034918420884889664991602657514799849439193801567296067022375697710
"(3, -1)",-2989392744851282660945325425133393001520352061384332817221936461636330177588619229492513753912623881047254*x-6684600082573663805305791653955246664714818465071229187218499461770956276897538735688905163434894618517198
"(3, 1)",2989392744851282660945325425133393001520352061384332817221936461636330177588619229492513753912623881047254*x-6684600082573663805305791653955246664714818465071229187218499461770956276897538735688905163434894618517198
"(3, 3)",-68897375850154984136382009865178937660110765877359668018212385441559435038055753154036775672665552262662722610*x+154059215872298906826181600466502927464481236034918420884889664991602657514799849439193801567296067022375697710
"(3, 5)",3855328844363629320941639814162070486922211603218506648008348039849561183354194166658545654994073701936342211550*x-8620777371612782100737884933499924116513421538258003351267445935340813926389135363600991682449045098841817626150
"(4, -8)",-202424253392346395391720881879901603805996766614174276758729762075063697293624278597784082929929854822214154757401569960*x-452634390879928947775621882974107380364780243851805591550447035217318854705626671060883991651692182423966055087057735120
"(4, -6)",3515692191796490470685550032743203863732850723670665202240729506949485890660591381415336249218113928638068495074126328*x+7861326728822181175691686003404004082350280375570757205960861699113174162014915258403090876934429939490051730581913612
"(4, -4)",3247611553082491607389031898671754268979709278659477062613529591562089082019109799964391503993862541376485820934496*x+7261880197206117808875940109706791320719884583586619478133487897673224912530949927357144897655860309066697092765856
"(4, -2)",-22211061345391576533524901155113797514021770985547585499845795790681137840866413562624866710436723651865269939560*x-49665443572928712187960050987944713415140944275796644462254894217303832529092864850384855474990416415087537773580
"(4, 0)",-68609460847279211152599653048441876108927707903053507565096790095026321548639471580983521543324837725717132000
"(4, 2)",22211061345391576533524901155113797514021770985547585499845795790681137840866413562624866710436723651865269939560*x-49665443572928712187960050987944713415140944275796644462254894217303832529092864850384855474990416415087537773580
"(4, 4)",-3247611553082491607389031898671754268979709278659477062613529591562089082019109799964391503993862541376485820934496*x+7261880197206117808875940109706791320719884583586619478133487897673224912530949927357144897655860309066697092765856
"(4, 6)",-3515692191796490470685550032743203863732850723670665202240729506949485890660591381415336249218113928638068495074126328*x+7861326728822181175691686003404004082350280375570757205960861699113174162014915258403090876934429939490051730581913612
"(4, 8)",202424253392346395391720881879901603805996766614174276758729762075063697293624278597784082929929854822214154757401569960*x-452634390879928947775621882974107380364780243851805591550447035217318854705626671060883991651692182423966055087057735120
"(5, -11)",(-35545601755795365392534290933259890485692501333217454554195905458387431856122378259172602664910537525147467457250413209713415*x-79482381827094316229470319015687203022206480463760892563698140516912007938350213237127339976057028871813842969201931212461543)/2
"(5, -9)",409801178027736797072919976616926835146510326379359154784513393503314585365955137219097580987805446075386144493458235515690*x+916343291329512676073907998437795190913759826563684005149178394958967535275228413536588005374706787183634127990549107519182
