numerator,(165580141*x-370248451)/2
"(6, 6)",-767919809204090380664967361101796800
"(6, 8)",-591819304345328482041483976073594955*x+1323348430979238459196370129749151655
"(6, 10)",-5309794720736657320421650914362100000*x+11873061942136677802466220377873100000
"(6, 12)",183366868988127766852423622316946236030*x-410020783878751764426303645413237265990
"(7, -15)",1324261968081468964997533606286400911810008278768899813250*x+2961139780647821366743970986089093817309629991609877875650
"(7, -13)",-7544714792792369659536602654063332174979947127076755311300*x-16870495147531978921419689908681632634884378305802502242480
"(7, -11)",95537555627390280292237756342727384573798724768977325036*x+213628468787012235765214978226591307165808575821697062732
"(7, -9)",-194611757863248881215535115408904113458810393586440148072*x-435165119802953719847263681343050495362953112166033357788
"(7, -7)",8172868058699895170110992794795438752129219529213978150*x+18275088550389707088992011694056355784144746477366863950
"(7, -5)",-63324779430608869618628093828943482479503287653576800*x-141598511467021859253184375633259590637468608353241200
"(7, -3)",17846089101769921810717589183958095569805527201034550*x+39905068364075707637004165337390379252075394058151910
"(7, -1)",-137589823394575248549511680866299493870265456059044*x-307660198122461124833504813569097830519872918797808
"(7, 1)",-865654297432388444030276452167132629494691079102*x-1935661854073637732189623789005289809827406493198
"(7, 3)",-1739199345021881533490497032386543134683707580*x-3888967962474236706929116107566221291807482240
"(7, 5)",-398828538725077574307771006965791597950600*x-891805658090014282806931900240343424220200
"(7, 7)",-266626299489806136792960190821441769300
"(7, 9)",-1419653696770322875383050528032824740154*x+3174444470481956186981531392112266543902
"(7, 11)",696927537423478925126062215603408013448*x-1558377349069735822226948739434197943808
"(7, 13)",-55037199419351985303526395275328644284110*x+123066919192882993617599092456419043423970
"(7, 15)",9660228653095104158433469516336494915300*x-21600927946511887089926218435687433166600
"(8, -16)",-1341559901955343354147678718100030128772042316045763534783616*x-2999819136660100774362376357878815426443251175692741105423744
"(8, -14)",2906505095004113386356550632502815892809920239229569250821276*x+6499142969378681925552733874544292622013113101056927660427332
"(8, -12)",-1101995355950221194894185830083903808333509519283867493551200*x-2464136526793771944364245162985683064246567188490786627412640
"(8, -10)",54672914363994947124769224077563346797694475199214109915000*x+122252353045917382327290470394547951180313720259215673781800
"(8, -8)",-4305531532371831096251913711327811674864596072450023137280*x-9627461185652250668625950730365209313581843422111279882240
"(8, -6)",850849356386853333573298096415200797720539559617215575408*x+1902556999492948904517477094348145823252455743928657418672
"(8, -4)",2214259405600052927839078538090360723021514131219647200*x+4951234550739996857542065101669532467919782869671034400
"(8, -2)",535078959949278234272127457860853395272029146119532700*x+1196472927776473554867557401928510539902191214104518980
"(8, 0)",2073876921204551411593348060914972346557395556902400*x+4637329772781351927296043077156349045630483474086400
"(8, 2)",-17261396796433761778054004173902240314082239259540*x-38597656623440446843892289036272885726985613270220
"(8, 4)",-60648500377300593848581786499859256096624554400*x-135614169649302321108591488420690988934949493600
"(8, 6)",-166060585975626057762698732905171343075172864*x-371350516177582908939641645470034133706541088
"(8, 8)",140460843313257843606976168224834422620160
"(8, 10)",398828538725077574307771006965791597950600*x-891805658090014282806931900240343424220200
"(8, 12)",-8038837759965324467117386679238676733011680*x+17975387691471718217875916712569519665428960
"(8, 14)",21202378740667955328083673717658408757846508*x-47409960148829932933122450794151810106316108
"(8, 16)",-9786413653099171032221595745413688511782272*x+21883086184261791859013772340365472483579776
"(9, -19)",-441006329524299943666442236695421141462675712830559397116177916*x-986120131324007166922909326237925759375247106886860233575214208
"(9, -17)",991955677104638538237959556442256647030032765208215000450004815*x+2218080324672803540225474968817210504195832537792844577303383755
"(9, -15)",-126171678113097997400360164325023474727476024137011655202050000*x-282128449096109520949355841876095584659423065757513979400100000
"(9, -13)",238416256012651705612580261763074783029708215303636597709609290*x+533114955385282173986296913930553961147855437902703936970950810
"(9, -11)",22765086179788950467286061548686879450536683076023744402975600*x+50904280211649092268862943056841635035669486546568343612751792
"(9, -9)",(-5555531074010317067378907239014634491852082997142520398404321*x-12422545132599484150853872701686434863477467302879312619066493)/2
"(9, -7)",58848617842075708298343890975719245525098878269400728926520*x+131589509876788267380910435865015888585840207090778958643190
"(9, -5)",7795260143944603049925447763056703530879766124710388625000*x+17430731584154928042687430349491159509052459433228863125000
"(9, -3)",760224324691963731040364527110251886561480984057870044880*x+1699913268160102772665471391076824473713577789221461608320
"(9, -1)",-10112771653964192775721426934832639995186917572730051695*x-22612844859196915644333969209644641293488937027794243323
"(9, 1)",-27634125058355353480736343572993248149715439149240596*x-61791782129212583265793612629845464071526966518773778
"(9, 3)",-176402084849974513878702210824042591859337139415240*x-394447053122029865086269880147328369211167428406280
"(9, 5)",6800088663966381970573570544831424661891504500000*x+15205460251347088804785630140725197853008273750000
"(9, 7)",30350764149207079955682798889403156174000826135*x+67864451967890729142247633482660498584402725515
"(9, 9)",90620005200452859970515754469366560950395031
"(9, 11)",166060585975626057762698732905171343075172864*x-371350516177582908939641645470034133706541088
"(9, 13)",1739199345021881533490497032386543134683707580*x-3888967962474236706929116107566221291807482240
"(9, 15)",-920397390769329929459852167120091826408525000*x+2058071132073659151494801128144993726666275000
"(9, 17)",7236120107299694935004857088299097009078260620*x-16180456453275190057641089018056989365647672470
"(9, 19)",-3217053787959312344277528129521507222868749610*x+7193550957150216847995946728980424807250598022
"(10, -22)",14468505590044114435232152736383874577810710511642439702249791680*x+32352562032174344322288637388112122913784480411150663265703916080
"(10, -20)",(451522497896958238300065547930456133106380736459006132591140393625*x+1009634998668104454514944002952145260109551644766729141911145798875)/2
"(10, -18)",408080172224389676000069503995403001018888792306974243749571088160*x+912495005363556878259791888817552014061259732596987049360018121760
"(10, -16)",118667280533645247091604265845997491557655272101769121645795517062*x+265348105978268292211401486764902770015732991342060261248586558602
"(10, -14)",8313933901190999061572784032230822612760878436938729450120670400*x+18590521363503093662662139924067678269677751012178135020921286400
"(10, -12)",-4160542738398213016342521860663309000163729161072599794344370885*x-9303256386351528791989525742616420562390127529798062384000010735
"(10, -10)",433445830841698994630737968310088706667747046817263505954125000*x+969214342325913838373082896268006568028576292397978424573625000
"(10, -8)",-26659296247457219322936396009373445410914712428201992515298190*x-59611998641619397383482563194153650444496280335650877064483090
"(10, -6)",275092671883785519639301081244405875593887236066672582977600*x+615125914444189548966931301787354420542548440298167532365600
"(10, -4)",(-216388297080895340133807551919552592429751312750078495206609*x-483858941808301289866291875292451599990415943022104751575459)/2
"(10, -2)",10532953816447581387837558029670988394022877625509123632960*x+23552400737442634430726061119997791584369095504773307376960
"(10, 0)",-14603655268136952013796821920722475630970232352895897500*x-32654765899527142804943039303670730678094881896312622500
"(10, 2)",-2056701213635773633408466367321186472409335852483610240*x-4598923723096250858645899077613564862176564717625879040
"(10, 4)",(96572681877847808098360995808649787452428045506395421*x+215943081455389050932087178650077457817686210302263191)/2
"(10, 6)",816294051347548945417141163790247535418401196351600*x+1825288979467379934490349272170286567600439924535600
"(10, 8)",654987725281595586095527675947127102905349757810*x+1465466793593411910625674610477932061393343996910
"(10, 10)",-14140453152622013228064415277799517047865750000
"(10, 12)",-30350764149207079955682798889403156174000826135*x+67864451967890729142247633482660498584402725515
"(10, 14)",60648500377300593848581786499859256096624554400*x-135614169649302321108591488420690988934949493600
"(10, 16)",865654297432388444030276452167132629494691079102*x-1935661854073637732189623789005289809827406493198
"(10, 18)",2976863994813080659498424216929346270512029524160*x-6656470252173629715641759048925650138583495498240
"(10, 20)",(3293767152446780893653400389959854894166083872875*x-7365087254926914838197696217879404095237029017375)/2
"(10, 22)",105544881328051708124406217548163520333263541880*x-236005529326671900533624700983727708820238642920
"(11, -23)",-9649673239636685436173681646062890774664883662369818278775060094090*x-21577325324488246677135993305066912229558377532470804299076180341530
"(11, -21)",9664620987583398578006701150801704901517763401216050310617711994184*x+21610749505007630166402155911052330966239208632031655630742803223452
"(11, -19)",18861351719465161057596670488843669157092270354766456389314729271630*x+42175264592256643457777506069776068024467462949129622209509247401822
"(11, -17)",2366259859300730437670422916814819111711450266381328570688047587320*x+5291117897825521241089153230159432862776409081961597758810711159680
"(11, -15)",-932182771790128351183974531990064170127943546158863181611424875000*x-2084424045176900315313145755667221296155254264573643724914434375000
"(11, -13)",-89814941261261423239604015827225390259922364971857545328008885620*x-200832314055331241357495750272063301144257409958340056100758361640
"(11, -11)",-5858825235454450682846121960403685628317782757274925025896183272*x-13100731494767362699780181878968081425026640936284979230764712776
"(11, -9)",1010382904160525974438590979388795398109539460543656088617235220*x+2259284857006591163846262333692305505975198912571381058219518912
"(11, -7)",399456562502117808600600991261255637920299993020029849344585510*x+893212027813128900594804625142436962431991019097578875959207990
"(11, -5)",-24937133953332582229291741893874249701847337734048305876525000*x-55761126683669722161489578554719539279954364219892976482200000
"(11, -3)",-1810479130965679616774543338094078265301294556741882284063050*x-4048354408684004092335304452895001637080105618583783680938650
"(11, -1)",126956463711946354338025586390978722839949734306352698951144*x+283883283042897327506257995518033118048271500292576003287472
"(11, 1)",6948152902473170964656403509506983716163228455932551739540*x+15536542207992472783701371688040688834411182310990539685652
"(11, 3)",111407197326656859839682467789471714076920967674045266500*x+249114066405196645971028425512504900141699811164770281600
"(11, 5)",1688014390741496807089782633959615503929441742982812500*x+3774514925509411235313902337713200342981047573060112500
"(11, 7)",14277203762000421127256232406642784391702661323819220*x+31924785108839166701288609607855395227746232329701040
"(11, 9)",108455869902584697880253113634246462827302802832334*x+242481735590349031046502794961032654648931877582782
"(11, 11)",191134480658091914043482855431019888461339671984
"(11, 13)",-654987725281595586095527675947127102905349757810*x+1465466793593411910625674610477932061393343996910
"(11, 15)",-6800088663966381970573570544831424661891504500000*x+15205460251347088804785630140725197853008273750000
"(11, 17)",17261396796433761778054004173902240314082239259540*x-38597656623440446843892289036272885726985613270220
"(11, 19)",137589823394575248549511680866299493870265456059044*x-307660198122461124833504813569097830519872918797808
"(11, 21)",70501495048458392322874374511184248910354753420010*x-157646135443717795096743914032393740849032585732718
"(11, 23)",-70392454189100874055052582711294747483254724077020*x+157402312669869390205880606340731737794843875060320
"(12, -26)",220619915023048022660243169867483390135429221301039259009367720947686*x+493321127181762460754926967437577952308699355619027915595970739324842
"(12, -24)",-3226813564620727420775655005340159062720044847922337665641634457423200*x-7215374481210356907873043516116932515145985489470549503852640206048800
"(12, -22)",-2446411769859628747660010482489414939307881041982791554270711611081230*x-5470343018361701023501136216945596266850811993532757312105384164827490
"(12, -20)",-284295168557232194573203265310666316262799688944528404648089932364800*x-635703322568731998022386938121309281641322051237036782012876004505600
"(12, -18)",24181888488695348526664717519015478005284983040059898356776435146600*x+54072346485042454055694645166547298668771964331570315881322191842520
"(12, -16)",-111900784456783862506086996274682226234031762487165083434726835117200*x-250217760780920594451836486235648264855896480439358028399739824612400
"(12, -14)",-14866544918819255257807907712048791762225607875025563196997170461382*x-33242605029033947304603160642321444047723094920001464641241000398058
"(12, -12)",-1746911652800811786444242720370477426717403472192805714909090900480*x-3906213206349126039879099364261901165124379816958159155599934947840
"(12, -10)",95270432900354046593368457715691815099935393546848585099477179600*x+213031164211024096285835648650531699332907577826815825464019170800
"(12, -8)",-37337147193801854982222919430283591463278771577825743034895440800*x-83488399211256462269721434098149582951374537519610438631611279840
"(12, -6)",1183216793499151636435993206408166707773839271822487144021785400*x+2645753182383434312910847775520516861008180422895905011138625800
"(12, -4)",270621436829769052210434640910305501270118514197045861715852288*x+605127928920028783708385356558028154830747008393346558382354432
"(12, -2)",-9730613760395318520263856208766736692955916514958266155431090*x-21758313831038783101209628795083189662710382935967587456657470
"(12, 0)",-1295474428342740804128448122215027306868080476563674326000000*x-2896768884887048621507408441474708910234642557714950986000000
"(12, 2)",4588441768007003563668806889651168600996616411439125047750*x+10260067704063297143844016250893537374121344874728929834730
"(12, 4)",-819850541196624242801618941051630011046030605543405018624*x-1833241541514472159585458650813705537448617960583571926528
"(12, 6)",-844453901279930961824287953205203726035594538718765800*x-1888256365727312708252007599074127087290057428143770200
"(12, 8)",48814507489146503704550201063624480046717610573391520*x+109153775096562004027940933928477718937665296765185760
"(12, 10)",3971568342324702250696340324399807029041425737518000*x+8877588750463099676615007191743183264037099434342800
"(12, 12)",56990102639194518758603874134326762620619097410560
"(12, 14)",-108455869902584697880253113634246462827302802832334*x+242481735590349031046502794961032654648931877582782
"(12, 16)",-816294051347548945417141163790247535418401196351600*x+1825288979467379934490349272170286567600439924535600
"(12, 18)",176402084849974513878702210824042591859337139415240*x-394447053122029865086269880147328369211167428406280
"(12, 20)",-2073876921204551411593348060914972346557395556902400*x+4637329772781351927296043077156349045630483474086400
"(12, 22)",-17846089101769921810717589183958095569805527201034550*x+39905068364075707637004165337390379252075394058151910
"(12, 24)",-23538965557022933649123326348001829325605550903354400*x+52634727105529481836930911739116995076244072473655200
"(12, 26)",1609378563998706583221314235197183085640378686093918*x-3598679870632103684068611704208870538328386791863598
"(13, -29)",(157928677948851033162880158208040021697730983590298819190379481318411*x+353139259490302965205239764825665371911304550066176913583836329549647)/2
"(13, -27)",11121469288200803581638253972338874326967026952658212676975105474131500*x+24868361338093196593742033305098032925254833860961385338000535437519830
"(13, -25)",8680808710488961171734666051721007134889779925516248519852063936699800*x+19410878376325608838113672562044629761701466208766889815260714019223800
"(13, -23)",-73350718914338387696455864796182319499711260066651962794763699208237640*x-164017193690940208407447571254783186912293326718457355555829324730898720
"(13, -21)",3788194063528935820808371151068734161708991434164883587508270041712493*x+8470659438011857362747969768360928064603918864434140909053136812497857
"(13, -19)",-6619280679633808901063417031481893248584501555656283277201271831520136*x-14801161561812204451526758172325462764964459383205108140706028433099757
"(13, -17)",-1957174594171478574404540077043251800757268461023621796742653373340150*x-4376375436402989783208314867306477240344336123637519582916891743687110
"(13, -15)",-544342868481324488035600254636953853041913444090869739238407424574400*x-1217187656991469267223105281463616693953359181844373487068097836519200
"(13, -13)",-239214688021376134747764275193404089435938350847242468112086901920635*x-534900303632201702684331439503940718696409279277183763277904435177455
"(13, -11)",13597323354148438923935586359970877220255143335507243731221749723588*x+30404539331921356493499918780649402816693930891267214117740983394142
"(13, -9)",1589758679550791322244382056736239330175615300986750256185490265456*x+3554808475295874228496689287899843461097422835386602242516089141552
"(13, -7)",-76696308358251591754377948038684067681835418351986915454616229600*x-171498159112335852701316685620388092505526850961379696313359101200
"(13, -5)",9905758364639756724906688463563593633906771926074594672899419400*x+22149949072021645119400088024730815027555654611463493112239193800
"(13, -3)",-2282565486973793785417728877089153207676409706006536299431654720*x-5103971591968313633558188704057724646679445126782099445591610160
"(13, -1)",53274796241420625698440407299464217782397665694515291180916978*x+119126065883266816881749088070317377426334418757778249794852802
"(13, 1)",-16258388685241571848275300562594938818424518833925822531631924*x-36354862304813588202174422992725040275842788057157190930608608
"(13, 3)",469159224125091965755819549295949582707908468338430509616200*x+1049071917414839397922422802015240257932879160366992181718440
"(13, 5)",2851223181195969593900396958947518309622741500702865641200*x+6375528851854229159626984935222812158615593972654415012800
"(13, 7)",-783102117273298396636263775801265534858298723926344459800*x-1751069565045017295006198869728117898759734113152144942200
"(13, 9)",4125977337637315773291934299124075361457789048005496768*x+9225913937333763956634505108944767124559197873309604512
"(13, 11)",312250620683347406121531409853420639135504085425759021*x+697770023685004025216229758618752854792283564389522657
"(13, 13)",7803983447751139943326121135044439925718803251578970
"(13, 15)",-3971568342324702250696340324399807029041425737518000*x+8877588750463099676615007191743183264037099434342800
"(13, 17)",-14277203762000421127256232406642784391702661323819220*x+31924785108839166701288609607855395227746232329701040
"(13, 19)",(-96572681877847808098360995808649787452428045506395421*x+215943081455389050932087178650077457817686210302263191)/2
"(13, 21)",27634125058355353480736343572993248149715439149240596*x-61791782129212583265793612629845464071526966518773778
"(13, 23)",-535078959949278234272127457860853395272029146119532700*x+1196472927776473554867557401928510539902191214104518980
"(13, 25)",63324779430608869618628093828943482479503287653576800*x-141598511467021859253184375633259590637468608353241200
"(13, 27)",81128914725266146766003253440898386493647197586572485*x-181409768266478779246188493986604102215800558483289495
"(13, 29)",576029205942227394151296517103284386226337018662564*x-1288040461512046250074554441303780730033969848412809
"(14, -30)",99781661754961999697420992169351751635402721494600423371406791510500000*x+223118578591985994811002083010162418932106470834368579274947835584100000
"(14, -28)",-1120368754089111525471855783104867340706675298203435794101618685640044450*x-2505220694009998845961757731031257358315144803750695550924482082745452550
"(14, -26)",-303539349181278833522793058346710577017206177273614281107780683375176000*x-678734618615384606723781163573371206078043178161734793569390867202969600
"(14, -24)",1386298334558196635048144411691921363961379632741021082043870754100397489*x+3099857313166873562261695738301980296361030612960965575660497369187209947
"(14, -22)",281940655312783036684777753874566410056102771888714004914492407704319680*x+630438470900220101603827089918379169166116578665632546992149206858836160
"(14, -20)",-231399622073942194912554825555203248896691627992484998609923213887462500*x-517425284925095615058589252104755493056776058536601787369970045380637500
"(14, -18)",-6691721155396495450147405161654565559434755465662064312020214788703360*x-14963143389939997498811271927395115857059017855406366642860016676821440
"(14, -16)",-42790940367200968301428259237679598593440694944702778876289639998040875*x-95683451482201177437402240221015133123718002089416786801449606648667913
"(14, -14)",-1472650175069528588105504182486233483921265662435624536406131795332000*x-3292945898532432008263657146700545682067341133721952604049288864756000
"(14, -12)",-705108467268204950708772495248987484748125095175577277840924959090680*x-1576670464322391707344263550790766156805189305919017026913341381741160
"(14, -10)",-98413967725577648330835165105462074342605270358787041355877675200000*x-220060321769861990311536682864593990005190813735494618140052296800000
"(14, -8)",4813047066311977281516835140911496716285599459261108202355366843145*x+10762300419179519222826436151015624991534545758945986250549017831555
"(14, -6)",-1939272768601342729767644726150336706524419181861600561976282084000*x-4336345737506822105509048311500670653043041604867168638952393616800
"(14, -4)",-202672954999485750202699987930597289778515395674348347271578340966*x-453190504579605992145484874308082617138746509638610777385615487298
"(14, -2)",25354007096009916801577573737569505070501197630502427705991001280*x+56693283368690210939605837725675876941922194545350744253476744960
"(14, 0)",461198383023072969514977697863980668580506695146301199491975000*x+1031270935552576104056408032251191592087585990599242438689225000
"(14, 2)",125887432523045077846894955676935940704695806864740305098702240*x+281492856634445827650800286079946757139975520419760642775961760
"(14, 4)",-4197222542463133606567375763353801974925563606339386185886090*x-9385274921635452471115856981070861372026670916372631895200718
"(14, 6)",322074303293246033829658100364562445975748188427907048238400*x+720180036032848080699140853667880993213647387198110776275200
"(14, 8)",-412212782492042817330025133445739918045190365968616705785*x-921735959864240893537672814606660571357190590171692296595
"(14, 10)",-170940157927542375490707890890755583723406025027848400000*x-382230602617650120234665419690264967478029975383702800000
"(14, 12)",2133986271361797765031962666859899430155591124111460760*x+4794741363052559765150469311460905060738151053162084040
"(14, 14)",48042775657418873453957679012608775922903912837304000
"(14, 16)",-312250620683347406121531409853420639135504085425759021*x+697770023685004025216229758618752854792283564389522657
"(14, 18)",-48814507489146503704550201063624480046717610573391520*x+109153775096562004027940933928477718937665296765185760
"(14, 20)",-1688014390741496807089782633959615503929441742982812500*x+3774514925509411235313902337713200342981047573060112500
"(14, 22)",2056701213635773633408466367321186472409335852483610240*x-4598923723096250858645899077613564862176564717625879040
"(14, 24)",10112771653964192775721426934832639995186917572730051695*x-22612844859196915644333969209644641293488937027794243323
"(14, 26)",-2214259405600052927839078538090360723021514131219647200*x+4951234550739996857542065101669532467919782869671034400
"(14, 28)",-8172868058699895170110992794795438752129219529213978150*x+18275088550389707088992011694056355784144746477366863950
"(14, 30)",727887450649362444072248317808299246304279801464200000*x-1627605819620997864636500174965598166125978277632400000
"(15, -33)",-3445830180022741077401643149675113589617832185507316275009472080312980240*x-7705110521451186874491426626916078163327962325556663499781383716148431940
"(15, -31)",26678141763984916577390219601396195138246558796818879277129308025295660862*x+59654138497646424242701630628981744456594053074377825224122432894824056662
"(15, -29)",-116637761246852015393371554346315287502339158181030731991589609918779854288*x-260809962891351734962439041148928387437839188689805758868021507534443311728
"(15, -27)",-104214527062714064958468357456920946357761753096656911592497875988074621880*x-233030766755220138203228404911072825193032444120014852533114682952919426680
"(15, -25)",2001926244299629705193831864808685314192032455085175614459755908503295000*x+4476443168194822886613947180001793976399961048334269450952153365426990000
"(15, -23)",-15272134820844827806606851425901055279023576174589887166463168172609962550*x-34149531620950607170062735888894273456986381678466297220970629609100946150
"(15, -21)",115761048402812716945641204067499455750520196399457013071165046738602800*x+258849573375332692327762972365411469970998368705745537444613463610564800
"(15, -19)",-565603538816462878574818028110431988339721938882524156988740812975364048*x-1264727961108051944143424248163140925717035088711065303289300581420047888
"(15, -17)",-293240302100286726399921486267434365618780443537466798711367720021016960*x-655705249238815472982661605487349265014871882681972209833663643170086960
"(15, -15)",-315974073118857458870099827348079505042311512838281583543414722289343750*x-706539506621254264684268638684296622173082578220319015506419504238968750
"(15, -13)",-56349960295112828114545975060838361562529462564068413497943776480948760*x-126002341749286394097404973363663151479785884886157249364565303264669760
"(15, -11)",-5231290263546195450332939346332343248274903936142282417492276395119118*x-11697520639322083079318598795864974738030856134087856759107171627568318
"(15, -9)",-974796074195700680130902268049878763537213031048298680512857770266800*x-2179710286101515355900954301771645217989377975363718259253053790475800
"(15, -7)",-87947086967605568149439139200174177339072611001437989947253846138630*x-196655664882651895201462708061388410241530589851291759582303822223030
"(15, -5)",3135222119435106449734329350206824586546136594788742068943919460500*x+7010569783617862573084484287827268210812197943788650762668564522000
"(15, -3)",-2172363601793600943279283072415872923147381068338338429926905103280*x-4857552685456775777813599876365720234689416335688524952734696095280
"(15, -1)",32391552888574098773395857637460556880584063130879469069259266352*x+72429714155631356774364007085041472304296797461032080850750491692
"(15, 1)",-28542026913145402970819324416121836820285485263396944037788807058*x-63821912393421607950353987464689166597248419884530994512922914858
"(15, 3)",-29464308886332085319538897906565219322146324359225622938475680*x-65884197579818797195237460653004860756442613338520425778737280
"(15, 5)",12494453606620024943299870408058465191009745031991570728789750*x+27938447606017510722667442569475713729842636959438312776455750
"(15, 7)",-2531826338825045805527483193246740981243276471145363498548580*x-5661335797968089233002822655493281443575779317479053067225280
"(15, 9)",-39985973722316302668713667800925679245518705408962092861300*x-89411323588510302398445473039020863295463955203588153223300
"(15, 11)",-5026346180810575856173056196838647846978548766672006456308*x-11239081076548523714060357240062043187769992485816269284768
"(15, 13)",-12268286341527268446092605488371680273720035263037201060*x-25594397995988127354344633347731369945323233873884616260
"(15, 15)",10308131398343416162560703536413364824008440334271812500
"(15, 17)",-2133986271361797765031962666859899430155591124111460760*x+4794741363052559765150469311460905060738151053162084040
"(15, 19)",-4125977337637315773291934299124075361457789048005496768*x+9225913937333763956634505108944767124559197873309604512
"(15, 21)",844453901279930961824287953205203726035594538718765800*x-1888256365727312708252007599074127087290057428143770200
"(15, 23)",-111407197326656859839682467789471714076920967674045266500*x+249114066405196645971028425512504900141699811164770281600
"(15, 25)",14603655268136952013796821920722475630970232352895897500*x-32654765899527142804943039303670730678094881896312622500
"(15, 27)",-760224324691963731040364527110251886561480984057870044880*x+1699913268160102772665471391076824473713577789221461608320
"(15, 29)",-850849356386853333573298096415200797720539559617215575408*x+1902556999492948904517477094348145823252455743928657418672
"(15, 31)",194611757863248881215535115408904113458810393586440148072*x-435165119802953719847263681343050495362953112166033357788
"(15, 33)",-25136648367981891329861653583660562864703078071534090090*x+56207254477316657175175407652282464449342211309711161310
