numerator,1
denominator,42
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-87607429623787348129346743550779285239221613797*x-195896167972817334406596377047234608905840749067)/2
"(1, 1)",(-87607429623787348129346743550779285239221613797*x+195896167972817334406596377047234608905840749067)/2
"(2, -4)",-6004784738453605370382981581664492839775597284664997648045624697*x-13427106865435557010342776080083099300633434801926467956181428034
"(2, -2)",-129605388345310426667164829162187816928065072874861798369580*x-289806458590373096660588485420964021214885133230558715887380
"(2, 0)",-25537296133959709588426780871079678452032768866669670*x
"(2, 2)",-129605388345310426667164829162187816928065072874861798369580*x+289806458590373096660588485420964021214885133230558715887380
"(2, 4)",-6004784738453605370382981581664492839775597284664997648045624697*x+13427106865435557010342776080083099300633434801926467956181428034
"(3, -5)",-1750376272253223528979268977566489538967896588835644032254887595603505*x-3913960330960886793884734561152580929590046641995930786005168600362425
"(3, -3)",-5448627442435905603484918371827984552705729316344493798688073965815*x-12183501345357507072496762936267540194275013560967059517985101957465
"(3, -1)",272553456647595360533364833191478717923384955001769126069634574*x+609444298112757921322448451293693725270191077038799793155605478
"(3, 1)",272553456647595360533364833191478717923384955001769126069634574*x-609444298112757921322448451293693725270191077038799793155605478
"(3, 3)",-5448627442435905603484918371827984552705729316344493798688073965815*x+12183501345357507072496762936267540194275013560967059517985101957465
"(3, 5)",-1750376272253223528979268977566489538967896588835644032254887595603505*x+3913960330960886793884734561152580929590046641995930786005168600362425
"(4, -8)",-17766814100112808880603874873790152510222274116773485019676899595471056991160*x-39727804071453994650693147850549913720011264970429696178253767243410433121520
"(4, -6)",115207491271988145150996079873762172695849772296982525416914242982027431912*x+257611782001379205582659644099068299049880923002294325406533571274702003268
"(4, -4)",532326366631413860768966041291327561535146419100870785209133646909657216*x+1190317942003317112102467322211762516810486009492492345291791023539963776
"(4, -2)",1971152641497720758812467187859869198403750369139801777650973758697560*x+4407631273643671368252004588050132274719604642640794998970887912692980
"(4, 0)",2733140733213287069928330302242177028030593243459237605420965250800*x
"(4, 2)",1971152641497720758812467187859869198403750369139801777650973758697560*x-4407631273643671368252004588050132274719604642640794998970887912692980
"(4, 4)",532326366631413860768966041291327561535146419100870785209133646909657216*x-1190317942003317112102467322211762516810486009492492345291791023539963776
"(4, 6)",115207491271988145150996079873762172695849772296982525416914242982027431912*x-257611782001379205582659644099068299049880923002294325406533571274702003268
"(4, 8)",-17766814100112808880603874873790152510222274116773485019676899595471056991160*x+39727804071453994650693147850549913720011264970429696178253767243410433121520
"(5, -11)",(-1646318806978212928606154521174503629166007462760699799699376022425516095755097985*x-3681280765039639243075963394275988865500143178585528463836055376340177987751378337)/2
"(5, -9)",37362579804071475020601239040261140561433060637526266929738291140847981575327410*x+83545268256664591930062251818965050597865147238236703483667440707288933961732902
"(5, -7)",820685450863502099175208944416740783624978975989463935252218117047701994612750*x+1835108456275854174372458297034993503098474770730764077072928778890660166399430
"(5, -5)",(191523581512858599078643876048499862055162360908045737662172789427306811312625*x+428259747556973833540206505124265323579097209971012694128409013613592248301375)/2
"(5, -3)",361490184920366331956041001225890929824454102692211433126035787939418403625*x+808316626594171221189321219575920187475645088416040538882266259228038522305
"(5, -1)",383463936163117055084470662032684176277983738513210610553631254387783520*x+858949702502691275594378642522200637666646926591157862656452461461687968
"(5, 1)",383463936163117055084470662032684176277983738513210610553631254387783520*x-858949702502691275594378642522200637666646926591157862656452461461687968
"(5, 3)",361490184920366331956041001225890929824454102692211433126035787939418403625*x-808316626594171221189321219575920187475645088416040538882266259228038522305
"(5, 5)",(191523581512858599078643876048499862055162360908045737662172789427306811312625*x-428259747556973833540206505124265323579097209971012694128409013613592248301375)/2
"(5, 7)",820685450863502099175208944416740783624978975989463935252218117047701994612750*x-1835108456275854174372458297034993503098474770730764077072928778890660166399430
"(5, 9)",37362579804071475020601239040261140561433060637526266929738291140847981575327410*x-83545268256664591930062251818965050597865147238236703483667440707288933961732902
"(5, 11)",(-1646318806978212928606154521174503629166007462760699799699376022425516095755097985*x+3681280765039639243075963394275988865500143178585528463836055376340177987751378337)/2
"(6, -12)",-746919183734960598732699909064648251241552836691024927708840517442354558861606942630*x-1670162068530027162264020814277470067059951487062778762031815500101222162252106850860
"(6, -10)",187334816616841419475066789465787953165711327210884639108371035035120043266532636200*x+418893384507714588099220393576515298494389738649347203211278373394237728463755057000
"(6, -8)",2658749337336917216696042601030212832276806399913181677321308878974853629275249310*x+5945144253417866572289688335676878485404861373350489458820730387566191750035201480
"(6, -6)",-41843863599581853833258198216879775516329058701715909730953084317008873466965800*x-93565723449894064466778417424168632264593609632198505133180229759829280217843800
"(6, -4)",4781052424571486585456466415292980381520414731832371463729880690870221760323418*x+10690758225385410600501509763260516157527597883571924882231367727095023094601052
"(6, -2)",11934429283545628074390725865656603514040680269472373658362556465110583424720*x+26686210027370573413360707032455718794735190804859284022653209368022700717840
"(6, 0)",-66979750445489833659938633692337147722077580794255400494326519587940900100*x
"(6, 2)",11934429283545628074390725865656603514040680269472373658362556465110583424720*x-26686210027370573413360707032455718794735190804859284022653209368022700717840
"(6, 4)",4781052424571486585456466415292980381520414731832371463729880690870221760323418*x-10690758225385410600501509763260516157527597883571924882231367727095023094601052
"(6, 6)",-41843863599581853833258198216879775516329058701715909730953084317008873466965800*x+93565723449894064466778417424168632264593609632198505133180229759829280217843800
"(6, 8)",2658749337336917216696042601030212832276806399913181677321308878974853629275249310*x-5945144253417866572289688335676878485404861373350489458820730387566191750035201480
"(6, 10)",187334816616841419475066789465787953165711327210884639108371035035120043266532636200*x-418893384507714588099220393576515298494389738649347203211278373394237728463755057000
"(6, 12)",-746919183734960598732699909064648251241552836691024927708840517442354558861606942630*x+1670162068530027162264020814277470067059951487062778762031815500101222162252106850860
"(7, -15)",-239948432942577765535242899317814687250749037841849837143039706223161450904291547537845*x-536541007154153775799798819587854058159302547581773464746666465173890780917799241132275
"(7, -13)",270213321260714718509938222654722782845078713250603584696433926453538072762952386943930*x+604215354764947283991249137833638745823330260176185892589770686634924739036321630690370
"(7, -11)",-45926446023907935681180327603001669339584851922006554649753220943813119351860316399264*x-102694655274433075888304260432929735840321262173202737336734675579266617132021722790752
"(7, -9)",-1636274840883300706796018045650276251015261289638093474343803597562766706741137437139*x-3658821774087712410495232008341514743997441907746992884212974925133663306756533140883
"(7, -7)",235229826467648936385541534951176688337895019222591778315805300885548849397182055025*x+525989882317142249012484486964143420341787216305002603704524575024147308668730627775
"(7, -5)",-4974526750854025901597945735283266194890867101178810201894349699737519721141110540*x-11123379970828579477571111987886005650922918846463685464017083796398285588567883100
"(7, -3)",92939639687683329753936865528069349969528181857390990808117066827035835796109390*x+207819352857888510722951705033267400490651140554434222346153644964264096315399610
"(7, -1)",2076576768145752477674653275350112584918013340373855904205746263977660509538631*x+4640073970373557810244849759100439208724006907494033835949130199806902162169503
"(7, 1)",2076576768145752477674653275350112584918013340373855904205746263977660509538631*x-4640073970373557810244849759100439208724006907494033835949130199806902162169503
"(7, 3)",92939639687683329753936865528069349969528181857390990808117066827035835796109390*x-207819352857888510722951705033267400490651140554434222346153644964264096315399610
"(7, 5)",-4974526750854025901597945735283266194890867101178810201894349699737519721141110540*x+11123379970828579477571111987886005650922918846463685464017083796398285588567883100
"(7, 7)",235229826467648936385541534951176688337895019222591778315805300885548849397182055025*x-525989882317142249012484486964143420341787216305002603704524575024147308668730627775
"(7, 9)",-1636274840883300706796018045650276251015261289638093474343803597562766706741137437139*x+3658821774087712410495232008341514743997441907746992884212974925133663306756533140883
"(7, 11)",-45926446023907935681180327603001669339584851922006554649753220943813119351860316399264*x+102694655274433075888304260432929735840321262173202737336734675579266617132021722790752
"(7, 13)",270213321260714718509938222654722782845078713250603584696433926453538072762952386943930*x-604215354764947283991249137833638745823330260176185892589770686634924739036321630690370
"(7, 15)",-239948432942577765535242899317814687250749037841849837143039706223161450904291547537845*x+536541007154153775799798819587854058159302547581773464746666465173890780917799241132275
"(8, -16)",72973382644634762635146075310577308561160755056991358625330952155227540804388399391384832*x+163173444141506708347358744464100511846994378639124398592006041705306619379162060971989504
"(8, -14)",52612664255996619252683655074827143848183416601664549562921195330091669623617699817637824*x+117645493753781838026969925792814045083088196968103731422429657768685643360507005876692352
"(8, -12)",-456013880493490999343178671231359755840890116662497498440831504523690978095254590520640*x-1019678035466911219459220929533566772102196036303610062268668284931730450187836433900960
"(8, -10)",852688231424754910730812021828842466006123266052462055783886403954770409187167435002240*x+1906668849079824333274278190568362424764090660950756356644839244599589116027033041221800
"(8, -8)",-60889387857338372418721359952207840702561668196838494106775364473630020762918150615040*x-136152810357358865704146893575349637189753385835414982163870770597555811566607395901440
"(8, -6)",3949734840612271687561636859197545116780304268043635523345180654400455462904942075264*x+8831875596708926782249129030428754361580551115986366507570557763064241252054336337688
"(8, -4)",8804951072142217333675425883155717757273934423043190507697050548450462606963067200*x+19688464767033202928188651266751001615472319977505978523582191432486924544018757600
"(8, -2)",-3762873147016009042406390557113170318890002092833794370604028027281389122054537920*x-8416797111360210614856980022186035493695496188432032453620052303730027965704004880
"(8, 0)",136600868471640245501931952174086696114727593645541325136412137543293793713579520*x
"(8, 2)",-3762873147016009042406390557113170318890002092833794370604028027281389122054537920*x+8416797111360210614856980022186035493695496188432032453620052303730027965704004880
"(8, 4)",8804951072142217333675425883155717757273934423043190507697050548450462606963067200*x-19688464767033202928188651266751001615472319977505978523582191432486924544018757600
"(8, 6)",3949734840612271687561636859197545116780304268043635523345180654400455462904942075264*x-8831875596708926782249129030428754361580551115986366507570557763064241252054336337688
"(8, 8)",-60889387857338372418721359952207840702561668196838494106775364473630020762918150615040*x+136152810357358865704146893575349637189753385835414982163870770597555811566607395901440
"(8, 10)",852688231424754910730812021828842466006123266052462055783886403954770409187167435002240*x-1906668849079824333274278190568362424764090660950756356644839244599589116027033041221800
"(8, 12)",-456013880493490999343178671231359755840890116662497498440831504523690978095254590520640*x+1019678035466911219459220929533566772102196036303610062268668284931730450187836433900960
"(8, 14)",52612664255996619252683655074827143848183416601664549562921195330091669623617699817637824*x-117645493753781838026969925792814045083088196968103731422429657768685643360507005876692352
"(8, 16)",72973382644634762635146075310577308561160755056991358625330952155227540804388399391384832*x-163173444141506708347358744464100511846994378639124398592006041705306619379162060971989504
"(9, -19)",15793093994797981158177772517703881583679231646166551472990195273320710442378701475178313962*x+35314431747411995905072315594957089210407745111955259654167764742542672442250050345156854482
"(9, -17)",49554489949440072395985800395400292139412852510560546311350914872970517646478809469075286565*x+110807208117278118452767613218595815977177243251499261151788856113015798775792881272546885395
"(9, -15)",-4590923224065262868668421889175536715477981901444124891485791157130204388298622328036320150*x-10265616408492426183110017329257540521355700520027709228611902530855844068220690837832647750
"(9, -13)",-21821528345178780948992844593970785058700072488481063461153126663827213082503593534592670*x-48794420752758249446761654037185695772982207628381036289813059673199049256258192292867690
"(9, -11)",-18091693877894856338863872959729323777997945350597216055429555349605331853227641272137108*x-40454257339089678623238596579455809850629137331845623047890731599608841175514107468837572
"(9, -9)",(-8721614950764783245076202115506522743590063756584765763215744115702136426233905845343983*x-19502123903488536477573220632957506215739309491630101788767422523520382732394094306988513)/2
"(9, -7)",81797599142532456330543512358517246692722710740779363452263847602401904355507143598695*x+182904992079135803158318333320897559041737040839073516908591178752123803559547571526535
"(9, -5)",-71749870328021893030486447710412918151727072878670715039834458510622679795623882824300*x-160437587563755472075951990069457134359969550736013984635867548594199584554576657018500
"(9, -3)",2316797970216935746260372319560333014129004970456256104505153831054863619986599833460*x+5180438357166770197637921867446159373961287731083923828963180901731621801076199375620
"(9, -1)",-64346799404414556680873843730118999754002673817457112629027546024872486019513999743*x-141572604516081604593583226200054149172174956636364918505155810459519542641870354617
"(9, 1)",-64346799404414556680873843730118999754002673817457112629027546024872486019513999743*x+141572604516081604593583226200054149172174956636364918505155810459519542641870354617
"(9, 3)",2316797970216935746260372319560333014129004970456256104505153831054863619986599833460*x-5180438357166770197637921867446159373961287731083923828963180901731621801076199375620
"(9, 5)",-71749870328021893030486447710412918151727072878670715039834458510622679795623882824300*x+160437587563755472075951990069457134359969550736013984635867548594199584554576657018500
"(9, 7)",81797599142532456330543512358517246692722710740779363452263847602401904355507143598695*x-182904992079135803158318333320897559041737040839073516908591178752123803559547571526535
"(9, 9)",(-8721614950764783245076202115506522743590063756584765763215744115702136426233905845343983*x+19502123903488536477573220632957506215739309491630101788767422523520382732394094306988513)/2
"(9, 11)",-18091693877894856338863872959729323777997945350597216055429555349605331853227641272137108*x+40454257339089678623238596579455809850629137331845623047890731599608841175514107468837572
"(9, 13)",-21821528345178780948992844593970785058700072488481063461153126663827213082503593534592670*x+48794420752758249446761654037185695772982207628381036289813059673199049256258192292867690
"(9, 15)",-4590923224065262868668421889175536715477981901444124891485791157130204388298622328036320150*x+10265616408492426183110017329257540521355700520027709228611902530855844068220690837832647750
"(9, 17)",49554489949440072395985800395400292139412852510560546311350914872970517646478809469075286565*x-110807208117278118452767613218595815977177243251499261151788856113015798775792881272546885395
"(9, 19)",15793093994797981158177772517703881583679231646166551472990195273320710442378701475178313962*x-35314431747411995905072315594957089210407745111955259654167764742542672442250050345156854482
"(10, -22)",-2435544442233747493654712239756936197876071217632003284066998196357536407083109386480941907900*x-5446042935056469136640367610051734201307937307170545356725946351537758184951196461771918565180
"(10, -20)",13127401229109024430940344619479155770768405423305412199788185510972675897304851705289536275125*x+29353761516202069646674165193979842919765574274465094014659758583278199774416142081179187440250
"(10, -18)",1636018751077072607979108383802102707944592748719981043728712930218190335064735787462773962800*x+3658249139872641632526484527835279507098541689598550694996936852021817830876196312088573548560
"(10, -16)",100935193288676786489022424041637670704357775555303945000115834735109109881040811660589414010*x+225697953515561848582118339137986985652621651880746070396144460047756315194443397448160426448
"(10, -14)",133917486546175724845549779817614638138445331157174297177393692350749739562331550790174770000*x+299448603293162450086689898082829082168375248823882537618315290897902214142691072550158931600
"(10, -12)",-4742665995549170358278944276980249269350086139379873234578139376512480805564362054778994050*x-10604923560624659965153463893854079810329302056878010072526172485414919678815305520851394940
"(10, -10)",1499240419891063607051471453031629266121365061666045307364962770151891405009359288725797500*x+3352403493491746025589385038364473851895694376098959562715291789257546455555493923351522500
"(10, -8)",-105409244222764170741236653712798367834091755839560780305792784399352174362171222617176950*x-235702235539026131642440789381850377593932342075100864196822830845658837968179733767267640
"(10, -6)",13347454022382914406221648136959139705098089192871553371440958796569750041270924816675000*x+29845814500600858624049801148899690448877168242628858027570281798736613115578242285380600
"(10, -4)",-4120776061619048646485911482941428906845421881754492932555862760617771067759256201385*x-9215747161930112521673539327309056550643241084825413256622235905301244196521126549562
"(10, -2)",-15089683047130423790231642767097400986258378597749580305228944407055697867725594902400*x-33596414016827583202638609396033050905743259309632973727640592927234095762131137464960
"(10, 0)",1079317331846504046378412076509527295558768982237346606153469962308386877932428972500*x
"(10, 2)",-15089683047130423790231642767097400986258378597749580305228944407055697867725594902400*x+33596414016827583202638609396033050905743259309632973727640592927234095762131137464960
"(10, 4)",-4120776061619048646485911482941428906845421881754492932555862760617771067759256201385*x+9215747161930112521673539327309056550643241084825413256622235905301244196521126549562
"(10, 6)",13347454022382914406221648136959139705098089192871553371440958796569750041270924816675000*x-29845814500600858624049801148899690448877168242628858027570281798736613115578242285380600
"(10, 8)",-105409244222764170741236653712798367834091755839560780305792784399352174362171222617176950*x+235702235539026131642440789381850377593932342075100864196822830845658837968179733767267640
"(10, 10)",1499240419891063607051471453031629266121365061666045307364962770151891405009359288725797500*x-3352403493491746025589385038364473851895694376098959562715291789257546455555493923351522500
"(10, 12)",-4742665995549170358278944276980249269350086139379873234578139376512480805564362054778994050*x+10604923560624659965153463893854079810329302056878010072526172485414919678815305520851394940
"(10, 14)",133917486546175724845549779817614638138445331157174297177393692350749739562331550790174770000*x-299448603293162450086689898082829082168375248823882537618315290897902214142691072550158931600
"(10, 16)",100935193288676786489022424041637670704357775555303945000115834735109109881040811660589414010*x-225697953515561848582118339137986985652621651880746070396144460047756315194443397448160426448
"(10, 18)",1636018751077072607979108383802102707944592748719981043728712930218190335064735787462773962800*x-3658249139872641632526484527835279507098541689598550694996936852021817830876196312088573548560
"(10, 20)",13127401229109024430940344619479155770768405423305412199788185510972675897304851705289536275125*x-29353761516202069646674165193979842919765574274465094014659758583278199774416142081179187440250
"(10, 22)",-2435544442233747493654712239756936197876071217632003284066998196357536407083109386480941907900*x+5446042935056469136640367610051734201307937307170545356725946351537758184951196461771918565180
"(11, -23)",112502774971907230875474377765838634154612446872739365888832883109620373427426787066491182490690*x+251563852494546561323793027443352211873045050561160134112137477642375058289839211273511869233270
"(11, -21)",655405386419189428513938883138762758967797970718386150608782345015185887940292884461147506556593*x+1465530996852825038500333274232507406614565167260773210781809990907526635279422138206868220831073
"(11, -19)",284564338953807393573169546118265886928939159411045672956351521913839932163197098158505660923283*x+636305205873004719569400618302985558044830965817960967229105310996708107586275045200212798933157
"(11, -17)",84508926671427350523876091854856870296523486045253205323179781021936353769527664423185159851160*x+188967704742856590193371297883782559467843229834658276316167380155978670936540911794035977966520
"(11, -15)",4092265303191711183241677058302504233617675282471293664002920982498076448178198498524588770300*x+9150583399900453302187475832087430494314647215265719513713314960052979475284204033494213824500
"(11, -13)",1485465553746317145353293541910404157763935556745141032511228143673941255210234636791486427195*x+3321601956411132528547149740349956165877729077480764175180145673352306210672043365177803540835
"(11, -11)",-76546601107862219821817258661850757929414736019422088973962015979231371077078142185675616504*x-171163403523740632703346568744717857901460377109866903409591949490776573936450408930405195144
"(11, -9)",2082250860962275118378634909506989694667046584598833050935186835673558436380296001030868538*x+4656054471317284262448273177769995761283686734478190693616455612398556418479292699859932962
"(11, -7)",-79913830672270358292872095138574464357628404283279281573310461120088381435222040441589570*x-178692758251368639561235625102445788080474529935229317587874387017785160810550185651875990
"(11, -5)",-112253749822046997817072626396754824365225788761113764675233872116820240866104834810743550*x-251007002434841257705011559798897498883081921219552380240100936065891479338958854020602750
"(11, -3)",7049851137068166447168334433812133767291754185117612074374681036116686195604012479883775*x+15764098282462428415210050960650238046383226180571001106456662523379115814798701388036425
"(11, -1)",-248790593010921908209663130580100744806986894034949963778969209417009363068506976233572*x-628420704070452789135035790481766110107156172713860985402216804588790533668380121359892
"(11, 1)",-248790593010921908209663130580100744806986894034949963778969209417009363068506976233572*x+628420704070452789135035790481766110107156172713860985402216804588790533668380121359892
"(11, 3)",7049851137068166447168334433812133767291754185117612074374681036116686195604012479883775*x-15764098282462428415210050960650238046383226180571001106456662523379115814798701388036425
"(11, 5)",-112253749822046997817072626396754824365225788761113764675233872116820240866104834810743550*x+251007002434841257705011559798897498883081921219552380240100936065891479338958854020602750
"(11, 7)",-79913830672270358292872095138574464357628404283279281573310461120088381435222040441589570*x+178692758251368639561235625102445788080474529935229317587874387017785160810550185651875990
"(11, 9)",2082250860962275118378634909506989694667046584598833050935186835673558436380296001030868538*x-4656054471317284262448273177769995761283686734478190693616455612398556418479292699859932962
"(11, 11)",-76546601107862219821817258661850757929414736019422088973962015979231371077078142185675616504*x+171163403523740632703346568744717857901460377109866903409591949490776573936450408930405195144
"(11, 13)",1485465553746317145353293541910404157763935556745141032511228143673941255210234636791486427195*x-3321601956411132528547149740349956165877729077480764175180145673352306210672043365177803540835
"(11, 15)",4092265303191711183241677058302504233617675282471293664002920982498076448178198498524588770300*x-9150583399900453302187475832087430494314647215265719513713314960052979475284204033494213824500
"(11, 17)",84508926671427350523876091854856870296523486045253205323179781021936353769527664423185159851160*x-188967704742856590193371297883782559467843229834658276316167380155978670936540911794035977966520
"(11, 19)",284564338953807393573169546118265886928939159411045672956351521913839932163197098158505660923283*x-636305205873004719569400618302985558044830965817960967229105310996708107586275045200212798933157
"(11, 21)",655405386419189428513938883138762758967797970718386150608782345015185887940292884461147506556593*x-1465530996852825038500333274232507406614565167260773210781809990907526635279422138206868220831073
"(11, 23)",112502774971907230875474377765838634154612446872739365888832883109620373427426787066491182490690*x-251563852494546561323793027443352211873045050561160134112137477642375058289839211273511869233270
"(12, -26)",5121808731523979520513623632958571945971565947822749949460061376761729181851753260691718598901656*x+11452712491439588244418553008374345153613558165316899155064872369187826590938119300872786535652028
"(12, -24)",-5736120660535391642034707876048817369375047065080641925461416016499606506575325358993964574451600*x-12826355724098130929402629525152451043857526124462001389918282057582877593101264318155104185095200
"(12, -22)",12740529732384938392986569583328329759573767523883505676935440496816290002536201860571056838286840*x+28488690550969926064715828642952047646843595302372481927499052191942847568706131072324934932565140
"(12, -20)",9362890953203988066063982684371980810850932438891693859181332255554663977960460998804905200513280*x+20936060637281919690229851976385780039704788796302470743237923864037349575087730158756789330540800
"(12, -18)",2433667371982414873117198300947786221504870789297519033689458407039688499692471210571250739306480*x+5441845678375946781909887942479343747602939114619006417079733454453885907027938766795927728709720
"(12, -16)",613068252731268032997586345375516146343991630378902665692524897405929905654905965697073069245200*x+1370862287954136431100344715807155802752558358000690266822230453404753113016959679046606015921600
"(12, -14)",55974040514087719223238933756283516583507352683146089922095103580619549929594800967680819760136*x+125161759564827415039314652421296955810786573492613050923657959875248714240329060030741275149052
"(12, -12)",3552497118790613030999084280554601282766124726658602033828724972538041605901543332663584976640*x+7943625047487956107416443964097062496563344968513741082335079183120320227040988432471923319040
"(12, -10)",1075926511753731927733967971993979424578979087612181317843825156254972685595262828881115564160*x+2405844819075511067488648086937355021580257110066600325504991872428837366625126688886770540800
"(12, -8)",-54037189424650523478198268281075274749376812656285702210028744668053724424823628827047330960*x-120830828865707153347380294753804592703812692870810941455204228211819719087120850942859609440
"(12, -6)",10337350542284919584340667871755192499419839723263439806088229832396466934954750406644467600*x+23115019250978539536541598475565181255552705764775469427166781631011148034402542200475975800
"(12, -4)",-422666429288774072537048283992387479894496519125634005776714647926702647276399787937631744*x-945117358510434226309005945131047394699467713511052424806382483133704642459272300762899968
"(12, -2)",7835021336985277247765741280262188749165534049372804533195146272877392475974012249730920*x+18042063527435395669327151054578911355581070674801944638661341320546237680375572520279220
"(12, 0)",-774912605907682611332081582593700377181066324743376721881164415567814628210965730476000*x
"(12, 2)",7835021336985277247765741280262188749165534049372804533195146272877392475974012249730920*x-18042063527435395669327151054578911355581070674801944638661341320546237680375572520279220
"(12, 4)",-422666429288774072537048283992387479894496519125634005776714647926702647276399787937631744*x+945117358510434226309005945131047394699467713511052424806382483133704642459272300762899968
"(12, 6)",10337350542284919584340667871755192499419839723263439806088229832396466934954750406644467600*x-23115019250978539536541598475565181255552705764775469427166781631011148034402542200475975800
"(12, 8)",-54037189424650523478198268281075274749376812656285702210028744668053724424823628827047330960*x+120830828865707153347380294753804592703812692870810941455204228211819719087120850942859609440
