numerator,1
denominator,16800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-131507200447163021819804294430222067806617*x-294059039730547253086719748209041857208087)/2
"(1, 1)",(131507200447163021819804294430222067806617*x-294059039730547253086719748209041857208087)/2
"(2, -4)",9013760974759499061105453860153458247629678759737272971517*x+20155382272497005988179378952711513343498144009661005640074
"(2, -2)",-113107758815809789039081057400013745871153969305987660*x-252916637494801799343536855460203870629041212847158260
"(2, 0)",-131551750974983429110385554937760180425777805060
"(2, 2)",113107758815809789039081057400013745871153969305987660*x-252916637494801799343536855460203870629041212847158260
"(2, 4)",-9013760974759499061105453860153458247629678759737272971517*x+20155382272497005988179378952711513343498144009661005640074
"(3, -5)",4032442057166948839207388564514411806799937238580938360917225230*x+9016814555154390633688016722978984559536839508062665349112189590
"(3, -3)",5004027739658727075343155142408336298168962134843602713976730*x+11189346187171533863336687730742848708433775078760785885001030
"(3, -1)",426395377237336818064558903096032140749221733774893268674*x+953434125373694263078996015370131357847989330301212223418
"(3, 1)",-426395377237336818064558903096032140749221733774893268674*x+953434125373694263078996015370131357847989330301212223418
"(3, 3)",-5004027739658727075343155142408336298168962134843602713976730*x+11189346187171533863336687730742848708433775078760785885001030
"(3, 5)",-4032442057166948839207388564514411806799937238580938360917225230*x+9016814555154390633688016722978984559536839508062665349112189590
"(4, -8)",15505254448270022488278947787865786724826978165147532662686881133379320*x+34670802954762766748558277104242359205846018939258239488010392947677040
"(4, -6)",457446051834752055736904855757203079004986479124910448511760986381792*x+1022880467941397990938277936488561346203546267416691901909315796591108
"(4, -4)",1537710310916835737672257970501635172492833998204338575160389417344*x+3438424784912381622471234997019564777291677728643153764029475360384
"(4, -2)",542551291256926802732060395330382585379567527886735979426080320*x+1213181528887286135869084909953709163524125703662863589863228860
"(4, 0)",-1155648091998497133248118963572095583660774956450199176317600
"(4, 2)",-542551291256926802732060395330382585379567527886735979426080320*x+1213181528887286135869084909953709163524125703662863589863228860
"(4, 4)",-1537710310916835737672257970501635172492833998204338575160389417344*x+3438424784912381622471234997019564777291677728643153764029475360384
"(4, 6)",-457446051834752055736904855757203079004986479124910448511760986381792*x+1022880467941397990938277936488561346203546267416691901909315796591108
"(4, 8)",-15505254448270022488278947787865786724826978165147532662686881133379320*x+34670802954762766748558277104242359205846018939258239488010392947677040
"(5, -11)",(-2471283295023563387219655044544001745660728426893943394439874188329612802085*x-5525957439332355478352410820525700873112855670907634892693922953118657743557)/2
"(5, -9)",-58451490403054322893186406761980675833623633807843795014427763750296819830*x-130701505927406047056078363933461446590477842190839289922203040299381410562
"(5, -7)",1215187735757635055231421428950404680513000178692260699925930307148166350*x+2717242382578123889790067341738002151245314619150952789510510448899287510
"(5, -5)",(137317752553759140173980581095383765006031378997309497558540187793391675*x+307051829227700777694760995853033621006707101011272690235466017339315925)/2
"(5, -3)",-13612341045603402936563928274830530631053345323723623727940064377025*x-30438119836750949494093908426565674489777581170667495369294642916585
"(5, -1)",-153512235367986899739897343179005654703135459134428432130883543500*x-344361438232887481551376409291046342368128537023903766821580644772
"(5, 1)",153512235367986899739897343179005654703135459134428432130883543500*x-344361438232887481551376409291046342368128537023903766821580644772
"(5, 3)",13612341045603402936563928274830530631053345323723623727940064377025*x-30438119836750949494093908426565674489777581170667495369294642916585
"(5, 5)",(-137317752553759140173980581095383765006031378997309497558540187793391675*x+307051829227700777694760995853033621006707101011272690235466017339315925)/2
"(5, 7)",-1215187735757635055231421428950404680513000178692260699925930307148166350*x+2717242382578123889790067341738002151245314619150952789510510448899287510
"(5, 9)",58451490403054322893186406761980675833623633807843795014427763750296819830*x-130701505927406047056078363933461446590477842190839289922203040299381410562
"(5, 11)",(2471283295023563387219655044544001745660728426893943394439874188329612802085*x-5525957439332355478352410820525700873112855670907634892693922953118657743557)/2
"(6, -12)",-685971715662400658382269758007988504315694054659270050590520440693239008915460*x-1533879386863285050668501257683749199753486793964295010414905745596044476386120
"(6, -10)",35423960037944801934830542503941332386182919023460238389241849396716428650800*x+79210382677080606733057349728105780645395667008980481129895542617048389196400
