numerator,1
denominator,19008000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-2123737016564380637529482751479154497024828486763604172*x-4748820335370551981180412044791873681217421755918721843
"(1, 1)",2123737016564380637529482751479154497024828486763604172*x-4748820335370551981180412044791873681217421755918721843
"(2, -4)",-79025250983612607389592095473397493094374512456703421515845383111332902758756*x-176705833138339909355098945676777043161751348725560487966931703761876438044403
"(2, -2)",48246576346528001442151247978784334966540449217713176201288896994615840*x+107882624392470060903623271248849471376104530980791926888910849316429960
"(2, 0)",1303356399998061348754678040524954251454747603475378858321293950
"(2, 2)",-48246576346528001442151247978784334966540449217713176201288896994615840*x+107882624392470060903623271248849471376104530980791926888910849316429960
"(2, 4)",79025250983612607389592095473397493094374512456703421515845383111332902758756*x-176705833138339909355098945676777043161751348725560487966931703761876438044403
"(3, -5)",10844595010658327235714040586287532149939265921617699315663015919473995108294644559600*x+24249251632287076068224461739697858106443211181422376015630033866234374201748537285950
"(3, -3)",-4662648515011507929851547889164676508124714821439011527456700842795436354148120*x-10425999034754180354203454962370622285768589131006951845561752462300266591705030
"(3, -1)",2905027681065482398371373688061354043396028151689724318455935754483405662728*x+6495840327328323588865364688670835221465552964997645333038257136281808906244
"(3, 1)",-2905027681065482398371373688061354043396028151689724318455935754483405662728*x+6495840327328323588865364688670835221465552964997645333038257136281808906244
"(3, 3)",4662648515011507929851547889164676508124714821439011527456700842795436354148120*x-10425999034754180354203454962370622285768589131006951845561752462300266591705030
"(3, 5)",-10844595010658327235714040586287532149939265921617699315663015919473995108294644559600*x+24249251632287076068224461739697858106443211181422376015630033866234374201748537285950
"(4, -8)",1795277746324869211010855163982927292862497210987923544291708795085936590939858125381496180320*x+4014363079275030801260480913633546855988533433023574056975101742872567521845905581174762433160
"(4, -6)",7953972992170742121725419081975541813558676277055174530943316925847798660778402478660750104*x+17785624301691181921719027491417778408064819521139452860711818610356172387173685662404541764
"(4, -4)",1667932122629065049165640532663205060330080322051648638466383388082998969877679050515328*x+3729609608054104695089308871508710842728353887324933235200792421934289456896999119608032
"(4, -2)",-572008430121814833782335945444261684968215829779049162544131056357094150518612489480*x-1279049733426444301772117041939516699552650147406461386944443930722769830895831777060
"(4, 0)",-29079002148183096145658350158580839657804544238383365638067667950011559300594000
"(4, 2)",572008430121814833782335945444261684968215829779049162544131056357094150518612489480*x-1279049733426444301772117041939516699552650147406461386944443930722769830895831777060
"(4, 4)",-1667932122629065049165640532663205060330080322051648638466383388082998969877679050515328*x+3729609608054104695089308871508710842728353887324933235200792421934289456896999119608032
"(4, 6)",-7953972992170742121725419081975541813558676277055174530943316925847798660778402478660750104*x+17785624301691181921719027491417778408064819521139452860711818610356172387173685662404541764
"(4, 8)",-1795277746324869211010855163982927292862497210987923544291708795085936590939858125381496180320*x+4014363079275030801260480913633546855988533433023574056975101742872567521845905581174762433160
"(5, -11)",-2940566672951641239436739085734418197217261263912675302567733181078567828882415214153569469099652860*x-6575306973090261969842516438394687055632728223480986482129484631004003568448838721691179178865284723
"(5, -9)",108097451196697806494463746906673189761241987428687962352647687567071392367765236576523566299777320*x+241713249070282285564616075843832517121805708724580260676996608491664729156044955527307820072331204
"(5, -7)",240229683623723753148424299824280364754888252054580356543251444954292718245970584779704033351400*x+537169902795914322556217238806222844215622633385697514526110878130325312409230331035569306480540
"(5, -5)",-826247591655761806354437894423524329175909922378435935904106764058966073986676857042871532500*x-1847545781187771415721377078231676922629214869357852946863866086563117226716774415057225883125
"(5, -3)",-262053963861051620628844223593791365348442517874580193933918908580106696689919352513075600*x-585970476966246323006727928903427921319872962522666995435982938574565213808280748303701890
"(5, -1)",-12018571132228463271412172012168911007935456813389065063148694496235597557767177394720*x-26902239963099298792486144616027126172676360495688795177241039947832944886730338117696
"(5, 1)",12018571132228463271412172012168911007935456813389065063148694496235597557767177394720*x-26902239963099298792486144616027126172676360495688795177241039947832944886730338117696
"(5, 3)",262053963861051620628844223593791365348442517874580193933918908580106696689919352513075600*x-585970476966246323006727928903427921319872962522666995435982938574565213808280748303701890
"(5, 5)",826247591655761806354437894423524329175909922378435935904106764058966073986676857042871532500*x-1847545781187771415721377078231676922629214869357852946863866086563117226716774415057225883125
"(5, 7)",-240229683623723753148424299824280364754888252054580356543251444954292718245970584779704033351400*x+537169902795914322556217238806222844215622633385697514526110878130325312409230331035569306480540
"(5, 9)",-108097451196697806494463746906673189761241987428687962352647687567071392367765236576523566299777320*x+241713249070282285564616075843832517121805708724580260676996608491664729156044955527307820072331204
"(5, 11)",2940566672951641239436739085734418197217261263912675302567733181078567828882415214153569469099652860*x-6575306973090261969842516438394687055632728223480986482129484631004003568448838721691179178865284723
"(6, -12)",-173499339265287525844816275863919074152817987502808852323543568690264253105750365959845262397069394760*x-387956316648481326337743822971910386816407354338412073062559205461151671305931352312744540904660002630
"(6, -10)",-241952240854134943551996300002517030884548166471672989090720968660528506435034523894303940554042512000*x-541021657858247512315328930686982514797817786010039062549276305947868025084569926456379133238806834000
"(6, -8)",2815283031778776731945740374429288272516244582107131862853054535481713212342452198999059853973770880*x+6295164234959045450295195801558156949523081617998357409316001745292958384466330051801279769027467710
"(6, -6)",251201504280529854328034061779352269080795858937718846431637022659888708769045482252066212366400*x+561703639621469155417315765244667280358141677425572669843697889776250369553032120160514642051600
"(6, -4)",9695846935015892296115326535545500849086489681326441830966501285069837171331800629804788024584*x+21680572846127988819540316819863753902359696874487072037095660924804421355795508652909153734714
"(6, -2)",-64773249675582933972441730361422917399593742115035977523622032496296817128210276432642452160*x-144837410935666963442395552218655705717821339131733226887793506034705680830573732695467619680
"(6, 0)",13534950928776073781873550920842508520269989710809582593786848506562946407790696372429500
"(6, 2)",64773249675582933972441730361422917399593742115035977523622032496296817128210276432642452160*x-144837410935666963442395552218655705717821339131733226887793506034705680830573732695467619680
"(6, 4)",-9695846935015892296115326535545500849086489681326441830966501285069837171331800629804788024584*x+21680572846127988819540316819863753902359696874487072037095660924804421355795508652909153734714
"(6, 6)",-251201504280529854328034061779352269080795858937718846431637022659888708769045482252066212366400*x+561703639621469155417315765244667280358141677425572669843697889776250369553032120160514642051600
"(6, 8)",-2815283031778776731945740374429288272516244582107131862853054535481713212342452198999059853973770880*x+6295164234959045450295195801558156949523081617998357409316001745292958384466330051801279769027467710
"(6, 10)",241952240854134943551996300002517030884548166471672989090720968660528506435034523894303940554042512000*x-541021657858247512315328930686982514797817786010039062549276305947868025084569926456379133238806834000
"(6, 12)",173499339265287525844816275863919074152817987502808852323543568690264253105750365959845262397069394760*x-387956316648481326337743822971910386816407354338412073062559205461151671305931352312744540904660002630
"(7, -15)",403532469344670233213703634555994826482599272996261823051035191603862900245896412153477534137180532728351200*x+902326032583032654459301410811246668059141255545666931135107906477060801783715073150412821641829053985901950
"(7, -13)",-21284702108613523679820924482267512212677061355398142661937007410914805167104299650026468011654025077669160*x-47594040795692950974602421960393916296594102106860622232625050622076017085309827867931537039366591067269860
"(7, -11)",-232125022296873035587913182003391557724409184439285137586532382111244871236344373524103864181437543019488*x-519047329134462476535640877718577715486195436806605385253718617120441515539410467044526854093562716597056
"(7, -9)",-4429225582764489805108262738763071467021576049936719026732051024798100253731455482226331069083145520952*x-9904049490742520095283167008877584568404847775659455266916358278019526991997909042557988077922497144006
"(7, -7)",-65176162368944099653049657854177759585910873737707518036121458565077614398490209859999675123033660600*x-145738329569522734940778564385004656668494966650095563018638161135197765551877401522668841464162255150
"(7, -5)",-1066983741523717467110849753957810052736213750319579539137657269262843174992816084288497074679333200*x-2385848176934098987475698284565546398864913125642184049849425484870167461688165571688387410442090600
"(7, -3)",-1249571110283680773209894955550453806509152710963849504224599215481260734390473799520153990136680*x-2794125937948007876014799924194879411458728358231763455372479257131714242259036714420918071775180
"(7, -1)",3224612437563584380657263294780237564188975696285631519951135114882483246359612253355951453232*x+7219687707978057814691266796145824587423261923785467057567207811826755299073275618291548585894
"(7, 1)",-3224612437563584380657263294780237564188975696285631519951135114882483246359612253355951453232*x+7219687707978057814691266796145824587423261923785467057567207811826755299073275618291548585894
"(7, 3)",1249571110283680773209894955550453806509152710963849504224599215481260734390473799520153990136680*x-2794125937948007876014799924194879411458728358231763455372479257131714242259036714420918071775180
"(7, 5)",1066983741523717467110849753957810052736213750319579539137657269262843174992816084288497074679333200*x-2385848176934098987475698284565546398864913125642184049849425484870167461688165571688387410442090600
"(7, 7)",65176162368944099653049657854177759585910873737707518036121458565077614398490209859999675123033660600*x-145738329569522734940778564385004656668494966650095563018638161135197765551877401522668841464162255150
"(7, 9)",4429225582764489805108262738763071467021576049936719026732051024798100253731455482226331069083145520952*x-9904049490742520095283167008877584568404847775659455266916358278019526991997909042557988077922497144006
"(7, 11)",232125022296873035587913182003391557724409184439285137586532382111244871236344373524103864181437543019488*x-519047329134462476535640877718577715486195436806605385253718617120441515539410467044526854093562716597056
"(7, 13)",21284702108613523679820924482267512212677061355398142661937007410914805167104299650026468011654025077669160*x-47594040795692950974602421960393916296594102106860622232625050622076017085309827867931537039366591067269860
"(7, 15)",-403532469344670233213703634555994826482599272996261823051035191603862900245896412153477534137180532728351200*x+902326032583032654459301410811246668059141255545666931135107906477060801783715073150412821641829053985901950
"(8, -16)",62064536986609439928947292153064221416600363827389373629265551360601072521353592718980431354254970578965039744*x+138780523694108662529337657654068089060386596483978784636677736085733206780502185748245500055000557597422645472
"(8, -14)",-447448796757492086725801771628572022505796244785512401493561486383778106496794460088083314737760291679031328*x-1000525926000239788248549142674269355813663313093500389679925219559910515764545957324810011819177121189262656
"(8, -12)",-179203045317044789135311215587650024879403914231238630467701762766031411299269150816444146934114988916258880*x-400710191103887500874792135385001120277540097860436200056503381580611288013758419849190020970224636191114080
"(8, -10)",-14086828963166134530459055504668212059058861804047444152170683825013737038116198073096688894478546168943600*x-31499107149052357925302182185904319816777160496614395668336036248321776107685432990132003583407915869498600
"(8, -8)",-100734230922705517858872414974324233077596240157647670721942460408470465586545857549322033592362262904320*x-225248588004330901376308904286336821985224738280950641433546414633909317553838904547591623447632660574080
"(8, -6)",1922989231718621934807175630236093461440402084099833920856064404528355915459139763964533751759764909168*x+4299934642122933725874054936689138783626931249903684720280802614072175864724964298907401439506948245144
"(8, -4)",12868181236663666991586551218165726852517558387881258890617632864630765769924220749423489762052305600*x+28774127991327407503439359721704942104185898955662396676690309863014485294600692570466443999735343200
"(8, -2)",-42714678342148784107140174616453184808473902135723416973784244015254071583119853178897242317570240*x-95512573105682860869296199447952372481496813900045409954353453524314452563419214708219660418230640
"(8, 0)",-1039412807087154878473664201948801635949366869317714116443393789309992088224004191039235869124800
"(8, 2)",42714678342148784107140174616453184808473902135723416973784244015254071583119853178897242317570240*x-95512573105682860869296199447952372481496813900045409954353453524314452563419214708219660418230640
