numerator,1
denominator,9504000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-7682816952494099986286600940327672656650314736721391133276341571451760512287915631849249107863323700814426937071167020083252214276499284151921934590320310342273760329692*x-17179300964464580013026809937896350456145989759580646598589561840818762654093759752610178784503112580396132933937796615851325682641682109742434270955356028987917170431223
"(1, 1)",7682816952494099986286600940327672656650314736721391133276341571451760512287915631849249107863323700814426937071167020083252214276499284151921934590320310342273760329692*x-17179300964464580013026809937896350456145989759580646598589561840818762654093759752610178784503112580396132933937796615851325682641682109742434270955356028987917170431223
"(2, -4)",-285881224085917689807624307388320975024953812608996416193025239793137715260683181171099532383086266037350842453841119406378458041992788516178810152700074560747211791787105300946225638619693716*x-639249850546962133031631753548426920739913063280109188395288001385424103664973029411710279525870927117097616807646834831923992905831404463197318416859863367812081389285467100341799296389203383
"(2, -2)",33440323226771899719204122862950976716582954753651031677735311690585886565810761727948934141320960355572130320551935358055357264789530818806129465000844343484848097575356075650473209400*x+74774835924627083038904616641868050774767767708248033787294888658832402824523769607103916102934125663919176077508523104629501689186871135238277989464284501804834298473134373278382462350
"(2, 0)",-194869149447493294346924948932748802003684564192373427619417693343687326883188448917428869793077265341409603666667585685044364143653867571203883068649794351601555623663098472970
"(2, 2)",-33440323226771899719204122862950976716582954753651031677735311690585886565810761727948934141320960355572130320551935358055357264789530818806129465000844343484848097575356075650473209400*x+74774835924627083038904616641868050774767767708248033787294888658832402824523769607103916102934125663919176077508523104629501689186871135238277989464284501804834298473134373278382462350
"(2, 4)",285881224085917689807624307388320975024953812608996416193025239793137715260683181171099532383086266037350842453841119406378458041992788516178810152700074560747211791787105300946225638619693716*x-639249850546962133031631753548426920739913063280109188395288001385424103664973029411710279525870927117097616807646834831923992905831404463197318416859863367812081389285467100341799296389203383
"(3, -5)",-1621411461847780896088382678082268349464372409183502931508896659325378364563437858814503867177410608299948410131431642388228604978529497059220258065698240774665715314756667760073605250012264334772560*x-3625586248188944852526853956879078632401456421133455027075098767746428865018653673896641040914760804504074235316675076894649954517881724375028726177241458211318989065058798367105506351102072067204170
"(3, -3)",-1111194525151300431760609541719257981000968599173165366909507890617913441540092478640453901812187425632380968907867664944157724567644809184881021217221249135549858373255950876764376431488719066200*x-2484706494463907549743210612349432648393608854759991544973993828712904440137776615017880846140374728284772427450974062894132412207549001278481783242832364705052541531799072102205849619020355446550
"(3, -1)",1158681330559081336017936843268170225621767997754511816835701369545867306833883321229234881611149825814056690536162837266314660747518205808751361026420272917230631878984741540155177103432968*x+2590892379849477436868635251217796711655234041700853952138192385578358152005238532211981920185625765090943957369195534982051533675714927972563387137377233853350716083434454496931419064080124
"(3, 1)",-1158681330559081336017936843268170225621767997754511816835701369545867306833883321229234881611149825814056690536162837266314660747518205808751361026420272917230631878984741540155177103432968*x+2590892379849477436868635251217796711655234041700853952138192385578358152005238532211981920185625765090943957369195534982051533675714927972563387137377233853350716083434454496931419064080124
"(3, 3)",1111194525151300431760609541719257981000968599173165366909507890617913441540092478640453901812187425632380968907867664944157724567644809184881021217221249135549858373255950876764376431488719066200*x-2484706494463907549743210612349432648393608854759991544973993828712904440137776615017880846140374728284772427450974062894132412207549001278481783242832364705052541531799072102205849619020355446550
"(3, 5)",1621411461847780896088382678082268349464372409183502931508896659325378364563437858814503867177410608299948410131431642388228604978529497059220258065698240774665715314756667760073605250012264334772560*x-3625586248188944852526853956879078632401456421133455027075098767746428865018653673896641040914760804504074235316675076894649954517881724375028726177241458211318989065058798367105506351102072067204170
"(4, -8)",1244330119669818743265946737700976210225318841422857639163568709801371903393988309107025803660615820107197779841465704127717844785571356501337554243792079158309195011216635784597889550935233722531567368876200*x+2782406734032162877953937345010888802146214970941961769344876441479223648186252623781301527582163495666325834636596069628680187462486407335916786995547634975206748897045626309253133248717481734976289636974350
"(4, -6)",17976132973587060176817765272632903301726870827073930424777286803668377499205686408598334810684292074995153945438206990276409513705851500666827561016832010171739414182185517085322689486027709221887427615704*x+40195855301516098124434175804546450081266804175645054748264075659086492038969663150015881294276690073637480949326284865224632883380105233648824483299220652924831560565034981455242182610843558152863161302844
"(4, -4)",6672170427638744311218065491483256113481496435681049103197547886252277667096572115340220475227989792019938102788760021220646530665270340344839931813032337294044535539519249649049298720339640845343205728*x+14919426633664073911226274472830098790606164536596458413138483218512181325355806118542093642140668638876131805919230426543121048567375000968704284914513445865713827350402189112990174164928790765895340632
"(4, -2)",-722179847658477734676592141103917888856420413386426339199493904417039070398283358499943452205810833953448554404149433983106235537135830591143637818311261731802113879998784424103511532408308167465800*x-1614843231355581754218835907118925187388538520100145329641610492147240628669889122412535864016933113119444074815942006228325946280074806584301645663974658995962413237830674947384055540263101923219100
"(4, 0)",-127049181200662675142977182878671147942193066640052154713213924559267529688091320472472418181410023445200295002958749299685415127174862531683090524268965056646265706090929760164036398489652971500
"(4, 2)",722179847658477734676592141103917888856420413386426339199493904417039070398283358499943452205810833953448554404149433983106235537135830591143637818311261731802113879998784424103511532408308167465800*x-1614843231355581754218835907118925187388538520100145329641610492147240628669889122412535864016933113119444074815942006228325946280074806584301645663974658995962413237830674947384055540263101923219100
