numerator,1
denominator,495360
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-1905893348495939117363705989946502996484*x-4261707085101616456661031027785368815087
"(1, 1)",-1905893348495939117363705989946502996484*x+4261707085101616456661031027785368815087
"(2, -4)",684006730915582562700958575323807546680694239573081660172*x+1529485547394649575141338451685937268850494358959955408047
"(2, -2)",11142717069350242823215104488303292715710495989323720*x+24915872821114381494278742499639515390678291221065710
"(2, 0)",214717598281358801448932763254327824290560760*x
"(2, 2)",11142717069350242823215104488303292715710495989323720*x-24915872821114381494278742499639515390678291221065710
"(2, 4)",684006730915582562700958575323807546680694239573081660172*x-1529485547394649575141338451685937268850494358959955408047
"(3, -5)",-38530036999809193188564436318575698734636689329363753986631160*x-86155781907155407493924323970304522442887575310073583820667200
"(3, -3)",-37306948140578220130159734361139849427965647516219052118240*x-83420872075392281046721552831924858892345415133336807093320
"(3, -1)",-6916964468187367508378984285173835425293671526368704824*x-15467172583962150487839580846519638187601103569088364524
"(3, 1)",-6916964468187367508378984285173835425293671526368704824*x+15467172583962150487839580846519638187601103569088364524
"(3, 3)",-37306948140578220130159734361139849427965647516219052118240*x+83420872075392281046721552831924858892345415133336807093320
"(3, 5)",-38530036999809193188564436318575698734636689329363753986631160*x+86155781907155407493924323970304522442887575310073583820667200
"(4, -8)",-3999013629035580735187814458478752339929709688038227833498411940028760*x-8942066317471685283143429737943772037381942215997353675637513149702510
"(4, -6)",-29679389400303963889681181669652360067948302954138779177541975559272*x-66365132229766380737868016137760489152924708699627159427227207900204
"(4, -4)",-19055032289897902509572132587711803925803587813526433493680172496*x-42608347513665189441802188452621792614118388368026060233349828428
"(4, -2)",47289747298287303986506795723530022849076328638523571830256360*x+105743083377485281536896338983670860507551703590742359149743540
"(4, 0)",152783587278703128217488008633991376966155337743492453733200*x
"(4, 2)",47289747298287303986506795723530022849076328638523571830256360*x-105743083377485281536896338983670860507551703590742359149743540
"(4, 4)",-19055032289897902509572132587711803925803587813526433493680172496*x+42608347513665189441802188452621792614118388368026060233349828428
"(4, 6)",-29679389400303963889681181669652360067948302954138779177541975559272*x+66365132229766380737868016137760489152924708699627159427227207900204
"(4, 8)",-3999013629035580735187814458478752339929709688038227833498411940028760*x+8942066317471685283143429737943772037381942215997353675637513149702510
"(5, -11)",-245483415064669894034517697814789027839338862699035958791142369244684153620*x-548917603433397815615226892957970061242853910571706827299853671269474910767
"(5, -9)",2482461478355386978959743021510594615691075764070833917424286351164826840*x+5550952617127268117709361451308452529593844643464723367856110244710062764
"(5, -7)",-499178842738962837872313219274423772420249874350361390295927313634245000*x-1116197825293998214225711286476075140079164768090426694218764415863154060
"(5, -5)",-3889432406634575985151391150902168125144509959123177137188064064274500*x-8697035255125515991552402712543755742157180342397684494896037895425375
"(5, -3)",5335422446849598470705117800196392002875268569525074849391549796000*x+11930367285280623084895438122245386908717849116221194813513183925290
"(5, -1)",7587834611487838582331311089921973513195134946110862025675331280*x+17085706473581843829109773457020392319968054079200697089281886376
"(5, 1)",7587834611487838582331311089921973513195134946110862025675331280*x-17085706473581843829109773457020392319968054079200697089281886376
"(5, 3)",5335422446849598470705117800196392002875268569525074849391549796000*x-11930367285280623084895438122245386908717849116221194813513183925290
"(5, 5)",-3889432406634575985151391150902168125144509959123177137188064064274500*x+8697035255125515991552402712543755742157180342397684494896037895425375
"(5, 7)",-499178842738962837872313219274423772420249874350361390295927313634245000*x+1116197825293998214225711286476075140079164768090426694218764415863154060
"(5, 9)",2482461478355386978959743021510594615691075764070833917424286351164826840*x-5550952617127268117709361451308452529593844643464723367856110244710062764
"(5, 11)",-245483415064669894034517697814789027839338862699035958791142369244684153620*x+548917603433397815615226892957970061242853910571706827299853671269474910767
"(6, -12)",13389103675823259962537087066693856681982623034617570888632474418532340533920*x+29938945976933116775306058383160397853566292064581319995736477014375909518920
"(6, -10)",-27416277556803693843173760690387547762566368309115094621330449114712477861200*x-61304660307014911314817466074866209857434297941708038797844439629368032304000
"(6, -8)",437096398431660940723585166038165734637948641765989899212520096179717791760*x+977377259613526328747407100169743610218904289825396513895911310428183126890
"(6, -6)",-3963342268676605419545112646428721379374645770296819536462953238976596800*x-8862302730859125226324247029437165486042013296446308705186450088776292400
"(6, -4)",-548738494478005104092405731131062305681261473114692280682636772347119408*x-1227016575526140522052460530699211872542090565975922661938442137580185256
"(6, -2)",-2567479290925915121513213781281494356902161637765692767499643703904080*x-5741060642806981388425406508311952407260595592518827737965871708823080
"(6, 0)",-8009741146188035282922022566562047859808621825605567533252805214400*x
"(6, 2)",-2567479290925915121513213781281494356902161637765692767499643703904080*x+5741060642806981388425406508311952407260595592518827737965871708823080
"(6, 4)",-548738494478005104092405731131062305681261473114692280682636772347119408*x+1227016575526140522052460530699211872542090565975922661938442137580185256
"(6, 6)",-3963342268676605419545112646428721379374645770296819536462953238976596800*x+8862302730859125226324247029437165486042013296446308705186450088776292400
"(6, 8)",437096398431660940723585166038165734637948641765989899212520096179717791760*x-977377259613526328747407100169743610218904289825396513895911310428183126890
"(6, 10)",-27416277556803693843173760690387547762566368309115094621330449114712477861200*x+61304660307014911314817466074866209857434297941708038797844439629368032304000
"(6, 12)",13389103675823259962537087066693856681982623034617570888632474418532340533920*x-29938945976933116775306058383160397853566292064581319995736477014375909518920
"(7, -15)",13828058464600953993609418969842567024615086355267312196729714232739420571674360*x+30920478723689102450711499375208681344202792461573800507607376593251755096310400
"(7, -13)",-16971833460393015201689592554674587700209387145313618111045645248349823330856520*x-37950173320244266619649174675946528594477362603016500658449933727559058670244340
"(7, -11)",9533134781885282176653911833267738159581460510510937065465882212657828640494064*x+21316737410963121701290848481309260119978610759090188615330479174504748394123816
"(7, -9)",-194858405587407195102594297738262589016059489264372179330540003483155798619536*x-435716640880667326799615048796628034454944332297760086416345252525254511869736
"(7, -7)",-18961557216100453042089517922093160607225340351935912356595809240968783084000*x-42399330894452283023368764865766614661950493758804039998196363278807167637000
"(7, -5)",575546025661675822687163328341929801279635314385001691541416831085936762720*x+1286960037558421143608590580601000533111632566979021456041519747675616977600
"(7, -3)",-6556991274117549898305930784892424388459332926424448453423179222416480760*x-14661879577961620708153485972897666392733986303155683678361979721029887620
"(7, -1)",-65626743711235516066604697083328996063496458787690769164744467613276856*x-147182976116780620104042524984321884073151460312298893561679202608873424
"(7, 1)",-65626743711235516066604697083328996063496458787690769164744467613276856*x+147182976116780620104042524984321884073151460312298893561679202608873424
"(7, 3)",-6556991274117549898305930784892424388459332926424448453423179222416480760*x+14661879577961620708153485972897666392733986303155683678361979721029887620
"(7, 5)",575546025661675822687163328341929801279635314385001691541416831085936762720*x-1286960037558421143608590580601000533111632566979021456041519747675616977600
"(7, 7)",-18961557216100453042089517922093160607225340351935912356595809240968783084000*x+42399330894452283023368764865766614661950493758804039998196363278807167637000
"(7, 9)",-194858405587407195102594297738262589016059489264372179330540003483155798619536*x+435716640880667326799615048796628034454944332297760086416345252525254511869736
"(7, 11)",9533134781885282176653911833267738159581460510510937065465882212657828640494064*x-21316737410963121701290848481309260119978610759090188615330479174504748394123816
"(7, 13)",-16971833460393015201689592554674587700209387145313618111045645248349823330856520*x+37950173320244266619649174675946528594477362603016500658449933727559058670244340
"(7, 15)",13828058464600953993609418969842567024615086355267312196729714232739420571674360*x-30920478723689102450711499375208681344202792461573800507607376593251755096310400
"(8, -16)",6838667207894766757293920947127468299900598425207835781664296793919645629385805168*x+15291724752351384939546164634946651618610138902187791196684716589127378992835886668
"(8, -14)",-2732733754285471605781805622043953482754983793529858433476099739735411531281499024*x-6110578438990521747452900847668150532112457648273118169259003162916327100838687016
"(8, -12)",-194003040720447759917830632814698027724312724727577765557147418682631794912208240*x-433803986892580965877774372208407367297158814398234392751676496533399101041568680
"(8, -10)",-74181238217197381696948185418820189747062149926544080036057774398119965704737120*x-165874291308758654428614254921631613349518687921602210847165135149881237220916800
"(8, -8)",8831400820858824689294947888381477701528983367735252298550141033753049885731360*x+19747612571987774770762333726917375312662993040860406667053913956260445752799480
"(8, -6)",-162627825734583579934715435083942472816737090787649977558043964277774190276864*x-363646873375337391355858616176266253452174061607074317557928864108413261727504
"(8, -4)",10091560730342510132473855374985755117661047541565851296671063479137756825200*x+22565415824902717476481407827986388104652408143878583965836847175532743867800
"(8, -2)",148038167806283097678292223442305414245417026647363533698272608035034205680*x+331063338606545529122787895922411966203751279405809728999981617377940810760
"(8, 0)",-4905946222519596809618421338200947679174409907116378195025771634010038560*x
"(8, 2)",148038167806283097678292223442305414245417026647363533698272608035034205680*x-331063338606545529122787895922411966203751279405809728999981617377940810760
"(8, 4)",10091560730342510132473855374985755117661047541565851296671063479137756825200*x-22565415824902717476481407827986388104652408143878583965836847175532743867800
"(8, 6)",-162627825734583579934715435083942472816737090787649977558043964277774190276864*x+363646873375337391355858616176266253452174061607074317557928864108413261727504
"(8, 8)",8831400820858824689294947888381477701528983367735252298550141033753049885731360*x-19747612571987774770762333726917375312662993040860406667053913956260445752799480
"(8, 10)",-74181238217197381696948185418820189747062149926544080036057774398119965704737120*x+165874291308758654428614254921631613349518687921602210847165135149881237220916800
"(8, 12)",-194003040720447759917830632814698027724312724727577765557147418682631794912208240*x+433803986892580965877774372208407367297158814398234392751676496533399101041568680
"(8, 14)",-2732733754285471605781805622043953482754983793529858433476099739735411531281499024*x+6110578438990521747452900847668150532112457648273118169259003162916327100838687016
"(8, 16)",6838667207894766757293920947127468299900598425207835781664296793919645629385805168*x-15291724752351384939546164634946651618610138902187791196684716589127378992835886668
"(9, -19)",10651646449835837591359958202510621787291291080598205088411195566969351787505765381128*x+23817805534127236490434120192291451699715469529970398513059374347179692088499358564204
"(9, -17)",-1914831629816167241589707996305177640936485886195847152664011583562249875987689063760*x-4281693689735663084735674067852690940093907718720081026183310507917595844265753366890
"(9, -15)",1437309401705953531878150480216630250687784697708550338677817563747419377890135390400*x+3213921526914064292407450512885066686576507106455310726324650305434721549777359168000
"(9, -13)",-109233674366059959886105082203306991089088115274903983631535991163052617532623974120*x-244253921314586316912295785012081071017677636759590669517527221962234070398817505220
"(9, -11)",14538534942862627154300088675134214991350227628080774204305115367705884097359653248*x+32509152425496855255146515103652454360472553879826611108516074448084539222578546416
