numerator,1
denominator,825600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",648776856170278176239248211901695849233340632264971700765202997262709348600004454990811563372*x+1450709152625345885137601054264991586577429831532361027191532409563888140367106649925618120821
"(1, 1)",-648776856170278176239248211901695849233340632264971700765202997262709348600004454990811563372*x+1450709152625345885137601054264991586577429831532361027191532409563888140367106649925618120821
"(2, -4)",232839752986664358476913431759296717772060607225346049031444953158411826797086587209158368749430014806860375876*x+520645515542441189494666586291387338396484110349310730696692155743802192074741743243149783971692404639253624501
"(2, -2)",1951100755562446987078121887890750200344028954108714986050891924871033169763814270803100979654338030070280*x+4362793920388832410164470368616367102614466681921519396601045755377390912354521738368696235895560949213790
"(2, 0)",-265435450046273300206839607059497120838022176497437492160920465284569115546476202498581773870695170
"(2, 2)",-1951100755562446987078121887890750200344028954108714986050891924871033169763814270803100979654338030070280*x+4362793920388832410164470368616367102614466681921519396601045755377390912354521738368696235895560949213790
"(2, 4)",-232839752986664358476913431759296717772060607225346049031444953158411826797086587209158368749430014806860375876*x+520645515542441189494666586291387338396484110349310730696692155743802192074741743243149783971692404639253624501
"(3, -5)",-21301280312057004921587694636462037424688582729509244625385139543732994333559753539316443694696350253344107234282480*x-47631110785537396123983318612235906346346787592988459368012706238469053584043068088618274628704956427563451803131970
"(3, -3)",91095698423585359541123348224078486034198723367303156139520188537971865120176865510687876463488478148072277007160*x+203696174132957296590387037365437447428398870396247452440354903908770631906641051327765256998754902031874479970130
"(3, -1)",457834450711274023809468300545343583796981292568631117671750342219528497710042079953228463798757591545276312*x+1023893943583795829595232232773868697757613229908484877350674176691619989547038758401576083006412421769728252
"(3, 1)",-457834450711274023809468300545343583796981292568631117671750342219528497710042079953228463798757591545276312*x+1023893943583795829595232232773868697757613229908484877350674176691619989547038758401576083006412421769728252
"(3, 3)",-91095698423585359541123348224078486034198723367303156139520188537971865120176865510687876463488478148072277007160*x+203696174132957296590387037365437447428398870396247452440354903908770631906641051327765256998754902031874479970130
