numerator,1
denominator,1238400
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-329520153145872549897196501875794783429441914418765125687773965225647540774547530396265503712*x-736829462390312199956089456847491140590699600651149399480049201916949871410556810723847783816
"(1, 1)",329520153145872549897196501875794783429441914418765125687773965225647540774547530396265503712*x-736829462390312199956089456847491140590699600651149399480049201916949871410556810723847783816
"(2, -4)",-118261603096512747298361466532697008858502186398385946742511587267018642338052104248970039991240250720855944096*x-264440983651902125314627638525936082339090943993725755980979785006439897375842914112656321668985021504940937096
"(2, -2)",-905391464183289158815511224184150562776225493197734776862177699466402717849582602517752828302960766559236*x-2024516860161900682856346592577438990727205523106071323661777531531374620538322318863732874948571902176623
"(2, 0)",1336049943447875639834572685056556384971469176973481080763925950447357209032879097038420349625155184
"(2, 2)",905391464183289158815511224184150562776225493197734776862177699466402717849582602517752828302960766559236*x-2024516860161900682856346592577438990727205523106071323661777531531374620538322318863732874948571902176623
"(2, 4)",118261603096512747298361466532697008858502186398385946742511587267018642338052104248970039991240250720855944096*x-264440983651902125314627638525936082339090943993725755980979785006439897375842914112656321668985021504940937096
"(3, -5)",107218438047102439466296122729850347888819195432944881249271224688763006657401902624952333262223430475106570555092096*x+239747715914670853130192854388568687737433963003355214638233142674156832351745321500894523376286052377819865717138544
"(3, -3)",23610818759381041266483354032736828140088928350219069950481731677025836397586528998733991899929128992907702530528*x+52795395750403258950836654350040408082897896698576045893935142233408422650880825256153291393250105553657154922504
"(3, -1)",6187226443261519059253273164293974627027625471261737825069616337181461340394790038757507260339448004853126208*x+13835006837195838659144875713437653345340011358324692612399437923214609658349864275120778112844449514435218168
"(3, 1)",-6187226443261519059253273164293974627027625471261737825069616337181461340394790038757507260339448004853126208*x+13835006837195838659144875713437653345340011358324692612399437923214609658349864275120778112844449514435218168
"(3, 3)",-23610818759381041266483354032736828140088928350219069950481731677025836397586528998733991899929128992907702530528*x+52795395750403258950836654350040408082897896698576045893935142233408422650880825256153291393250105553657154922504
"(3, 5)",-107218438047102439466296122729850347888819195432944881249271224688763006657401902624952333262223430475106570555092096*x+239747715914670853130192854388568687737433963003355214638233142674156832351745321500894523376286052377819865717138544
"(4, -8)",-324936259473075076532465309564896016590642583225153017150971076754074444728200518458452621816094855644962056304178813624588*x-726579564536305866825450553659209398120977729869523787442403478745692218480437159490685215991188051773644566763368266300463
"(4, -6)",-4179606989037617235113504085898286995506143263909441462547010431113566802796430749230381962118367780920859390414676059136*x-9345885346721330455981357622719861520485960485484398362568948042349055089297122933458639250620543372126418476037263908872
"(4, -4)",20285459888140377046278942614416786332201050924976776328415077201635256407537979111669481360200929349605974451549158128*x+45359667264727163285681642076382340523103374797278350307762792110978139599790564574039040534594084316138970093781756804
"(4, -2)",-8555034181432663056363548121411352853092144316340423557698348449575859461122698606287240939033657343897019025919488*x-19129639307897890219743021945224500758362639657895028997186632878755603082765672840987585134397442871929411602841272
"(4, 0)",-72196130088146314479498412762281890327214518380171053563711485815785655053150578694887052688350980648966612974810
"(4, 2)",8555034181432663056363548121411352853092144316340423557698348449575859461122698606287240939033657343897019025919488*x-19129639307897890219743021945224500758362639657895028997186632878755603082765672840987585134397442871929411602841272
"(4, 4)",-20285459888140377046278942614416786332201050924976776328415077201635256407537979111669481360200929349605974451549158128*x+45359667264727163285681642076382340523103374797278350307762792110978139599790564574039040534594084316138970093781756804
"(4, 6)",4179606989037617235113504085898286995506143263909441462547010431113566802796430749230381962118367780920859390414676059136*x-9345885346721330455981357622719861520485960485484398362568948042349055089297122933458639250620543372126418476037263908872
"(4, 8)",324936259473075076532465309564896016590642583225153017150971076754074444728200518458452621816094855644962056304178813624588*x-726579564536305866825450553659209398120977729869523787442403478745692218480437159490685215991188051773644566763368266300463
"(5, -11)",-42442948127563695057823256993097962789580245705634424213133838820121196571692115068575961093244239600259990777084093553318200160*x-94905317178729837705977113458820340990197516600174362786191499015563016049090968584608556701718567692304579046332419109559346056
"(5, -9)",2220531684180761703475902387549839756926187913870363918991375973004602420937444817394116603629403300692629865731165459130913920*x+4965259792020277580914088916556985461472663059605092734349975110814284847320217688443298294728365095987462554549065233343302648
"(5, -7)",-106602937578364727386774047803862936169442208529221646190538453416693562499389742178516296427547948962037411238586061436496960*x-238371415026390344744517340079718855449204374903079222001808525308656571764438007379823598700680770299438802130316043862372792
"(5, -5)",-1180581137392680230691479688210977441471954109688196693051023309156029195579900393900131983703793687603514354478782457318240*x-2639859676164051841005307318167757967336429882400982982522654638036977789709692437456772901292483027483308293583254738193320
"(5, -3)",88335566268975173134285002596014339005774518991560561276383166095152709735134845168487147379197766129249249078453343040*x+197524334172743477259602451644177056476009008088251159998069514225352495870578035611168804396064567351866570976383308832
"(5, -1)",11988605117443915951770196451582628454687494784987292580161492698198140218510312069866864039234177879066965187088486080*x+26830490385016218976317490108886336019284261467928217158417013645552234888934766489436012804684207799629392742425134368
"(5, 1)",-11988605117443915951770196451582628454687494784987292580161492698198140218510312069866864039234177879066965187088486080*x+26830490385016218976317490108886336019284261467928217158417013645552234888934766489436012804684207799629392742425134368
"(5, 3)",-88335566268975173134285002596014339005774518991560561276383166095152709735134845168487147379197766129249249078453343040*x+197524334172743477259602451644177056476009008088251159998069514225352495870578035611168804396064567351866570976383308832
"(5, 5)",1180581137392680230691479688210977441471954109688196693051023309156029195579900393900131983703793687603514354478782457318240*x-2639859676164051841005307318167757967336429882400982982522654638036977789709692437456772901292483027483308293583254738193320
"(5, 7)",106602937578364727386774047803862936169442208529221646190538453416693562499389742178516296427547948962037411238586061436496960*x-238371415026390344744517340079718855449204374903079222001808525308656571764438007379823598700680770299438802130316043862372792
"(5, 9)",-2220531684180761703475902387549839756926187913870363918991375973004602420937444817394116603629403300692629865731165459130913920*x+4965259792020277580914088916556985461472663059605092734349975110814284847320217688443298294728365095987462554549065233343302648
"(5, 11)",42442948127563695057823256993097962789580245705634424213133838820121196571692115068575961093244239600259990777084093553318200160*x-94905317178729837705977113458820340990197516600174362786191499015563016049090968584608556701718567692304579046332419109559346056
"(6, -12)",8473695008479614035858252987173645982209176319699222939426512111525626892553855607130226526999195378768903993215097491613753617824*x+18947758059561073858654325811292017443052595032400130164014308655871998672917042798893806613978032814915087083844630039264027234824
