numerator,1
denominator,495360
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-497360311851900226756085725468876710384275245498902145181357788459683225971633678127972590498915632396*x-1112131466611343229112366459597554164886699105198556489452196498646335761838685479087323543379352522253
"(1, 1)",-497360311851900226756085725468876710384275245498902145181357788459683225971633678127972590498915632396*x+1112131466611343229112366459597554164886699105198556489452196498646335761838685479087323543379352522253
"(2, -4)",178497816399561145739542323884120169346082448573842647287776233393775744991351160971104446200194013439749416097221176868*x+399133251304695484309657659032751121531342802992488131157254745796033624430762027090851729226255103345952806403357436493
"(2, -2)",4508692623116700525601984941181322316286802042747169968693579814645470419142952792479560375969764802110347945911960*x+10081743194940782152690304083663215523637075569600432257968718245509576730312097887559588107458096187534203867681530
"(2, 0)",41780395195560529166808012217973575880258740261697821412564243903330496931336682270413257272984100972978600*x
"(2, 2)",4508692623116700525601984941181322316286802042747169968693579814645470419142952792479560375969764802110347945911960*x-10081743194940782152690304083663215523637075569600432257968718245509576730312097887559588107458096187534203867681530
"(2, 4)",178497816399561145739542323884120169346082448573842647287776233393775744991351160971104446200194013439749416097221176868*x-399133251304695484309657659032751121531342802992488131157254745796033624430762027090851729226255103345952806403357436493
"(3, -5)",-7497290327559312673906423357059351056245933967968602888733818572718028332646562300965276967667372421382663613362723997522600*x-16764450819474288094954699855456845688115820551715882706015844569531232518181839088290727301792185328702106267120765920792000
"(3, -3)",6620069089760944681665830124862518865831618746211228570324935687807832742841729933180929812595566963412525033462821068480*x+14802924500450629391013540834236411175180870599915208909303422054232660826402828016726415096297468065224484602852904162640
"(3, -1)",-1750150035850332568474750419868273010243088958201053778673862826802813007464525589964364463155627292558345665884759176*x-3913596241342902997640191258301403399883121117306554215653814110589667032176500069147292701630797534543021425601988716
"(3, 1)",-1750150035850332568474750419868273010243088958201053778673862826802813007464525589964364463155627292558345665884759176*x+3913596241342902997640191258301403399883121117306554215653814110589667032176500069147292701630797534543021425601988716
"(3, 3)",6620069089760944681665830124862518865831618746211228570324935687807832742841729933180929812595566963412525033462821068480*x-14802924500450629391013540834236411175180870599915208909303422054232660826402828016726415096297468065224484602852904162640
"(3, 5)",-7497290327559312673906423357059351056245933967968602888733818572718028332646562300965276967667372421382663613362723997522600*x+16764450819474288094954699855456845688115820551715882706015844569531232518181839088290727301792185328702106267120765920792000
"(4, -8)",-1618126273579273211938648020610926272003995016127132865785765315522136268358471718424233856557197110940524995927407593970950011572680*x-3618240343901676839173837381889188676721946481718744638014916058629670942406847598397010888404477902300091456539695230840245315543930
"(4, -6)",-11378721862176610697885168205745173491832403978114393485183069418575594715727140203130292065021961412428463450718494140873051499288*x-25443595580889894644958321776973098109200744531138831009527843194006419841846400633436051292402062218860487749869214588094286862636
"(4, -4)",-15589740007312142080242756451502470698318721088040190353439172400373800358815398407325143847709844611683208958016271390469508784*x-34859718407898018368521370202434513235354387902157255106036756823246123052028486679823097828852221559650151241684458302960414612
"(4, -2)",11308339938670204061063535599870207215046589102244953688925920354897108877541111251141443657821637778943190292678687132697880*x+25286212954252538314952397090017885690921388382780628538114649573104265595382867706852961456972731474931583601054842964981620
"(4, 0)",124426447636320141082880200429504364044076215995971166328096106666238025763736615290122665732125606541656479731661458294000*x
"(4, 2)",11308339938670204061063535599870207215046589102244953688925920354897108877541111251141443657821637778943190292678687132697880*x-25286212954252538314952397090017885690921388382780628538114649573104265595382867706852961456972731474931583601054842964981620
"(4, 4)",-15589740007312142080242756451502470698318721088040190353439172400373800358815398407325143847709844611683208958016271390469508784*x+34859718407898018368521370202434513235354387902157255106036756823246123052028486679823097828852221559650151241684458302960414612
"(4, 6)",-11378721862176610697885168205745173491832403978114393485183069418575594715727140203130292065021961412428463450718494140873051499288*x+25443595580889894644958321776973098109200744531138831009527843194006419841846400633436051292402062218860487749869214588094286862636
"(4, 8)",-1618126273579273211938648020610926272003995016127132865785765315522136268358471718424233856557197110940524995927407593970950011572680*x+3618240343901676839173837381889188676721946481718744638014916058629670942406847598397010888404477902300091456539695230840245315543930
"(5, -11)",-64061143802923464242482918637256226943575906098893320785428667791351780854721271753594120816969362656942474710701613192867419350850974780*x-143245072259726256987408152672246591468867239702565082215606291779314469487703870389949991965645672497013135985283697434921059257663124173
"(5, -9)",628123337650988105150031224082142397612707751646485392220170715430124333780910661395013473510459116849544255900910944442907690038279720*x+1404526481241662476565997830375128949289112926037600937262422841958329104096246656358492749068883552467250550637488534234147894748860076
"(5, -7)",-309869752699773436962988614142777797294637264910218257287718796527291545170620535724467544897739638041960791365355567773637675963471800*x-692889831207742387176372463028988249963558235687909304831139054803028146000282006431714811090272913172577087757797435497895052153007180
"(5, -5)",-1640532392301302532163119698168128689489369642867150422239025876167161924187195866565367246464425535410697834891066385431331482187500*x-3668341948476065134299337129600426651758580118048828754048146209771212758240091662618823792033470732142594817422058249636145790703125
"(5, -3)",4047067328412240787574985845568388198480815137290757588647231590592192424344114131026097083034117000606168635327558258939563156800*x+9049517656146487179559052742761146876001712284067055289908318470253420135051974620074323347076770255262640452825522575630274098070
"(5, -1)",10290319053804236158037885692688672707428417643187898703265217449929580130745264564743647835263637194414366292582317840253128560*x+23026798384997460666420382319275519191189076592705883223663503888122543559904158301501609628596036741636314950188529872154198664
"(5, 1)",10290319053804236158037885692688672707428417643187898703265217449929580130745264564743647835263637194414366292582317840253128560*x-23026798384997460666420382319275519191189076592705883223663503888122543559904158301501609628596036741636314950188529872154198664
"(5, 3)",4047067328412240787574985845568388198480815137290757588647231590592192424344114131026097083034117000606168635327558258939563156800*x-9049517656146487179559052742761146876001712284067055289908318470253420135051974620074323347076770255262640452825522575630274098070
"(5, 5)",-1640532392301302532163119698168128689489369642867150422239025876167161924187195866565367246464425535410697834891066385431331482187500*x+3668341948476065134299337129600426651758580118048828754048146209771212758240091662618823792033470732142594817422058249636145790703125
"(5, 7)",-309869752699773436962988614142777797294637264910218257287718796527291545170620535724467544897739638041960791365355567773637675963471800*x+692889831207742387176372463028988249963558235687909304831139054803028146000282006431714811090272913172577087757797435497895052153007180
"(5, 9)",628123337650988105150031224082142397612707751646485392220170715430124333780910661395013473510459116849544255900910944442907690038279720*x-1404526481241662476565997830375128949289112926037600937262422841958329104096246656358492749068883552467250550637488534234147894748860076
"(5, 11)",-64061143802923464242482918637256226943575906098893320785428667791351780854721271753594120816969362656942474710701613192867419350850974780*x+143245072259726256987408152672246591468867239702565082215606291779314469487703870389949991965645672497013135985283697434921059257663124173
"(6, -12)",-2375878912687400168709037639549693425377754942376733114548501319793185134762524979237321858178679395403169491686230350640433407654674123840*x-5312626755077314329111669860799755854525023160945297642819843588342085793830966161095871729866869240817897425069792577125148725753235093840
"(6, -10)",-22327725671093498503729625053875855076303495228339311042636328370197843034260672458122415749306679997464703970107740026169053474045856054000*x-49926312383532173811750362681211006194677849915786654269523437182398151773461044610797390055634853483084101861734956423430422878265569680000
"(6, -8)",23934718555193529687919771612153555024747709972944973127510349179844503040290756946046017836935375035599572361677212827572911906691531280*x+53519657711738284493095445502804947123031025626885283052159835307268561230589769830070893213770654515508159511905430506463876893207254870
"(6, -6)",-16295124023664537940399267169210658628100537749727110220275922051677257855211278723559188120612758226041969809668215386189556778336220800*x-36437005018703798770819158268822392033650151293124119701217008019122083137392122972626288226809297386960349715775250950007594051602274400
"(6, -4)",-335407185846874274935905250415140189053265655117613205902651315198778704180506838973756939065435847035217987282273870717836439330746672*x-749993267710725048112106955598918411224561282104773933572095063348258932305468589440719429053413231349881686746197522076126942157284224
"(6, -2)",-1498246862343021866339037534158080637479717588062815944509394497999385264665053790271401586581585265443723388119831318806759137560240*x-3350177824379448632161149197159789392162162192902970545404457773418032338069757417256791224717465490754130151440279052049562120404840
"(6, 0)",-6071742137595328231446159724857003759671214817345187043719913154672274192389826502753797403370814728308830235062417511283517328000*x
"(6, 2)",-1498246862343021866339037534158080637479717588062815944509394497999385264665053790271401586581585265443723388119831318806759137560240*x+3350177824379448632161149197159789392162162192902970545404457773418032338069757417256791224717465490754130151440279052049562120404840
"(6, 4)",-335407185846874274935905250415140189053265655117613205902651315198778704180506838973756939065435847035217987282273870717836439330746672*x+749993267710725048112106955598918411224561282104773933572095063348258932305468589440719429053413231349881686746197522076126942157284224
"(6, 6)",-16295124023664537940399267169210658628100537749727110220275922051677257855211278723559188120612758226041969809668215386189556778336220800*x+36437005018703798770819158268822392033650151293124119701217008019122083137392122972626288226809297386960349715775250950007594051602274400
"(6, 8)",23934718555193529687919771612153555024747709972944973127510349179844503040290756946046017836935375035599572361677212827572911906691531280*x-53519657711738284493095445502804947123031025626885283052159835307268561230589769830070893213770654515508159511905430506463876893207254870
"(6, 10)",-22327725671093498503729625053875855076303495228339311042636328370197843034260672458122415749306679997464703970107740026169053474045856054000*x+49926312383532173811750362681211006194677849915786654269523437182398151773461044610797390055634853483084101861734956423430422878265569680000
"(6, 12)",-2375878912687400168709037639549693425377754942376733114548501319793185134762524979237321858178679395403169491686230350640433407654674123840*x+5312626755077314329111669860799755854525023160945297642819843588342085793830966161095871729866869240817897425069792577125148725753235093840
"(7, -15)",2690705149753446058620912645624066646388087876656011724970983807631112021098260442210031946432020645728534860612756272108790161326704666674600*x+6016599622257456887000962527583624270939641164758597463621244762353006402060620880343279364166531154802337176265473107791962923185220880944000
"(7, -13)",-4058453768705046719716455131113928948668754601940647789497459614392060143528845693235669499698674921737561680534191043120840146438667056394360*x-9074978510364693105198621870271395547054705376298172013641091679116373304640033643317602485320298299154050624587549511491582496707337243860020
"(7, -11)",1359879464907924202931950298178590982822686474689376630431937015037280394337186099685332257391799081384674973165383048103804972404805935474256*x+3040782924740158308638784546975978910991806084163494682810734372590516206885817573399604316876674689044329289037014049501772821332584653558024
"(7, -9)",-1220511159633853517124202219175707405406062568895852532424649663140012659015483452840945358404921888909607688423650711634555422326618937988304*x-2729145920238393796687666043030048968316572831788665877435272640257975746256938423955429895765991937033581368106758724549051897523023067161344
"(7, -7)",-10391530426118865633512432191856303648332256951094486263527032689350505492379869674281079397533643351119063140159189841819403413034119337600*x-23236168423059139805048562892253909977108900664130651678435457210409030102425563139097792278550009258834618435017075413212909892181247176800
