numerator,1292*x-2889
"(9, -3)",-1022980777888475896234560*x-2287454559286317179914080
"(9, -1)",-109578260619805968939960*x-245024446975580419873002
"(9, 1)",55044517007333954743992*x+123083296495632613813482
"(9, 3)",1881725966885510205120*x+4207804210694509872480
"(9, 5)",-1504240788225377224800*x-3365052877664981784000
"(9, 7)",38185534364212622880*x+81718990949465465490
"(9, 9)",2693376221490848799
"(9, 11)",-3121036390390517568*x+6896803139241653232
"(9, 13)",14481229460766973560*x-32381008443062337060
"(9, 15)",14827376986958721600*x-33155020884649824000
"(9, 17)",-20353209015347398440*x+45511158918758501430
"(9, 19)",-18816792795023680440*x+42075627808201215948
"(10, -22)",-51836801443183055807429040*x-115910611763116515296107030
"(10, -20)",-23324797966603647527908146000*x-52155833814774625383084767375
"(10, -18)",-12431508393493043956360836720*x-27797697830709650568963826440
"(10, -16)",3708858585313301321089858824*x+8293259915694244902626473328
"(10, -14)",-5774571920404213646159314800*x-12912335354985326573468492600
"(10, -12)",-1247464066515131367209002320*x-2789414452216152813426593490
"(10, -10)",-128293936070682778629210000*x-286873962155059471945453750
"(10, -8)",-318298777705058328170001720*x-711737704103621284145705440
"(10, -6)",50950668426669540578617200*x+113929158101227784576100900
"(10, -4)",-11881046024567912446461216*x-26566826557006359187818017
"(10, -2)",-728201626900977053026080*x-1628308302884511310776560
"(10, 0)",210569138349033016170000*x+470846879105141323800000
"(10, 2)",-270179767886464600002720*x-604140229592772551655440
"(10, 4)",16937161868069753764536*x+37874236812179958042817
"(10, 6)",-1061761436889416233200*x-2380995861593330340900
"(10, 8)",112567291675072414920*x+294345929148801153440
"(10, 10)",17185654574076053750
"(10, 12)",-38185534364212622880*x+81718990949465465490
"(10, 14)",-172994219243048689200*x+386707764626675932600
"(10, 16)",111092569256436888456*x-248410782136678814128
"(10, 18)",-372364936011818524080*x+832633309068638914440
"(10, 20)",-698655112950780153000*x+1562240325385740907375
"(10, 22)",-1552684247003907360*x+3471907523893811030
"(11, -23)",175532532460827920992842671880*x+392502674845099672148112153620
"(11, -21)",113225602640397631013823365808*x+253180144297308778826062537368
"(11, -19)",-61181287851202461600490901880*x-136805518586270742609505062448
"(11, -17)",-20791628861012706398444224560*x-46491495496170938443931569480
"(11, -15)",50230463436478807157516680800*x+112318730785284302439469368000
"(11, -13)",-4076389554253603270695209160*x-9115084146081125185373964640
"(11, -11)",933529716865525332938196096*x+2087435905927450291747010736
"(11, -9)",-1994685300649288905591969720*x-4460251925971421649358775748
"(11, -7)",861743037079202068336621320*x+1926916010047696840704079460
"(11, -5)",-72214367467462409266426800*x-161476234597781810681904000
"(11, -3)",9902830104491963558322600*x+22143401357831457302300400
"(11, -1)",-8395950631887096151496112*x-18773915994524210961519832
"(11, 1)",-2643476177500531437141360*x-5910991305110290327022248
"(11, 3)",-556573972033995966883800*x-1244538562511806682468400
"(11, 5)",-86698752540442550074800*x-193854630746546097120000
"(11, 7)",-11016617299230239178840*x-24749340222858665492260
"(11, 9)",-13023656094915478872*x+238076916733028516868
"(11, 11)",-125051266958143429296
"(11, 13)",-112567291675072414920*x+294345929148801153440
"(11, 15)",1504240788225377224800*x-3365052877664981784000
"(11, 17)",-622778517100979034480*x+1392574087005276583880
"(11, 19)",-1832582625484783754232*x+4097779339850462390768
"(11, 21)",3391482589254385922160*x-7583585614086487597848
"(11, 23)",5257781930996661297960*x-11756757808578643256020
"(12, -26)",282093450306463198953881930952*x+630780130892710595197438846668
"(12, -24)",-81546213286974385451151417600*x-182342876217371291708589034800
"(12, -22)",1253358934193207734708557240*x+2802595777062698027702606940
"(12, -20)",408290216691962414557955892960*x+912964679071347271927906339200
"(12, -18)",-62822975031973308387705278400*x-140476442720264341627348925280
"(12, -16)",35498155655705033301338379600*x+79376289122025074965526532900
"(12, -14)",-1559886869249516877285207816*x-3488013076851254100321161028
"(12, -12)",33064932113193351455129168640*x+73935435876516237450704286240
"(12, -10)",-12905182613945428004810854080*x-28856865586830908688307958400
"(12, -8)",-527191116672024536960656800*x-1178835174026269975532993040
"(12, -6)",-1404307246801248219764347200*x-3140126465058934531726600800
"(12, -4)",83074761052641122442172704*x+185760813191741089527191472
"(12, -2)",-16027246593454388325711480*x-35838012784611302763292980
"(12, 0)",-101022230193180683490288000*x-225892560418119493024320000
"(12, 2)",-675633587478424369954200*x-1510760482548949924142220
"(12, 4)",-1966948620988008916307808*x-4398241953084421691578032
"(12, 6)",-628838232598693555214400*x-1405936920522394560823200
"(12, 8)",101513652194011763766240*x+227062047001996034234640
"(12, 10)",3392322494191595853120*x+9314181496284926544000
"(12, 12)",-4429223385114209156640
"(12, 14)",13023656094915478872*x+238076916733028516868
"(12, 16)",1061761436889416233200*x-2380995861593330340900
"(12, 18)",-1881725966885510205120*x+4207804210694509872480
"(12, 20)",12229647451281372008160*x-27346321403695972022400
"(12, 22)",37542260349169349400*x-83947044229900157340
"(12, 24)",-2442579735794185756800*x+5461774329699285418800
"(12, 26)",8449635090890154890664*x-18893958448298000332428
"(13, -29)",277782702112146347202007895904*x+621141004896333642072282954241
"(13, -27)",-1499007915246056448941297137800*x-3351883597300425611887744968630
"(13, -25)",-3508447556625946361059128988320*x-7845127232108658764477587012800
"(13, -23)",-252257364032480776244299227120*x-564064613801537483014749304120
"(13, -21)",-1837676832421900767109379665704*x-4109170317971859604979772098922
"(13, -19)",-565463806291180093012042420368*x-1264415509682851927648425801377
"(13, -17)",368654618257959119981358454200*x+824336786644031696762064837860
"(13, -15)",-126158825717475217591252633920*x-282099710265823316332417449600
"(13, -13)",89955104076735354420705648720*x+201145727638649071817275622270
"(13, -11)",-16740957035248296445935096984*x-37433917939218343551272455222
"(13, -9)",25635168657709800874701317568*x+57321979733286267404408384832
"(13, -7)",7459714085100129100804572000*x+16680427786849053551688840800
"(13, -5)",5887428998362032481271398080*x+13164691452757007514622473600
"(13, -3)",331950884136095263235279040*x+742264746207035028369852240
"(13, -1)",311750147217123753850854936*x+697094515754536660777923428
"(13, 1)",40450206904445193685182648*x+90449370581681892729450332
"(13, 3)",-30514415553958928516049600*x-68232351938914321451810640
"(13, 5)",2120249910223332738175680*x+4740234276143249829532800
"(13, 7)",1101233936601237746671200*x+2461434673022594742807200
"(13, 9)",186543625903307743006656*x+413690261205429994638528
"(13, 11)",-1921394856581069745672*x-2053829343729603724618
"(13, 13)",-12049964271001159841470
"(13, 15)",-3392322494191595853120*x+9314181496284926544000
"(13, 17)",11016617299230239178840*x-24749340222858665492260
"(13, 19)",-16937161868069753764536*x+37874236812179958042817
"(13, 21)",-55044517007333954743992*x+123083296495632613813482
"(13, 23)",-7555945301143758298800*x+16895607244203101115320
"(13, 25)",-105089648684868852700320*x+234987598191028379083200
"(13, 27)",-44900262194761685500920*x+100400038475051030587830
"(13, 29)",8320513875310281831048*x-18605234632923999244961
"(14, -30)",29607503582221539688110054970800*x+66204390653915896643009486760000
"(14, -28)",-3923285291695152207641785046400*x-8772732607355451462511546712200
"(14, -26)",-29675288947301412712452674478000*x-66355963338114133187002413763400
"(14, -24)",3658301186906234065677760412712*x+8180210136090502935505962143082
"(14, -22)",9020027013382537753130954940960*x+20169393560807759683387742010640
"(14, -20)",2894390088243423476637052666800*x+6472052990713909760161269744000
"(14, -18)",-3389589096463673469190265136480*x-7579351635484865895829577575440
"(14, -16)",47405352085060272874992902520*x+106001589759506095645894727498
"(14, -14)",-535387782054108887669803824000*x-1197163474995831610236833234000
"(14, -12)",302407651877204216996537149440*x+676204066513532211871302995760
"(14, -10)",-105779628817143175576208462400*x-236530440669733702642090224000
"(14, -8)",-64251694566676209313137635640*x-143671156720828569350172406870
"(14, -6)",-25927491793890804755782122000*x-57975634138562611136569924200
"(14, -4)",5983042757736180397470342192*x+13378490325993879227170626632
"(14, -2)",-1339621307371143724980734640*x-2995484302230834298473515360
"(14, 0)",783590252489890483059288000*x+1752160966107543274684320000
"(14, 2)",-38506785295564811760680880*x-86103610066478663572017440
"(14, 4)",-55301651267362979479958160*x-123659052962186419895486152
"(14, 6)",10113082164690883695457200*x+22617012307610924150452200
"(14, 8)",1391610722179512300833880*x+3120343028973464604480470
"(14, 10)",-705712138747473965774400*x-1563850571324323685328000
"(14, 12)",-78265279273333910382720*x-215515596893054906694960
"(14, 14)",71718038804993865874000
"(14, 16)",1921394856581069745672*x-2053829343729603724618
"(14, 18)",-101513652194011763766240*x+227062047001996034234640
"(14, 20)",86698752540442550074800*x-193854630746546097120000
"(14, 22)",270179767886464600002720*x-604140229592772551655440
"(14, 24)",109578260619805968939960*x-245024446975580419873002
"(14, 26)",-888873394793382513039600*x+1987581334125841004499400
"(14, 28)",-117515415676139929195200*x+262772457855993764088200
"(14, 30)",886842998127784760122800*x-1983041229183445448856000
