numerator,1292*x-2889
"(9, 1)",55744300891346384743992*x+124648068770875158853482
"(9, 3)",2895167191371591913920*x+6473902768810596787680
"(9, 5)",-1415088148723678360800*x-3165438325864988664000
"(9, 7)",34231257155700514080*x+72372636241374483090
"(9, 9)",2401997150209088799
"(9, 11)",-983981751064757568*x+2194012034137253232
"(9, 13)",15768455041842807960*x-35259770502510011460
"(9, 15)",2094291689856033600*x-4682978302689504000
"(9, 17)",-13941383282811824040*x+31173880720908744630
"(9, 19)",-27985795378773220440*x+62578140871336395948
"(10, -22)",2359448119621736618830281360*x+5275886384858258465893590770
"(10, -20)",-23883480415996208699074866000*x-53405085749452478251715327375
"(10, -18)",-10919318553504553129270409520*x-24416338553610855280907792040
"(10, -16)",3549590413876672035677518824*x+7937125457709851481646273328
"(10, -14)",-4685259726291111539428234800*x-10476559240228984025805032600
"(10, -12)",-1111684553804628783228759120*x-2485802231843672297270331090
"(10, -10)",-340799468957104649701410000*x-762050779283916724387528750
"(10, -8)",-342868879116689589711794520*x-766678121074099637350371040
"(10, -6)",48897352109308797766897200*x+109337803236258113019510900
"(10, -4)",-9791239763043921098781216*x-21893877696776803896138017
"(10, -2)",1218562279486098931674720*x+2724788133882092792169040
"(10, 0)",213712140200154765570000*x+477874844476635439800000
"(10, 2)",-314538271984943675615520*x-703329120916546598281040
"(10, 4)",19496231667875640964536*x+43596210903057389562817
"(10, 6)",-751875854123658913200*x-1687795580648589750900
"(10, 8)",166404860414090775720*x+418021688258149339040
"(10, 10)",45651900096810128750
"(10, 12)",-34231257155700514080*x+72372636241374483090
"(10, 14)",-140364809758735369200*x+313750184584428472600
"(10, 16)",106321953813362148456*x-237743384543329814128
"(10, 18)",-327069831430690343280*x+731350376133332000040
"(10, 20)",-715389506549509113000*x+1599659567034736267375
"(10, 22)",70673302074301446240*x-158030307632514926770
"(11, -23)",151349079418132966341821983080*x+338426829910959629619163562420
"(11, -21)",111094163545123718356481165808*x+248414101590375659391143077368
"(11, -19)",-66871608045604438199460041880*x-149529461354693380550394462448
"(11, -17)",-19401650081832915238141758960*x-43383408458642756032686764680
"(11, -15)",47252112669726463691067736800*x+105658936009987441891039128000
"(11, -13)",-5898342070211746910722747560*x-13189093823540304844613638240
"(11, -11)",860702729973130737608916096*x+1924589812639569522402530736
"(11, -9)",-2081377452912111056397429720*x-4654101471546827039514155748
"(11, -7)",868521921583164844456518120*x+1942074056609730312930489860
"(11, -5)",-54487986213042294675202800*x-121838841118576455107184000
"(11, -3)",8246212073596512868206600*x+18439090819414267618436400
"(11, -1)",-11331085480032947984096112*x-25337077069249226699559832
"(11, 1)",-2410993003694076838701360*x-5391142731677246251382248
"(11, 3)",-492499556521875483175800*x-1101263591895348439724400
"(11, 5)",-81054435998144518210800*x-181235929814419655520000
"(11, 7)",-7677706227685483960440*x-17284216163664622174660
"(11, 9)",-218325040920488458872*x-209378061077717703132
"(11, 11)",-115295705013938149296
"(11, 13)",-166404860414090775720*x+418021688258149339040
"(11, 15)",1415088148723678360800*x-3165438325864988664000
"(11, 17)",-581144661438221029680*x+1299475173710324835080
"(11, 19)",-2003026601341348094232*x+4478903655582024590768
"(11, 21)",3327638914210360682160*x-7440826816752929737848
"(11, 23)",4533407248683210228360*x-10137006777745952040820
"(12, -26)",229955980900676050249385510952*x+514197205126554963495316426668
"(12, -24)",190698851588829741924220742400*x+426415595383767077963083645200
"(12, -22)",-107947394060608085981023685160*x-241377711113476733515142507460
"(12, -20)",565502468379631285257392600160*x+1264501960740780903021434083200
"(12, -18)",-96656810136602697102635294400*x-216131197953734364360443712480
"(12, -16)",25150484771018524486762419600*x+56238193615070653623086742900
"(12, -14)",5207465605879935720789692184*x+11644247085239656474968258972
"(12, -12)",37561236354390274579901802240*x+83989477807353185973609543840
"(12, -10)",-14759273793999912534062239680*x-33002739501915130191733046400
"(12, -8)",417374762643495447358111200*x+933278341351006152838557360
"(12, -6)",-969906581193670266832027200*x-2168777047300995430204120800
"(12, -4)",53758712728389094081612704*x+120208136377319546919791472
"(12, -2)",-29355722334398479492966680*x-65641390495917648449508180
"(12, 0)",-104361032933326585910448000*x-233358349861297938726720000
"(12, 2)",-1287043241940249137062200*x-2877912246605088466375020
"(12, 4)",-2491563170176915652867808*x-5571311820015748840978032
"(12, 6)",-541033374931759654574400*x-1209657480302282188903200
"(12, 8)",94741779860618421183840*x+211793150510006709468240
"(12, 10)",289981699697757971520*x+2625501957840564624000
"(12, 12)",-5031527234507300910240
"(12, 14)",218325040920488458872*x-209378061077717703132
"(12, 16)",751875854123658913200*x-1687795580648589750900
"(12, 18)",-2895167191371591913920*x+6473902768810596787680
"(12, 20)",16938676310067040779360*x-37876029409149561590400
"(12, 22)",-3233382723705602694600*x+7230063569591429661060
"(12, 24)",5712063525143497123200*x-12772562334017961661200
"(12, 26)",6887944840504155590664*x-15401912888636238712428
"(13, -29)",277782702112146347202007895904*x+621141004896333642072282954241
"(13, -27)",-1350674498574066570308248609800*x-3020199994287055618122439339830
"(13, -25)",-3956729045665162629224859570720*x-8847515114655173228213183908800
"(13, -23)",-945573899465667023778962815920*x-2114367516954783534963418172920
"(13, -21)",-1861039374009911942048536705704*x-4161410549089818477947222738922
"(13, -19)",-650896983409121658452885140368*x-1455449901252348835934606121377
"(13, -17)",257190909446019254170222762200*x+575096356716291834411546864260
"(13, -15)",-24440394613248877181005408320*x-54650383752144230819730921600
"(13, -13)",101124434111742841792103741520*x+226121108860055964166870867070
"(13, -11)",-27253910021705158706420136984*x-60941595461195190429384055222
"(13, -9)",27786720667592818316222117568*x+62132996284516326289841024832
"(13, -7)",7784674033713995398431852000*x+17407060321886548567767912800
"(13, -5)",5372083367266742399840863680*x+12012343589919563997767625600
"(13, -3)",248927641124999622995528640*x+556619130529235559558069840
"(13, -1)",353522895973595088542874936*x+790501223125896705789783428
"(13, 1)",28917479225868472122642648*x+64661401930709248484790332
"(13, 3)",-26091261765759769383153600*x-58341868272160635938844240
"(13, 5)",633511033423062334073280*x+1415854116112321252828800
"(13, 7)",1309884770739472196479200*x+2927948591605556240055200
"(13, 9)",146799703830022431166656*x+324531937930639096398528
"(13, 11)",-3155225428198018785672*x-3404492449377703324618
"(13, 13)",-13546155390273831694270
"(13, 15)",-289981699697757971520*x+2625501957840564624000
"(13, 17)",7677706227685483960440*x-17284216163664622174660
"(13, 19)",-19496231667875640964536*x+43596210903057389562817
"(13, 21)",-55744300891346384743992*x+124648068770875158853482
"(13, 23)",-28323076619416055410800*x+63332324575101937472120
"(13, 25)",-118517167105689883122720*x+265012442149103028907200
"(13, 27)",-40457184054160985721720*x+90465013723324497567030
"(13, 29)",8320513875310281831048*x-18605234632923999244961
"(14, -30)",30895525351244528437698903826800*x+69084494885950832371704789960000
"(14, -28)",-6181321884912542531534089622400*x-13821855925471576788681711260200
"(14, -26)",-28678971503449863939463692678000*x-64128129806493240241078379623400
"(14, -24)",5637420797214377875629555692712*x+12605656120342406000443297583082
"(14, -22)",10500950128572323850639590451360*x+23480838315822872767660443484240
"(14, -20)",2705970715162793174927018242800*x+6050734464227726442333163824000
"(14, -18)",-3162563663066023190169914131680*x-7071707333786368823642101001040
"(14, -16)",78084180672256450294537142520*x+174601535950540540434093527498
"(14, -14)",-610003520263355097997047024000*x-1364009337823034862993789434000
"(14, -12)",254393078563871000116500695040*x+568840216674272465289286298160
"(14, -10)",-144286823252616124612466030400*x-322635145050271932906857904000
"(14, -8)",-53312928923428949324086509240*x-119211333152601430139547315670
"(14, -6)",-27878120341279581177671922000*x-62337372170041161136470904200
"(14, -4)",3897183770498887491141582192*x+8714367837304885646448126632
"(14, -2)",-1972915595678298560368368240*x-4411573384577401519414081760
"(14, 0)",873089301186229666043448000*x+1952286910925248751346720000
"(14, 2)",-9173001393952461569332080*x-20511190392048671557723040
"(14, 4)",-42256017221591928475118160*x-94487849014359743081786152
"(14, 6)",15081665898880709006137200*x+33727364586219970814632200
"(14, 8)",1488593769256520117605080*x+3335738409109089481853270
"(14, 10)",-564451957273709811182400*x-1242824959688125302288000
"(14, 12)",-84450082708851599675520*x-222913430526358424205360
"(14, 14)",81713213494679174074000
"(14, 16)",3155225428198018785672*x-3404492449377703324618
"(14, 18)",-94741779860618421183840*x+211793150510006709468240
"(14, 20)",81054435998144518210800*x-181235929814419655520000
"(14, 22)",314538271984943675615520*x-703329120916546598281040
"(14, 24)",168859461527689865979960*x-377581242087171070513002
"(14, 26)",-859030380620724687879600*x+1920850325786659224759400
"(14, 28)",-185151105954789973963200*x+414010459024177228476200
"(14, 30)",925423524990579865618800*x-2069309909856412006776000
