numerator,1292*x-2889
"(12, -24)",-64149827283398300680072725638400*x-143443374550549266589598506553200
"(12, -22)",125947385049074667566947440781160*x+281626914558071642965578000805260
"(12, -20)",242830846343078703858804874944000*x+542986279456930200261959100336000
"(12, -18)",112980416520459951010129520876400*x+252631891465988709841654996410120
"(12, -16)",86413158360152478071781183905600*x+193225696243755195641796526028400
"(12, -14)",-42423830824221439135875972119656*x-94862569588910070866404990085388
"(12, -12)",-68642869066188665343486919050240*x-153490121402615642129263774611840
"(12, -10)",-4393318153545909117214285088000*x-9823758038110896090777473508000
"(12, -8)",1353737104505100927217907996800*x+3027048189343435665833208450960
"(12, -6)",-1724435248522903089517077253200*x-3855954438635137518844405781800
"(12, -4)",-198063262825119337215183576576*x-442882919200096354238933776128
"(12, -2)",61170920113996535897659917480*x+136782333893802205536138657780
"(12, 0)",-197938507876702266817033200000*x-442603985492099728200006900000
"(12, 2)",-12894624475467800301851795400*x-28833248677308771220124985420
"(12, 4)",2405864376939012501739058688*x+5379649759854126609567512832
"(12, 6)",-1053899811277371819620895600*x-2356822616756717070238917800
"(12, 8)",46939243306420769492220160*x+105140679125346810444201360
"(12, 10)",12191076919164473080000000*x+26671568394563324422812000
"(12, 12)",-9195077124261861387258240
"(12, 14)",1260808342084853750203208*x-2863644447229882315732428
"(12, 16)",-2585332171510500571691200*x+5794523338147320880076400
"(12, 18)",-3384108792776010836591280*x+7567229940420240420694920
"(12, 20)",-7273589573677680187968000*x+16264241701513017076656000
"(12, 22)",-3772542195377089255817800*x+8435660796784035231670860
"(12, 24)",1921500237242216515651200*x-4296605149255576873209200
"(12, 26)",-77136276924662713808696*x+172481958734794252299852
"(13, -29)",277782702112146347202007895904*x+621141004896333642072282954241
"(13, -27)",193828594372119640788015002936600*x+433413912999292684715481936671430
"(13, -25)",-177623723387871338093144748594000*x-397178719911899556093312470853000
"(13, -23)",-398445804640906030527263241167520*x-890951904526667066865185511117120
"(13, -21)",-197044575542001582755483221917016*x-440605065509508006272747450111778
"(13, -19)",727362663802011519707505814331472*x+1626432360556623392293427687689613
"(13, -17)",671710712103856934388572339719800*x+1501990813479014882532195907574540
"(13, -15)",402609222676451229039994274912000*x+900261590272894748803843326492000
"(13, -13)",82294698410400577740966274212720*x+184016539833499908163255763633770
"(13, -11)",-122559809123883953127363329786616*x-274052064510400634267697089881938
"(13, -9)",-1720836973534618346808615816832*x-3847908451076722908089236623648
"(13, -7)",21151092831593955603580957654800*x+47295281369927482128729012297400
"(13, -5)",-3354796637781108647258039022000*x-7501553332696623213486167140500
"(13, -3)",-2937264319470135410066806650560*x-6567922703265915563529425409360
"(13, -1)",-478617030723556231852794802776*x-1070220251266404935558660282748
"(13, 1)",-264113641309582588845518012232*x-590576119866519254067830214588
"(13, 3)",-127251553861253352425533918400*x-284543518138404974272720026960
"(13, 5)",520236336314268488987874000*x+1162834419524947028126299500
"(13, 7)",558402667301492538477015600*x+1251459624198792856937209400
"(13, 9)",-435240876828255563879748736*x-973458702432845977434962208
"(13, 11)",24789895913450036101101768*x+39014354622945871731003822
"(13, 13)",11023812219618208296892970
"(13, 15)",-12191076919164473080000000*x+26671568394563324422812000
"(13, 17)",-20116386824452948987772760*x+44997611392703110488536140
"(13, 19)",-21787154338232171922680664*x+48716536357925024025142573
"(13, 21)",5902133908486348437436328*x-13197595485185093410851618
"(13, 23)",11934774267884166574807200*x-26686966572667249681696320
"(13, 25)",5320420039831402381626000*x-11896820877868122280053000
"(13, 27)",-5805809708964561530438920*x+12982185173673029736738630
"(13, 29)",-8320513875310281831048*x+18605234632923999244961
"(14, -30)",318196054990670513550919473800000*x+711508009131400478831739540270000
"(14, -28)",3065176238132969498261107352455200*x+6853942431482402864476509175173350
"(14, -26)",4571002489477240183826064703896000*x+10221072291791876191892463383029600
"(14, -24)",-5695710151702130209967119112726968*x-12735995079341602652745641111686818
"(14, -22)",-10304417152444063141834781913020160*x-23041377221379738395505479385783040
"(14, -20)",-3126387389681705195988574381080000*x-6990814727326417414708185371992500
"(14, -18)",1568433611755974901081984755681920*x+3507124174081873178814374459932560
"(14, -16)",705057856697293095018099705591960*x+1576557295645452232743087830429742
"(14, -14)",368256898359226114696512971568000*x+823447457914461838602829321938000
"(14, -12)",606416760231765414944027430520960*x+1355989098573438641058424138958640
"(14, -10)",66859040856618834512380717680000*x+149501360265710657219137538040000
"(14, -8)",-4494163775972865640273097812440*x-10049255704674083592867914851170
"(14, -6)",60224466679170634332712352504000*x+134666001402374708634812641024800
"(14, -4)",23164104600746758237892379703632*x+51796512475910314592549421985302
"(14, -2)",-11687184861609580824563208221760*x-26133339878675203802568664493840
"(14, 0)",-2277384614210152717240371550000*x-5092387113353816718349406662500
"(14, 2)",-466645628357126715877378447680*x-1043452911970166231744690682640
"(14, 4)",-367847708530180367209866528960*x-822529378686093641774050033578
"(14, 6)",-6883558750645764339770699200*x-15384037906173825193145023200
"(14, 8)",3123415214842634623948398120*x+6983566725222553146248707230
"(14, 10)",-933857137049085879297840000*x-2079211915859930311994760000
"(14, 12)",131512825277488135876065280*x+375304365159589037000923440
"(14, 14)",49329968691860193878418000
"(14, 16)",-24789895913450036101101768*x+39014354622945871731003822
"(14, 18)",-46939243306420769492220160*x+105140679125346810444201360
"(14, 20)",93654210319802616149100000*x-209379025849456855906792500
"(14, 22)",308651574083208096465227520*x-690165540931408215860867840
"(14, 24)",170605422647021412054592520*x-381485323159444875676974498
"(14, 26)",-136916695492317035852126400*x+306155038369848700976693600
"(14, 28)",-91812201500438711233923600*x+205298323718889514343741350
"(14, 30)",-9531027923941777668280000*x+21312026333382510209070000
