numerator,1
denominator,13132800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-565797773116*x-1265162357997
"(1, 1)",565797773116*x-1265162357997
"(2, -4)",-18889318776247451828*x-42237800832352442157
"(2, -2)",93269572626296560*x+208557117118708020
"(2, 0)",404798414956290
"(2, 2)",-93269572626296560*x+208557117118708020
"(2, 4)",18889318776247451828*x-42237800832352442157
"(3, -5)",3021891412169737157040*x+6757154618234379661890
"(3, -3)",-4849878914732604178680*x-10844659585652084730810
"(3, -1)",-26989722728558928216*x-59847433661439547524
"(3, 1)",26989722728558928216*x-59847433661439547524
"(3, 3)",4849878914732604178680*x-10844659585652084730810
"(3, 5)",-3021891412169737157040*x+6757154618234379661890
"(4, -8)",3113831077417963897526480*x+6962737959557977604653620
"(4, -6)",3758126766404000427434232*x+8403426917737217498459196
"(4, -4)",1753009112782656317519424*x+3919847776183509366341808
"(4, -2)",-518015519520813198660520*x-1158422080303996119363420
"(4, 0)",-39303935311069108859400
"(4, 2)",518015519520813198660520*x-1158422080303996119363420
"(4, 4)",-1753009112782656317519424*x+3919847776183509366341808
"(4, 6)",-3758126766404000427434232*x+8403426917737217498459196
"(4, 8)",-3113831077417963897526480*x+6962737959557977604653620
"(5, -11)",-630625234132915515261422380*x-1410120891847919739637775277
"(5, -9)",-897301377628345271681482680*x-2006426876681189037539600964
"(5, -7)",-777611966037781063197028600*x-1738793216247130307988334620
"(5, -5)",-127297970469695673413116900*x-284646932420240557655181675
"(5, -3)",155823979184237698186820400*x+348413457025900003436104770
"(5, -1)",-14656826057561041856663200*x-37962061945609330317691584
"(5, 1)",14656826057561041856663200*x-37962061945609330317691584
"(5, 3)",-155823979184237698186820400*x+348413457025900003436104770
"(5, 5)",127297970469695673413116900*x-284646932420240557655181675
"(5, 7)",777611966037781063197028600*x-1738793216247130307988334620
"(5, 9)",897301377628345271681482680*x-2006426876681189037539600964
"(5, 11)",630625234132915515261422380*x-1410120891847919739637775277
"(6, -12)",-161914580084080859832214366440*x-362052007616338416973901207610
"(6, -10)",-293410794589745645798580254400*x-656086482034899960379883675400
"(6, -8)",-145966247172670447817006186880*x-326390451077754739812467954430
"(6, -6)",-38663669601005997443109895200*x-86454598666645763632464773400
"(6, -4)",-20764250267726510176866337368*x-46433864969028127265467957434
"(6, -2)",3035348021954939990176222560*x+6612248077165127072162445840
"(6, 0)",632920549571749837634645700
"(6, 2)",-3035348021954939990176222560*x+6612248077165127072162445840
"(6, 4)",20764250267726510176866337368*x-46433864969028127265467957434
"(6, 6)",38663669601005997443109895200*x-86454598666645763632464773400
"(6, 8)",145966247172670447817006186880*x-326390451077754739812467954430
"(6, 10)",293410794589745645798580254400*x-656086482034899960379883675400
"(6, 12)",161914580084080859832214366440*x-362052007616338416973901207610
"(7, -15)",100886696968664906853658685280*x+225589512447356702308847346690
"(7, -13)",-17294871811544891287666679495240*x-38672509032759309041545448849820
"(7, -11)",-38732338168564270764451332767584*x-86608141072421536226853756817344
"(7, -9)",-26799000716998421840749936409496*x-59924387335055664276625811559354
"(7, -7)",-7835675317277709110969026655000*x-17521103708680574010518202791250
"(7, -5)",479942952554087683782720286320*x+1073062434990688218889593189480
"(7, -3)",-163282087193057124293179798920*x-365579111839104881131351553460
"(7, -1)",-43765250053749756762395020304*x-67729074583129307117874612774
"(7, 1)",43765250053749756762395020304*x-67729074583129307117874612774
"(7, 3)",163282087193057124293179798920*x-365579111839104881131351553460
"(7, 5)",-479942952554087683782720286320*x+1073062434990688218889593189480
"(7, 7)",7835675317277709110969026655000*x-17521103708680574010518202791250
"(7, 9)",26799000716998421840749936409496*x-59924387335055664276625811559354
"(7, 11)",38732338168564270764451332767584*x-86608141072421536226853756817344
"(7, 13)",17294871811544891287666679495240*x-38672509032759309041545448849820
"(7, 15)",-100886696968664906853658685280*x+225589512447356702308847346690
"(8, -16)",58524705331827898652123828236992*x+130865219485111567761453202128048
"(8, -14)",-528054609325187885362955843789984*x-1180766002283214618260429364049344
"(8, -12)",-1306379188854676776497851144113120*x-2921152670669691545530060038789360
"(8, -10)",-915471271372872769134015087422640*x-2047055994173613498365732711344920
"(8, -8)",-254890228137022313714058193895680*x-569951911058713207677952106938560
"(8, -6)",-88322272479543706622925282971856*x-197496087312885530900167491692184
"(8, -4)",-7211684858929351140896489832800*x-16107953892929827677684821638800
"(8, -2)",1372763645544907330970434699840*x+3115364113577482014097708971120
"(8, 0)",-1587343548633781864252495822560
"(8, 2)",-1372763645544907330970434699840*x+3115364113577482014097708971120
"(8, 4)",7211684858929351140896489832800*x-16107953892929827677684821638800
"(8, 6)",88322272479543706622925282971856*x-197496087312885530900167491692184
"(8, 8)",254890228137022313714058193895680*x-569951911058713207677952106938560
"(8, 10)",915471271372872769134015087422640*x-2047055994173613498365732711344920
"(8, 12)",1306379188854676776497851144113120*x-2921152670669691545530060038789360
"(8, 14)",528054609325187885362955843789984*x-1180766002283214618260429364049344
"(8, 16)",-58524705331827898652123828236992*x+130865219485111567761453202128048
"(9, -19)",125466121888118690475283812845208*x+280550777415107655515056263500796
"(9, -17)",5202081521180732838550070731165920*x+11632207905855630673255139195949570
"(9, -15)",4724863296569837165914053848143200*x+10565115515523923781443429832293700
"(9, -13)",-3503148558201351786189332628561240*x-7833278311440487561011333788038260
"(9, -11)",-11064296854617557374636488086072688*x-24740519901993248388417514569584664
"(9, -9)",-7393829239917562602451642970079636*x-16533105784924023497277706300743087
"(9, -7)",-1447635476662881908206510176342840*x-3237009451549853338117110585205890
"(9, -5)",-347233018239113949793325772601200*x-776199388560926083688303013810600
"(9, -3)",-89857276744367066865142123381680*x-202761793266331163518734947408520
"(9, -1)",13183613597246167089641906620272*x+28514922705164216849755884694506
"(9, 1)",-13183613597246167089641906620272*x+28514922705164216849755884694506
"(9, 3)",89857276744367066865142123381680*x-202761793266331163518734947408520
"(9, 5)",347233018239113949793325772601200*x-776199388560926083688303013810600
"(9, 7)",1447635476662881908206510176342840*x-3237009451549853338117110585205890
"(9, 9)",7393829239917562602451642970079636*x-16533105784924023497277706300743087
"(9, 11)",11064296854617557374636488086072688*x-24740519901993248388417514569584664
"(9, 13)",3503148558201351786189332628561240*x-7833278311440487561011333788038260
"(9, 15)",-4724863296569837165914053848143200*x+10565115515523923781443429832293700
"(9, 17)",-5202081521180732838550070731165920*x+11632207905855630673255139195949570
"(9, 19)",-125466121888118690475283812845208*x+280550777415107655515056263500796
"(10, -22)",103956128619962463315168010970800*x+232452970271947469123928497312820
"(10, -20)",-4249878769456432980772483618582700*x-9503017824637741104914941325925675
"(10, -18)",100029570492253186088612568716248800*x+223672919380785219415507664216916240
"(10, -16)",224948145342288485078995643832624640*x+502999344397854790644919446414271386
"(10, -14)",133355544636983694337056876829996000*x+298192062983837547509033154792793200
"(10, -12)",14041314237775854489106512755953800*x+31397332935184046671104809851843710
"(10, -10)",-19530332628140715417718272270566000*x-43671153995896692602003164543084500
"(10, -8)",-26679668034195158738003863241129200*x-59657416310939317267938893960900310
"(10, -6)",-7200790852272112694403811175544000*x-16102142459916815717712386244232200
"(10, -4)",500094976073281785327281673160940*x+1110229893036828911954907318714039
"(10, -2)",-228722431821632935571752458608000*x-416004849166661597997399009634560
"(10, 0)",-146077172991589760589164492731500
"(10, 2)",228722431821632935571752458608000*x-416004849166661597997399009634560
"(10, 4)",-500094976073281785327281673160940*x+1110229893036828911954907318714039
"(10, 6)",7200790852272112694403811175544000*x-16102142459916815717712386244232200
"(10, 8)",26679668034195158738003863241129200*x-59657416310939317267938893960900310
"(10, 10)",19530332628140715417718272270566000*x-43671153995896692602003164543084500
"(10, 12)",-14041314237775854489106512755953800*x+31397332935184046671104809851843710
"(10, 14)",-133355544636983694337056876829996000*x+298192062983837547509033154792793200
"(10, 16)",-224948145342288485078995643832624640*x+502999344397854790644919446414271386
"(10, 18)",-100029570492253186088612568716248800*x+223672919380785219415507664216916240
"(10, 20)",4249878769456432980772483618582700*x-9503017824637741104914941325925675
"(10, 22)",-103956128619962463315168010970800*x+232452970271947469123928497312820
"(11, -23)",-25960794773263758968613434571725720*x-58050101862939004942633407879699420
"(11, -21)",-693247149707342039552393299274227272*x-1550147751953590239025259995086527034
"(11, -19)",-1236167069502662301864969104412141088*x-2764153598954659151239770634515063654
"(11, -17)",341690699007505417916230607817839680*x+764043630260387298367265623321668720
"(11, -15)",1771070112281384268100178652908103600*x+3960233163932853766904480261291261400
"(11, -13)",1008027562780026508545033808237612640*x+2254018149995696878872048422672077290
"(11, -11)",100745089544561361103374528844190016*x+225272882116283105439356821850514672
"(11, -9)",53829407042010693493407350885401272*x+120366731713781602274643565318113876
"(11, -7)",-23664040221553520252258468940947560*x-52920562089239681141781163513838340
"(11, -5)",-19095356778462125797948219674349200*x-42665611282523948175612285617874900
"(11, -3)",4014344025743918319767571638785200*x+9182305065657246102807216238379250
"(11, -1)",1670501302346968053460988401663088*x+3012563745677201805615787999568856
"(11, 1)",-1670501302346968053460988401663088*x+3012563745677201805615787999568856
"(11, 3)",-4014344025743918319767571638785200*x+9182305065657246102807216238379250
"(11, 5)",19095356778462125797948219674349200*x-42665611282523948175612285617874900
"(11, 7)",23664040221553520252258468940947560*x-52920562089239681141781163513838340
"(11, 9)",-53829407042010693493407350885401272*x+120366731713781602274643565318113876
"(11, 11)",-100745089544561361103374528844190016*x+225272882116283105439356821850514672
"(11, 13)",-1008027562780026508545033808237612640*x+2254018149995696878872048422672077290
"(11, 15)",-1771070112281384268100178652908103600*x+3960233163932853766904480261291261400
"(11, 17)",-341690699007505417916230607817839680*x+764043630260387298367265623321668720
"(11, 19)",1236167069502662301864969104412141088*x-2764153598954659151239770634515063654
"(11, 21)",693247149707342039552393299274227272*x-1550147751953590239025259995086527034
"(11, 23)",25960794773263758968613434571725720*x-58050101862939004942633407879699420
"(12, -26)",-29956659531110771098730184890987544*x-66985127090380660266134502911064324
"(12, -24)",-1290797551448082309335500251352341600*x-2886311070228194146329417182560325400
"(12, -22)",-5454721675047001888423047596276056680*x-12197128463746614596585639319612137460
"(12, -20)",-11849798963015741162252989754675170560*x-26496956001009761132277646119993780960
"(12, -18)",-13697210877408790549322800167255482640*x-30627894624047685970268170954522822920
"(12, -16)",-5110827289563173063751708028386163200*x-11428157241688861136877347292156520200
"(12, -14)",3869793004861895729777276180497942824*x+8653120224935123704868548944098667156
"(12, -12)",3567899333231208455037659432889275520*x+7978065923920248627402320512087551840
"(12, -10)",262183355543931730410370514649877440*x+586255788260491104963649942643940480
"(12, -8)",-87283708690855257242137543946217120*x-195188438981980227965769008021473560
"(12, -6)",154184069022642259912641858842708400*x+345143401099998797723866730878451400
"(12, -4)",12130403054174840182837771274845824*x+26600063875625331641348526509401536
"(12, -2)",107065256245323974820611891881560*x+3029823739045771728960084041222820
"(12, 0)",55755053640761266140307907842998000
"(12, 2)",-107065256245323974820611891881560*x+3029823739045771728960084041222820
"(12, 4)",-12130403054174840182837771274845824*x+26600063875625331641348526509401536
"(12, 6)",-154184069022642259912641858842708400*x+345143401099998797723866730878451400
"(12, 8)",87283708690855257242137543946217120*x-195188438981980227965769008021473560
"(12, 10)",-262183355543931730410370514649877440*x+586255788260491104963649942643940480
"(12, 12)",-3567899333231208455037659432889275520*x+7978065923920248627402320512087551840
"(12, 14)",-3869793004861895729777276180497942824*x+8653120224935123704868548944098667156
"(12, 16)",5110827289563173063751708028386163200*x-11428157241688861136877347292156520200
"(12, 18)",13697210877408790549322800167255482640*x-30627894624047685970268170954522822920
"(12, 20)",11849798963015741162252989754675170560*x-26496956001009761132277646119993780960
"(12, 22)",5454721675047001888423047596276056680*x-12197128463746614596585639319612137460
"(12, 24)",1290797551448082309335500251352341600*x-2886311070228194146329417182560325400
"(12, 26)",29956659531110771098730184890987544*x-66985127090380660266134502911064324
"(13, -29)",-21053601277843391069859113629959332*x-47077283628434259383372873122830957
"(13, -27)",-4873124324185481614252798246546679760*x-10896637251686459372501769778044804030
"(13, -25)",16022115343659464703043809470826519600*x+35826539051764967175205161228780578280
"(13, -23)",46171792124872280326231526724561594560*x+103243265834203878592212723931449387120
"(13, -21)",-7200412241101868167813929487530295296*x-16100611237123645328797128636694909014
"(13, -19)",-59844349513780224675493278066511836676*x-133816033582002319628000399038432440201
"(13, -17)",-45981987148550050097277874693824741880*x-102818849007849740853722425266230803140
"(13, -15)",-29989886912159260977253808723783194560*x-67059425737998638314043133678082139520
"(13, -13)",-6389335698633729352340620436056766360*x-14286989809096628559529452352761608370
"(13, -11)",7586251193018246202259356009293579744*x+16963365077267015461121407691652486906
"(13, -9)",1290754123457519748111944774335206336*x+2886373583602487334754714367884884096
"(13, -7)",-1660620358430274714946834712876778800*x-3713510527851887197119306699717519000
"(13, -5)",255362939751406979273121109703292480*x+570968190125493622791242283071600580
"(13, -3)",240187999811353510499890337169722880*x+581848688592178123588307754750527760
"(13, -1)",11610932949939947599371280167645304*x+124378527440156749177409040978498276
"(13, 1)",-11610932949939947599371280167645304*x+124378527440156749177409040978498276
"(13, 3)",-240187999811353510499890337169722880*x+581848688592178123588307754750527760
"(13, 5)",-255362939751406979273121109703292480*x+570968190125493622791242283071600580
"(13, 7)",1660620358430274714946834712876778800*x-3713510527851887197119306699717519000
"(13, 9)",-1290754123457519748111944774335206336*x+2886373583602487334754714367884884096
"(13, 11)",-7586251193018246202259356009293579744*x+16963365077267015461121407691652486906
"(13, 13)",6389335698633729352340620436056766360*x-14286989809096628559529452352761608370
"(13, 15)",29989886912159260977253808723783194560*x-67059425737998638314043133678082139520
"(13, 17)",45981987148550050097277874693824741880*x-102818849007849740853722425266230803140
"(13, 19)",59844349513780224675493278066511836676*x-133816033582002319628000399038432440201
"(13, 21)",7200412241101868167813929487530295296*x-16100611237123645328797128636694909014
"(13, 23)",-46171792124872280326231526724561594560*x+103243265834203878592212723931449387120
"(13, 25)",-16022115343659464703043809470826519600*x+35826539051764967175205161228780578280
"(13, 27)",4873124324185481614252798246546679760*x-10896637251686459372501769778044804030
"(13, 29)",21053601277843391069859113629959332*x-47077283628434259383372873122830957
"(14, -30)",-9795602119222732693257716992775740800*x-21903632219123029715135932561316603400
"(14, -28)",-261596237963431108261379359111718365000*x-584946970744443102582447155800865591250
"(14, -26)",-240630777165849622221513989001330853600*x-538066775221443940778421910685832934800
"(14, -24)",432938245481995843539000402047917341408*x+968079346957233881167048970322261569706
