numerator,(317811*x-710647)/2
"(10, 8)",-2629295249453384823171094108875*x-5910468226734861969397778803375
"(10, 10)",-19893627879909529902973750000
"(10, 12)",49778823555222416512645071375*x-110775363570381566202329224125
"(10, 14)",-197640472407660651051364500000*x+441937726742390396204258500000
"(10, 16)",-2048870977538763844943133450339*x+4581414782880808227710713246937
"(10, 18)",-2368208479684662693376919712000*x+5295475145466338181714679656000
"(10, 20)",(34340209866476485645134481873125*x-76787043623050398438379595929375)/2
"(10, 22)",-7461645413816228609555614761000*x+16684746369292635652822662293000
"(11, -23)",385263433172469929968488669016849233288299250*x+861475225818590222700794846123207276388545750
"(11, -21)",48553723392895965120464574390282596715658752*x+108569426067237107572450250255463638759701242
"(11, -19)",-1272473277383049835752331566271228285509165*x-2845336747780445133312959030658187964860183
"(11, -17)",-14985372179642618473729428010454479706544000*x-33508310861815085085777051124381495419022000
"(11, -15)",700824540833646157774136214926590165987500*x+1567091313604109942047182137418763265962500
"(11, -13)",-1331366098777586892740317973142571669866000*x-2977025099805383954509074934089949005795250
"(11, -11)",187092515987729237729540644450308665803944*x+418351583830028785199584969207616245250424
"(11, -9)",44105294550406264821161847910034567551440*x+98622436782359432880209349125433152251572
"(11, -7)",1014072150299396411297666703168601566750*x+2267534262158834086510394326273766620250
"(11, -5)",872389915229006903283816263642967600000*x+1950723153337338447136246371142392412500
"(11, -3)",123569301072270032079009365039238939375*x+276309357129733115991994149746684488125
"(11, -1)",28222613171407704512964509587432936992*x+63107681553960380912270459531212579832
"(11, 1)",1335862778555163846511162912416752700*x+2987079981711016588307897526915308852
"(11, 3)",-37141838234532012343346259035670000*x-83051674007461386344860552493246250
"(11, 5)",-190999929512353080242007330468750*x-427081100744121703886560988306250
"(11, 7)",-379000189722287155335793481274000*x-847461207711321200523381396278500
"(11, 9)",4766227695759383773474937904522*x+11048178214663145949284146783902
"(11, 11)",1656775101300998731437162050064
"(11, 13)",2629295249453384823171094108875*x-5910468226734861969397778803375
"(11, 15)",-1387706287041331941854160900000*x+3103061196725459575845755775000
"(11, 17)",29672878565852911110388929717000*x-66350573675293676848103551057000
"(11, 19)",2519653473929535655466445071472*x-5634116447431792349824044231778
"(11, 21)",-96142339484351928393704245050975*x+214980806602872990345838469091987
"(11, 23)",-762868945873551355101749441046000*x+1705826820896868515266106073354500
"(12, -26)",4616382042618729654607570743096374675384819778*x+10322544057404810780677435355025888437170446522
"(12, -24)",-411948669205779626987419286231468554497750000*x-921145227584697547544092957337315294070750000
"(12, -22)",-53081632896329127603284284022824845976467750*x-118694139512880976276210288206039825634092750
"(12, -20)",-127266603900517645802323575619233079800115200*x-284576777587097338828470491297428970640652800
"(12, -18)",-64442404071949753587659869340672717907787500*x-144097596138388897517404160569534341249325500
"(12, -16)",13866894104742992932828220702824382544750000*x+31007317854996421106982156886194961857750000
"(12, -14)",2451141595192190640026283673053306708072294*x+5480919229327009964358910753644639940092942
"(12, -12)",1690245405320403744085309615043153279136000*x+3779503624953107474842178907743915276256000
"(12, -10)",-384462936226402853970820587634196869989600*x-859685260231403257842133943360412591573600
"(12, -8)",12579071413453637607175476013979467050000*x+28127658774306696310868813619057395106000
"(12, -6)",-9307747859806243771218853501829834812500*x-20812756931954944337096175000592179562500
"(12, -4)",-4907207762842321241931087844466169286656*x-10972850137430102456388282763240067785728
"(12, -2)",-938565266370297537128369271358851893250*x-2098695736924192258659224874656491088250
"(12, 0)",-6714297566145816462166292067262500000*x-15013625779122893894135473469212500000
"(12, 2)",-1091131762526848718541735526044911250*x-2439844801730542404771545573555258250
"(12, 4)",-626619327928314428839721747918971392*x-1401163456718127161416413778170029568
"(12, 6)",-83397010637025589183154991601312500*x-186481467328295409436277998502062500
"(12, 8)",52092301691173769718079394826000*x+116593320128316728831488476546000
"(12, 10)",68363668837677657391823856708000*x+149461245774229988028622141370400
"(12, 12)",14967763343387425710784996416000
"(12, 14)",-4766227695759383773474937904522*x+11048178214663145949284146783902
"(12, 16)",-27458160555660439487608703250000*x+61398286654873089040282737750000
"(12, 18)",127603877940799461703764372064500*x-285330954117365910919922206945500
"(12, 20)",252003516562236056265580430534400*x-563496993604385520567148198828800
"(12, 22)",105108156773190054788102407586250*x-235028983534558243904977116582750
"(12, 24)",815708992787644440936870578250000*x-1823980757731058645504588130750000
"(12, 26)",-9141003789543644113308265558173486*x+20439905856002769554504296070620362
"(13, -29)",(29090180355503362256910111038089984964854261893*x+65047620752634516466872279429262033219029119807)/2
"(13, -27)",53524566206069145194177745227263579394323170000*x+119684568502958625311028317502114032758635276750
"(13, -25)",4852174653222784418487649078273536183433871700*x+10849792363307614981813301822914574354707275900
"(13, -23)",-6498534245008109952576589689737474388250992000*x-14531164325948407227668722734228962892311182000
"(13, -21)",-4545351599045451783488318578892582954124148401*x-10163715157102998396315644954343139311734565603
"(13, -19)",660002025332879579961921840400945028635236192*x+1475809393931857005820623940846481759494732693
"(13, -17)",-191401342853292528786914636797007721823751250*x-427986413604705651670725711173451184810669750
"(13, -15)",34140499579465153341930877648189696015766400*x+76340477845487066095364570411770426526606400
"(13, -13)",-14816683754383730738906218713738890929452375*x-33131112075918819550453183782178613480231125
"(13, -11)",601233582359477912530368323856424936372464*x+1344399160511511012239359130373284877902342
"(13, -9)",-728943382631648814252172054060946124807072*x-1629966955313006291971276160969507620451808
"(13, -7)",503395302504482188296103341997611779340000*x+1125626115954092305896931823029397264105000
"(13, -5)",1655847925436576481433681695705249823350*x+3702588521678195154487085528405639395650
"(13, -3)",15613938440289672060691844836321651344000*x+34913827748984987148117530842726600134000
"(13, -1)",-1722102451085288888946086976475329763326*x-3850738144843423342817947963300198663738
"(13, 1)",258498118630182706680836245803043696368*x+578019365297643482749373760393225410372
"(13, 3)",27022734306030453005943576586800135000*x+60424670984467037709241176706812549000
"(13, 5)",791370794042657946957697348765528800*x+1769558905550529405017774361278199900
"(13, 7)",30332166555118611465376302524452500*x+67829244078184918187561331433917500
"(13, 9)",21793266763475478324913401769229184*x+48724770865134870031107687376160832
"(13, 11)",-797079438857947884378023915666217*x-1776999657629592419799996822542923
"(13, 13)",-131207347330365592331399144701750
"(13, 15)",-68363668837677657391823856708000*x+149461245774229988028622141370400
"(13, 17)",379000189722287155335793481274000*x-847461207711321200523381396278500
"(13, 19)",(-2613770309693911852346972832294663*x+5844567807313341344269126597810331)/2
"(13, 21)",9000354781586893405831254840900528*x-20125405113986971852315329044206218
"(13, 23)",12867896463439248628247881082325000*x-28773491219679559974033510078577000
"(13, 25)",-9607902137032963452764045953600800*x+21483922299571205863653136424063400
"(13, 27)",-105985219162192886874059682224005125*x+236990154656876603945200605987518625
"(13, 29)",-28801066117712377943103099342682608*x+64401141663670836906325975923999361
"(14, -30)",31017571736110816855733447322951139989440250000*x+69357398898919954855757981407706120839630350000
"(14, -28)",-149981806911120398111483927239831732977934063125*x-335369515641512969151588654619492277511896820625
"(14, -26)",11139812054331472840947849458612789927340000000*x+24909377010056753847578280563078132284711000000
"(14, -24)",-42396166163068143364527655079029408229389960863*x-94800709525996802461818035901644145199616030643
"(14, -22)",-6111151367964393698247355999060684504837536000*x-13664949879559214911776944465091930075897824000
"(14, -20)",-96457751306409631389620014153790676939431250*x-215686088877901081836445368335583883431806250
"(14, -18)",26320189441392033978860007047064248634432000*x+58853732771624804973370019899058116136316000
"(14, -16)",-401939153972621063650714989087220010258307255*x-898763271101535342923978881672273748480290603
"(14, -14)",-38856584583373812931671850798737997271250000*x-86885964501894190329322371871251149633750000
"(14, -12)",122276532688362322716206484325370312679681000*x+273418639144153261549362540660782321602509000
"(14, -10)",1257078699805118872232742244477221470400000*x+2810913425831297432788649063451607129200000
"(14, -8)",-6226485243483144580594325845785745892133375*x-13922844265327640696867910286090119103193875
"(14, -6)",-13752141015890640388365742803769777500000*x-30750722147694531516039395979453844500000
"(14, -4)",-76324362600321713993014176297659301635973*x-170666463113661130262886344684334596552833
"(14, -2)",-329666421221992586089918740261253536000*x-737156527749080847466278299197369964000
"(14, 0)",-2444533885862493738643647578416555968750*x-5466143942111895396590716560027784593750
"(14, 2)",268070180959216783944669694375454082000*x+599423147362559186897214299802743206000
"(14, 4)",94214748269764044326237072102037849675*x+210670580938341954158081827402039662287
"(14, 6)",-4971699630010435979057083487532000000*x-11117058458194306440502467987387000000
"(14, 8)",970811904576962992757738340080162625*x+2170746274114652077715720859392046125
"(14, 10)",19490806320961847609517549751800000*x+43593899778032108229316176820200000
"(14, 12)",3208509387673277792718254615793000*x+8257250113625339903242479561789000
"(14, 14)",-344089775689115316324993252500000
"(14, 16)",797079438857947884378023915666217*x-1776999657629592419799996822542923
"(14, 18)",-52092301691173769718079394826000*x+116593320128316728831488476546000
"(14, 20)",190999929512353080242007330468750*x-427081100744121703886560988306250
"(14, 22)",12100830760352559149337775270272000*x-27058280154853155389043897082304000
"(14, 24)",83949619416421671718002653382103905*x-187717055700434784410234410823052723
"(14, 26)",-22058196930703660763638307296500000*x+49323627798130605207754771838500000
"(14, 28)",296982410181857051710297091049526875*x-664072857288358048344688636873470625
"(14, 30)",-61418604042006905809770046610400000*x+137336173721070790362111933188100000
