numerator,1
denominator,3758400
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-46596783411153871967921121432920839521*x-104193575240587222130093801608317194317)/2
"(1, 1)",(46596783411153871967921121432920839521*x-104193575240587222130093801608317194317)/2
"(2, -4)",-11766134176070070271830440956482738843382206873384*x-26309875850076156470747397380044119522766972421051
"(2, -2)",-4548040615150440270587268662721317509197502320*x-10169727979946618987297578477009657072784382640
"(2, 0)",-914963599024834243934833894902834324011730
"(2, 2)",4548040615150440270587268662721317509197502320*x-10169727979946618987297578477009657072784382640
"(2, 4)",11766134176070070271830440956482738843382206873384*x-26309875850076156470747397380044119522766972421051
"(3, -5)",-103322920319312558540479973341026215242483869812750205*x-231037073467777157784805403271067028165961750699230055
"(3, -3)",-1927494183607895043994131970331293456321482237165165*x-4310008020799782856255126167187487849238989170905705
"(3, -1)",-5485593409634151315205288369488137548531005918498*x-12268844909084852423883274780701180020847956522982
"(3, 1)",5485593409634151315205288369488137548531005918498*x-12268844909084852423883274780701180020847956522982
"(3, 3)",1927494183607895043994131970331293456321482237165165*x-4310008020799782856255126167187487849238989170905705
"(3, 5)",103322920319312558540479973341026215242483869812750205*x-231037073467777157784805403271067028165961750699230055
"(4, -8)",-2296847644778286082792742270084365104080140922941527970560*x-5135907467684537561759486884200671929834165822509952999840
"(4, -6)",-303222287393526721951522021364057117807346486984891485904*x-678025646904903275059069591443430910763476153379071310372
"(4, -4)",-18930728329578689947594133175548759925975968323489916928*x-42330395408686632228550704534469227292683525621149485056
"(4, -2)",-28463023716062123018442335952394755211983298731820560*x-63650980399929004589608087687014486281048518233400060
"(4, 0)",-17382039035552332491470486563576304066586534545803200
"(4, 2)",28463023716062123018442335952394755211983298731820560*x-63650980399929004589608087687014486281048518233400060
"(4, 4)",18930728329578689947594133175548759925975968323489916928*x-42330395408686632228550704534469227292683525621149485056
"(4, 6)",303222287393526721951522021364057117807346486984891485904*x-678025646904903275059069591443430910763476153379071310372
"(4, 8)",2296847644778286082792742270084365104080140922941527970560*x-5135907467684537561759486884200671929834165822509952999840
"(5, -11)",(-11884246363311948165110299534441998991735629009500966804792655*x-26573982729720178835458554273034674320629707491414291192077597)/2
"(5, -9)",-2770632990480936911619448699857066213144419584298182068698190*x-6195323707418902678203236871738048944709910245758307827295702
"(5, -7)",-646446159925946729892078412425403023750899885735119065131550*x-1445497557388117304385872441841000293517909885944759067104410
"(5, -5)",(-104861446441464853493831683439705798587155708578036765099775*x-234477322462997422181205195356285989624545540695117831062675)/2
"(5, -3)",165883382114949595852678069442860144338164285434874413575*x+370921290051271983401938845713603662323055458642586864485
"(5, -1)",-21565929463190582176086934226821806916457755560041778000*x-48758978549826769815631301950826706613772400903912007312
"(5, 1)",21565929463190582176086934226821806916457755560041778000*x-48758978549826769815631301950826706613772400903912007312
"(5, 3)",-165883382114949595852678069442860144338164285434874413575*x+370921290051271983401938845713603662323055458642586864485
"(5, 5)",(104861446441464853493831683439705798587155708578036765099775*x-234477322462997422181205195356285989624545540695117831062675)/2
"(5, 7)",646446159925946729892078412425403023750899885735119065131550*x-1445497557388117304385872441841000293517909885944759067104410
"(5, 9)",2770632990480936911619448699857066213144419584298182068698190*x-6195323707418902678203236871738048944709910245758307827295702
"(5, 11)",(11884246363311948165110299534441998991735629009500966804792655*x-26573982729720178835458554273034674320629707491414291192077597)/2
"(6, -12)",-973421490827473020903889671346023040323811158168569135427490320*x-2176636624249417685253467261027398799073522888500744674065247230
"(6, -10)",-1962879218552177114091046031987646372183253130708101062663247200*x-4389131364304334357179366564255101946275162089438735483504071200
"(6, -8)",-590454168165581446029987850450125435146075363209710355100024640*x-1320295657616332413035066907672499598302492839165524320878584490
"(6, -6)",-64562938996266057674465308426236936671963999052085059377013600*x-144367120423394675099935962056631143463005371224932715327967200
"(6, -4)",-3543245041633673914830819419743064340463563998198445485701104*x-7922938198558489088875514077642746846343869389596412713679262
"(6, -2)",32226153435638320072960152972686773636785737822029691695680*x+72162116291099350505054779032169898128306617059068240701120
"(6, 0)",-9426361354468949042874579502012254948064675989445114242900
"(6, 2)",-32226153435638320072960152972686773636785737822029691695680*x+72162116291099350505054779032169898128306617059068240701120
"(6, 4)",3543245041633673914830819419743064340463563998198445485701104*x-7922938198558489088875514077642746846343869389596412713679262
"(6, 6)",64562938996266057674465308426236936671963999052085059377013600*x-144367120423394675099935962056631143463005371224932715327967200
"(6, 8)",590454168165581446029987850450125435146075363209710355100024640*x-1320295657616332413035066907672499598302492839165524320878584490
"(6, 10)",1962879218552177114091046031987646372183253130708101062663247200*x-4389131364304334357179366564255101946275162089438735483504071200
"(6, 12)",973421490827473020903889671346023040323811158168569135427490320*x-2176636624249417685253467261027398799073522888500744674065247230
"(7, -15)",-52180054284477332086761628086618849895688882413604435169766764435*x-116678148449720463951055389765582571277230038861174953464502321655
"(7, -13)",-14375018734656705784845767724838450686899284349166084467568691470*x-32143519068525406143074531907136491621181949298089851586956212010
"(7, -11)",-60538829988203248296677332070925850732457034140929405049152046352*x-135368939131925254744542693972270610169762670597554499440763802192
"(7, -9)",-160865678649108885843830016456814034363261531826190189474609737363*x-359706592706044039293010619098486759453181582218918257343928045097
"(7, -7)",-40951184065155437032965376925199019026875765861243092840492574625*x-91569631329156372375927032782886392460903437521026082161465546125
"(7, -5)",-3112362367983125272886379339248160591970977918676238222607604140*x-6959453743979759177256609193716882263845784491493155077856960260
"(7, -3)",-67008033105702190916314642187859173379967645257392699845659510*x-149845340731970133206720249388241345582980680472741045776928030
"(7, -1)",-6002207489083415863248125513556122831328120590368975676687937*x-12779872071772317260814426559319269789774529188094334269813107
"(7, 1)",6002207489083415863248125513556122831328120590368975676687937*x-12779872071772317260814426559319269789774529188094334269813107
"(7, 3)",67008033105702190916314642187859173379967645257392699845659510*x-149845340731970133206720249388241345582980680472741045776928030
"(7, 5)",3112362367983125272886379339248160591970977918676238222607604140*x-6959453743979759177256609193716882263845784491493155077856960260
"(7, 7)",40951184065155437032965376925199019026875765861243092840492574625*x-91569631329156372375927032782886392460903437521026082161465546125
"(7, 9)",160865678649108885843830016456814034363261531826190189474609737363*x-359706592706044039293010619098486759453181582218918257343928045097
"(7, 11)",60538829988203248296677332070925850732457034140929405049152046352*x-135368939131925254744542693972270610169762670597554499440763802192
"(7, 13)",14375018734656705784845767724838450686899284349166084467568691470*x-32143519068525406143074531907136491621181949298089851586956212010
"(7, 15)",52180054284477332086761628086618849895688882413604435169766764435*x-116678148449720463951055389765582571277230038861174953464502321655
"(8, -16)",-9560380492840459316460896750192733896494171885956938209150376116224*x-21377660672754208511582439494806158092150005409030556461531290791936
"(8, -14)",-10951746382066622236550591970986624871401365887932904200377435292352*x-24488849382638351063150241933766190451982417352094373688029907932192
"(8, -12)",11546265595762053220417296966958441800440772674760314682438295472640*x+25818234758391058694996020903005450537413191832900728105644943163520
"(8, -10)",9196977986637781519501406713326369603331258516999686086867218373280*x+20565067965691204428755450220449922274520081320030862169711543992040
"(8, -8)",-2495171725842736150109392313834027039633991080117275437305942999040*x-5579373594541922453492136268565939547828038863073025910667524014080
"(8, -6)",-882773064117815308390244792066487144637800553992233743904792484768*x-1973940578597475250101219700061810032612489149949104991222988882712
"(8, -4)",-89852320610902112650466144760169624547420467385266597385356070400*x-200915826756700508287153422603001837651505457890331977735831350400
"(8, -2)",-5109168801800524896283291588094408837730842801284972017770100480*x-11433908376539986336884788041970060295628408747591427690600689840
"(8, 0)",-1388296117482469577963536011124319982459023704716273712865280
"(8, 2)",5109168801800524896283291588094408837730842801284972017770100480*x-11433908376539986336884788041970060295628408747591427690600689840
