numerator,1
denominator,3960
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-2106424803*x-4710109049)/2
"(1, 1)",(-2106424803*x+4710109049)/2
"(2, -4)",24987622731323999205312*x+55874023023359425813447
"(2, -2)",-6372551436489045255*x-14249458202104640165
"(2, 0)",-184676912227290*x
"(2, 2)",-6372551436489045255*x+14249458202104640165
"(2, 4)",24987622731323999205312*x-55874023023359425813447
"(3, -5)",2190743767994439111869818515*x+4898651986519593974844651675
"(3, -3)",-3083103241902254165235165*x-6894028430543999494090695
"(3, -1)",-12854510071957839060804*x-28743827810126241687624
"(3, 1)",-12854510071957839060804*x+28743827810126241687624
"(3, 3)",-3083103241902254165235165*x+6894028430543999494090695
"(3, 5)",2190743767994439111869818515*x-4898651986519593974844651675
"(4, -8)",151189741883176136952806272199040*x+338070540351428910086710395911990
"(4, -6)",-1429576030072359673439066292462*x-3196629182246079828669393022254
"(4, -4)",232108194823500481015361338584*x+519009701760155628724955793672
"(4, -2)",-2508225478008812696249280690*x-5608563188229744414943148710
"(4, 0)",-2753212727533327901746800*x
"(4, 2)",-2508225478008812696249280690*x+5608563188229744414943148710
"(4, 4)",232108194823500481015361338584*x-519009701760155628724955793672
"(4, 6)",-1429576030072359673439066292462*x+3196629182246079828669393022254
"(4, 8)",151189741883176136952806272199040*x-338070540351428910086710395911990
"(5, -11)",(-1185670219746180079331168936926827165*x-2651239210249572102636088010568354809)/2
"(5, -9)",304976615603663889115440313383627690*x+681948444037615516446767373322968714
"(5, -7)",-2740113939438381240591921635408250*x-6127081034678962371196376657025310
"(5, -5)",(-52097334387202601800706381230875*x-116493181136332187661697800862625)/2
"(5, -3)",1942202524667357625170494339875*x+4342896621654703804247003963415
"(5, -1)",30779293459419454228952221080*x+70199392870467744912256496576
"(5, 1)",30779293459419454228952221080*x-70199392870467744912256496576
"(5, 3)",1942202524667357625170494339875*x-4342896621654703804247003963415
"(5, 5)",(-52097334387202601800706381230875*x+116493181136332187661697800862625)/2
"(5, 7)",-2740113939438381240591921635408250*x+6127081034678962371196376657025310
"(5, 9)",304976615603663889115440313383627690*x-681948444037615516446767373322968714
"(5, 11)",(-1185670219746180079331168936926827165*x+2651239210249572102636088010568354809)/2
"(6, -12)",73147088413177482756445514721042952320*x+163561862048052075120394464836926237170
"(6, -10)",32660193156052308816149061822085273800*x+73030412055206359502834052377926341000
"(6, -8)",-1324012119368168398642525475058500040*x-2960581101940790444162904307548829110
"(6, -6)",11222885775926988121724709605008200*x+25095135498690333791825878057440600
"(6, -4)",2249302758561036370415180006550732*x+5029594036669077170352666803689194
"(6, -2)",-160750620951189080905612688181180*x-359442447274705224328687272425580
"(6, 0)",675532198580131535519803575600*x
"(6, 2)",-160750620951189080905612688181180*x+359442447274705224328687272425580
"(6, 4)",2249302758561036370415180006550732*x-5029594036669077170352666803689194
"(6, 6)",11222885775926988121724709605008200*x-25095135498690333791825878057440600
"(6, 8)",-1324012119368168398642525475058500040*x+2960581101940790444162904307548829110
"(6, 10)",32660193156052308816149061822085273800*x-73030412055206359502834052377926341000
"(6, 12)",73147088413177482756445514721042952320*x-163561862048052075120394464836926237170
"(7, -15)",-51975725596924552501788199874306155863315*x-116221255614599133651037267932679905706725
