numerator,1
denominator,3960
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-33100050835193300976478404257211898273276482672182459812973111649*x-74013963726197148559445379852457940112579958029072972582237250067)/2
"(1, 1)",(-33100050835193300976478404257211898273276482672182459812973111649*x+74013963726197148559445379852457940112579958029072972582237250067)/2
"(2, -4)",392651843768408215246963032435580486544740719591919189718345995245300934552896*x+877996214156787960168972215083015554376835275435703619434268546833693328413101
"(2, -2)",(-284627019807175917537071224414154740011397880747159589525694099282808240235*x-636445364522078087363955601443143453440396809288149681777221930593579087505)/2
"(2, 0)",-3240888494495362571189762915024826295115193528215047670528224135660425*x
"(2, 2)",(-284627019807175917537071224414154740011397880747159589525694099282808240235*x+636445364522078087363955601443143453440396809288149681777221930593579087505)/2
"(2, 4)",392651843768408215246963032435580486544740719591919189718345995245300934552896*x-877996214156787960168972215083015554376835275435703619434268546833693328413101
"(3, -5)",(76890567277217274687317614071187659849306006710294305529294913506596314835195017975*x+171932535260378742875733169187298319718534833674490956652314657933407262949458561375)/2
"(3, -3)",(3485716656238111728237688637756949053426573489802111398788074966205854885490695*x+7794299393652341241371798485959761459937807355651629268599036493407909369803685)/2
"(3, -1)",-235918618109403721511978516768293270651866966391751941047706894696141593000897*x-527522174878010370828599313951454992155747564679704648347299887171205991947087
"(3, 1)",-235918618109403721511978516768293270651866966391751941047706894696141593000897*x+527522174878010370828599313951454992155747564679704648347299887171205991947087
"(3, 3)",(3485716656238111728237688637756949053426573489802111398788074966205854885490695*x-7794299393652341241371798485959761459937807355651629268599036493407909369803685)/2
"(3, 5)",(76890567277217274687317614071187659849306006710294305529294913506596314835195017975*x-171932535260378742875733169187298319718534833674490956652314657933407262949458561375)/2
"(4, -8)",3376409440276988194101202075094503461688648674998935201059339233197984228437245704405440*x+7549881028331361959945862180467247397909821480928379871699118750351552248374525174756015
"(4, -6)",41869863874919911731408356864249561459991762756459581747245231445802274852883666435589*x+93623861832983674616964032633101504055533672073141573852167520720177972029840216092123
"(4, -4)",9180614148233224270568452687508511715204699887993101946296596204798529868762271786152*x+20528477310647550801390223364817742460995968356799488335131947182128111675465283044216
"(4, -2)",-44088712721369755425253977301791301141781428410929948575456404311036343154345641165*x-98585318545895792520151966653846784177715182398920626620367791162590320870191492385
"(4, 0)",7893493950109225379317005517013802594811847657935626808079681709709240426608000*x
"(4, 2)",-44088712721369755425253977301791301141781428410929948575456404311036343154345641165*x+98585318545895792520151966653846784177715182398920626620367791162590320870191492385
"(4, 4)",9180614148233224270568452687508511715204699887993101946296596204798529868762271786152*x-20528477310647550801390223364817742460995968356799488335131947182128111675465283044216
"(4, 6)",41869863874919911731408356864249561459991762756459581747245231445802274852883666435589*x-93623861832983674616964032633101504055533672073141573852167520720177972029840216092123
"(4, 8)",3376409440276988194101202075094503461688648674998935201059339233197984228437245704405440*x-7549881028331361959945862180467247397909821480928379871699118750351552248374525174756015
"(5, -11)",(-18631448172979651642558220187570256074870175731893733090796031505378273176591625162131569695*x-41661184634046761536576640030875574409245034022398395298077993179125270661940988610013408147)/2
"(5, -9)",5597162849922016861462362604857106930811132441059709256588413728185461283034079925680738490*x+12515636613562083172685264500169094463299363151046696783948644106126052995983519814690795532
