numerator,(2178309*x-4870847)/2
"(7, -11)",44246171018773568772856458178433793198340668*x+98937446142058823327732733303319630641799148
"(7, -9)",3978579509474102767300493107880804956673616*x+8896374237071862353947536291014152918547832
"(7, -7)",-138653378627226951419676286236538857793500*x-310038379920495936391080799449355412691500
"(7, -5)",17085289967255820563965406086421001608160*x+38203869782079170815743080606396461262400
"(7, -3)",-342573583951152171162369746081005304550*x-766017821010507250371587078151582610110
"(7, -1)",5860373221281938719476114774151824168*x+13104192896305849378244023985643090928
"(7, 1)",-91067633578335930603281935614052284*x-203633419232306227097219715582488188
"(7, 3)",3504766144380898658641733030538840*x+7836895408649859649142099462143260
"(7, 5)",-23705828861773141205707029737040*x-53011065335514764750814083749200
"(7, 7)",26135840946878803081034969000
"(7, 9)",167693500234103916977031603588*x-374978962886504227568690894892
"(7, 11)",1864947959912156611764707013936*x-4170150412867940927058882457208
"(7, 13)",2910520948598475638547141288030*x-6508122691003362788061952045930
"(7, 15)",12479396749212420660566350961880*x-27904779449428867722404108582400
"(8, -16)",-24534830881334680925584111591762489094825959008*x-54861549667125422714844030967806403503634634016
"(8, -14)",-604906857664693698599132673524345572847889348*x-1352612853794044797699274822989531654508845548
"(8, -12)",731712361075255199579321058573380030350566000*x+1636158579341141737682705151035031036390474960
"(8, -10)",562441442701309513545136949678937517413463440*x+1257657299243181017099353606389906938977062000
"(8, -8)",-6804843917063690423661669995400151371229440*x-15216093574830352901212497413289528027976960
"(8, -6)",1814433612200808988774984971471797281774344*x+4057196897541500697489945436826673570897048
"(8, -4)",-86680322658047964532237534050260725467600*x-193823093775010506962378045408940869135600
"(8, -2)",3237555451443368535485157930395249782500*x+7239394070352391064235283327984970608780
"(8, 0)",-75463625723309950082955214009249370880*x-168741796945908559697371000642469356800
"(8, 2)",3199812302864583401057061951534684780*x+7154997823835081820948877382937402020
"(8, 4)",-21777981483540508851156187334137200*x-48697030670888102687831779549992400
"(8, 6)",-33930491356144359041963214787848*x-76212901718555701508135114830488
"(8, 8)",1282697328010068470332995458560
"(8, 10)",23705828861773141205707029737040*x-53011065335514764750814083749200
"(8, 12)",30841210565035750565334994122960*x-68963043123997859105879186169360
"(8, 14)",-25496439220935778702481117476716*x+57011771282204531886296950660508
"(8, 16)",-1034127513080103477826234228093344*x+2312379416649914298424250625451296
"(9, -19)",1467109589474040540353998083238201149638878601208*x+3280556772505764581407569492559452224445039633972
"(9, -17)",564628855519029102747618374881208034371324705355*x+1262548502998456375068706898850298262693819802255
"(9, -15)",-293909542769839696119370258296015834284105476800*x-657201716869243387068632229564439287062705664000
"(9, -13)",-83151104576227275340295742670866807428238092430*x-185931522236638031174637169183505354003709916710
"(9, -11)",806820447487693062898905748281180552460884480*x+1804105366219281106059877694240688762117647568
"(9, -9)",(1411682306916858617419907021704073118835991403*x+3156617600899817427449327159045297172025564527)/2
"(9, -7)",230212573275669286611100138053314604185730240*x+514770963119547957140534529489513344774549790
"(9, -5)",12299141935303141691239931526249816876332400*x+27501717432256145337526801781759668614150000
"(9, -3)",1085393403349314398577593896267835784930240*x+2427013432218914903138548974404962641936480
"(9, -1)",-10478729010236359699580663180137406249955*x-23431150384687159642252702961911431197127
"(9, 1)",-2282647726050532420723621765264292502432*x-5104155484132332827627696314778053206318
"(9, 3)",42283260420723072546023544078396226320*x+94548244406469003292720258789851255120
"(9, 5)",-1660898340478506441129898609355181600*x-3713883911386318442402184204116712000
"(9, 7)",14556825992608250624677440120979755*x+32506657918890880950157796652911535
"(9, 9)",-133049423701013596651623154726161
"(9, 11)",33930491356144359041963214787848*x-76212901718555701508135114830488
"(9, 13)",-3504766144380898658641733030538840*x+7836895408649859649142099462143260
"(9, 15)",-12388100248383015659423353327792800*x+27700634267464117080728285413308000
"(9, 17)",23798747054554585601497631210974560*x-53215616193306949427218246199609730
"(9, 19)",61837735850585470023238259736850950*x-138273380936584889447851305167731842
"(10, -22)",9343394952146875891203345599462568430201234805760*x+20892466253628809107477629930211591218267761432680
"(10, -20)",(-135884402428129058978861316034242898567587809983875*x-303846760911234057042072712408933056196065713889625)/2
"(10, -18)",26155478079715902009594757824338514503661589396080*x+58485426970250420190222792073112528155086213403440
"(10, -16)",2160593312094595492473076587039866408495656251756*x+4831233517574934051003039987520392678281259037588
"(10, -14)",516685801546418881305477571820016813630456772800*x+1155344575266758579409157600614889568423938842400
"(10, -12)",-345132674865921114526746986817140977990241265045*x-771740122256532727593533204564452777684792439535
"(10, -10)",-38463372186303332125990430389476049882069702500*x-86006714852448956083188127944230792144455572500
"(10, -8)",1669440383191476660780024194970819498612283380*x+3732982181199439122801586099611903078510151340
"(10, -6)",405278020427642610624396392418878770534444800*x+906229203462757266006779625886276601535368400
"(10, -4)",(-69698936072806664158372285158492779275161933*x-155851559018207931796528946386182938906224919)/2
"(10, -2)",1211586772174852327974755258791891365157920*x+2709190383222518832729782860646872060876960
"(10, 0)",-578216457087489547092635783246380807935000*x-1292931303756607698658788050997742827225000
"(10, 2)",8952879739593748399043596210200448375680*x+20019247691883855529295498867142253519040
"(10, 4)",(-2865135570115052515412629648286697204147*x-6406637886391784246194037225738555003881)/2
"(10, 6)",10374186858825999243855273615097240200*x+23197310633651146262626247615498106600
"(10, 8)",2831399744153597585415627220698420*x+6016516651224882877774774970071660
"(10, 10)",7250256630561640804319559131735000
"(10, 12)",-14556825992608250624677440120979755*x+32506657918890880950157796652911535
"(10, 14)",21777981483540508851156187334137200*x-48697030670888102687831779549992400
"(10, 16)",91067633578335930603281935614052284*x-203633419232306227097219715582488188
"(10, 18)",1102436761468574058694547835368598720*x-2465123539538452473010991277447625440
"(10, 20)",(-5727441115409586708042942630361744125*x+12806947671183054132931648752037809625)/2
"(10, 22)",393818153152202189921914547793038340*x-880604161221747179118025843620319180
"(11, -23)",1192938833819238422647242724206436171703390018362530*x+2667492325419142180998721872356467671077131209805930
"(11, -21)",-616355282188373041736941143478443695895148036064688*x-1378212309264267459723176078185129099150125381334392
"(11, -19)",-139038236645887942356197615408354575907897217984660*x-310898948611907794715630595040978320137496546735508
"(11, -17)",-75916028445679153557109420593557982804834702582960*x-169753400186346288094974192618750839277532297170920
"(11, -15)",39405075387888033237307158594774090570589690443600*x+88112427225821535448547340523441066364212751634000
"(11, -13)",-65505944665172301633052058129013188730326713560*x-146475745201664967066255106066125040865944336960
"(11, -11)",1528440562183094006396240695269054335516144808264*x+3417696996609392563036222286081246099440710801576
"(11, -9)",-143174134651042244890727808268400031627148587240*x-320147097699438590765238356274108199754456280228
"(11, -7)",39069879621166219427804566903194881738340180570*x+87362906705661397931232583030033810222582860290
"(11, -5)",-5502309213297740420409571376789504391087915600*x-12303537434157137373513736539059428159250592000
"(11, -3)",-200716551103843254394233248683516643928350100*x-448815852477503951792104557284345220615196500
"(11, -1)",-47382253240721813311962821852256541273670448*x-105949939173363789306155206905389184667290232
"(11, 1)",574179675724908114699453140305440435566700*x+1283904786228611827427614522009568642039452
"(11, 3)",-80249214326428720013069939789343575310600*x-179442698337010010751069338719558809318000
"(11, 5)",9092418413989330881423746037708343583400*x+20331266690723519813477090779928027025000
"(11, 7)",223338030101720147103801416885205131160*x+499391652686462296570850902701428471260
"(11, 9)",-2741441994995606730801774515817642918*x-6103062664189098954413951667543451902
"(11, 11)",-288107508273376301449607635653199536
"(11, 13)",-2831399744153597585415627220698420*x+6016516651224882877774774970071660
"(11, 15)",1660898340478506441129898609355181600*x-3713883911386318442402184204116712000
"(11, 17)",-3199812302864583401057061951534684780*x+7154997823835081820948877382937402020
"(11, 19)",-5860373221281938719476114774151824168*x+13104192896305849378244023985643090928
"(11, 21)",-25978983031350487944726220607910777300*x+58090772044413241198816192612836997212
"(11, 23)",50281612921680671528433959042704631160*x-112433104511209790681677187435883313780
"(12, -26)",20147293537673260162785624408963263790337087101730818*x+45050717912879629859854967112735544686374402606865078
"(12, -24)",-12302076880422102838966298022987643805582797313402400*x-27508280169052373670481803851185308899609697404104800
"(12, -22)",8127609835677176609548410726975509948800771050840690*x+18173888087170062378689943644138174295253418384841510
"(12, -20)",1790385877365447278739333926613963891018324571937280*x+4003424527744742200374566457842596548052917827174400
"(12, -18)",-1003176715917314317356577434113901322010943960222000*x-2243171330236110111177724471788694243698773897410320
"(12, -16)",-246128739235848391205806126301151952516932421716600*x-550360592147676645862528834448594737759658244954600
"(12, -14)",64897949776531415189170749993600807433666862326386*x+145116227300691530255386547379673093190275536498342
"(12, -12)",9095801949094967921811847309340658903462872874240*x+20338831468051429996541855806233306100836589820160
"(12, -10)",-5892360666646079580803851928074070535065389556640*x-13175718998566611691945481976947547703967913928800
"(12, -8)",-225594015207681082458114311800119507668698644000*x-504443553321496237285721257783232251348492510560
"(12, -6)",42830026827077362775355402879616710186534109200*x+95770851463484613502667411120314069689135265200
"(12, -4)",-4231115595583780306509127897258462381987582464*x-9461062092384841659063056138334326262122550528
"(12, -2)",1001090557940606512645859201952112160745332370*x+2238506539188389239865474518763617925300589030
"(12, 0)",-144036398344527127933720823737154592625824000*x-322075177932573681253153172162929243628640000
"(12, 2)",-6381771715216278883272585459678022678207050*x-14270075372297731841155247407919712177838830
"(12, 4)",-445173567254212787558905160445693136071552*x-995438357368938698120236011171790079183232
"(12, 6)",31928292903343489216061847811578890852400*x+71393825264039240908974489401803934710800
"(12, 8)",328723697897222513642055349181129473440*x+735091058263005442696149266591531028960
"(12, 10)",23505726595173702662847031219376244960*x+53671098874655017573442071580666484000
"(12, 12)",-1714537614442051949357790262158773760
"(12, 14)",2741441994995606730801774515817642918*x-6103062664189098954413951667543451902
"(12, 16)",-10374186858825999243855273615097240200*x+23197310633651146262626247615498106600
"(12, 18)",-42283260420723072546023544078396226320*x+94548244406469003292720258789851255120
"(12, 20)",75463625723309950082955214009249370880*x-168741796945908559697371000642469356800
"(12, 22)",342573583951152171162369746081005304550*x-766017821010507250371587078151582610110
"(12, 24)",-518524714174801016449676770591683103200*x+1159456508908503842708249813339161288800
"(12, 26)",849195605308182317635866680566941845766*x-1898859099663176910312184739195257907838
"(13, -29)",(141693817714056513234709965875411919657707794958199867*x+316837008400094222150776738483768236006420971486980607)/2
"(13, -27)",-329798374060536256336168187252289636445548200083375200*x-737451583268262411488723542208175435586039359558035070
"(13, -25)",-405351075764982257996003499300453744673454077939778160*x-906392560163167896173728055729829983340723153062847600
"(13, -23)",-76811490329194376245945004937799410004327932029292720*x-171755713829146324364411338172104020710794475538835480
"(13, -21)",54156160833102268004137978359335079995710368150943869*x+121096857023228314231587201174008322575644520326214553
"(13, -19)",33987886263377345318726606337763362239908306998992448*x+75999224096443065091638310314698749489723837435830743
"(13, -17)",-5298689306078104120646639591707672691278164334721550*x-11848229480041830404701006077227060688733843186883110
"(13, -15)",-563569261688044399837815015081211646384089266375360*x-1260179179163835156436132008738202383893205893059200
"(13, -13)",-395903500026024127446969352950803671175149045683555*x-885267138588279708098870817293765904207986515103495
"(13, -11)",26099519328538974027070182193248063164340695469984*x+58360299398682812860002189891199362473691583207058
"(13, -9)",10429450114927959097696084711537096930401889127232*x+23320959424921910706978187931535181501279943193792
"(13, -7)",1463137036040201855638254685729006630858191165600*x+3271673872983451069119779627123946453641637388000
"(13, -5)",-299849583522438663019683314980092615891240838560*x-670484051781173686602956711522754991946514448800
"(13, -3)",41697471113599246598540067251450905760416002240*x+93238379899841804535429796728786098872302820560
"(13, -1)",-12308631844150651756007731458212619158081952606*x-27522937513539245591138864765557992974005207862
"(13, 1)",-1108431377909326321996235053532643689319437208*x-2478527909396692231501368327611749134359183428
"(13, 3)",-178125328415135804338395110961681855386496600*x-398300342858578414791383903791861899409895160
"(13, 5)",-5512789467837292391218592646474102008765760*x-12326971939208123868792493589305445813366400
"(13, 7)",-337143335885495880533046238972552119962400*x-753875692998957788398333299842285296636000
"(13, 9)",1632692661254784096352535381705686115904*x+3648845849723868283785538973161914783168
"(13, 11)",158511033291709290763562480865504461277*x+349521746639993158941485973799656166777
"(13, 13)",74626893404535703611056238149089955570
"(13, 15)",-23505726595173702662847031219376244960*x+53671098874655017573442071580666484000
"(13, 17)",-223338030101720147103801416885205131160*x+499391652686462296570850902701428471260
"(13, 19)",(2865135570115052515412629648286697204147*x-6406637886391784246194037225738555003881)/2
"(13, 21)",2282647726050532420723621765264292502432*x-5104155484132332827627696314778053206318
"(13, 23)",-3237555451443368535485157930395249782500*x+7239394070352391064235283327984970608780
"(13, 25)",-17085289967255820563965406086421001608160*x+38203869782079170815743080606396461262400
"(13, 27)",-13900791655529477425188772682462631880395*x+31083115082825751891373279936522958357745
"(13, 29)",2986152136938872067784669198846010266752*x-6677239169351578707225356193679818792961
"(14, -30)",-6422079089306182045824925235841334580153586943357754400*x-14360205400568565779161501105741302263363712686672820000
"(14, -28)",3289572274904914609307609067211742390037540163491454500*x+7355707223586014606382972835398360834244465904605971500
"(14, -26)",2056503700225985918071901243575677841314510625328376000*x+4598482069685154134653811751340397996785363013681381600
"(14, -24)",248609422789400047473417089605135190711961434528864253*x+555907569204083889137961864183610841738311679572556007
"(14, -22)",-212408419205836085689501934221540472648646885836703840*x-474959664337521382070960551040796023946525624206006240
"(14, -20)",-215719000759600752906342114452448729935600957876159400*x-482362349736796052778292446665872184884410729173583000
"(14, -18)",-7799244798690964800581026425090299116430752694014080*x-17439641543034660099972008286179797406972670029396160
"(14, -16)",-3734598601016755242261307401544298026169653424938755*x-8350816340549079938679675350791825637448608081254297
"(14, -14)",2675806351258158762874672284095026477596463501980000*x+5983284896038922913591045067269389888201039971820000
"(14, -12)",1081179872153294784077470770470946557448334567773240*x+2417591690039299061783966861681883057182616272134440
"(14, -10)",-182450853994157342784544156555303089767587253932800*x-407972512083824836227297235251428745976220400192000
"(14, -8)",17033146452712972439289364160111856412137224918685*x+38087273338975613538172301871393301978529304305095
"(14, -6)",-6607791584759574255005719091690626954651132986000*x-14775471164673471383538243569250338434111191061200
"(14, -4)",2638864219430013271190271591813908997822724969188*x+5900679778037430988188659938463823701063192281292
"(14, -2)",106863518455809667216030439399603160178547636160*x+238954091581994380142331739778689023149865887360
"(14, 0)",59376444990721492510660089595432613281602420000*x+132769767261518934622051841401030683580118700000
"(14, 2)",-3226709615752480581716836960922530104342322080*x-7215142044494916332233589483062857293791878560
"(14, 4)",144823425190146453961317303762009726917138700*x+323835022962103079851825534516643834166792388
"(14, 6)",-12285334251314320639470255137768541890827200*x-27470841266691886555026059180432334288040800
"(14, 8)",1594884272273617857894529969865935772175555*x+3566266438340410845953435502906907368441305
"(14, 10)",167988098044337536854525696203652465283200*x+375667198201718992336201986239298643536000
"(14, 12)",-3054193499003774411049341711971772145720*x-7033184183633835700735790481916470867240
"(14, 14)",-504383303843982432653042035809556520000
"(14, 16)",-158511033291709290763562480865504461277*x+349521746639993158941485973799656166777
"(14, 18)",-328723697897222513642055349181129473440*x+735091058263005442696149266591531028960
"(14, 20)",-9092418413989330881423746037708343583400*x+20331266690723519813477090779928027025000
"(14, 22)",-8952879739593748399043596210200448375680*x+20019247691883855529295498867142253519040
"(14, 24)",10478729010236359699580663180137406249955*x-23431150384687159642252702961911431197127
"(14, 26)",86680322658047964532237534050260725467600*x-193823093775010506962378045408940869135600
"(14, 28)",138653378627226951419676286236538857793500*x-310038379920495936391080799449355412691500
"(14, 30)",-270686548016126273459497787983729676990400*x+605273521958819187326154971450651745792000
